GeographyCode,QS407NI0001,QS407NI0002,QS407NI0003,QS407NI0004,QS407NI0005,QS407NI0006
95GG40,1861,449,695,485,168,64
95GG41,2173,1687,305,133,35,13
95GG42,2606,1618,428,327,185,48
95GG43,2316,962,729,458,136,31
95GG44,2705,573,977,748,285,122
95GG45,2129,1176,472,343,99,39
95GG46,1932,626,511,483,213,99
95GG47,2641,948,562,679,324,128
95GG48,2051,508,545,571,254,173
95GG49,3351,974,877,816,428,256
95GG50,2653,707,981,632,257,76
95GG51,2081,623,801,463,151,43
95HH01,890,518,225,117,28,2
95HH02,1063,805,164,68,20,6
95HH03,726,533,100,72,15,6
95HH04,1160,786,236,113,20,5
95HH05,908,370,304,179,44,11
95HH06,1682,1222,300,108,47,5
95HH07,733,309,201,167,49,7
95HH08,1083,733,162,145,31,12
95HH09,1423,444,475,381,90,33
95HH10,945,764,114,51,12,4
95HH11,655,259,202,155,30,9
95HH12,626,365,166,71,18,6
95HH13,614,303,167,98,36,10
95HH14,764,312,279,130,36,7
95HH15,1083,585,266,143,80,9
95HH16,917,648,152,98,15,4
95HH17,928,650,170,83,17,8
95II01,1260,868,256,107,25,4
95II02,1911,1115,469,249,62,16
95II03,1304,923,248,98,24,11
95II04,1672,972,346,261,76,17
95II05,1301,820,290,137,37,17
95II06,1285,869,249,119,37,11
95II07,991,381,309,221,60,20
95II08,1073,555,278,175,50,15
95II09,1417,843,322,185,40,27
95II10,1144,490,378,192,66,18
95II11,1055,768,177,88,16,6
95II12,1007,764,163,60,15,5
95II13,1253,564,383,243,43,20
95II14,1026,835,137,42,11,1
95II15,1319,1003,202,84,19,11
95II16,890,551,165,135,27,12
95II17,1190,637,364,153,27,9
95II18,1090,378,340,293,57,22
95II19,1389,1001,242,113,24,9
95II20,1211,730,291,141,36,13
95II21,1045,461,322,192,54,16
95II22,990,682,179,99,25,5
95II23,910,642,163,75,19,11
95JJ01,892,684,114,53,30,11
95JJ02,1074,678,232,111,38,15
95JJ03,1023,397,345,211,54,16
95JJ04,1279,891,223,126,32,7
95JJ05,892,306,259,187,107,33
95JJ06,1063,396,280,248,117,22
95JJ07,1092,439,350,219,56,28
95JJ08,1187,844,184,99,43,17
95JJ09,839,616,134,57,25,7
95JJ10,1027,671,191,114,36,15
95JJ11,1542,1123,262,118,27,12
95JJ12,1002,622,201,126,37,16
95JJ13,1457,1078,225,114,31,9
95JJ14,849,600,144,74,23,8
95JJ15,779,498,144,95,31,11
95JJ16,916,430,240,178,52,16
95JJ17,824,647,100,43,22,12
95JJ18,975,503,199,185,67,21
95JJ19,1128,796,142,122,42,26
95JJ20,1618,1159,266,145,34,14
95JJ21,962,539,215,134,53,21
95JJ22,1088,867,122,54,34,11
95KK01,836,526,147,89,55,19
95KK02,722,477,137,73,26,9
95KK03,704,444,145,75,23,17
95KK04,974,498,244,134,58,40
95KK05,803,513,141,88,40,21
95KK06,737,394,190,102,36,15
95KK07,682,491,108,53,23,7
95KK08,967,624,193,99,33,18
95KK09,947,505,222,167,40,13
95KK10,699,503,95,58,30,13
95KK11,982,537,262,129,35,19
95KK12,776,469,153,97,34,23
95KK13,642,483,97,37,15,10
95KK14,703,446,139,78,25,15
95KK15,921,667,132,77,25,20
95KK16,809,467,165,120,37,20
95LL01,1579,1108,280,119,56,16
95LL02,1367,631,377,217,90,52
95LL03,1092,516,317,173,65,21
95LL04,1090,584,274,160,52,20
95LL05,1454,1135,205,81,19,14
95LL06,1408,894,286,170,42,16
95LL07,1001,472,292,160,57,20
95LL08,1326,449,391,293,125,68
95LL09,1395,474,438,318,126,39
95LL10,1741,1174,321,162,53,31
95LL11,1424,987,280,117,32,8
95LL12,1492,686,446,240,75,45
95LL13,1097,619,266,151,39,22
95LL14,970,493,227,153,65,32
95LL15,1330,771,287,201,51,20
95LL16,2282,1545,453,192,72,20
95LL17,1106,669,262,136,23,16
95LL18,1331,993,203,107,23,5
95LL19,1904,1375,342,128,42,17
95LL20,942,493,230,158,49,12
95LL21,1662,841,477,253,61,30
95LL22,1424,707,388,220,78,31
95LL23,973,430,322,164,46,11
95LL24,1312,906,248,102,39,17
95LL25,1739,1298,308,104,19,10
95LL26,1490,841,359,175,80,35
95MM01,1897,961,540,276,82,38
95MM02,1144,848,173,75,35,13
95MM03,1155,783,208,106,42,16
95MM04,890,425,206,168,60,31
95MM05,1062,275,272,321,130,64
95MM06,949,312,255,236,103,43
95MM07,1201,544,385,190,54,28
95MM08,1238,635,265,236,77,25
95MM09,1220,756,254,133,48,29
95MM10,987,298,257,260,111,61
95MM11,855,241,260,223,84,47
95MM12,1976,686,580,438,172,100
95MM13,2990,1348,822,572,167,81
95MM14,1176,440,320,271,101,44
95MM15,1570,1096,252,158,49,15
95MM16,2079,1276,430,241,104,28
95MM17,1347,625,347,234,104,37
95MM18,1766,1181,315,179,64,27
95MM19,1269,714,320,178,41,16
95MM20,1469,783,388,215,58,25
95MM21,1254,806,247,146,39,16
95MM22,973,633,162,132,35,11
95MM23,1074,479,245,198,101,51
95MM24,892,327,263,182,72,48
95MM25,2188,627,648,588,229,96
95MM26,1056,507,266,179,64,40
95MM27,1614,522,281,370,342,99
95MM28,1095,312,307,283,149,44
95MM29,1490,611,441,270,122,46
95MM30,903,369,214,194,83,43
95NN01,1201,676,266,178,60,21
95NN02,836,565,155,80,24,12
95NN03,1133,606,274,182,59,12
95NN04,1175,456,364,250,74,31
95NN05,1075,531,287,180,51,26
95NN06,1237,591,350,200,58,38
95NN07,1246,560,338,237,72,39
95NN08,1196,820,188,120,55,13
95NN09,1092,757,223,89,21,2
95NN10,1290,718,262,215,75,20
95NN11,1297,841,252,144,43,17
95NN12,1128,602,283,165,56,22
95NN13,1064,816,146,66,23,13
95NN14,1205,777,252,117,41,18
95NN15,1230,543,389,214,65,19
95NN16,1128,862,161,71,22,12
95NN17,928,473,247,141,47,20
95NN18,1023,698,147,120,49,9
95NN19,1336,916,261,120,30,9
95NN20,1073,784,175,75,24,15
95NN21,1151,725,194,161,53,18
95NN22,1003,651,195,110,39,8
95NN23,1159,731,210,129,63,26
95OO01,809,559,130,66,27,27
95OO02,703,487,110,69,27,10
95OO03,914,575,190,89,40,20
95OO04,877,566,168,91,36,16
95OO05,1021,378,249,227,115,52
95OO06,941,611,178,102,38,12
95OO07,854,563,160,83,32,16
95OO08,887,593,158,86,36,14
95OO09,744,475,154,73,25,17
95OO10,1163,623,253,183,69,35
95OO11,956,443,249,178,63,23
95OO12,999,619,184,138,44,14
95OO13,976,561,202,119,41,53
95OO14,866,589,146,82,28,21
95OO15,870,424,220,130,72,24
95OO16,853,525,178,90,45,15
95OO17,978,684,180,73,30,11
95OO18,1099,628,192,134,82,63
95OO19,1046,698,157,122,56,13
95OO20,854,521,196,98,24,15
95OO21,904,466,186,140,61,51
95OO22,956,618,180,86,44,28
95PP01,950,709,135,74,23,9
95PP02,933,585,197,97,30,24
95PP03,971,612,203,107,30,19
95PP04,1081,785,153,94,31,18
95PP05,822,583,135,62,30,12
95PP06,1554,926,334,208,66,20
95PP07,987,687,177,79,32,12
95PP08,960,666,167,84,24,19
95PP09,757,270,261,155,49,22
95PP10,798,544,131,78,38,7
95PP11,1040,583,229,160,47,21
95PP12,891,627,136,71,34,23
95PP13,1060,570,245,161,67,17
95PP14,1347,920,247,108,54,18
95PP15,1089,764,199,83,35,8
95PP16,705,539,95,44,18,9
95PP17,1028,567,245,132,59,25
95PP18,1093,782,185,86,26,14
95PP19,933,575,216,92,37,13
95PP20,1379,690,353,234,76,26
95PP21,783,494,154,84,36,15
95PP22,1010,607,226,128,35,14
95PP23,898,604,153,103,24,14
95QQ01,707,345,223,98,30,11
95QQ02,996,731,148,86,28,3
95QQ03,507,259,147,73,23,5
95QQ04,692,350,175,131,27,9
95QQ05,1127,893,150,66,18,0
95QQ06,754,391,183,127,36,17
95QQ07,919,405,241,208,51,14
95QQ08,698,347,189,129,27,6
95QQ09,838,523,167,115,28,5
95QQ10,688,456,123,66,34,9
95QQ11,776,569,123,62,16,6
95QQ12,758,446,195,92,20,5
95QQ13,1031,741,181,88,17,4
95QQ14,2045,1366,459,166,44,10
95QQ15,761,391,226,101,32,11
95RR01,1502,1038,261,140,48,15
95RR02,647,383,146,80,25,13
95RR03,617,243,180,130,49,15
95RR04,752,403,178,105,51,15
95RR05,966,505,276,135,39,11
95RR06,708,432,140,81,33,22
95RR07,859,570,152,100,25,12
95RR08,713,510,122,53,20,8
95RR09,1381,777,352,169,56,27
95RR10,582,207,186,137,43,9
95RR11,652,439,130,59,14,10
95RR12,606,405,96,83,17,5
95RR13,657,355,132,119,30,21
95RR14,654,413,122,79,24,16
95RR15,802,522,147,87,30,16
95SS01,1681,1279,246,117,29,10
95SS02,1530,1156,236,95,32,11
95SS03,1189,1025,95,51,10,8
95SS04,2935,1521,762,469,154,29
95SS05,1441,941,279,153,51,17
95SS06,1935,429,470,591,297,148
95SS07,3406,1476,1069,605,190,66
95SS08,1670,1271,252,116,25,6
95SS09,1334,1009,195,100,22,8
95SS10,1607,861,372,275,78,21
95SS11,1863,1326,312,143,51,31
95SS12,1251,803,264,139,30,15
95SS13,1336,539,417,266,79,35
95SS14,1246,709,290,184,50,13
95SS15,1516,1179,175,119,33,10
95SS16,1152,552,219,225,115,41
95SS17,1749,807,538,275,97,32
95SS18,1342,581,375,262,97,27
95SS19,1236,525,401,220,72,18
95SS20,1096,802,174,90,21,9
95SS21,1656,1252,271,98,25,10
95SS22,1254,840,248,123,35,8
95SS23,1532,1078,286,118,42,8
95SS24,1914,1410,272,153,62,17
95SS25,1117,344,399,288,60,26
95SS26,1314,441,330,337,139,67
95SS27,1194,476,408,224,69,17
95SS28,1071,519,276,162,93,21
95SS29,1031,306,273,273,117,62
95SS30,1125,890,142,63,24,6
95TT01,838,594,128,66,37,13
95TT02,857,534,176,85,39,23
95TT03,1175,721,275,115,48,16
95TT04,1018,660,173,101,65,19
95TT05,1129,645,241,167,52,24
95TT06,886,586,153,98,33,16
95TT07,874,643,136,62,21,12
95TT08,851,610,119,74,34,14
95TT09,874,589,147,87,36,15
95TT10,1056,529,262,164,65,36
95TT11,945,660,156,81,33,15
95TT12,898,618,165,71,33,11
95TT13,1107,573,299,152,65,18
95TT14,830,510,162,95,41,22
95TT15,833,529,187,71,31,15
95TT16,866,557,163,84,47,15
95UU01,384,227,78,53,19,7
95UU02,439,267,91,63,14,4
95UU03,381,256,50,51,20,4
95UU04,350,162,86,71,24,7
95UU05,373,245,82,34,9,3
95UU06,569,393,92,57,20,7
95UU07,307,215,51,24,13,4
95UU08,461,263,86,58,35,19
95UU09,594,383,121,57,24,9
95UU10,420,271,65,58,19,7
95UU11,355,249,58,18,22,8
95UU12,564,301,141,92,22,8
95UU13,333,217,56,36,17,7
95UU14,718,406,154,109,36,13
95UU15,360,222,77,39,15,7
95VV01,1171,709,266,132,45,19
95VV02,985,330,271,251,103,30
95VV03,996,472,256,180,64,24
95VV04,1052,757,161,86,35,13
95VV05,1364,946,217,122,57,22
95VV06,1153,679,248,142,60,24
95VV07,1657,950,338,246,92,31
95VV08,1006,589,229,104,54,30
95VV09,967,468,224,170,62,43
95VV10,1186,480,294,253,105,54
95VV11,1484,983,285,141,49,26
95VV12,1164,554,317,201,65,27
95VV13,1054,763,164,79,36,12
95VV14,1287,718,267,179,93,30
95VV15,1140,516,295,210,80,39
95VV16,1043,675,184,113,51,20
95VV17,1410,840,295,155,86,34
95VV18,1402,795,303,211,68,25
95VV19,1172,696,259,141,57,19
95VV20,925,617,164,83,39,22
95VV21,1253,832,235,119,45,22
95VV22,956,547,211,121,55,22
95VV23,1123,621,236,183,61,22
95VV24,1258,708,278,188,64,20
95VV25,1227,783,233,137,54,20
95VV26,1172,731,239,122,52,28
95VV27,912,384,254,177,65,32
95VV28,1343,708,276,213,99,47
95VV29,1071,733,194,86,42,16
95VV30,1098,705,192,133,53,15
95WW01,1257,717,289,163,79,9
95WW02,1533,867,347,226,74,19
95WW03,1583,807,444,255,49,28
95WW04,1098,651,278,131,29,9
95WW05,1157,683,255,148,55,16
95WW06,1198,937,162,80,16,3
95WW07,1602,1243,226,98,32,3
95WW08,1037,649,233,132,17,6
95WW09,1111,682,250,135,35,9
95WW10,1176,712,299,121,40,4
95WW11,1106,755,225,83,32,11
95WW12,1100,475,356,203,56,10
95WW13,1433,996,260,135,32,10
95WW14,1043,386,347,239,47,24
95WW15,1229,765,266,161,32,5
95WW16,1260,571,319,288,60,22
95WW17,991,544,228,171,38,10
95WW18,1000,616,239,99,38,8
95WW19,2204,1806,211,127,41,19
95WW20,2974,2086,523,262,78,25
95WW21,1481,605,460,324,77,15
95WW22,1228,571,334,256,52,15
95WW23,1455,893,277,199,65,21
95WW24,1578,674,459,299,118,28
95WW25,1137,409,418,237,53,20
95XX01,1849,1468,250,108,18,5
95XX02,1066,830,165,49,17,5
95XX03,1057,865,131,41,17,3
95XX04,1402,991,286,90,26,9
95XX05,1238,684,312,194,37,11
95XX06,1598,820,376,305,72,25
95XX07,1278,905,179,140,52,2
95XX08,1173,787,222,135,21,8
95XX09,1255,825,221,170,32,7
95XX10,1842,1072,473,233,46,18
95XX11,2621,1297,774,431,92,27
95XX12,1002,845,95,49,9,4
95XX13,1176,1010,104,46,12,4
95XX14,955,821,99,23,9,3
95XX15,1192,527,369,240,41,15
95XX16,1392,993,244,127,24,4
95XX17,1425,760,299,228,100,38
95XX18,1348,689,336,206,72,45
95XX19,1106,789,158,106,44,9
95XX20,1363,598,470,228,47,20
95XX21,1176,884,172,88,28,4
95XX22,1010,636,214,115,35,10
95XX23,1451,624,477,264,67,19
95XX24,1184,843,227,92,17,5
95XX25,1096,528,299,216,42,11
95YY01,861,612,145,73,22,9
95YY02,883,505,209,115,41,13
95YY03,991,801,103,52,25,10
95YY04,1270,796,257,144,55,18
95YY05,745,478,147,80,35,5
95YY06,858,504,198,99,36,21
95YY07,912,651,150,61,28,22
95YY08,789,504,160,80,30,15
95YY09,1014,615,170,135,73,21
95YY10,705,560,89,35,15,6
95YY11,820,470,184,95,51,20
95YY12,932,660,128,88,43,13
95YY13,1118,592,284,167,51,24
95YY14,1147,741,222,127,44,13
95YY15,889,401,249,156,57,26
95YY16,798,569,119,76,28,6
95YY17,746,467,134,83,43,19
95YY18,746,465,137,92,37,15
95YY19,707,381,126,105,68,27
95YY20,721,467,139,65,28,22
95YY21,791,546,132,72,27,14
95ZZ01,994,645,198,103,35,13
95ZZ02,751,303,228,160,48,12
95ZZ03,884,438,229,132,51,34
95ZZ04,911,608,152,94,38,19
95ZZ05,769,464,158,91,37,19
95ZZ06,786,288,242,157,68,31
95ZZ07,1010,625,207,110,45,23
95ZZ08,934,554,213,106,43,18
95ZZ09,881,460,232,125,40,24
95ZZ10,1262,733,256,179,72,22
95ZZ11,745,509,114,77,26,19
95ZZ12,868,422,256,121,50,19
95ZZ13,879,561,184,83,30,21
95ZZ14,1111,583,296,142,65,25
95ZZ15,804,539,151,81,24,9
95ZZ16,1228,684,265,193,68,18
