GeographyCode,LC2105NI0001,LC2105NI0002,LC2105NI0003,LC2105NI0004,LC2105NI0005,LC2105NI0006,LC2105NI0007,LC2105NI0008,LC2105NI0009,LC2105NI0010,LC2105NI0011,LC2105NI0012,LC2105NI0013,LC2105NI0014,LC2105NI0015,LC2105NI0016,LC2105NI0017,LC2105NI0018,LC2105NI0019,LC2105NI0020
N00000113,309,55,221,17,19,98,26,62,5,6,56,4,41,5,6,155,25,118,7,7
N00000114,318,35,241,32,16,94,16,63,9,9,39,4,30,5,1,185,15,148,18,6
N00000115,302,88,180,30,10,109,48,54,6,2,42,8,29,4,2,151,32,97,20,6
N00000116,287,73,179,25,14,101,34,53,9,5,57,14,33,5,7,129,25,93,11,2
N00000117,168,58,98,2,10,64,27,34,0,3,27,7,17,0,3,77,24,47,2,4
N00000118,333,44,249,31,16,70,8,53,10,0,42,2,30,2,8,221,34,166,19,8
N00000119,289,32,251,8,3,63,9,54,0,0,19,0,18,1,1,207,23,179,7,2
N00000120,323,29,275,30,8,81,9,66,5,5,22,1,20,1,0,220,19,189,24,3
N00000121,293,61,218,16,8,82,20,56,4,3,31,3,24,2,2,180,38,138,10,3
N00000122,481,41,407,39,12,131,23,104,1,3,50,3,41,6,1,300,15,262,32,8
N00000123,351,23,296,37,4,94,6,78,11,0,16,0,14,1,1,241,17,204,25,3
N00000124,369,69,278,39,6,63,11,48,7,1,39,0,36,1,2,267,58,194,31,3
N00000125,464,118,195,160,4,177,56,63,60,0,57,3,34,21,1,230,59,98,79,3
N00000126,481,130,213,150,0,206,61,72,75,0,54,7,36,14,0,221,62,105,61,0
N00000127,405,123,163,122,14,166,76,50,35,8,54,4,31,21,3,185,43,82,66,3
N00000128,991,245,351,398,30,374,108,117,151,11,149,14,66,67,6,468,123,168,180,13
N00000129,346,124,125,90,10,138,62,44,29,3,48,12,20,11,5,160,50,61,50,2
N00000130,498,41,442,8,9,211,26,182,3,1,50,2,43,1,5,237,13,217,4,3
N00000131,388,34,337,19,8,117,11,102,4,4,35,2,32,1,1,236,21,203,14,3
N00000132,366,73,250,52,3,116,27,73,17,1,33,3,27,6,1,217,43,150,29,1
N00000133,322,67,233,26,2,81,20,55,7,0,41,3,32,6,0,200,44,146,13,2
N00000134,437,52,358,33,11,144,18,119,6,4,47,1,45,4,0,246,33,194,23,7
N00000135,312,102,201,10,0,110,38,68,5,0,39,6,32,1,0,163,58,101,4,0
N00000136,507,61,423,23,9,170,36,125,8,4,57,2,53,0,2,280,23,245,15,3
N00000137,315,49,253,12,6,100,14,80,3,3,29,1,27,2,1,186,34,146,7,2
N00000138,464,37,416,13,3,177,21,151,4,1,28,0,28,0,0,259,16,237,9,2
N00000139,301,50,224,27,8,58,9,46,2,1,28,4,18,2,4,215,37,160,23,3
N00000140,333,78,241,12,6,65,13,47,4,2,37,4,32,0,1,231,61,162,8,3
N00000141,443,135,291,17,6,119,31,85,3,2,45,4,38,1,2,279,100,168,13,2
N00000142,205,46,150,9,1,55,20,35,0,0,26,3,21,2,0,124,23,94,7,1
N00000143,215,68,135,9,5,48,15,27,4,2,35,2,30,1,2,132,51,78,4,1
N00000144,228,60,153,10,6,66,23,41,2,1,48,8,36,1,3,114,29,76,7,2
N00000145,124,42,80,2,0,24,8,16,0,0,10,4,6,0,0,90,30,58,2,0
N00000146,271,33,205,35,13,68,12,45,8,3,27,2,17,1,7,176,19,143,26,3
N00000147,227,58,159,13,4,71,21,46,5,1,34,3,28,1,3,122,34,85,7,0
N00000148,676,134,515,25,14,249,67,172,8,6,123,9,111,3,1,304,58,232,14,7
N00000149,432,84,331,20,3,123,32,83,8,0,69,3,63,2,1,240,49,185,10,2
N00000150,365,51,311,9,0,97,14,83,2,0,32,1,31,0,0,236,36,197,7,0
N00000151,283,67,205,5,7,68,13,55,0,0,33,7,22,1,3,182,47,128,4,4
N00000152,270,77,185,7,2,65,21,42,1,1,38,5,33,0,0,167,51,110,6,1
N00000153,250,60,181,6,3,67,10,57,0,0,33,2,29,0,2,150,48,95,6,1
N00000154,259,64,188,9,2,71,21,46,5,0,24,4,19,2,1,164,39,123,2,1
N00000155,337,55,268,15,1,95,18,73,4,0,36,1,35,0,0,206,36,160,11,1
N00000156,301,33,256,24,0,77,14,59,7,0,10,0,10,0,0,214,19,187,17,0
N00000157,368,52,285,32,4,104,20,78,7,0,27,4,18,2,3,237,28,189,23,1
N00000158,678,119,542,20,5,195,61,131,4,0,63,4,59,2,0,420,54,352,14,5
N00000159,221,39,170,5,9,43,8,32,1,2,24,3,19,0,2,154,28,119,4,5
N00000160,322,56,249,19,9,79,14,60,4,5,29,2,24,2,1,214,40,165,13,3
N00000161,342,14,323,23,1,89,4,84,1,0,17,0,17,1,0,236,10,222,21,1
N00000162,242,36,191,14,6,47,5,38,3,1,37,1,32,1,4,158,30,121,10,1
N00000163,311,63,239,10,3,74,16,55,3,1,42,2,38,0,2,195,45,146,7,0
N00000164,288,24,256,19,0,65,6,58,3,0,18,0,18,1,0,205,18,180,15,0
N00000165,325,36,274,25,3,84,15,68,4,0,27,0,24,2,2,214,21,182,19,1
N00000166,273,29,229,18,4,48,5,40,2,1,37,0,30,5,3,188,24,159,11,0
N00000167,379,42,325,17,3,101,15,82,4,1,33,1,30,1,2,245,26,213,12,0
N00000168,345,34,298,16,3,84,10,70,4,0,26,0,26,1,1,235,24,202,11,2
N00000169,704,100,553,65,5,182,30,142,15,0,60,2,52,3,3,462,68,359,47,2
N00000170,370,62,303,5,2,115,20,93,3,0,55,5,48,1,2,200,37,162,1,0
N00000171,416,45,349,28,4,125,11,108,4,2,37,2,32,5,2,254,32,209,19,0
N00000172,772,95,643,36,8,202,29,162,11,0,88,4,79,3,2,482,62,402,22,6
N00000173,373,58,293,32,1,95,15,68,14,0,37,3,34,3,0,241,40,191,15,1
N00000174,393,115,269,12,3,132,41,89,3,0,59,3,53,3,2,202,71,127,6,1
N00000175,373,68,295,22,2,117,33,83,3,0,47,4,40,5,1,209,31,172,14,1
N00000176,474,104,340,29,8,148,36,102,9,3,63,5,54,5,2,263,63,184,15,3
N00000177,323,64,235,16,13,89,22,63,4,3,49,2,38,3,6,185,40,134,9,4
N00000178,667,161,457,39,16,181,41,129,8,4,86,14,65,4,4,400,106,263,27,8
N00000179,852,202,596,40,30,207,58,133,5,13,150,14,118,8,12,495,130,345,27,5
N00000180,280,89,181,11,0,86,33,51,2,0,35,4,30,1,0,159,52,100,8,0
N00000181,274,54,184,18,26,49,3,37,5,5,59,1,45,4,11,166,50,102,9,10
N00000182,228,61,156,9,6,56,16,40,1,0,49,0,44,2,4,123,45,72,6,2
N00000183,293,41,223,13,18,89,20,58,6,6,51,4,40,2,5,153,17,125,5,7
N00000184,372,83,263,12,23,83,16,60,1,10,57,3,42,3,10,232,64,161,8,3
N00000185,211,45,157,12,1,31,4,26,1,0,18,0,18,0,0,162,41,113,11,1
N00000186,299,49,222,22,11,106,20,75,6,6,47,1,42,4,0,146,28,105,12,5
N00000187,255,66,182,7,3,71,22,48,4,0,31,5,22,1,3,153,39,112,2,0
N00000188,347,83,249,9,6,122,31,87,1,3,55,6,44,2,3,170,46,118,6,0
N00000189,341,32,306,7,2,114,18,95,1,1,25,0,24,0,1,202,14,187,6,0
N00000190,304,26,272,6,5,74,8,66,0,0,31,0,29,1,3,199,18,177,5,2
N00000191,303,36,262,11,1,69,12,57,0,0,30,3,27,0,1,204,21,178,11,0
N00000192,302,56,229,11,12,89,23,58,4,5,55,4,48,0,3,158,29,123,7,4
N00000193,291,70,205,13,5,126,33,84,8,2,35,6,27,2,1,130,31,94,3,2
N00000194,255,59,190,6,2,64,17,45,2,0,30,2,25,1,2,161,40,120,3,0
N00000195,246,94,148,3,4,55,21,34,0,1,23,2,20,1,1,168,71,94,2,2
N00000196,237,68,149,11,9,60,12,43,3,2,23,3,16,0,4,154,53,90,8,3
N00000197,326,37,267,9,14,104,18,78,4,4,48,0,39,2,7,174,19,150,3,3
N00000198,287,32,244,8,6,86,17,65,3,3,50,3,44,1,2,151,12,135,4,1
N00000199,350,38,297,15,3,102,15,83,3,1,48,3,41,3,2,200,20,173,9,0
N00000200,331,44,278,6,5,100,26,74,0,0,58,3,51,0,4,173,15,153,6,1
N00000201,294,35,246,22,6,55,17,37,1,2,35,0,34,2,0,204,18,175,19,4
N00000202,304,29,265,13,1,68,5,59,4,0,19,2,16,1,0,217,22,190,8,1
N00000203,334,44,272,9,16,79,11,65,3,3,33,0,24,2,8,222,33,183,4,5
N00000204,393,66,305,15,18,100,17,79,5,6,52,3,43,3,5,241,46,183,7,7
N00000205,303,41,245,14,6,99,13,78,6,3,27,2,24,2,1,177,26,143,6,2
N00000206,390,75,306,16,6,74,22,51,1,2,82,5,74,4,2,234,48,181,11,2
N00000207,253,33,210,4,10,61,9,52,0,0,30,0,27,0,5,162,24,131,4,5
N00000208,316,35,276,11,1,79,15,64,0,0,35,4,30,2,0,202,16,182,9,1
N00000209,356,18,330,11,4,121,7,113,2,2,24,0,22,1,1,211,11,195,8,1
N00000210,383,62,294,16,18,85,17,61,1,6,41,1,37,2,2,257,44,196,13,10
N00000211,528,95,391,29,23,100,18,70,4,10,38,1,35,2,0,390,76,286,23,13
N00000212,175,46,117,4,11,43,17,23,0,3,22,1,18,1,2,110,28,76,3,6
N00000213,281,26,237,15,10,51,2,44,1,4,43,1,37,1,4,187,23,156,13,2
N00000214,323,44,252,25,18,85,15,62,4,9,33,1,30,1,1,205,28,160,20,8
N00000215,400,43,346,23,0,113,8,102,3,0,32,1,30,3,0,255,34,214,17,0
N00000216,397,78,298,22,6,100,24,66,9,2,52,2,48,2,1,245,52,184,11,3
N00000217,479,31,419,66,4,124,12,103,13,1,23,0,20,2,1,332,19,296,51,2
N00000218,361,38,317,18,4,93,14,79,2,0,15,1,14,0,0,253,23,224,16,4
N00000219,245,76,160,9,5,77,32,44,2,1,34,4,29,2,2,134,40,87,5,2
N00000220,284,103,175,4,3,112,53,57,2,0,38,4,33,0,1,134,46,85,2,2
N00000221,262,61,200,2,0,81,27,54,0,0,32,3,29,0,0,149,31,117,2,0
N00000222,298,58,231,13,2,75,15,60,0,0,27,1,23,1,2,196,42,148,12,0
N00000223,319,40,269,11,0,94,10,82,2,0,15,0,15,0,0,210,30,172,9,0
N00000224,243,42,180,22,5,68,17,47,3,1,16,2,10,4,0,159,23,123,15,4
N00000225,147,27,113,14,2,18,2,15,1,0,2,0,1,1,0,127,25,97,12,2
N00000226,261,20,228,18,2,66,3,59,4,0,16,1,14,3,0,179,16,155,11,2
N00000227,195,40,150,5,0,31,4,25,2,0,16,1,15,0,0,148,35,110,3,0
N00000228,306,40,257,13,3,70,14,56,0,0,30,4,23,1,3,206,22,178,12,0
N00000229,395,72,303,16,13,98,13,82,1,3,24,1,21,0,2,273,58,200,15,8
N00000230,293,93,190,9,2,112,37,71,4,0,34,9,24,2,0,147,47,95,3,2
N00000231,324,109,205,10,1,155,60,90,5,1,53,10,42,1,0,116,39,73,4,0
N00000232,309,62,213,21,17,97,23,60,11,4,49,6,35,2,7,163,33,118,8,6
N00000233,258,72,171,17,5,66,13,51,4,0,45,2,34,7,4,147,57,86,6,1
N00000234,256,77,159,11,11,73,30,36,3,4,46,5,35,6,2,137,42,88,2,5
N00000235,323,50,258,22,6,109,23,78,4,4,33,6,25,2,2,181,21,155,16,0
N00000236,291,79,198,13,3,116,39,73,4,0,38,8,29,1,0,137,32,96,8,3
N00000237,416,41,351,35,3,133,15,111,8,0,20,1,16,3,1,263,25,224,24,2
N00000238,306,21,274,18,0,63,6,55,3,0,20,0,19,1,0,223,15,200,14,0
N00000239,254,65,178,8,4,82,23,57,2,0,32,2,27,2,1,140,40,94,4,3
N00000240,354,69,280,5,1,165,38,125,3,0,53,8,44,0,1,136,23,111,2,0
N00000241,424,13,394,22,7,156,10,142,5,2,13,1,11,0,1,255,2,241,17,4
N00000242,360,17,323,25,2,126,8,107,11,0,25,2,22,1,0,209,7,194,13,2
N00000243,265,58,194,10,4,73,18,50,3,2,35,4,28,1,2,157,36,116,6,0
N00000244,275,60,202,10,5,95,21,69,3,2,28,1,27,0,0,152,38,106,7,3
N00000245,314,53,249,11,7,77,20,54,3,4,36,0,34,0,2,201,33,161,8,1
N00000246,309,98,197,14,1,94,37,52,5,0,39,5,33,0,1,176,56,112,9,0
N00000247,309,34,253,23,11,80,6,66,5,5,22,1,17,0,4,207,27,170,18,2
N00000248,337,21,310,12,3,93,11,80,2,1,26,0,26,0,0,218,10,204,10,2
N00000249,386,48,326,11,7,143,27,113,4,1,53,0,50,4,2,190,21,163,3,4
N00000250,401,63,322,13,12,115,31,77,4,6,63,1,58,3,3,223,31,187,6,3
N00000251,456,46,392,18,7,192,31,151,10,2,61,2,56,2,2,203,13,185,6,3
N00000252,345,28,299,28,10,113,10,95,10,1,22,0,20,0,2,210,18,184,18,7
N00000253,499,84,409,14,2,147,17,129,1,0,58,3,55,2,0,294,64,225,11,2
N00000254,315,34,269,9,4,88,6,77,4,2,20,1,19,0,0,207,27,173,5,2
N00000255,351,43,294,27,2,96,10,82,4,1,36,2,33,1,1,219,31,179,22,0
N00000256,780,52,655,71,30,211,19,169,20,11,74,2,50,12,12,495,31,436,39,7
N00000257,447,89,336,16,10,132,18,108,4,2,58,6,44,4,5,257,65,184,8,3
N00000258,379,34,316,32,8,122,14,96,10,3,16,0,15,0,1,241,20,205,22,4
N00000259,465,69,295,103,5,138,29,75,33,2,50,5,31,16,0,277,35,189,54,3
N00000260,560,121,361,72,16,194,68,103,22,2,72,2,52,10,11,294,51,206,40,3
N00000261,561,103,367,101,3,195,48,111,36,1,64,3,48,14,0,302,52,208,51,2
N00000262,419,110,255,63,0,131,39,76,16,0,43,2,32,11,0,245,69,147,36,0
N00000263,239,53,141,43,14,69,19,36,11,5,29,5,19,6,4,141,29,86,26,5
N00000264,566,155,334,83,5,233,85,117,30,2,74,16,47,13,0,259,54,170,40,3
N00000265,351,99,193,56,6,104,37,49,16,2,40,7,29,3,2,207,55,115,37,2
N00000266,328,48,228,44,9,116,18,76,18,4,31,0,24,7,1,181,30,128,19,4
N00000267,431,38,382,16,11,129,11,117,1,8,24,3,20,1,0,278,24,245,14,3
N00000268,384,53,325,5,4,112,17,93,0,2,40,2,36,3,0,232,34,196,2,2
N00000269,347,53,284,12,0,96,12,83,1,0,15,3,12,0,0,236,38,189,11,0
N00000270,371,74,282,31,1,92,22,69,4,0,35,1,34,0,0,244,51,179,27,1
N00000271,380,38,330,18,1,110,14,93,3,0,27,0,26,1,0,243,24,211,14,1
N00000272,295,51,226,14,9,65,9,50,1,5,28,3,21,2,4,202,39,155,11,0
N00000273,460,46,395,37,5,141,14,121,12,4,30,0,30,0,0,289,32,244,25,1
N00000274,468,87,365,26,2,127,35,89,4,0,49,5,42,5,1,292,47,234,17,1
N00000275,291,29,245,22,4,80,10,61,11,1,26,2,22,1,1,185,17,162,10,2
N00000276,315,41,264,10,3,101,17,79,3,2,36,2,33,2,0,178,22,152,5,1
N00000277,310,39,264,4,4,111,28,79,3,2,29,0,28,1,0,170,11,157,0,2
N00000278,304,48,242,14,6,103,25,71,7,4,38,2,34,1,1,163,21,137,6,1
N00000279,181,34,140,7,1,60,25,31,4,0,52,4,47,1,1,69,5,62,2,0
N00000280,392,85,293,9,7,168,44,119,4,2,76,9,65,0,3,148,32,109,5,2
N00000281,349,74,265,21,4,88,14,71,4,2,24,2,21,3,0,237,58,173,14,2
N00000282,364,52,286,33,7,106,16,81,9,4,33,1,31,4,0,225,35,174,20,3
N00000283,346,43,286,17,3,102,15,83,1,3,41,3,37,2,0,203,25,166,14,0
N00000284,382,78,285,15,8,149,43,103,1,2,54,3,45,3,4,179,32,137,11,2
N00000285,322,85,224,16,1,140,46,85,10,0,62,9,52,0,1,120,30,87,6,0
N00000286,271,41,219,12,5,66,12,51,1,2,33,4,29,1,0,172,25,139,10,3
N00000287,297,69,218,11,0,86,24,57,5,0,51,4,44,3,0,160,41,117,3,0
N00000288,353,39,302,10,3,110,21,85,4,0,59,1,56,1,1,184,17,161,5,2
N00000289,496,82,396,10,13,162,34,119,6,8,109,5,100,0,4,225,43,177,4,1
N00000290,271,90,173,9,0,78,34,41,4,0,32,4,27,1,0,161,52,105,4,0
N00000291,512,68,431,19,5,152,32,120,0,1,76,4,70,4,1,284,32,241,15,3
N00000292,731,104,593,44,4,258,52,194,11,3,62,3,58,2,0,411,49,341,31,1
N00000293,522,36,467,22,2,204,19,180,7,0,56,2,52,2,1,262,15,235,13,1
N00000294,405,69,322,23,5,113,23,88,5,0,34,0,32,2,2,258,46,202,16,3
N00000295,421,70,326,32,7,113,13,90,12,1,33,2,29,2,1,275,55,207,18,5
N00000296,287,38,235,12,4,87,19,61,6,1,42,0,40,2,1,158,19,134,4,2
N00000297,371,59,293,18,4,79,13,61,5,0,38,0,35,3,2,254,46,197,10,2
N00000298,335,45,274,13,6,118,27,84,6,1,42,0,40,1,1,175,18,150,6,4
N00000299,324,45,256,24,8,80,17,54,8,2,56,5,44,5,5,188,23,158,11,1
N00000300,296,75,207,19,2,79,20,56,5,1,40,4,33,2,1,177,51,118,12,0
N00000301,366,36,323,13,5,138,28,108,3,0,41,0,38,2,2,187,8,177,8,3
N00000302,363,31,319,9,6,124,10,113,3,0,35,0,31,0,4,204,21,175,6,2
