GeographyCode,LC3101NI0001,LC3101NI0002,LC3101NI0003,LC3101NI0004,LC3101NI0005,LC3101NI0006,LC3101NI0007,LC3101NI0008,LC3101NI0009,LC3101NI0010,LC3101NI0011,LC3101NI0012,LC3101NI0013,LC3101NI0014,LC3101NI0015,LC3101NI0016,LC3101NI0017,LC3101NI0018
N00000080,424,348,76,174,168,6,76,63,13,82,48,34,50,33,17,42,36,6
N00000081,339,290,49,120,110,10,49,42,7,72,55,17,34,28,6,64,55,9
N00000082,342,280,62,127,117,10,45,34,11,52,31,21,54,44,10,64,54,10
N00000083,650,575,75,276,267,9,126,113,13,114,92,22,76,54,22,58,49,9
N00000084,456,407,49,180,175,5,68,59,9,81,65,16,59,49,10,68,59,9
N00000085,399,346,53,188,171,17,54,43,11,56,44,12,40,30,10,61,58,3
N00000086,395,368,27,220,213,7,47,42,5,64,56,8,31,26,5,33,31,2
N00000087,913,817,96,440,427,13,131,123,8,159,118,41,87,69,18,96,80,16
N00000088,216,190,26,53,48,5,34,31,3,23,18,5,20,15,5,86,78,8
N00000089,478,427,51,255,243,12,77,63,14,64,51,13,42,33,9,40,37,3
N00000090,391,349,42,193,182,11,67,59,8,56,44,12,36,30,6,39,34,5
N00000091,476,430,46,252,244,8,74,60,14,70,55,15,34,28,6,46,43,3
N00000092,504,447,57,217,206,11,78,63,15,75,64,11,59,49,10,75,65,10
N00000093,400,339,61,168,154,14,41,34,7,63,37,26,55,44,11,73,70,3
N00000094,492,429,63,206,194,12,74,63,11,81,67,14,57,38,19,74,67,7
N00000095,468,414,54,221,205,16,63,52,11,74,56,18,54,51,3,56,50,6
N00000096,438,370,68,169,153,16,49,44,5,71,50,21,81,65,16,68,58,10
N00000097,850,788,62,513,497,16,151,136,15,85,72,13,63,50,13,38,33,5
N00000098,1181,1082,99,704,679,25,203,180,23,117,94,23,76,62,14,81,67,14
N00000099,258,223,35,117,108,9,34,29,5,33,25,8,36,30,6,38,31,7
N00000100,341,304,37,166,155,11,41,33,8,47,43,4,41,29,12,46,44,2
N00000101,282,258,24,190,179,11,35,29,6,25,20,5,23,21,2,9,9,0
N00000102,318,271,47,144,131,13,47,35,12,55,44,11,39,31,8,33,30,3
N00000103,550,498,52,344,326,18,83,70,13,52,42,10,46,40,6,25,20,5
N00000104,322,299,23,196,192,4,58,49,9,34,28,6,25,21,4,9,9,0
N00000105,327,286,41,144,138,6,40,26,14,47,36,11,39,32,7,57,54,3
N00000106,198,168,30,97,90,7,36,25,11,18,13,5,23,21,2,24,19,5
N00000107,269,239,30,146,136,10,33,28,5,26,18,8,32,29,3,32,28,4
N00000108,243,215,28,82,76,6,26,25,1,39,35,4,29,22,7,67,57,10
N00000109,512,470,42,292,278,14,73,63,10,53,44,9,28,25,3,66,60,6
N00000110,258,236,22,113,107,6,40,37,3,46,36,10,23,22,1,36,34,2
N00000111,356,325,31,159,154,5,38,32,6,55,47,8,49,40,9,55,52,3
N00000112,402,367,35,214,210,4,80,63,17,53,48,5,30,25,5,25,21,4
N00000113,309,283,26,154,146,8,45,41,4,36,30,6,53,47,6,21,19,2
N00000114,318,287,31,133,131,2,41,36,5,52,41,11,48,42,6,44,37,7
N00000115,302,276,26,151,145,6,39,35,4,42,37,5,33,27,6,37,32,5
N00000116,287,256,31,158,149,9,37,33,4,36,29,7,27,23,4,29,22,7
N00000117,168,149,19,91,84,7,19,14,5,22,19,3,19,16,3,17,16,1
N00000118,311,277,34,112,109,3,34,32,2,44,38,6,54,40,14,67,58,9
N00000119,289,251,38,82,78,4,23,19,4,42,36,6,62,46,16,80,72,8
N00000120,323,267,56,103,98,5,28,25,3,57,42,15,55,37,18,80,65,15
N00000121,293,262,31,113,108,5,50,43,7,27,20,7,35,30,5,68,61,7
N00000122,481,417,64,181,172,9,73,59,14,76,54,22,72,59,13,79,73,6
N00000123,351,295,56,110,105,5,38,31,7,74,50,24,43,36,7,86,73,13
N00000124,325,271,54,102,97,5,48,40,8,38,30,8,60,40,20,77,64,13
N00000125,464,405,59,234,223,11,67,56,11,66,46,20,45,36,9,52,44,8
N00000126,481,434,47,260,251,9,67,51,16,64,56,8,31,23,8,59,53,6
N00000127,405,373,32,220,211,9,59,52,7,52,45,7,25,21,4,49,44,5
N00000128,949,850,99,519,486,33,104,92,12,139,111,28,95,77,18,92,84,8
N00000129,346,307,39,186,175,11,43,35,8,38,28,10,48,41,7,31,28,3
N00000130,498,431,67,261,248,13,99,79,20,100,73,27,13,13,0,25,18,7
N00000131,388,320,68,152,142,10,44,35,9,73,54,19,75,53,22,44,36,8
N00000132,366,306,60,149,135,14,38,33,5,66,43,23,41,32,9,72,63,9
N00000133,322,283,39,122,114,8,42,35,7,45,35,10,39,34,5,74,65,9
N00000134,437,379,58,191,180,11,64,50,14,86,63,23,38,30,8,58,56,2
N00000135,312,271,41,149,141,8,34,26,8,50,37,13,28,20,8,51,47,4
N00000136,507,444,63,227,217,10,80,70,10,90,72,18,60,42,18,50,43,7
N00000137,315,265,50,129,127,2,50,38,12,55,42,13,34,21,13,47,37,10
N00000138,464,395,69,205,197,8,92,75,17,105,72,33,40,31,9,22,20,2
N00000139,288,240,48,84,74,10,40,35,5,37,23,14,52,42,10,75,66,9
N00000140,333,275,58,102,93,9,39,29,10,51,37,14,54,44,10,87,72,15
N00000141,443,380,63,164,144,20,56,48,8,64,47,17,37,30,7,122,111,11
N00000142,205,174,31,81,78,3,18,13,5,27,23,4,35,23,12,44,37,7
N00000143,215,195,20,83,79,4,27,22,5,36,30,6,15,15,0,54,49,5
N00000144,228,203,25,114,109,5,20,14,6,30,23,7,27,22,5,37,35,2
N00000145,124,108,16,34,30,4,12,10,2,9,7,2,20,16,4,49,45,4
N00000146,271,229,42,95,87,8,26,19,7,52,40,12,35,29,6,63,54,9
N00000147,227,193,34,105,98,7,28,22,6,33,26,7,24,17,7,37,30,7
N00000148,676,593,83,372,338,34,102,87,15,59,48,11,67,49,18,76,71,5
N00000149,432,388,44,192,188,4,57,43,14,43,35,8,42,33,9,98,89,9
N00000150,365,298,67,129,121,8,44,37,7,56,33,23,47,33,14,89,74,15
N00000151,283,233,50,101,97,4,37,25,12,41,30,11,40,26,14,64,55,9
N00000152,270,233,37,103,95,8,35,31,4,32,22,10,41,33,8,59,52,7
N00000153,250,221,29,100,93,7,35,25,10,23,22,1,26,23,3,66,58,8
N00000154,259,229,30,95,89,6,46,37,9,37,28,9,33,31,2,48,44,4
N00000155,335,290,45,131,127,4,49,37,12,52,45,7,51,37,14,52,44,8
N00000156,301,246,55,87,79,8,49,40,9,56,36,20,27,23,4,82,68,14
N00000157,368,309,59,131,120,11,55,43,12,57,43,14,52,42,10,73,61,12
N00000158,678,596,82,258,247,11,84,74,10,81,70,11,119,95,24,136,110,26
N00000159,221,194,27,67,64,3,12,12,0,35,27,8,30,23,7,77,68,9
N00000160,283,241,42,102,95,7,37,31,6,34,22,12,48,38,10,62,55,7
N00000161,342,266,76,106,103,3,29,23,6,68,37,31,80,56,24,59,47,12
N00000162,242,207,35,84,79,5,29,23,6,36,30,6,45,34,11,48,41,7
N00000163,311,262,49,116,108,8,41,34,7,48,37,11,42,31,11,64,52,12
N00000164,288,239,49,83,80,3,35,28,7,48,36,12,32,25,7,90,70,20
N00000165,325,279,46,111,106,5,49,37,12,40,33,7,51,37,14,74,66,8
N00000166,273,233,40,85,80,5,14,12,2,47,37,10,54,43,11,73,61,12
N00000167,379,325,54,134,129,5,49,41,8,49,33,16,61,49,12,86,73,13
N00000168,345,286,59,110,105,5,47,38,9,43,28,15,61,48,13,84,67,17
N00000169,704,603,101,242,230,12,75,59,16,134,109,25,102,76,26,151,129,22
N00000170,370,324,46,170,164,6,54,42,12,51,43,8,42,30,12,53,45,8
N00000171,416,349,67,162,153,9,55,52,3,85,65,20,60,31,29,54,48,6
N00000172,772,648,124,290,271,19,98,76,22,126,94,32,104,77,27,154,130,24
N00000173,373,313,60,132,126,6,45,37,8,53,40,13,66,43,23,77,67,10
N00000174,393,342,51,191,179,12,51,39,12,51,38,13,57,49,8,43,37,6
N00000175,373,326,47,164,151,13,71,62,9,51,46,5,39,29,10,48,38,10
N00000176,474,428,46,211,198,13,46,41,5,64,51,13,83,73,10,70,65,5
N00000177,323,286,37,138,128,10,37,28,9,50,40,10,34,29,5,64,61,3
N00000178,667,583,84,267,241,26,66,59,7,91,64,27,71,62,9,172,157,15
N00000179,852,752,100,357,329,28,121,104,17,98,78,20,79,64,15,197,177,20
N00000180,280,247,33,121,115,6,46,37,9,30,23,7,31,27,4,52,45,7
N00000181,274,236,38,108,101,7,37,29,8,36,29,7,34,24,10,59,53,6
N00000182,228,198,30,105,94,11,24,21,3,21,16,5,15,11,4,63,56,7
N00000183,293,266,27,140,136,4,27,22,5,56,50,6,40,29,11,30,29,1
N00000184,315,285,30,140,136,4,39,33,6,37,28,9,33,27,6,66,61,5
N00000185,211,189,22,49,44,5,9,8,1,24,19,5,44,37,7,85,81,4
N00000186,299,259,40,153,142,11,41,27,14,44,37,7,16,11,5,45,42,3
N00000187,255,220,35,102,99,3,38,28,10,31,24,7,33,24,9,51,45,6
N00000188,347,307,40,177,173,4,50,40,10,39,28,11,27,21,6,54,45,9
N00000189,341,295,46,139,132,7,66,56,10,56,37,19,35,29,6,45,41,4
N00000190,304,254,50,105,97,8,41,35,6,42,33,9,59,44,15,57,45,12
N00000191,303,248,55,99,94,5,35,26,9,48,34,14,55,43,12,66,51,15
N00000192,302,257,45,144,133,11,39,32,7,35,25,10,48,36,12,36,31,5
N00000193,291,251,40,161,146,15,41,36,5,31,21,10,27,23,4,31,25,6
N00000194,255,231,24,94,89,5,35,28,7,24,19,5,44,41,3,58,54,4
N00000195,246,202,44,78,72,6,26,20,6,21,18,3,41,28,13,80,64,16
N00000196,237,209,28,83,79,4,20,18,2,34,31,3,35,23,12,65,58,7
N00000197,326,289,37,152,145,7,53,46,7,53,41,12,41,36,5,27,21,6
N00000198,287,248,39,136,131,5,28,22,6,49,38,11,38,28,10,36,29,7
N00000199,350,300,50,150,137,13,61,53,8,53,38,15,48,39,9,38,33,5
N00000200,331,287,44,158,151,7,47,39,8,43,34,9,58,41,17,25,22,3
N00000201,294,248,46,90,83,7,33,31,2,32,24,8,57,44,13,82,66,16
N00000202,304,250,54,87,79,8,26,24,2,48,37,11,74,59,15,69,51,18
N00000203,334,284,50,112,104,8,38,30,8,57,43,14,42,29,13,85,78,7
N00000204,359,309,50,152,147,5,50,40,10,53,41,12,50,37,13,54,44,10
N00000205,303,248,55,126,117,9,45,38,7,48,28,20,46,32,14,38,33,5
N00000206,390,348,42,156,152,4,50,41,9,55,46,9,59,50,9,70,59,11
N00000207,253,226,27,91,87,4,43,37,6,45,39,6,45,37,8,29,26,3
N00000208,316,251,65,114,106,8,32,25,7,60,44,16,57,34,23,53,42,11
N00000209,356,301,55,145,141,4,41,34,7,77,57,20,66,47,19,27,22,5
N00000210,373,329,44,126,118,8,44,36,8,53,50,3,56,41,15,94,84,10
N00000211,520,442,78,138,128,10,67,56,11,65,47,18,76,64,12,174,147,27
N00000212,166,146,20,64,60,4,29,25,4,20,17,3,23,19,4,30,25,5
N00000213,281,245,36,94,90,4,32,26,6,34,29,5,55,44,11,66,56,10
N00000214,323,272,51,118,114,4,48,37,11,49,36,13,41,27,14,67,58,9
N00000215,400,337,63,145,141,4,41,33,8,62,41,21,70,50,20,82,72,10
N00000216,397,342,55,152,146,6,52,48,4,64,44,20,64,52,12,65,52,13
N00000217,457,372,85,147,140,7,41,32,9,80,56,24,90,62,28,99,82,17
N00000218,361,310,51,108,105,3,39,34,5,58,42,16,48,35,13,108,94,14
N00000219,245,224,21,111,104,7,23,21,2,37,32,5,35,31,4,39,36,3
N00000220,284,263,21,150,144,6,46,41,5,40,34,6,27,25,2,21,19,2
N00000221,262,228,34,113,108,5,33,22,11,50,45,5,35,25,10,31,28,3
N00000222,298,253,45,102,96,6,50,41,9,30,25,5,35,26,9,81,65,16
N00000223,319,269,50,109,103,6,43,35,8,65,50,15,31,22,9,71,59,12
N00000224,243,207,36,84,77,7,41,31,10,30,25,5,34,28,6,54,46,8
N00000225,147,117,30,20,18,2,11,9,2,17,8,9,19,13,6,80,69,11
N00000226,261,222,39,82,77,5,22,18,4,41,29,12,38,28,10,78,70,8
N00000227,195,157,38,47,43,4,25,17,8,24,18,6,43,33,10,56,46,10
N00000228,306,257,49,100,96,4,31,28,3,37,27,10,48,36,12,90,70,20
N00000229,343,288,55,122,115,7,51,43,8,63,49,14,42,28,14,65,53,12
N00000230,293,255,38,146,136,10,35,29,6,42,33,9,30,23,7,40,34,6
N00000231,324,297,27,208,199,9,35,29,6,34,26,8,16,14,2,31,29,2
N00000232,309,265,44,146,132,14,47,40,7,34,26,8,26,22,4,56,45,11
N00000233,258,227,31,111,102,9,33,28,5,31,25,6,33,28,5,50,44,6
N00000234,256,230,26,119,111,8,37,34,3,17,13,4,32,26,6,51,46,5
N00000235,323,291,32,142,135,7,24,20,4,39,30,9,45,42,3,73,64,9
N00000236,291,249,42,154,145,9,37,32,5,49,31,18,28,22,6,23,19,4
N00000237,416,351,65,153,149,4,77,56,21,70,45,25,49,41,8,67,60,7
N00000238,306,256,50,83,78,5,33,30,3,44,31,13,67,51,16,79,66,13
N00000239,254,224,30,114,106,8,37,30,7,35,30,5,31,24,7,37,34,3
N00000240,354,320,34,218,206,12,57,48,9,45,37,8,24,22,2,10,7,3
N00000241,424,351,73,169,161,8,63,55,8,93,61,32,61,43,18,38,31,7
N00000242,360,302,58,151,145,6,62,54,8,64,43,21,45,36,9,38,24,14
N00000243,265,218,47,108,100,8,26,24,2,37,24,13,38,26,12,56,44,12
N00000244,275,247,28,123,119,4,41,34,7,34,27,7,35,31,4,42,36,6
N00000245,314,280,34,113,108,5,46,38,8,46,41,5,42,37,5,67,56,11
N00000246,303,265,38,133,127,6,39,31,8,35,28,7,44,33,11,52,46,6
N00000247,309,265,44,102,97,5,35,29,6,54,47,7,45,33,12,73,59,14
N00000248,337,287,50,119,115,4,44,34,10,49,37,12,76,54,22,49,47,2
N00000249,386,340,46,196,185,11,72,66,6,57,39,18,35,29,6,26,21,5
N00000250,401,342,59,178,169,9,68,53,15,53,36,17,56,46,10,46,38,8
N00000251,456,423,33,253,241,12,94,85,9,69,59,10,20,18,2,20,20,0
N00000252,345,289,56,135,133,2,44,31,13,67,47,20,42,30,12,57,48,9
N00000253,499,424,75,205,189,16,59,50,9,85,63,22,68,50,18,82,72,10
N00000254,315,261,54,108,102,6,42,33,9,64,47,17,52,37,15,49,42,7
N00000255,351,304,47,132,126,6,33,25,8,62,46,16,53,45,8,71,62,9
N00000256,780,680,100,285,277,8,93,84,9,126,94,32,123,91,32,153,134,19
N00000257,419,378,41,190,183,7,63,60,3,71,56,15,39,28,11,56,51,5
N00000258,379,331,48,138,135,3,45,44,1,79,56,23,46,37,9,71,59,12
N00000259,465,416,49,188,183,5,76,66,10,74,59,15,73,63,10,54,45,9
N00000260,560,495,65,266,257,9,95,78,17,58,49,9,52,37,15,89,74,15
N00000261,561,479,82,259,241,18,88,71,17,69,50,19,73,55,18,72,62,10
N00000262,419,363,56,174,165,9,60,51,9,68,53,15,50,37,13,67,57,10
N00000263,239,212,27,98,93,5,34,28,6,37,32,5,27,23,4,43,36,7
N00000264,566,509,57,307,296,11,69,60,9,88,70,18,60,46,14,42,37,5
N00000265,351,307,44,144,139,5,44,33,11,51,41,10,47,36,11,65,58,7
N00000266,328,292,36,147,143,4,46,42,4,57,40,17,37,32,5,41,35,6
N00000267,431,357,74,153,149,4,54,47,7,72,54,18,80,54,26,72,53,19
N00000268,384,325,59,152,142,10,52,43,9,48,31,17,68,51,17,64,58,6
N00000269,347,304,43,111,105,6,39,35,4,67,56,11,59,51,8,71,57,14
N00000270,371,312,59,127,116,11,49,39,10,55,38,17,58,48,10,82,71,11
N00000271,380,323,57,137,128,9,56,49,7,73,54,19,48,33,15,66,59,7
N00000272,295,249,46,93,89,4,36,29,7,45,32,13,52,39,13,69,60,9
N00000273,460,392,68,171,162,9,56,46,10,95,69,26,59,47,12,79,68,11
N00000274,465,405,60,176,164,12,59,54,5,72,61,11,84,66,18,74,60,14
N00000275,291,242,49,106,102,4,35,24,11,48,30,18,59,48,11,43,38,5
N00000276,315,273,42,137,130,7,58,51,7,46,32,14,39,28,11,35,32,3
N00000277,310,263,47,140,131,9,69,59,10,54,41,13,30,21,9,17,11,6
N00000278,304,266,38,141,136,5,50,40,10,49,34,15,31,24,7,33,32,1
N00000279,181,171,10,112,109,3,39,35,4,9,7,2,10,9,1,11,11,0
N00000280,392,338,54,244,228,16,62,50,12,54,36,18,16,12,4,16,12,4
N00000281,328,263,65,112,110,2,33,23,10,63,41,22,54,32,22,66,57,9
N00000282,364,300,64,139,128,11,48,37,11,58,41,17,49,36,13,70,58,12
N00000283,346,303,43,143,138,5,50,44,6,53,46,7,41,27,14,59,48,11
N00000284,382,339,43,203,193,10,64,53,11,40,34,6,37,31,6,38,28,10
N00000285,322,277,45,202,183,19,43,32,11,41,31,10,22,18,4,14,13,1
N00000286,271,232,39,99,92,7,26,19,7,47,38,9,47,39,8,52,44,8
N00000287,297,261,36,137,126,11,36,28,8,33,28,5,33,26,7,58,53,5
N00000288,353,302,51,169,161,8,52,39,13,51,39,12,31,25,6,50,38,12
N00000289,496,437,59,271,250,21,66,61,5,62,52,10,38,29,9,59,45,14
N00000290,271,225,46,110,101,9,34,25,9,38,28,10,32,25,7,57,46,11
N00000291,512,460,52,228,222,6,72,60,12,62,55,7,77,63,14,73,60,13
N00000292,731,633,98,320,307,13,167,135,32,78,57,21,70,55,15,96,79,17
N00000293,522,460,62,260,252,8,129,108,21,70,48,22,38,30,8,25,22,3
N00000294,392,336,56,147,137,10,47,34,13,65,54,11,55,41,14,78,70,8
N00000295,367,302,65,146,135,11,57,48,9,43,30,13,51,35,16,70,54,16
N00000296,287,242,45,129,122,7,44,38,6,36,24,12,44,29,15,34,29,5
N00000297,324,278,46,117,114,3,44,35,9,52,36,16,59,49,10,52,44,8
N00000298,335,285,50,160,152,8,54,49,5,57,36,21,51,37,14,13,11,2
N00000299,324,282,42,136,125,11,39,34,5,36,29,7,44,34,10,69,60,9
N00000300,287,265,22,116,112,4,35,30,5,39,32,7,32,28,4,65,63,2
N00000301,366,324,42,179,173,6,91,79,12,50,35,15,30,22,8,16,15,1
N00000302,363,310,53,159,149,10,50,45,5,70,51,19,40,34,6,44,31,13
N00000303,318,279,39,141,135,6,65,56,9,43,31,12,40,33,7,29,24,5
N00000304,342,322,20,195,191,4,85,74,11,37,34,3,17,15,2,8,8,0
N00000305,388,329,59,171,168,3,52,44,8,92,67,25,54,35,19,19,15,4
N00000306,381,328,53,186,177,9,91,79,12,67,42,25,28,21,7,9,9,0
N00000307,355,316,39,158,151,7,64,54,10,59,52,7,43,29,14,31,30,1
N00000308,277,234,43,108,106,2,49,38,11,36,29,7,59,42,17,25,19,6
N00000309,378,340,38,174,169,5,80,70,10,63,48,15,27,21,6,34,32,2
N00000310,391,324,67,141,126,15,35,28,7,67,51,16,75,59,16,73,60,13
N00000311,333,302,31,130,128,2,39,32,7,56,45,11,40,32,8,68,65,3
N00000312,512,444,68,236,224,12,69,51,18,81,60,21,61,53,8,65,56,9
N00000313,608,559,49,330,320,10,101,90,11,80,65,15,46,34,12,51,50,1
N00000314,358,309,49,166,153,13,47,37,10,42,34,8,47,39,8,56,46,10
N00000315,345,292,53,163,142,21,57,50,7,33,25,8,43,30,13,49,45,4
N00000316,374,331,43,158,153,5,61,54,7,45,28,17,48,42,6,62,54,8
N00000317,447,391,56,178,167,11,59,51,8,55,41,14,65,49,16,90,83,7
N00000318,344,285,59,138,126,12,48,38,10,62,42,20,36,29,7,60,50,10
N00000319,819,710,109,396,375,21,139,119,20,80,59,21,96,66,30,108,91,17
N00000320,310,262,48,109,98,11,42,36,6,47,35,12,43,34,9,69,59,10
N00000321,517,452,65,254,233,21,74,61,13,67,55,12,65,51,14,57,52,5
N00000322,389,330,59,168,156,12,66,55,11,50,31,19,33,26,7,72,62,10
N00000323,472,418,54,189,179,10,76,61,15,81,67,14,70,59,11,56,52,4
N00000324,376,324,52,118,115,3,57,50,7,58,44,14,70,51,19,73,64,9
N00000325,538,467,71,240,230,10,91,75,16,62,49,13,60,44,16,85,69,16
N00000326,934,801,133,450,419,31,144,115,29,125,82,43,104,85,19,111,100,11
N00000327,325,277,48,171,154,17,61,46,15,54,43,11,23,21,2,16,13,3
N00000328,291,257,34,157,148,9,50,41,9,28,20,8,27,20,7,29,28,1
N00000329,370,315,55,191,178,13,63,46,17,42,32,10,37,27,10,37,32,5
N00000330,539,481,58,270,258,12,128,105,23,53,42,11,40,34,6,48,42,6
N00000331,612,542,70,305,285,20,114,93,21,81,65,16,55,48,7,57,51,6
N00000332,269,251,18,150,141,9,42,38,4,27,22,5,26,26,0,24,24,0
N00000333,293,252,41,159,148,11,51,38,13,34,27,7,18,15,3,31,24,7
