GeographyCode,LC3401NI0001,LC3401NI0002,LC3401NI0003,LC3401NI0004,LC3401NI0005,LC3401NI0006,LC3401NI0007,LC3401NI0008,LC3401NI0009,LC3401NI0010,LC3401NI0011,LC3401NI0012,LC3401NI0013,LC3401NI0014,LC3401NI0015
N00000216,397,327,70,274,226,48,64,52,12,44,36,8,15,13,2
N00000217,457,414,43,403,369,34,34,28,6,13,10,3,7,7,0
N00000218,361,308,53,305,267,38,31,23,8,6,4,2,19,14,5
N00000219,245,163,82,58,35,23,107,74,33,61,44,17,19,10,9
N00000220,284,215,69,66,37,29,87,63,24,101,92,9,30,23,7
N00000221,262,192,70,61,37,24,104,72,32,69,60,9,28,23,5
N00000222,298,215,83,157,108,49,90,68,22,45,35,10,6,4,2
N00000223,319,251,68,187,151,36,94,67,27,14,11,3,24,22,2
N00000224,243,182,61,114,83,31,74,52,22,31,26,5,24,21,3
N00000225,147,89,58,74,43,31,56,31,25,11,10,1,6,5,1
N00000226,261,205,56,198,154,44,36,30,6,22,17,5,5,4,1
N00000227,195,111,84,88,59,29,58,33,25,44,17,27,5,2,3
N00000228,306,217,89,194,133,61,58,39,19,47,41,6,7,4,3
N00000229,343,271,72,212,174,38,83,57,26,34,30,4,14,10,4
N00000230,293,230,63,125,87,38,63,51,12,80,70,10,25,22,3
N00000231,324,241,83,81,50,31,103,76,27,88,74,14,52,41,11
N00000232,309,236,73,124,94,30,90,65,25,52,42,10,43,35,8
N00000233,258,190,68,81,65,16,99,76,23,55,32,23,23,17,6
N00000234,256,182,74,77,55,22,66,38,28,58,44,14,55,45,10
N00000235,323,282,41,231,198,33,37,32,5,38,37,1,17,15,2
N00000236,291,246,45,121,101,20,78,66,12,57,48,9,35,31,4
N00000237,416,356,60,348,297,51,54,46,8,14,13,1,0,0,0
N00000238,306,265,41,280,243,37,16,13,3,10,9,1,0,0,0
N00000239,254,178,76,30,19,11,121,79,42,77,58,19,26,22,4
N00000240,354,284,70,29,20,9,104,72,32,165,147,18,56,45,11
N00000241,424,389,35,363,339,24,40,30,10,16,15,1,5,5,0
N00000242,360,315,45,278,247,31,51,42,9,27,23,4,4,3,1
N00000243,265,200,65,111,74,37,104,81,23,39,34,5,11,11,0
N00000244,275,199,76,78,52,26,95,65,30,53,42,11,49,40,9
N00000245,314,241,73,158,117,41,110,86,24,40,36,4,6,2,4
N00000246,303,213,90,100,61,39,92,63,29,65,49,16,46,40,6
N00000247,309,246,63,239,188,51,36,30,6,20,16,4,14,12,2
N00000248,337,273,64,219,172,47,69,60,9,30,27,3,19,14,5
N00000249,386,332,54,174,142,32,117,103,14,75,68,7,20,19,1
N00000250,401,320,81,211,158,53,105,88,17,59,52,7,26,22,4
N00000251,456,409,47,273,251,22,114,96,18,47,42,5,22,20,2
N00000252,345,295,50,266,229,37,26,21,5,34,31,3,19,14,5
N00000253,499,424,75,374,317,57,70,63,7,49,39,10,6,5,1
N00000254,315,270,45,256,225,31,36,28,8,23,17,6,0,0,0
N00000255,351,296,55,292,243,49,45,39,6,14,14,0,0,0,0
N00000256,780,669,111,620,536,84,92,75,17,36,33,3,32,25,7
N00000257,419,351,68,194,171,23,93,68,25,72,63,9,60,49,11
N00000258,379,344,35,327,297,30,21,19,2,17,15,2,14,13,1
N00000259,465,382,83,334,277,57,76,61,15,35,26,9,20,18,2
N00000260,560,436,124,248,186,62,149,123,26,116,87,29,47,40,7
N00000261,561,477,84,417,352,65,70,56,14,40,36,4,34,33,1
N00000262,419,329,90,262,201,61,90,82,8,46,31,15,21,15,6
N00000263,239,181,58,99,72,27,49,35,14,70,58,12,21,16,5
N00000264,566,464,102,299,249,50,130,108,22,105,85,20,32,22,10
N00000265,351,262,89,139,91,48,89,71,18,82,64,18,41,36,5
N00000266,328,270,58,153,126,27,117,101,16,46,32,14,12,11,1
N00000267,431,373,58,354,311,43,38,31,7,30,23,7,9,8,1
N00000268,384,312,72,274,216,58,61,54,7,32,27,5,17,15,2
N00000269,347,288,59,286,239,47,40,33,7,16,12,4,5,4,1
N00000270,371,303,68,264,215,49,59,48,11,25,18,7,23,22,1
N00000271,380,315,65,322,279,43,43,25,18,6,3,3,9,8,1
N00000272,295,232,63,190,141,49,60,50,10,35,31,4,10,10,0
N00000273,460,411,49,400,366,34,35,25,10,18,13,5,7,7,0
N00000274,465,402,63,356,310,46,34,28,6,53,44,9,22,20,2
N00000275,291,208,83,124,76,48,101,73,28,47,46,1,19,13,6
N00000276,315,260,55,154,126,28,80,67,13,74,62,12,7,5,2
N00000277,310,266,44,164,137,27,89,79,10,40,35,5,17,15,2
N00000278,304,242,62,102,71,31,115,94,21,64,57,7,23,20,3
N00000279,181,156,25,37,28,9,57,51,6,47,40,7,40,37,3
N00000280,392,325,67,86,67,19,162,135,27,94,80,14,50,43,7
N00000281,328,280,48,262,226,36,27,21,6,20,18,2,19,15,4
N00000282,364,292,72,252,201,51,59,41,18,34,32,2,19,18,1
N00000283,346,278,68,218,166,52,70,58,12,43,39,4,15,15,0
N00000284,382,303,79,154,111,43,120,102,18,64,55,9,44,35,9
N00000285,322,244,78,78,54,24,133,98,35,68,57,11,43,35,8
N00000286,271,185,86,128,89,39,71,54,17,64,40,24,8,2,6
N00000287,297,203,94,91,57,34,93,67,26,83,57,26,30,22,8
N00000288,353,272,81,195,144,51,86,66,20,54,48,6,18,14,4
N00000289,496,397,99,240,188,52,133,104,29,88,73,15,35,32,3
N00000290,271,179,92,105,59,46,83,61,22,79,55,24,4,4,0
N00000291,512,416,96,368,304,64,102,81,21,30,19,11,12,12,0
N00000292,731,606,125,571,468,103,104,89,15,41,36,5,15,13,2
N00000293,522,473,49,444,398,46,51,49,2,23,22,1,4,4,0
N00000294,392,332,60,302,262,40,70,52,18,6,6,0,14,12,2
N00000295,367,313,54,277,237,40,49,41,8,34,30,4,7,5,2
N00000296,287,237,50,215,173,42,42,38,4,11,8,3,19,18,1
N00000297,324,243,81,224,161,63,51,46,5,41,32,9,8,4,4
N00000298,335,277,58,158,123,35,103,89,14,60,53,7,14,12,2
N00000299,324,281,43,202,169,33,68,60,8,37,35,2,17,17,0
N00000300,287,217,70,98,70,28,106,81,25,59,45,14,24,21,3
N00000301,366,334,32,234,210,24,86,82,4,39,36,3,7,6,1
N00000302,363,310,53,254,213,41,81,74,7,11,8,3,17,15,2
N00000303,318,271,47,217,180,37,79,70,9,18,17,1,4,4,0
N00000304,342,310,32,185,168,17,121,112,9,19,17,2,17,13,4
N00000305,388,347,41,333,300,33,24,20,4,17,14,3,14,13,1
N00000306,381,338,43,210,179,31,105,100,5,53,47,6,13,12,1
N00000307,355,314,41,208,182,26,75,69,6,48,44,4,24,19,5
N00000308,277,240,37,154,124,30,93,87,6,29,28,1,1,1,0
N00000309,378,326,52,237,199,38,72,66,6,41,36,5,28,25,3
N00000310,391,307,84,276,219,57,62,45,17,44,34,10,9,9,0
N00000311,333,239,94,128,84,44,105,86,19,66,43,23,34,26,8
N00000312,512,392,120,307,240,67,128,91,37,40,31,9,37,30,7
N00000313,608,519,89,297,250,47,137,118,19,112,96,16,62,55,7
N00000314,358,259,99,103,67,36,123,94,29,78,60,18,54,38,16
N00000315,345,260,85,146,104,42,79,61,18,56,43,13,64,52,12
N00000316,374,292,82,157,117,40,108,80,28,65,51,14,44,44,0
N00000317,447,304,143,115,83,32,113,76,37,141,94,47,78,51,27
N00000318,344,270,74,220,179,41,84,67,17,39,24,15,1,0,1
N00000319,819,652,167,411,315,96,209,170,39,151,126,25,48,41,7
N00000320,310,227,83,205,146,59,81,65,16,12,11,1,12,5,7
N00000321,517,399,118,224,168,56,200,153,47,66,55,11,27,23,4
N00000322,389,282,107,182,130,52,124,90,34,64,51,13,19,11,8
N00000323,472,401,71,347,295,52,77,67,10,20,14,6,28,25,3
N00000324,376,285,91,267,201,66,58,40,18,33,28,5,18,16,2
N00000325,538,429,109,368,297,71,100,77,23,46,35,11,24,20,4
N00000326,934,726,208,469,340,129,256,206,50,166,141,25,43,39,4
N00000327,325,248,77,97,70,27,127,97,30,77,60,17,24,21,3
N00000328,291,222,69,100,71,29,99,81,18,59,46,13,33,24,9
N00000329,370,295,75,116,81,35,110,94,16,95,76,19,49,44,5
N00000330,539,476,63,335,294,41,133,117,16,60,55,5,11,10,1
N00000331,612,474,138,226,184,42,213,157,56,134,102,32,39,31,8
N00000332,269,194,75,51,32,19,102,73,29,104,78,26,12,11,1
N00000333,293,200,93,52,30,22,126,93,33,53,37,16,62,40,22
N00000334,294,223,71,68,46,22,102,82,20,86,67,19,38,28,10
N00000335,326,260,66,156,108,48,92,81,11,54,49,5,24,22,2
N00000336,330,272,58,239,194,45,62,55,7,25,19,6,4,4,0
N00000337,282,241,41,244,212,32,24,17,7,9,7,2,5,5,0
N00000338,308,238,70,239,189,50,46,31,15,21,16,5,2,2,0
N00000339,294,255,39,217,189,28,45,42,3,24,17,7,8,7,1
N00000340,378,318,60,303,250,53,45,38,7,25,25,0,5,5,0
N00000341,348,282,66,278,219,59,51,47,4,16,13,3,3,3,0
N00000342,359,314,45,212,179,33,76,69,7,65,63,2,6,3,3
N00000343,351,308,43,206,174,32,101,94,7,34,30,4,10,10,0
N00000344,314,236,78,115,89,26,88,61,27,70,52,18,41,34,7
N00000345,416,308,108,114,67,47,131,107,24,105,76,29,66,58,8
N00000346,659,581,78,337,283,54,148,138,10,102,93,9,72,67,5
N00000347,257,176,81,99,65,34,64,42,22,56,35,21,38,34,4
N00000348,362,301,61,165,123,42,75,65,10,84,78,6,38,35,3
N00000349,368,302,66,204,173,31,67,50,17,52,47,5,45,32,13
N00000350,545,467,78,278,246,32,111,86,25,54,48,6,102,87,15
N00000351,414,344,70,239,197,42,66,54,12,58,52,6,51,41,10
N00000352,466,404,62,315,275,40,64,54,10,23,20,3,64,55,9
N00000353,422,348,74,265,222,43,80,61,19,55,44,11,22,21,1
N00000354,405,339,66,306,256,50,38,30,8,34,31,3,27,22,5
N00000355,441,360,81,274,221,53,79,66,13,44,34,10,44,39,5
N00000356,414,311,103,142,102,40,99,73,26,68,48,20,105,88,17
N00000357,1212,977,235,402,307,95,321,264,57,316,269,47,173,137,36
N00000358,371,291,80,110,72,38,119,94,25,73,64,9,69,61,8
N00000359,794,568,226,229,153,76,182,132,50,200,141,59,183,142,41
N00000360,418,342,76,227,184,43,112,91,21,41,33,8,38,34,4
N00000361,365,306,59,192,157,35,85,73,12,58,47,11,30,29,1
N00000362,390,324,66,266,222,44,59,50,9,26,23,3,39,29,10
N00000363,484,409,75,308,251,57,70,64,6,76,67,9,30,27,3
N00000364,472,392,80,304,258,46,90,68,22,38,32,6,40,34,6
N00000365,255,207,48,116,95,21,74,53,21,46,42,4,19,17,2
N00000366,536,452,84,288,241,47,145,123,22,60,51,9,43,37,6
N00000367,351,260,91,131,85,46,122,93,29,60,51,9,38,31,7
N00000368,519,420,99,355,291,64,94,67,27,31,27,4,39,35,4
N00000369,411,315,96,275,206,69,69,56,13,38,29,9,29,24,5
N00000370,485,380,105,321,252,69,65,54,11,61,44,17,38,30,8
N00000371,447,376,71,324,270,54,78,71,7,17,13,4,28,22,6
N00000372,380,325,55,219,182,37,86,74,12,44,40,4,31,29,2
N00000373,437,369,68,265,215,50,93,87,6,59,49,10,20,18,2
N00000374,348,308,40,196,169,27,80,72,8,51,49,2,21,18,3
N00000375,293,243,50,227,182,45,39,37,2,19,17,2,8,7,1
N00000376,261,197,64,190,140,50,40,35,5,22,19,3,9,3,6
N00000377,268,210,58,160,111,49,67,61,6,30,27,3,11,11,0
N00000378,273,208,65,72,46,26,84,65,19,80,70,10,37,27,10
N00000379,490,438,52,322,288,34,82,73,9,61,55,6,25,22,3
N00000380,532,458,74,342,301,41,78,61,17,76,63,13,36,33,3
N00000381,979,806,173,470,389,81,230,188,42,173,138,35,106,91,15
N00000382,557,473,84,402,338,64,60,51,9,61,50,11,34,34,0
N00000383,472,392,80,306,261,45,86,66,20,48,39,9,32,26,6
N00000384,490,429,61,313,276,37,112,93,19,34,34,0,31,26,5
N00000385,445,385,60,353,304,49,53,48,5,18,15,3,21,18,3
N00000386,291,216,75,87,57,30,90,72,18,72,53,19,42,34,8
N00000387,227,169,58,88,66,22,59,39,20,50,39,11,30,25,5
N00000388,1548,1257,291,555,432,123,470,384,86,327,275,52,196,166,30
N00000389,445,355,90,292,248,44,93,61,32,38,30,8,22,16,6
N00000390,961,844,117,735,647,88,94,84,10,102,84,18,30,29,1
N00000391,524,437,87,407,348,59,66,49,17,32,25,7,19,15,4
