GeographyCode,LC2503NI0001,LC2503NI0002,LC2503NI0003,LC2503NI0004,LC2503NI0005,LC2503NI0006,LC2503NI0007,LC2503NI0008,LC2503NI0009,LC2503NI0010,LC2503NI0011,LC2503NI0012,LC2503NI0013,LC2503NI0014,LC2503NI0015,LC2503NI0016,LC2503NI0017,LC2503NI0018,LC2503NI0019,LC2503NI0020,LC2503NI0021,LC2503NI0022,LC2503NI0023,LC2503NI0024,LC2503NI0025,LC2503NI0026,LC2503NI0027,LC2503NI0028
N00000019,212,12,183,17,96,4,91,1,35,1,29,5,28,1,24,3,18,1,15,2,18,0,14,4,17,5,10,2
N00000020,170,13,144,13,62,4,56,2,23,0,23,0,36,6,21,9,17,1,16,0,14,0,14,0,18,2,14,2
N00000021,215,38,161,16,74,8,59,7,30,7,22,1,35,9,24,2,26,5,17,4,30,6,24,0,20,3,15,2
N00000022,222,29,178,15,102,14,85,3,31,1,28,2,25,7,15,3,30,3,24,3,22,1,18,3,12,3,8,1
N00000023,184,9,164,11,95,3,89,3,19,1,17,1,26,2,22,2,17,1,15,1,17,2,15,0,10,0,6,4
N00000024,402,50,338,14,75,13,58,4,56,12,39,5,59,5,53,1,52,2,48,2,130,16,112,2,30,2,28,0
N00000025,371,56,295,20,103,11,87,5,33,8,22,3,67,10,57,0,38,5,30,3,96,20,69,7,34,2,30,2
N00000026,383,80,284,19,90,18,69,3,41,7,33,1,66,17,45,4,50,12,36,2,105,22,75,8,31,4,26,1
N00000027,401,217,162,22,99,48,45,6,61,38,20,3,59,32,26,1,55,32,21,2,101,52,42,7,26,15,8,3
N00000028,188,135,48,5,54,36,18,0,27,19,7,1,36,29,7,0,24,16,7,1,31,24,5,2,16,11,4,1
N00000029,323,34,259,30,78,3,72,3,35,2,33,0,46,3,35,8,45,3,39,3,93,20,64,9,26,3,16,7
N00000030,305,56,234,15,81,13,65,3,29,5,21,3,52,11,37,4,44,9,33,2,78,14,61,3,21,4,17,0
N00000031,516,454,59,3,112,92,18,2,52,46,6,0,70,63,7,0,67,60,6,1,160,143,17,0,55,50,5,0
N00000032,293,171,115,7,66,39,26,1,38,23,14,1,46,27,17,2,35,24,11,0,77,42,32,3,31,16,15,0
N00000033,383,207,162,14,96,39,56,1,40,25,15,0,59,35,21,3,50,24,22,4,97,65,29,3,41,19,19,3
N00000034,373,138,212,23,81,25,55,1,45,18,23,4,51,26,19,6,46,12,31,3,103,43,54,6,47,14,30,3
N00000035,239,128,102,9,75,39,35,1,32,20,11,1,35,25,10,0,29,9,19,1,38,20,18,0,30,15,9,6
N00000036,279,157,106,16,83,43,35,5,36,14,17,5,37,21,14,2,33,19,12,2,71,49,20,2,19,11,8,0
N00000037,236,183,47,6,89,68,18,3,33,26,6,1,26,21,4,1,29,24,4,1,42,33,9,0,17,11,6,0
N00000038,307,232,68,7,77,57,19,1,38,29,8,1,53,38,14,1,45,38,6,1,62,47,14,1,32,23,7,2
N00000039,894,716,155,23,198,146,51,1,125,99,24,2,165,143,16,6,129,111,14,4,186,154,26,6,91,63,24,4
N00000040,209,147,54,8,80,48,32,0,45,33,8,4,35,27,5,3,21,19,2,0,16,13,3,0,12,7,4,1
N00000041,321,291,29,1,41,35,6,0,54,49,5,0,76,70,6,0,47,41,5,1,85,81,4,0,18,15,3,0
N00000042,315,239,71,5,65,47,18,0,33,24,9,0,63,52,10,1,46,32,12,2,70,57,11,2,38,27,11,0
N00000043,841,665,160,16,173,107,61,5,105,80,22,3,179,148,29,2,130,111,17,2,196,177,17,2,58,42,14,2
N00000044,223,153,62,8,85,53,30,2,37,27,9,1,35,26,7,2,24,19,4,1,28,18,8,2,14,10,4,0
N00000045,383,43,326,14,80,5,72,3,42,2,38,2,57,8,47,2,44,7,37,0,122,17,99,6,38,4,33,1
N00000046,313,25,273,15,94,2,87,5,38,5,27,6,43,5,37,1,40,6,33,1,73,5,66,2,25,2,23,0
N00000047,314,53,251,10,86,17,67,2,21,4,17,0,53,9,42,2,32,4,28,0,91,16,70,5,31,3,27,1
N00000048,240,38,187,15,85,10,71,4,34,4,28,2,52,8,40,4,21,1,18,2,24,9,13,2,24,6,17,1
N00000049,210,58,142,10,62,20,41,1,39,8,28,3,28,7,19,2,30,6,23,1,27,11,15,1,24,6,16,2
N00000050,254,49,195,10,67,6,59,2,31,9,20,2,37,9,25,3,21,3,17,1,76,19,55,2,22,3,19,0
N00000051,231,187,32,12,100,84,12,4,30,29,0,1,34,28,4,2,21,12,7,2,21,15,5,1,25,19,4,2
N00000052,245,150,83,12,71,50,20,1,38,24,10,4,39,23,14,2,30,20,8,2,39,20,18,1,28,13,13,2
N00000053,208,117,67,24,61,34,22,5,42,23,11,8,38,19,13,6,12,7,5,0,28,17,9,2,27,17,7,3
N00000054,195,33,124,38,67,6,44,17,22,4,16,2,36,9,21,6,27,4,20,3,28,7,16,5,15,3,7,5
N00000055,229,46,173,10,90,20,69,1,36,6,29,1,44,9,34,1,20,3,17,0,23,8,10,5,16,0,14,2
N00000056,239,60,160,19,108,28,74,6,23,3,17,3,34,10,22,2,20,5,13,2,25,7,17,1,29,7,17,5
N00000057,197,49,125,23,79,16,57,6,33,6,22,5,43,10,26,7,13,4,7,2,10,5,4,1,19,8,9,2
N00000058,198,36,151,11,61,8,53,0,33,7,22,4,31,3,26,2,19,4,13,2,32,5,25,2,22,9,12,1
N00000059,178,39,110,29,74,16,48,10,29,5,15,9,28,3,20,5,17,4,11,2,18,8,10,0,12,3,6,3
N00000060,306,84,201,21,125,34,86,5,60,16,39,5,46,10,34,2,30,8,17,5,25,9,12,4,20,7,13,0
N00000061,238,53,163,22,57,16,37,4,27,6,19,2,26,2,22,2,20,2,16,2,80,19,54,7,28,8,15,5
N00000062,299,71,204,24,51,16,32,3,24,5,16,3,38,13,23,2,44,10,31,3,122,22,88,12,20,5,14,1
N00000063,356,67,241,48,155,27,121,7,42,4,28,10,47,11,28,8,28,6,16,6,52,12,29,11,32,7,19,6
N00000064,218,121,72,25,101,59,31,11,35,17,12,6,24,13,7,4,25,15,8,2,14,7,5,2,19,10,9,0
N00000065,327,104,207,16,82,28,49,5,54,19,31,4,41,13,27,1,44,15,27,2,74,20,52,2,32,9,21,2
N00000066,232,93,125,14,61,21,38,2,21,9,12,0,38,18,17,3,20,5,13,2,67,37,25,5,25,3,20,2
N00000067,243,114,102,27,95,54,35,6,32,15,16,1,51,20,22,9,14,3,7,4,23,13,8,2,28,9,14,5
N00000068,293,83,180,30,65,16,40,9,28,6,21,1,45,11,26,8,37,15,19,3,81,21,54,6,37,14,20,3
N00000069,238,120,102,16,110,65,39,6,38,17,18,3,40,14,21,5,26,14,11,1,14,6,8,0,10,4,5,1
N00000070,216,89,121,6,63,23,38,2,23,11,11,1,31,11,19,1,17,5,12,0,67,33,32,2,15,6,9,0
N00000071,254,109,126,19,93,35,55,3,26,14,10,2,34,15,14,5,35,18,13,4,39,14,21,4,27,13,13,1
N00000072,1290,428,735,127,229,63,140,26,156,53,90,13,226,65,139,22,201,70,115,16,354,119,197,38,124,58,54,12
N00000073,467,149,265,53,198,61,131,6,54,19,26,9,46,15,24,7,32,8,18,6,89,29,47,13,48,17,19,12
N00000074,764,310,401,53,97,29,61,7,93,30,57,6,131,52,68,11,112,46,63,3,266,118,131,17,65,35,21,9
N00000075,351,133,175,43,85,28,53,4,51,20,21,10,71,20,37,14,40,12,21,7,64,34,25,5,40,19,18,3
N00000076,258,111,135,12,54,26,27,1,38,19,19,0,49,22,24,3,40,9,27,4,51,23,26,2,26,12,12,2
N00000077,222,126,89,7,38,22,16,0,24,11,13,0,53,25,25,3,30,20,8,2,54,35,18,1,23,13,9,1
N00000078,330,136,158,36,42,13,19,10,41,14,24,3,63,25,35,3,48,17,27,4,106,53,43,10,30,14,10,6
N00000079,423,38,366,19,74,6,66,2,43,2,39,2,75,3,65,7,67,13,51,3,141,13,124,4,23,1,21,1
N00000080,324,18,289,17,56,3,51,2,37,2,33,2,49,1,46,2,50,3,43,4,117,8,102,7,15,1,14,0
N00000081,279,15,253,11,77,2,75,0,31,4,24,3,43,0,37,6,33,0,33,0,80,7,71,2,15,2,13,0
N00000082,277,25,245,7,50,5,45,0,25,1,24,0,44,7,33,4,29,0,29,0,101,11,88,2,28,1,26,1
N00000083,503,37,431,35,105,4,93,8,51,2,46,3,89,10,73,6,69,4,59,6,156,16,131,9,33,1,29,3
N00000084,356,12,333,11,98,3,92,3,30,0,29,1,57,2,54,1,36,2,33,1,113,4,106,3,22,1,19,2
N00000085,354,199,135,20,147,73,69,5,33,24,9,0,51,35,11,5,34,18,16,0,60,29,24,7,29,20,6,3
N00000086,292,243,38,11,69,56,10,3,34,31,1,2,56,47,6,3,31,22,9,0,71,62,8,1,31,25,4,2
N00000087,684,443,216,25,125,78,44,3,87,49,34,4,119,85,31,3,90,52,33,5,199,139,54,6,64,40,20,4
N00000088,196,33,156,7,95,16,75,4,24,5,18,1,26,3,22,1,14,1,12,1,20,6,14,0,17,2,15,0
N00000089,352,285,55,12,85,70,14,1,34,27,5,2,66,54,12,0,40,31,6,3,100,79,15,6,27,24,3,0
N00000090,300,248,42,10,66,55,10,1,29,24,3,2,58,49,7,2,41,35,3,3,82,63,17,2,24,22,2,0
N00000091,350,240,98,12,78,59,19,0,38,22,14,2,56,32,22,2,30,23,6,1,95,68,26,1,53,36,11,6
N00000092,371,38,313,20,87,11,71,5,37,1,33,3,53,2,49,2,46,5,39,2,111,18,85,8,37,1,36,0
N00000093,340,158,173,9,98,37,61,0,29,11,17,1,51,28,22,1,34,18,16,0,78,43,33,2,50,21,24,5
N00000094,385,160,216,9,73,30,41,2,28,12,15,1,50,21,27,2,51,19,32,0,138,61,73,4,45,17,28,0
N00000095,353,230,117,6,78,48,28,2,26,16,10,0,66,42,22,2,43,29,13,1,104,72,31,1,36,23,13,0
N00000096,403,63,324,16,99,15,80,4,42,8,32,2,69,10,56,3,43,5,36,2,109,20,86,3,41,5,34,2
N00000097,621,239,324,58,108,41,60,7,84,32,45,7,116,36,72,8,87,27,51,9,165,76,74,15,61,27,22,12
N00000098,916,342,479,95,134,57,69,8,98,30,61,7,120,37,67,16,103,27,65,11,344,127,179,38,117,64,38,15
N00000099,202,103,83,16,81,51,29,1,29,13,14,2,37,19,15,3,20,6,7,7,18,8,8,2,17,6,10,1
N00000100,277,168,81,28,83,55,25,3,31,13,12,6,41,21,15,5,26,16,6,4,58,36,18,4,38,27,5,6
N00000101,196,96,73,27,48,20,23,5,36,12,23,1,36,16,14,6,20,16,3,1,27,13,7,7,29,19,3,7
N00000102,252,95,127,30,62,29,31,2,40,9,27,4,52,16,25,11,27,10,13,4,50,24,18,8,21,7,13,1
N00000103,453,179,233,41,140,52,79,9,47,16,25,6,71,27,39,5,50,22,23,5,86,36,44,6,59,26,23,10
N00000104,233,127,82,24,60,27,28,5,29,16,10,3,45,28,16,1,28,19,5,4,44,19,17,8,27,18,6,3
N00000105,280,59,206,15,121,25,91,5,40,5,34,1,35,7,26,2,24,1,20,3,24,4,17,3,36,17,18,1
N00000106,148,14,117,17,53,1,47,5,26,6,19,1,21,3,15,3,13,0,10,3,15,2,12,1,20,2,14,4
N00000107,200,39,143,18,78,16,57,5,40,5,32,3,22,4,14,4,22,5,14,3,28,6,19,3,10,3,7,0
N00000108,205,37,163,5,72,14,58,0,13,1,10,2,28,3,24,1,18,3,14,1,51,10,40,1,23,6,17,0
N00000109,409,91,284,34,135,16,112,7,72,13,51,8,60,15,41,4,41,9,28,4,58,16,38,4,43,22,14,7
N00000110,221,41,147,33,79,11,63,5,33,5,22,6,39,7,25,7,19,2,15,2,23,5,13,5,28,11,9,8
N00000111,282,115,139,28,60,20,36,4,23,7,15,1,51,24,21,6,32,13,15,4,88,40,39,9,28,11,13,4
N00000112,302,108,170,24,79,33,42,4,56,16,37,3,73,28,37,8,35,9,22,4,43,16,23,4,16,6,9,1
N00000113,237,91,128,18,48,24,21,3,41,13,22,6,47,18,28,1,30,9,19,2,50,21,27,2,21,6,11,4
N00000114,258,119,122,17,74,39,30,5,25,9,13,3,47,20,22,5,28,14,11,3,59,26,32,1,25,11,14,0
N00000115,242,114,100,28,78,29,43,6,42,24,16,2,56,30,17,9,27,9,13,5,24,15,5,4,15,7,6,2
N00000116,223,71,128,24,77,17,49,11,36,16,15,5,34,8,23,3,23,6,16,1,28,12,15,1,25,12,10,3
N00000117,125,33,80,12,46,13,30,3,25,7,14,4,17,3,13,1,12,3,7,2,11,1,9,1,14,6,7,1
N00000118,291,42,224,25,73,9,61,3,21,3,17,1,47,8,34,5,30,3,24,3,100,19,71,10,20,0,17,3
N00000119,253,17,223,13,47,1,44,2,26,1,24,1,40,3,36,1,32,4,27,1,90,8,74,8,18,0,18,0
N00000120,275,40,225,10,60,7,51,2,32,7,23,2,46,6,37,3,27,6,19,2,95,12,82,1,15,2,13,0
N00000121,245,24,203,18,65,3,59,3,26,0,25,1,54,8,43,3,25,4,20,1,48,8,34,6,27,1,22,4
N00000122,385,66,287,32,66,6,56,4,41,6,32,3,59,8,48,3,42,9,28,5,150,32,106,12,27,5,17,5
N00000123,289,42,239,8,42,4,37,1,18,3,15,0,50,8,37,5,27,3,24,0,137,21,115,1,15,3,11,1
N00000124,325,51,260,14,100,10,86,4,20,4,14,2,37,5,31,1,37,8,28,1,105,19,81,5,26,5,20,1
N00000125,348,286,54,8,104,86,17,1,31,28,3,0,59,47,11,1,45,38,6,1,83,66,12,5,26,21,5,0
N00000126,351,338,13,0,102,99,3,0,39,37,2,0,54,52,2,0,46,43,3,0,79,77,2,0,31,30,1,0
N00000127,285,234,43,8,84,73,10,1,42,40,2,0,50,39,9,2,29,25,3,1,59,45,11,3,21,12,8,1
N00000128,771,706,55,10,221,193,22,6,78,77,1,0,126,118,8,0,91,83,8,0,175,164,9,2,80,71,7,2
N00000129,251,233,14,4,124,117,6,1,37,35,2,0,33,32,1,0,19,16,2,1,20,17,1,2,18,16,2,0
N00000130,357,19,306,32,56,1,51,4,41,5,33,3,85,5,64,16,57,2,52,3,92,1,87,4,26,5,19,2
N00000131,318,13,286,19,50,2,43,5,37,1,35,1,49,3,44,2,53,1,50,2,101,6,86,9,28,0,28,0
N00000132,294,100,175,19,80,37,42,1,32,7,21,4,41,13,23,5,45,14,29,2,74,19,49,6,22,10,11,1
N00000133,273,87,178,8,84,27,55,2,34,4,29,1,32,7,24,1,36,12,22,2,58,24,33,1,29,13,15,1
N00000134,350,34,291,25,66,7,55,4,46,4,39,3,61,9,49,3,55,2,49,4,87,7,74,6,35,5,25,5
N00000135,246,43,185,18,104,14,84,6,37,8,22,7,31,6,22,3,28,7,20,1,25,4,21,0,21,4,16,1
N00000136,402,30,346,26,76,6,68,2,50,5,41,4,72,4,60,8,64,7,51,6,108,4,100,4,32,4,26,2
N00000137,252,15,215,22,63,1,59,3,40,4,31,5,45,3,37,5,44,5,32,7,36,2,33,1,24,0,23,1
N00000138,345,12,309,24,33,2,30,1,45,0,42,3,82,4,70,8,65,2,58,5,97,4,87,6,23,0,22,1
N00000139,272,24,230,18,78,6,68,4,25,1,23,1,42,1,37,4,43,0,42,1,60,4,49,7,24,12,11,1
N00000140,302,35,242,25,104,18,77,9,32,4,26,2,49,1,44,4,23,3,17,3,68,6,56,6,26,3,22,1
N00000141,373,29,324,20,159,10,146,3,49,2,41,6,54,5,45,4,33,6,24,3,37,3,32,2,41,3,36,2
N00000142,164,19,132,13,71,9,61,1,27,2,21,4,20,5,13,2,17,2,14,1,18,1,15,2,11,0,8,3
N00000143,183,19,146,18,85,11,64,10,26,2,19,5,23,1,20,2,18,3,15,0,20,2,17,1,11,0,11,0
N00000144,191,14,156,21,65,4,58,3,36,2,30,4,36,4,29,3,26,0,22,4,13,3,7,3,15,1,10,4
N00000145,111,10,91,10,66,6,56,4,17,3,14,0,9,0,5,4,6,1,5,0,5,0,4,1,8,0,7,1
N00000146,240,30,199,11,50,8,41,1,27,5,19,3,32,0,30,2,33,0,31,2,75,9,63,3,23,8,15,0
N00000147,184,19,142,23,61,6,49,6,26,1,21,4,30,4,21,5,26,3,19,4,27,4,21,2,14,1,11,2
N00000148,500,17,442,41,154,2,140,12,76,0,69,7,77,1,65,11,43,2,36,5,101,8,89,4,49,4,43,2
N00000149,347,8,315,24,102,0,96,6,54,3,48,3,65,2,60,3,41,0,33,8,59,1,56,2,26,2,22,2
N00000150,291,6,270,15,82,1,78,3,27,0,25,2,35,1,33,1,36,1,31,4,73,3,67,3,38,0,36,2
N00000151,247,13,211,23,95,5,84,6,33,0,30,3,32,2,25,5,22,0,20,2,27,3,22,2,38,3,30,5
N00000152,229,6,210,13,109,2,103,4,43,1,37,5,25,0,22,3,17,2,14,1,18,0,18,0,17,1,16,0
N00000153,199,12,174,13,94,7,85,2,18,0,18,0,29,1,24,4,24,1,21,2,17,1,14,2,17,2,12,3
N00000154,215,15,188,12,65,7,56,2,24,0,24,0,37,2,32,3,29,3,25,1,37,2,32,3,23,1,19,3
N00000155,283,29,223,31,81,9,66,6,40,5,33,2,50,5,41,4,30,3,23,4,58,4,42,12,24,3,18,3
N00000156,245,14,221,10,69,4,63,2,29,1,27,1,36,4,30,2,29,1,27,1,60,4,54,2,22,0,20,2
N00000157,304,49,222,33,72,12,54,6,46,6,36,4,45,6,33,6,32,2,25,5,82,20,54,8,27,3,20,4
N00000158,542,30,453,59,163,8,145,10,72,3,61,8,87,3,72,12,66,1,57,8,90,9,68,13,64,6,50,8
N00000159,202,18,163,21,79,6,69,4,20,1,16,3,33,1,24,8,18,2,13,3,31,5,25,1,21,3,16,2
N00000160,275,25,231,19,74,10,60,4,35,5,28,2,40,4,36,0,24,0,19,5,80,3,71,6,22,3,17,2
N00000161,294,18,251,25,29,1,24,4,21,1,16,4,57,3,50,4,38,1,30,7,134,11,117,6,15,1,14,0
N00000162,219,20,179,20,59,5,53,1,27,3,20,4,41,4,34,3,32,0,26,6,38,3,30,5,22,5,16,1
N00000163,268,29,201,38,107,10,80,17,41,2,31,8,38,4,32,2,26,2,19,5,28,6,18,4,28,5,21,2
N00000164,242,6,223,13,44,1,42,1,14,0,12,2,30,2,26,2,30,0,28,2,98,2,91,5,26,1,24,1
N00000165,267,23,236,8,50,2,48,0,22,1,21,0,35,4,31,0,30,2,26,2,108,13,90,5,22,1,20,1
N00000166,243,16,211,16,61,3,57,1,23,1,18,4,38,0,33,5,28,2,24,2,66,9,55,2,27,1,24,2
N00000167,315,18,284,13,63,4,57,2,33,3,28,2,57,1,50,6,32,4,27,1,100,5,94,1,30,1,28,1
N00000168,289,19,251,19,74,2,71,1,27,4,23,0,40,3,32,5,29,1,26,2,91,8,76,7,28,1,23,4
N00000169,595,23,537,35,139,5,128,6,72,5,63,4,95,1,87,7,78,4,70,4,146,6,130,10,65,2,59,4
N00000170,282,3,248,31,77,0,71,6,36,0,29,7,39,0,32,7,41,1,36,4,54,2,48,4,35,0,32,3
N00000171,332,18,287,27,65,3,59,3,34,3,30,1,66,4,56,6,46,2,42,2,94,3,78,13,27,3,22,2
N00000172,637,27,550,60,132,3,116,13,76,1,68,7,98,5,82,11,74,1,64,9,179,14,149,16,78,3,71,4
N00000173,313,3,295,15,62,2,56,4,33,0,31,2,53,0,52,1,41,0,38,3,89,1,84,4,35,0,34,1
N00000174,306,11,267,28,133,3,127,3,38,1,30,7,44,1,39,4,44,2,33,9,35,4,26,5,12,0,12,0
N00000175,294,8,271,15,79,0,75,4,45,2,41,2,46,0,44,2,33,1,31,1,64,3,58,3,27,2,22,3
N00000176,397,39,323,35,140,13,117,10,54,5,44,5,68,7,59,2,53,6,38,9,37,2,32,3,45,6,33,6
N00000177,276,42,210,24,99,15,82,2,38,3,29,6,41,6,30,5,29,6,19,4,46,8,35,3,23,4,15,4
N00000178,572,84,423,65,247,28,196,23,85,9,67,9,81,14,52,15,53,13,30,10,67,11,50,6,39,9,28,2
N00000179,749,80,570,99,295,30,245,20,80,5,59,16,114,9,83,22,79,10,56,13,109,17,80,12,72,9,47,16
N00000180,228,16,195,17,106,11,90,5,28,1,24,3,33,2,29,2,22,0,19,3,22,2,16,4,17,0,17,0
N00000181,262,29,203,30,87,8,73,6,34,4,23,7,37,1,32,4,29,2,22,5,44,7,32,5,31,7,21,3
N00000182,191,7,174,10,70,0,70,0,28,0,25,3,23,0,19,4,28,2,25,1,24,4,19,1,18,1,16,1
N00000183,238,17,186,35,41,4,33,4,36,3,28,5,40,2,32,6,31,1,27,3,66,3,55,8,24,4,11,9
N00000184,330,25,273,32,117,7,101,9,20,3,14,3,33,0,29,4,35,2,29,4,87,9,66,12,38,4,34,0
N00000185,201,4,190,7,79,1,77,1,13,0,12,1,25,1,22,2,19,1,18,0,48,1,46,1,17,0,15,2
N00000186,224,9,191,24,60,3,54,3,37,2,31,4,37,2,30,5,31,1,27,3,40,1,33,6,19,0,16,3
N00000187,206,14,174,18,89,8,77,4,28,2,21,5,22,1,18,3,29,1,24,4,20,1,17,2,18,1,17,0
N00000188,268,10,231,27,91,2,80,9,48,1,41,6,38,1,30,7,31,3,28,0,30,1,27,2,30,2,25,3
N00000189,264,4,240,20,46,0,41,5,30,0,27,3,50,1,46,3,33,0,32,1,78,3,67,8,27,0,27,0
N00000190,256,0,245,11,62,0,61,1,35,0,31,4,50,0,48,2,34,0,32,2,47,0,46,1,28,0,27,1
N00000191,267,12,244,11,75,2,68,5,32,2,30,0,35,1,32,2,44,3,39,2,42,3,37,2,39,1,38,0
N00000192,254,22,213,19,74,5,68,1,53,3,44,6,43,6,35,2,34,2,28,4,26,5,17,4,24,1,21,2
N00000193,213,15,170,28,73,4,66,3,34,2,28,4,43,5,32,6,28,3,17,8,18,1,13,4,17,0,14,3
N00000194,209,12,186,11,93,3,89,1,36,1,31,4,23,1,19,3,16,1,15,0,22,4,17,1,19,2,15,2
N00000195,211,9,190,12,107,4,100,3,23,2,20,1,19,1,16,2,13,0,12,1,24,2,18,4,25,0,24,1
N00000196,198,15,168,15,99,5,92,2,28,1,22,5,27,1,21,5,13,2,9,2,12,3,8,1,19,3,16,0
N00000197,254,17,224,13,42,3,38,1,40,0,39,1,49,2,45,2,37,1,31,5,50,6,42,2,36,5,29,2
N00000198,234,13,199,22,47,4,39,4,32,0,30,2,42,4,33,5,39,4,31,4,53,1,47,5,21,0,19,2
N00000199,275,15,236,24,52,5,40,7,45,3,41,1,46,1,41,4,35,2,29,4,67,4,61,2,30,0,24,6
N00000200,254,10,228,16,53,0,51,2,42,2,39,1,39,2,34,3,36,4,30,2,59,1,54,4,25,1,20,4
N00000201,256,0,240,16,57,0,53,4,22,0,22,0,37,0,35,2,30,0,28,2,89,0,82,7,21,0,20,1
N00000202,264,12,240,12,37,2,34,1,25,0,24,1,39,1,37,1,50,5,42,3,88,2,80,6,25,2,23,0
N00000203,281,28,230,23,76,5,69,2,25,2,22,1,38,2,32,4,31,1,27,3,70,12,50,8,41,6,30,5
N00000204,328,10,282,36,100,2,95,3,37,0,32,5,53,3,41,9,36,0,30,6,62,4,49,9,40,1,35,4
N00000205,242,21,203,18,57,3,50,4,32,4,27,1,31,3,26,2,28,1,23,4,69,6,59,4,25,4,18,3
N00000206,345,20,296,29,88,2,83,3,32,2,26,4,55,2,45,8,42,2,34,6,100,11,82,7,28,1,26,1
N00000207,225,12,192,21,36,1,34,1,29,2,27,0,37,1,31,5,39,1,30,8,63,3,55,5,21,4,15,2
N00000208,273,4,254,15,46,0,44,2,29,1,24,4,62,0,61,1,42,1,35,6,77,1,74,2,17,1,16,0
N00000209,293,8,256,29,29,0,27,2,28,1,23,4,50,1,42,7,49,0,45,4,114,4,98,12,23,2,21,0
N00000210,337,28,278,31,109,5,93,11,36,2,30,4,47,4,42,1,37,3,28,6,79,10,60,9,29,4,25,0
N00000211,460,38,386,36,162,12,141,9,65,4,51,10,61,7,50,4,37,1,31,5,94,10,79,5,41,4,34,3
N00000212,150,13,117,20,38,2,34,2,23,1,17,5,25,2,19,4,16,2,13,1,29,5,17,7,19,1,17,1
N00000213,252,19,205,28,58,1,50,7,23,1,20,2,32,3,23,6,34,2,26,6,80,8,65,7,25,4,21,0
N00000214,263,18,223,22,49,2,45,2,25,2,21,2,44,2,39,3,36,3,29,4,88,8,71,9,21,1,18,2
N00000215,336,18,290,28,43,0,38,5,44,6,36,2,64,3,56,5,44,0,42,2,114,9,93,12,27,0,25,2
N00000216,334,18,287,29,82,3,72,7,39,2,31,6,57,4,48,5,36,2,32,2,91,7,76,8,29,0,28,1
N00000217,404,32,358,14,58,6,51,1,33,4,29,0,75,9,63,3,39,5,32,2,166,6,152,8,33,2,31,0
N00000218,292,16,255,21,58,2,49,7,32,2,27,3,41,2,34,5,30,2,25,3,111,8,101,2,20,0,19,1
N00000219,199,8,168,23,72,4,64,4,42,3,31,8,31,1,26,4,12,0,10,2,15,0,13,2,27,0,24,3
N00000220,214,5,188,21,85,1,78,6,35,0,27,8,41,1,36,4,19,2,16,1,15,1,12,2,19,0,19,0
N00000221,204,7,185,12,67,1,62,4,33,0,31,2,38,3,33,2,24,1,22,1,24,2,21,1,18,0,16,2
