GeographyCode,LC2402NI0001,LC2402NI0002,LC2402NI0003,LC2402NI0004,LC2402NI0005,LC2402NI0006,LC2402NI0007,LC2402NI0008,LC2402NI0009,LC2402NI0010,LC2402NI0011,LC2402NI0012,LC2402NI0013,LC2402NI0014,LC2402NI0015,LC2402NI0016
N00000031,699,625,67,7,639,579,53,7,11,11,0,0,49,35,14,0
N00000032,386,226,140,20,354,205,130,19,0,0,0,0,32,21,10,1
N00000033,495,286,190,19,448,262,172,14,3,3,0,0,44,21,18,5
N00000034,438,175,232,31,376,145,206,25,10,5,4,1,52,25,22,5
N00000035,291,152,125,14,159,78,77,4,71,45,21,5,61,29,27,5
N00000036,345,204,115,26,253,163,77,13,37,21,13,3,55,20,25,10
N00000037,285,229,49,7,264,211,46,7,8,6,2,0,13,12,1,0
N00000038,406,312,81,13,340,264,67,9,7,4,3,0,59,44,11,4
N00000039,1262,1044,189,29,1009,860,131,18,106,71,34,1,147,113,24,10
N00000040,265,199,55,11,165,133,30,2,50,31,19,0,50,35,6,9
N00000041,462,428,30,4,414,387,24,3,5,4,1,0,43,37,5,1
N00000042,410,321,79,10,390,303,78,9,5,5,0,0,15,13,1,1
N00000043,1202,980,201,21,1016,838,160,18,87,69,15,3,99,73,26,0
N00000044,312,222,71,19,227,167,52,8,61,45,11,5,24,10,8,6
N00000045,515,59,432,24,462,51,391,20,7,5,2,0,46,3,39,4
N00000046,394,31,336,27,357,29,312,16,12,0,9,3,25,2,15,8
N00000047,353,55,278,20,303,40,251,12,10,0,10,0,40,15,17,8
N00000048,304,53,229,22,175,21,139,15,56,3,52,1,73,29,38,6
N00000049,254,68,169,17,144,32,107,5,51,11,34,6,59,25,28,6
N00000050,299,61,226,12,239,46,184,9,10,2,6,2,50,13,36,1
N00000051,313,244,44,25,142,119,17,6,150,112,25,13,21,13,2,6
N00000052,309,191,97,21,173,94,66,13,92,75,12,5,44,22,19,3
N00000053,252,146,69,37,149,85,46,18,29,18,6,5,74,43,17,14
N00000054,266,50,163,53,153,32,98,23,62,2,43,17,51,16,22,13
N00000055,266,54,198,14,215,36,167,12,15,5,10,0,36,13,21,2
N00000056,270,63,177,30,189,45,128,16,41,7,26,8,40,11,23,6
N00000057,279,60,177,42,105,27,68,10,133,20,92,21,41,13,17,11
N00000058,266,53,187,26,132,21,99,12,76,4,66,6,58,28,22,8
N00000059,226,46,137,43,97,29,55,13,87,11,56,20,42,6,26,10
N00000060,394,106,256,32,178,49,117,12,138,27,104,7,78,30,35,13
N00000061,273,65,184,24,231,52,162,17,17,8,8,1,25,5,14,6
N00000062,351,83,236,32,307,73,205,29,14,0,11,3,30,10,20,0
N00000063,354,69,222,63,198,41,124,33,92,14,66,12,64,14,32,18
N00000064,279,160,85,34,87,51,23,13,140,82,44,14,52,27,18,7
N00000065,389,126,234,29,361,108,230,23,9,3,1,5,19,15,3,1
N00000066,264,114,129,21,234,99,120,15,10,7,2,1,20,8,7,5
N00000067,316,148,124,44,160,69,67,24,115,59,45,11,41,20,12,9
N00000068,371,91,235,45,340,77,223,40,3,0,3,0,28,14,9,5
N00000069,334,167,132,35,122,56,51,15,179,98,65,16,33,13,16,4
N00000070,243,103,133,7,215,92,117,6,0,0,0,0,28,11,16,1
N00000071,258,121,113,24,165,79,77,9,20,15,5,0,73,27,31,15
N00000072,1753,558,993,202,1410,380,877,153,71,21,41,9,272,157,75,40
N00000073,444,155,227,62,236,84,129,23,58,17,37,4,150,54,61,35
N00000074,1047,442,508,97,895,379,439,77,11,1,10,0,141,62,59,20
N00000075,277,131,128,18,217,104,105,8,15,0,11,4,45,27,12,6
N00000076,344,150,166,28,299,122,151,26,0,0,0,0,45,28,15,2
N00000077,275,151,115,9,254,134,113,7,0,0,0,0,21,17,2,2
N00000078,488,223,207,58,447,193,202,52,6,5,1,0,35,25,4,6
N00000079,564,54,481,29,516,48,444,24,4,1,1,2,44,5,36,3
N00000080,424,28,358,38,388,24,332,32,8,2,4,2,28,2,22,4
N00000081,339,18,300,21,240,13,214,13,56,3,50,3,43,2,36,5
N00000082,342,31,302,9,303,26,271,6,0,0,0,0,39,5,31,3
N00000083,650,49,549,52,618,47,522,49,0,0,0,0,32,2,27,3
N00000084,456,17,405,34,427,15,381,31,3,0,3,0,26,2,21,3
N00000085,399,241,125,33,210,108,79,23,78,53,21,4,111,80,25,6
N00000086,395,324,54,17,265,226,37,2,7,6,0,1,123,92,17,14
N00000087,913,625,251,37,797,559,207,31,1,1,0,0,115,65,44,6
N00000088,216,37,172,7,86,11,74,1,87,16,67,4,43,10,31,2
N00000089,478,391,67,20,417,341,59,17,8,6,1,1,53,44,7,2
N00000090,391,322,52,17,333,278,43,12,3,3,0,0,55,41,9,5
N00000091,476,331,120,25,345,243,93,9,0,0,0,0,131,88,27,16
N00000092,504,61,411,32,455,50,379,26,3,0,3,0,46,11,29,6
N00000093,400,207,185,8,355,195,156,4,4,0,4,0,41,12,25,4
N00000094,492,206,265,21,463,189,255,19,0,0,0,0,29,17,10,2
N00000095,468,319,137,12,433,302,121,10,0,0,0,0,35,17,16,2
N00000096,438,66,345,27,404,59,322,23,1,0,1,0,33,7,22,4
N00000097,850,315,436,99,674,250,367,57,11,7,4,0,165,58,65,42
N00000098,1181,434,589,158,916,290,508,118,5,1,3,1,260,143,78,39
N00000099,258,130,104,24,147,70,62,15,81,50,24,7,30,10,18,2
N00000100,341,207,91,43,195,117,56,22,68,41,21,6,78,49,14,15
N00000101,282,135,95,52,65,30,24,11,153,58,57,38,64,47,14,3
N00000102,318,121,152,45,219,69,120,30,69,40,20,9,30,12,12,6
N00000103,550,208,259,83,283,87,160,36,133,53,55,25,134,68,44,22
N00000104,322,176,106,40,174,100,62,12,70,37,18,15,78,39,26,13
N00000105,327,65,232,30,196,33,152,11,54,2,40,12,77,30,40,7
N00000106,198,21,154,23,71,7,57,7,96,10,75,11,31,4,22,5
N00000107,269,43,192,34,140,12,114,14,84,18,56,10,45,13,22,10
N00000108,243,47,191,5,191,32,155,4,19,3,16,0,33,12,20,1
N00000109,512,121,336,55,287,54,224,9,81,8,51,22,144,59,61,24
N00000110,258,47,171,40,143,9,121,13,44,13,25,6,71,25,25,21
N00000111,356,137,172,47,318,123,161,34,6,0,6,0,32,14,5,13
N00000112,402,133,220,49,309,97,178,34,51,10,34,7,42,26,8,8
N00000113,309,120,152,37,233,90,121,22,29,11,13,5,47,19,18,10
N00000114,318,144,147,27,282,129,129,24,7,2,5,0,29,13,13,3
N00000115,302,140,121,41,184,100,65,19,84,19,44,21,34,21,12,1
N00000116,287,93,151,43,186,59,110,17,66,17,31,18,35,17,10,8
N00000117,168,46,104,18,55,10,37,8,83,27,52,4,30,9,15,6
N00000118,311,37,232,42,233,26,187,20,3,0,2,1,75,11,43,21
N00000119,289,17,246,26,276,17,238,21,0,0,0,0,13,0,8,5
N00000120,323,55,253,15,291,46,230,15,4,4,0,0,28,5,23,0
N00000121,293,29,234,30,221,24,182,15,17,0,14,3,55,5,38,12
N00000122,481,89,338,54,404,79,289,36,5,0,2,3,72,10,47,15
N00000123,351,50,287,14,335,47,274,14,0,0,0,0,16,3,13,0
N00000124,325,49,253,23,284,42,223,19,2,0,2,0,39,7,28,4
N00000125,464,375,76,13,397,320,67,10,17,17,0,0,50,38,9,3
N00000126,481,463,16,2,431,424,7,0,8,5,3,0,42,34,6,2
N00000127,405,335,59,11,315,257,50,8,33,30,1,2,57,48,8,1
N00000128,949,889,50,10,800,769,28,3,33,30,3,0,116,90,19,7
N00000129,346,326,15,5,98,91,7,0,183,174,7,2,65,61,1,3
N00000130,498,24,415,59,462,19,391,52,2,0,2,0,34,5,22,7
N00000131,388,14,347,27,362,13,329,20,9,1,2,6,17,0,16,1
N00000132,366,121,221,24,350,117,212,21,0,0,0,0,16,4,9,3
N00000133,322,96,214,12,256,84,164,8,35,10,24,1,31,2,26,3
N00000134,437,36,355,46,386,34,316,36,15,0,11,4,36,2,28,6
N00000135,312,48,233,31,222,32,164,26,74,16,53,5,16,0,16,0
N00000136,507,33,434,40,474,24,414,36,3,0,3,0,30,9,17,4
N00000137,315,20,261,34,298,19,251,28,5,0,0,5,12,1,10,1
N00000138,464,13,414,37,454,13,408,33,0,0,0,0,10,0,6,4
N00000139,288,28,231,29,217,15,178,24,43,5,33,5,28,8,20,0
N00000140,333,42,261,30,251,27,202,22,17,0,14,3,65,15,45,5
N00000141,443,35,370,38,207,21,172,14,162,6,151,5,74,8,47,19
N00000142,205,22,157,26,129,20,99,10,39,2,26,11,37,0,32,5
N00000143,215,20,171,24,89,10,68,11,95,5,77,13,31,5,26,0
N00000144,228,14,181,33,108,5,90,13,89,3,71,15,31,6,20,5
N00000145,124,10,102,12,23,2,21,0,85,8,73,4,16,0,8,8
N00000146,271,31,223,17,220,18,188,14,9,0,8,1,42,13,27,2
N00000147,227,21,173,33,131,11,102,18,51,3,39,9,45,7,32,6
N00000148,676,22,583,71,400,17,347,36,97,0,75,22,179,5,161,13
N00000149,432,10,387,35,325,9,292,24,47,0,46,1,60,1,49,10
N00000150,365,6,329,30,347,5,312,30,8,1,7,0,10,0,10,0
N00000151,283,15,237,31,189,5,164,20,38,1,34,3,56,9,39,8
N00000152,270,6,245,19,127,1,119,7,112,3,102,7,31,2,24,5
N00000153,250,13,213,24,141,5,130,6,56,2,50,4,53,6,33,14
N00000154,259,15,230,14,194,8,174,12,27,5,21,1,38,2,35,1
N00000155,335,33,265,37,273,30,212,31,34,1,31,2,28,2,22,4
N00000156,301,18,259,24,292,18,255,19,1,0,1,0,8,0,3,5
N00000157,368,53,267,48,319,42,242,35,17,3,10,4,32,8,15,9
N00000158,678,41,547,90,546,37,444,65,12,1,11,0,120,3,92,25
N00000159,221,19,172,30,114,10,93,11,49,4,43,2,58,5,36,17
N00000160,283,23,234,26,192,14,164,14,37,1,35,1,54,8,35,11
N00000161,342,18,292,32,323,18,273,32,3,0,3,0,16,0,16,0
N00000162,242,24,194,24,213,15,175,23,5,2,3,0,24,7,16,1
N00000163,311,34,228,49,146,18,107,21,94,6,72,16,71,10,49,12
N00000164,288,8,260,20,275,8,248,19,0,0,0,0,13,0,12,1
N00000165,325,31,277,17,285,25,248,12,7,0,6,1,33,6,23,4
N00000166,273,19,228,26,245,15,208,22,4,0,4,0,24,4,16,4
N00000167,379,19,333,27,344,13,311,20,0,0,0,0,35,6,22,7
N00000168,345,23,290,32,323,20,272,31,5,0,5,0,17,3,13,1
N00000169,704,29,615,60,579,25,518,36,22,0,14,8,103,4,83,16
N00000170,370,5,315,50,293,5,253,35,34,0,27,7,43,0,35,8
N00000171,416,20,359,37,378,14,333,31,13,3,10,0,25,3,16,6
N00000172,772,31,644,97,688,24,587,77,8,0,8,0,76,7,49,20
N00000173,373,3,346,24,306,1,289,16,19,0,18,1,48,2,39,7
N00000174,393,12,332,49,199,8,163,28,119,0,110,9,75,4,59,12
N00000175,373,11,336,26,330,7,304,19,10,0,7,3,33,4,25,4
N00000176,474,49,375,50,300,29,246,25,63,3,53,7,111,17,76,18
N00000177,323,48,236,39,199,28,150,21,31,3,28,0,93,17,58,18
N00000178,667,99,486,82,345,54,250,41,169,16,132,21,153,29,104,20
N00000179,852,92,632,128,394,51,292,51,220,13,193,14,238,28,147,63
N00000180,280,16,236,28,132,3,118,11,120,12,96,12,28,1,22,5
N00000181,274,31,208,35,97,5,78,14,73,9,58,6,104,17,72,15
N00000182,228,8,203,17,159,5,142,12,46,0,42,4,23,3,19,1
N00000183,293,19,220,54,169,12,133,24,17,0,14,3,107,7,73,27
N00000184,315,26,242,47,155,9,136,10,27,0,26,1,133,17,80,36
N00000185,211,4,196,11,105,3,97,5,62,0,62,0,44,1,37,6
N00000186,299,12,251,36,119,3,105,11,127,4,108,15,53,5,38,10
N00000187,255,18,204,33,76,6,64,6,146,7,115,24,33,5,25,3
N00000188,347,11,291,45,227,8,197,22,92,1,72,19,28,2,22,4
N00000189,341,4,305,32,309,4,275,30,8,0,6,2,24,0,24,0
N00000190,304,0,283,21,283,0,272,11,0,0,0,0,21,0,11,10
N00000191,303,13,275,15,284,13,259,12,11,0,11,0,8,0,5,3
N00000192,302,28,239,35,238,16,202,20,27,6,19,2,37,6,18,13
N00000193,291,20,220,51,122,13,81,28,124,4,109,11,45,3,30,12
N00000194,255,16,214,25,165,7,141,17,49,3,40,6,41,6,33,2
N00000195,246,9,217,20,127,4,115,8,74,4,63,7,45,1,39,5
N00000196,237,17,197,23,67,1,61,5,128,3,114,11,42,13,22,7
N00000197,326,22,278,26,300,11,263,26,0,0,0,0,26,11,15,0
N00000198,287,17,241,29,255,11,221,23,0,0,0,0,32,6,20,6
N00000199,350,20,297,33,318,15,280,23,13,1,8,4,19,4,9,6
N00000200,331,10,300,21,293,8,269,16,1,0,0,1,37,2,31,4
N00000201,294,0,271,23,243,0,222,21,16,0,16,0,35,0,33,2
N00000202,304,13,271,20,288,12,262,14,0,0,0,0,16,1,9,6
N00000203,334,29,268,37,291,19,242,30,6,0,5,1,37,10,21,6
N00000204,359,12,297,50,284,3,252,29,2,0,2,0,73,9,43,21
N00000205,303,26,242,35,272,20,223,29,4,0,3,1,27,6,16,5
N00000206,390,21,324,45,220,8,196,16,29,1,18,10,141,12,110,19
N00000207,253,14,213,26,192,7,170,15,5,0,4,1,56,7,39,10
N00000208,316,4,294,18,309,4,288,17,0,0,0,0,7,0,6,1
N00000209,356,9,302,45,341,6,295,40,0,0,0,0,15,3,7,5
N00000210,373,34,292,47,214,11,184,19,41,0,39,2,118,23,69,26
N00000211,520,45,421,54,314,18,266,30,141,13,107,21,65,14,48,3
N00000212,166,12,127,27,90,7,74,9,10,0,10,0,66,5,43,18
N00000213,281,23,222,36,204,9,175,20,19,0,15,4,58,14,32,12
N00000214,323,25,263,35,242,13,203,26,27,1,23,3,54,11,37,6
N00000215,400,27,330,43,378,27,313,38,2,0,2,0,20,0,15,5
N00000216,397,20,326,51,328,18,275,35,40,0,32,8,29,2,19,8
N00000217,457,43,393,21,399,28,358,13,7,6,1,0,51,9,34,8
N00000218,361,17,309,35,331,16,284,31,5,0,5,0,25,1,20,4
N00000219,245,13,201,31,107,5,87,15,115,6,95,14,23,2,19,2
N00000220,284,5,237,42,106,3,93,10,143,2,117,24,35,0,27,8
N00000221,262,7,233,22,138,5,124,9,115,2,100,13,9,0,9,0
N00000222,298,9,265,24,267,9,242,16,13,0,8,5,18,0,15,3
N00000223,319,18,278,23,273,13,240,20,34,4,28,2,12,1,10,1
N00000224,243,18,192,33,196,16,152,28,2,0,2,0,45,2,38,5
N00000225,147,9,129,9,135,9,117,9,3,0,3,0,9,0,9,0
N00000226,261,22,213,26,238,20,194,24,3,0,3,0,20,2,16,2
N00000227,195,12,161,22,130,7,113,10,43,5,32,6,22,0,16,6
N00000228,306,9,286,11,282,4,268,10,3,1,2,0,21,4,16,1
N00000229,343,17,289,37,275,11,231,33,30,2,26,2,38,4,32,2
N00000230,293,22,229,42,143,9,116,18,130,10,102,18,20,3,11,6
N00000231,324,19,220,85,66,2,54,10,233,17,141,75,25,0,25,0
N00000232,309,39,224,46,188,17,142,29,51,6,40,5,70,16,42,12
N00000233,258,17,196,45,174,10,142,22,38,3,27,8,46,4,27,15
N00000234,256,45,170,41,109,17,79,13,31,3,28,0,116,25,63,28
N00000235,323,33,257,33,227,21,187,19,76,6,60,10,20,6,10,4
N00000236,291,21,233,37,168,10,140,18,105,10,79,16,18,1,14,3
N00000237,416,24,340,52,399,24,327,48,2,0,2,0,15,0,11,4
N00000238,306,13,277,16,291,12,263,16,0,0,0,0,15,1,14,0
N00000239,254,7,200,47,59,3,42,14,171,1,139,31,24,3,19,2
N00000240,354,17,279,58,128,9,105,14,204,5,161,38,22,3,13,6
N00000241,424,39,340,45,398,39,317,42,3,0,3,0,23,0,20,3
N00000242,360,19,311,30,342,18,295,29,13,1,11,1,5,0,5,0
N00000243,265,27,203,35,198,17,158,23,39,4,34,1,28,6,11,11
N00000244,275,22,227,26,132,18,109,5,107,4,88,15,36,0,30,6
N00000245,314,29,248,37,269,23,215,31,16,0,14,2,29,6,19,4
N00000246,303,28,248,27,166,20,137,9,98,6,87,5,39,2,24,13
N00000247,309,22,258,29,280,17,241,22,5,1,4,0,24,4,13,7
N00000248,337,23,285,29,314,16,275,23,5,0,5,0,18,7,5,6
N00000249,386,32,296,58,356,26,281,49,0,0,0,0,30,6,15,9
N00000250,401,20,328,53,335,16,283,36,18,0,12,6,48,4,33,11
N00000251,456,26,372,58,418,24,347,47,1,0,1,0,37,2,24,11
N00000252,345,14,285,46,287,12,249,26,6,0,4,2,52,2,32,18
N00000253,499,20,452,27,481,17,438,26,7,0,7,0,11,3,7,1
N00000254,315,9,284,22,300,9,275,16,2,0,1,1,13,0,8,5
N00000255,351,38,280,33,319,36,254,29,1,0,0,1,31,2,26,3
N00000256,780,73,606,101,672,55,551,66,9,0,6,3,99,18,49,32
N00000257,419,19,356,44,337,15,289,33,53,0,50,3,29,4,17,8
N00000258,379,35,316,28,347,33,295,19,5,0,5,0,27,2,16,9
N00000259,465,278,158,29,406,237,143,26,17,12,4,1,42,29,11,2
N00000260,560,203,313,44,426,158,241,27,36,5,30,1,98,40,42,16
N00000261,561,331,196,34,521,304,185,32,4,2,2,0,36,25,9,2
N00000262,419,247,143,29,336,199,122,15,29,21,7,1,54,27,14,13
N00000263,239,151,76,12,154,104,44,6,14,5,8,1,71,42,24,5
N00000264,566,358,168,40,389,249,123,17,92,69,17,6,85,40,28,17
N00000265,351,246,89,16,226,167,52,7,51,31,20,0,74,48,17,9
N00000266,328,203,109,16,261,157,94,10,20,14,6,0,47,32,9,6
N00000267,431,14,376,41,391,9,347,35,3,0,3,0,37,5,26,6
N00000268,384,20,330,34,350,15,305,30,3,0,3,0,31,5,22,4
N00000269,347,16,312,19,321,15,289,17,3,0,3,0,23,1,20,2
N00000270,371,17,310,44,349,16,296,37,0,0,0,0,22,1,14,7
N00000271,380,24,325,31,351,19,304,28,8,0,6,2,21,5,15,1
N00000272,295,21,245,29,252,11,216,25,23,0,20,3,20,10,9,1
N00000273,460,28,373,59,422,27,347,48,11,0,8,3,27,1,18,8
N00000274,465,33,394,38,416,27,352,37,9,0,9,0,40,6,33,1
N00000275,291,29,233,29,272,29,217,26,3,0,3,0,16,0,13,3
N00000276,315,20,252,43,289,16,232,41,10,0,9,1,16,4,11,1
N00000277,310,15,253,42,270,15,227,28,16,0,9,7,24,0,17,7
N00000278,304,22,257,25,276,21,234,21,3,0,3,0,25,1,20,4
N00000279,181,14,138,29,131,10,104,17,1,0,1,0,49,4,33,12
N00000280,392,22,288,82,193,11,151,31,148,9,107,32,51,2,30,19
N00000281,328,17,287,24,295,17,258,20,16,0,15,1,17,0,14,3
N00000282,364,31,280,53,338,31,263,44,2,0,2,0,24,0,15,9
N00000283,346,27,268,51,303,27,238,38,13,0,9,4,30,0,21,9
N00000284,382,19,296,67,218,14,175,29,79,1,59,19,85,4,62,19
N00000285,322,15,243,64,139,11,99,29,161,2,125,34,22,2,19,1
N00000286,271,4,248,19,185,1,172,12,45,1,41,3,41,2,35,4
N00000287,297,13,234,50,145,9,106,30,70,3,63,4,82,1,65,16
N00000288,353,8,276,69,290,2,232,56,35,3,26,6,28,3,18,7
N00000289,496,14,424,58,394,9,349,36,16,4,12,0,86,1,63,22
N00000290,271,6,249,16,140,5,124,11,103,0,100,3,28,1,25,2
N00000291,512,20,430,62,458,14,388,56,9,0,7,2,45,6,35,4
N00000292,731,43,602,86,641,29,545,67,5,0,1,4,85,14,56,15
N00000293,522,35,421,66,488,34,396,58,0,0,0,0,34,1,25,8
N00000294,392,16,342,34,370,13,323,34,4,0,4,0,18,3,15,0
N00000295,367,34,266,67,330,26,246,58,0,0,0,0,37,8,20,9
N00000296,287,29,234,24,263,26,221,16,4,0,4,0,20,3,9,8
N00000297,324,37,266,21,303,34,249,20,0,0,0,0,21,3,17,1
N00000298,335,23,260,52,297,22,236,39,5,0,5,0,33,1,19,13
N00000299,324,37,254,33,274,31,216,27,0,0,0,0,50,6,38,6
N00000300,287,36,236,15,174,30,134,10,77,2,73,2,36,4,29,3
N00000301,366,41,281,44,350,35,275,40,0,0,0,0,16,6,6,4
N00000302,363,25,287,51,340,21,273,46,3,1,1,1,20,3,13,4
N00000303,318,18,266,34,298,16,252,30,3,0,0,3,17,2,14,1
N00000304,342,37,255,50,300,23,237,40,0,0,0,0,42,14,18,10
N00000305,388,14,340,34,369,14,326,29,4,0,4,0,15,0,10,5
N00000306,381,27,299,55,365,24,296,45,2,0,1,1,14,3,2,9
N00000307,355,26,288,41,326,19,276,31,10,0,4,6,19,7,8,4
N00000308,277,27,211,39,255,26,199,30,0,0,0,0,22,1,12,9
N00000309,378,29,292,57,339,21,277,41,4,1,0,3,35,7,15,13
N00000310,391,262,116,13,352,244,98,10,9,9,0,0,30,9,18,3
N00000311,333,267,48,18,215,170,35,10,51,45,5,1,67,52,8,7
N00000312,512,350,133,29,411,291,99,21,30,20,6,4,71,39,28,4
N00000313,608,522,67,19,523,453,58,12,15,14,1,0,70,55,8,7
N00000314,358,310,35,13,243,211,27,5,57,52,1,4,58,47,7,4
N00000315,345,280,51,14,191,156,32,3,90,74,10,6,64,50,9,5
N00000316,374,334,27,13,308,279,20,9,23,23,0,0,43,32,7,4
N00000317,447,353,72,22,238,183,44,11,115,98,13,4,94,72,15,7
N00000318,344,14,302,28,307,13,271,23,11,0,11,0,26,1,20,5
N00000319,819,19,711,89,664,16,585,63,33,2,29,2,122,1,97,24
N00000320,310,16,274,20,275,10,255,10,6,1,5,0,29,5,14,10
N00000321,517,24,461,32,402,4,376,22,52,5,43,4,63,15,42,6
N00000322,389,16,336,37,275,11,240,24,65,0,57,8,49,5,39,5
N00000323,472,169,264,39,440,164,241,35,4,0,4,0,28,5,19,4
N00000324,376,138,211,27,318,108,186,24,2,1,1,0,56,29,24,3
N00000325,538,131,360,47,482,124,316,42,11,2,6,3,45,5,38,2
N00000326,934,59,742,133,769,54,614,101,39,1,34,4,126,4,94,28
N00000327,325,19,245,61,196,9,138,49,97,8,78,11,32,2,29,1
N00000328,291,14,238,39,149,5,127,17,102,1,83,18,40,8,28,4
N00000329,370,16,310,44,227,7,199,21,124,7,100,17,19,2,11,6
N00000330,539,29,437,73,460,19,383,58,13,4,6,3,66,6,48,12
N00000331,612,33,512,67,403,18,343,42,165,7,139,19,44,8,30,6
N00000332,269,16,203,50,100,1,80,19,132,12,97,23,37,3,26,8
N00000333,293,10,249,34,135,6,115,14,132,3,111,18,26,1,23,2
N00000334,294,17,221,56,115,4,97,14,158,12,106,40,21,1,18,2
N00000335,326,43,237,46,271,36,201,34,17,0,12,5,38,7,24,7
N00000336,330,36,265,29,309,27,259,23,4,0,3,1,17,9,3,5
N00000337,282,25,224,33,276,24,223,29,0,0,0,0,6,1,1,4
N00000338,308,56,228,24,289,55,218,16,0,0,0,0,19,1,10,8
N00000339,294,44,227,23,255,32,207,16,1,0,0,1,38,12,20,6
N00000340,378,43,309,26,331,31,280,20,0,0,0,0,47,12,29,6
N00000341,348,35,278,35,338,35,270,33,2,0,1,1,8,0,7,1
N00000342,359,26,299,34,326,22,275,29,0,0,0,0,33,4,24,5
N00000343,351,22,287,42,308,21,257,30,5,0,5,0,38,1,25,12
N00000344,314,271,34,9,180,147,27,6,54,52,2,0,80,72,5,3
N00000345,416,387,26,3,237,222,13,2,70,69,1,0,109,96,12,1
N00000346,659,613,32,14,511,478,21,12,0,0,0,0,148,135,11,2
N00000347,257,228,16,13,150,133,10,7,37,31,4,2,70,64,2,4
N00000348,362,334,21,7,268,255,9,4,2,2,0,0,92,77,12,3
N00000349,368,324,26,18,297,258,24,15,9,9,0,0,62,57,2,3
N00000350,545,458,75,12,458,375,71,12,49,47,2,0,38,36,2,0
N00000351,414,267,132,15,354,218,126,10,16,15,0,1,44,34,6,4
N00000352,466,423,38,5,415,380,31,4,1,1,0,0,50,42,7,1
N00000353,422,267,148,7,375,240,129,6,1,0,1,0,46,27,18,1
N00000354,405,171,232,2,384,157,225,2,0,0,0,0,21,14,7,0
N00000355,441,303,135,3,378,253,125,0,8,6,2,0,55,44,8,3
N00000356,414,390,9,15,205,197,3,5,119,115,3,1,90,78,3,9
N00000357,1212,1097,52,63,572,530,15,27,198,179,16,3,442,388,21,33
N00000358,371,347,11,13,165,162,3,0,119,113,6,0,87,72,2,13
N00000359,794,563,155,76,304,243,49,12,218,140,67,11,272,180,39,53
N00000360,418,360,52,6,373,320,51,2,8,8,0,0,37,32,1,4
N00000361,365,210,136,19,233,145,83,5,37,14,23,0,95,51,30,14
N00000362,390,268,119,3,351,241,107,3,2,2,0,0,37,25,12,0
N00000363,484,430,52,2,467,420,45,2,5,5,0,0,12,5,7,0
N00000364,472,215,254,3,435,201,231,3,9,0,9,0,28,14,14,0
N00000365,255,197,55,3,192,147,44,1,35,29,4,2,28,21,7,0
N00000366,536,421,94,21,408,315,76,17,26,19,7,0,102,87,11,4
N00000367,351,320,28,3,244,227,17,0,32,23,9,0,75,70,2,3
N00000368,519,410,98,11,491,392,90,9,5,5,0,0,23,13,8,2
N00000369,411,184,206,21,357,167,182,8,4,1,1,2,50,16,23,11
