GeographyCode,LC2205NI0001,LC2205NI0002,LC2205NI0003,LC2205NI0004,LC2205NI0005,LC2205NI0006,LC2205NI0007,LC2205NI0008,LC2205NI0009,LC2205NI0010,LC2205NI0011,LC2205NI0012
N00000316,362,314,21,27,8,5,2,1,354,309,19,26
N00000317,431,325,47,59,31,15,11,5,400,310,36,54
N00000318,332,6,256,70,117,0,104,13,215,6,152,57
N00000319,777,9,576,192,253,0,210,43,524,9,366,149
N00000320,308,11,236,61,99,1,85,13,209,10,151,48
N00000321,489,15,395,79,166,1,150,15,323,14,245,64
N00000322,374,7,290,77,89,1,80,8,285,6,210,69
N00000323,457,152,203,102,113,14,80,19,344,138,123,83
N00000324,370,121,168,81,57,12,30,15,313,109,138,66
N00000325,514,105,314,95,94,9,75,10,420,96,239,85
N00000326,893,34,588,271,152,0,111,41,741,34,477,230
N00000327,313,6,217,90,12,0,6,6,301,6,211,84
N00000328,283,11,192,80,20,0,17,3,263,11,175,77
N00000329,388,11,277,100,26,0,20,6,362,11,257,94
N00000330,514,21,376,117,67,1,59,7,447,20,317,110
N00000331,591,21,427,143,40,1,32,7,551,20,395,136
N00000332,265,9,184,72,34,2,22,10,231,7,162,62
N00000333,278,6,224,48,24,0,18,6,254,6,206,42
N00000334,279,8,175,96,27,0,20,7,252,8,155,89
N00000335,316,37,190,89,48,3,29,16,268,34,161,73
N00000336,323,28,222,73,46,2,35,9,277,26,187,64
N00000337,278,23,174,81,47,1,35,11,231,22,139,70
N00000338,299,52,190,57,35,6,26,3,264,46,164,54
N00000339,283,38,189,56,30,4,19,7,253,34,170,49
N00000340,419,32,294,93,51,0,37,14,368,32,257,79
N00000341,342,26,251,65,41,2,35,4,301,24,216,61
N00000342,342,17,232,93,36,0,32,4,306,17,200,89
N00000343,339,18,253,68,39,1,34,4,300,17,219,64
N00000344,395,293,62,40,2,2,0,0,393,291,62,40
N00000345,400,349,15,36,10,8,0,2,390,341,15,34
N00000346,641,572,24,45,16,11,0,5,625,561,24,40
N00000347,252,209,4,39,8,6,0,2,244,203,4,37
N00000348,418,337,54,27,15,8,4,3,403,329,50,24
N00000349,356,293,9,54,12,6,1,5,344,287,8,49
N00000350,547,420,71,56,17,7,5,5,530,413,66,51
N00000351,398,241,123,34,13,5,6,2,385,236,117,32
N00000352,451,380,24,47,14,9,0,5,437,371,24,42
N00000353,402,243,129,30,26,5,19,2,376,238,110,28
N00000354,392,156,221,15,35,8,27,0,357,148,194,15
N00000355,423,271,118,34,26,8,17,1,397,263,101,33
N00000356,392,334,8,50,4,3,0,1,388,331,8,49
N00000357,1128,949,9,170,12,8,0,4,1116,941,9,166
N00000358,349,295,1,53,8,8,0,0,341,287,1,53
N00000359,780,488,121,171,25,9,9,7,755,479,112,164
N00000360,405,334,35,36,9,6,2,1,396,328,33,35
N00000361,390,217,130,43,25,1,19,5,365,216,111,38
N00000362,375,247,105,23,24,6,14,4,351,241,91,19
N00000363,473,402,31,40,14,8,2,4,459,394,29,36
N00000364,463,193,213,57,19,2,14,3,444,191,199,54
N00000365,242,172,29,41,8,1,0,7,234,171,29,34
N00000366,504,373,68,63,18,11,7,0,486,362,61,63
N00000367,332,283,10,39,1,0,0,1,331,283,10,38
N00000368,528,392,98,38,7,2,5,0,521,390,93,38
N00000369,396,156,177,63,31,2,27,2,365,154,150,61
N00000370,461,197,219,45,17,2,12,3,444,195,207,42
N00000371,434,215,174,45,15,4,11,0,419,211,163,45
N00000372,354,207,91,56,12,3,7,2,342,204,84,54
N00000373,411,205,141,65,27,11,10,6,384,194,131,59
N00000374,334,187,111,36,31,9,17,5,303,178,94,31
N00000375,298,138,104,56,16,5,8,3,282,133,96,53
N00000376,251,115,111,25,26,4,21,1,225,111,90,24
N00000377,257,109,109,39,13,2,7,4,244,107,102,35
N00000378,276,140,111,25,17,4,11,2,259,136,100,23
N00000379,467,219,197,51,13,1,11,1,454,218,186,50
N00000380,510,447,27,36,9,7,2,0,501,440,25,36
N00000381,925,751,22,152,14,5,0,9,911,746,22,143
N00000382,532,446,31,55,17,10,0,7,515,436,31,48
N00000383,446,207,181,58,37,10,19,8,409,197,162,50
N00000384,471,386,34,51,10,4,0,6,461,382,34,45
N00000385,425,241,141,43,15,7,7,1,410,234,134,42
N00000386,280,226,6,48,9,5,0,4,271,221,6,44
N00000387,221,183,13,25,5,4,0,1,216,179,13,24
N00000388,1514,1296,41,177,24,20,1,3,1490,1276,40,174
N00000389,431,385,11,35,5,5,0,0,426,380,11,35
N00000390,937,120,743,74,80,5,69,6,857,115,674,68
N00000391,502,38,407,57,61,4,54,3,441,34,353,54
N00000392,1338,63,1070,205,129,3,111,15,1209,60,959,190
N00000393,443,14,370,59,37,0,34,3,406,14,336,56
N00000394,396,38,306,52,48,0,44,4,348,38,262,48
N00000395,495,113,326,56,45,1,40,4,450,112,286,52
N00000396,366,90,242,34,27,0,27,0,339,90,215,34
N00000397,503,168,277,58,32,5,23,4,471,163,254,54
N00000398,450,23,400,27,28,0,25,3,422,23,375,24
N00000399,295,5,257,33,46,2,39,5,249,3,218,28
N00000400,233,193,0,40,5,5,0,0,228,188,0,40
N00000401,275,244,3,28,3,2,0,1,272,242,3,27
N00000402,242,199,9,34,4,1,1,2,238,198,8,32
N00000403,499,387,9,103,15,5,1,9,484,382,8,94
N00000404,264,235,3,26,12,3,2,7,252,232,1,19
N00000405,219,177,18,24,7,3,2,2,212,174,16,22
N00000406,375,59,285,31,34,1,31,2,341,58,254,29
N00000407,1065,710,239,116,38,7,29,2,1027,703,210,114
N00000408,451,282,128,41,37,6,29,2,414,276,99,39
N00000409,383,38,304,41,36,1,30,5,347,37,274,36
N00000410,376,69,287,20,34,3,29,2,342,66,258,18
N00000411,335,302,15,18,10,2,6,2,325,300,9,16
N00000412,415,214,171,30,31,2,26,3,384,212,145,27
N00000413,423,333,64,26,14,6,8,0,409,327,56,26
N00000414,368,127,210,31,18,1,16,1,350,126,194,30
N00000415,423,48,325,50,21,0,20,1,402,48,305,49
N00000416,401,130,219,52,32,4,26,2,369,126,193,50
N00000417,498,30,390,78,23,0,15,8,475,30,375,70
N00000418,812,61,642,109,68,2,49,17,744,59,593,92
N00000419,345,86,219,40,28,2,24,2,317,84,195,38
N00000420,334,43,249,42,39,0,38,1,295,43,211,41
N00000421,503,9,411,83,36,1,29,6,467,8,382,77
N00000422,400,25,320,55,34,1,29,4,366,24,291,51
N00000423,442,100,284,58,45,5,37,3,397,95,247,55
N00000424,530,409,69,52,22,14,6,2,508,395,63,50
N00000425,353,133,195,25,16,2,11,3,337,131,184,22
N00000426,296,36,217,43,19,0,18,1,277,36,199,42
N00000427,320,168,108,44,4,0,4,0,316,168,104,44
N00000428,377,87,260,30,28,0,27,1,349,87,233,29
N00000429,463,88,324,51,36,0,35,1,427,88,289,50
N00000430,487,22,415,50,44,1,40,3,443,21,375,47
N00000431,351,75,243,33,24,0,23,1,327,75,220,32
N00000432,277,9,243,25,25,0,25,0,252,9,218,25
N00000433,267,71,157,39,13,2,9,2,254,69,148,37
N00000434,428,30,328,70,32,0,31,1,396,30,297,69
N00000435,406,111,242,53,24,2,22,0,382,109,220,53
N00000436,499,40,388,71,60,1,51,8,439,39,337,63
N00000437,636,461,126,49,24,9,8,7,612,452,118,42
N00000438,462,276,150,36,24,2,22,0,438,274,128,36
N00000439,406,175,200,31,26,3,21,2,380,172,179,29
N00000440,400,289,71,40,5,0,4,1,395,289,67,39
N00000441,303,227,48,28,16,6,9,1,287,221,39,27
N00000442,402,260,96,46,9,1,6,2,393,259,90,44
N00000443,470,184,213,73,27,2,17,8,443,182,196,65
N00000444,544,237,200,107,34,5,21,8,510,232,179,99
N00000445,389,205,147,37,30,6,21,3,359,199,126,34
N00000446,322,183,105,34,17,7,8,2,305,176,97,32
N00000447,304,115,163,26,15,0,15,0,289,115,148,26
N00000448,241,166,22,53,11,3,2,6,230,163,20,47
N00000449,415,47,325,43,45,0,43,2,370,47,282,41
N00000450,471,242,161,68,24,2,19,3,447,240,142,65
N00000451,463,298,127,38,17,2,13,2,446,296,114,36
N00000452,428,108,279,41,30,1,28,1,398,107,251,40
N00000453,326,67,227,32,22,1,21,0,304,66,206,32
N00000454,496,68,356,72,35,1,32,2,461,67,324,70
N00000455,248,14,205,29,14,0,14,0,234,14,191,29
N00000456,307,12,265,30,34,0,32,2,273,12,233,28
N00000457,329,11,259,59,22,0,18,4,307,11,241,55
N00000458,355,18,297,40,36,0,33,3,319,18,264,37
N00000459,657,47,526,84,45,0,38,7,612,47,488,77
N00000460,342,43,243,56,30,4,22,4,312,39,221,52
N00000461,401,7,356,38,18,0,17,1,383,7,339,37
N00000462,218,9,155,54,30,1,23,6,188,8,132,48
N00000463,731,146,458,127,69,6,53,10,662,140,405,117
N00000464,418,25,329,64,44,2,35,7,374,23,294,57
N00000465,289,29,207,53,42,0,33,9,247,29,174,44
N00000466,361,27,288,46,47,0,37,10,314,27,251,36
N00000467,288,25,232,31,42,2,37,3,246,23,195,28
N00000468,287,25,227,35,38,4,30,4,249,21,197,31
N00000469,417,33,337,47,18,1,16,1,399,32,321,46
N00000470,268,88,130,50,28,3,14,11,240,85,116,39
N00000471,271,10,207,54,16,0,13,3,255,10,194,51
N00000472,215,71,90,54,12,4,4,4,203,67,86,50
N00000473,198,21,140,37,32,0,24,8,166,21,116,29
N00000474,248,82,113,53,14,0,14,0,234,82,99,53
