GeographyCode,LC4402NI0001,LC4402NI0002,LC4402NI0003,LC4402NI0004,LC4402NI0005,LC4402NI0006,LC4402NI0007,LC4402NI0008,LC4402NI0009,LC4402NI0010,LC4402NI0011,LC4402NI0012,LC4402NI0013,LC4402NI0014,LC4402NI0015,LC4402NI0016,LC4402NI0017,LC4402NI0018,LC4402NI0019,LC4402NI0020,LC4402NI0021,LC4402NI0022,LC4402NI0023,LC4402NI0024
N00000033,166,164,2,0,0,0,4,3,1,1,1,0,113,112,1,5,5,0,1,1,0,42,42,0
N00000034,158,155,3,1,1,0,2,1,1,1,0,1,120,119,1,2,2,0,0,0,0,32,32,0
N00000035,128,124,4,1,1,0,2,0,2,0,0,0,93,91,2,7,7,0,0,0,0,25,25,0
N00000036,134,132,2,0,0,0,16,14,2,0,0,0,89,89,0,4,4,0,0,0,0,25,25,0
N00000037,124,116,8,1,1,0,3,1,2,1,1,0,93,88,5,5,5,0,1,1,0,20,19,1
N00000038,138,137,1,1,1,0,1,0,1,0,0,0,96,96,0,6,6,0,1,1,0,33,33,0
N00000039,448,390,58,2,2,0,9,4,5,38,2,36,327,316,11,5,5,0,3,0,3,64,61,3
N00000040,114,97,17,0,0,0,0,0,0,2,1,1,100,85,15,3,3,0,1,1,0,8,7,1
N00000041,144,141,3,1,0,1,0,0,0,0,0,0,117,115,2,1,1,0,0,0,0,25,25,0
N00000042,126,125,1,0,0,0,0,0,0,0,0,0,91,90,1,1,1,0,1,1,0,33,33,0
N00000043,368,345,23,0,0,0,4,3,1,5,2,3,312,296,16,5,5,0,3,1,2,39,38,1
N00000044,108,106,2,3,3,0,0,0,0,1,1,0,81,80,1,3,3,0,0,0,0,20,19,1
N00000045,170,170,0,0,0,0,1,1,0,0,0,0,126,126,0,3,3,0,1,1,0,39,39,0
N00000046,129,128,1,3,3,0,0,0,0,0,0,0,91,90,1,0,0,0,1,1,0,34,34,0
N00000047,138,137,1,2,1,1,0,0,0,1,1,0,94,94,0,4,4,0,0,0,0,37,37,0
N00000048,125,115,10,0,0,0,1,0,1,1,0,1,100,92,8,8,8,0,1,1,0,14,14,0
N00000049,123,119,4,1,1,0,2,2,0,2,1,1,94,91,3,10,10,0,0,0,0,14,14,0
N00000050,135,134,1,0,0,0,1,1,0,0,0,0,100,99,1,6,6,0,1,1,0,27,27,0
N00000051,124,123,1,0,0,0,0,0,0,2,1,1,113,113,0,2,2,0,0,0,0,7,7,0
N00000052,120,119,1,1,1,0,2,2,0,0,0,0,98,97,1,6,6,0,0,0,0,13,13,0
N00000053,108,88,20,0,0,0,10,3,7,10,0,10,74,72,2,8,8,0,0,0,0,6,5,1
N00000054,111,111,0,0,0,0,18,18,0,1,1,0,75,75,0,8,8,0,0,0,0,9,9,0
N00000055,117,117,0,0,0,0,5,5,0,2,2,0,90,90,0,10,10,0,1,1,0,9,9,0
N00000056,119,112,7,0,0,0,9,7,2,0,0,0,98,94,4,5,4,1,0,0,0,7,7,0
N00000057,118,101,17,1,0,1,51,37,14,0,0,0,53,52,1,3,3,0,0,0,0,10,9,1
N00000058,121,109,12,0,0,0,40,34,6,4,0,4,67,65,2,3,3,0,0,0,0,7,7,0
N00000059,110,79,31,0,0,0,53,26,27,2,0,2,45,45,0,4,4,0,1,0,1,5,4,1
N00000060,180,151,29,0,0,0,38,16,22,6,0,6,121,120,1,7,7,0,0,0,0,8,8,0
N00000061,129,117,12,0,0,0,12,3,9,3,2,1,91,89,2,6,6,0,0,0,0,17,17,0
N00000062,130,130,0,0,0,0,2,2,0,0,0,0,112,112,0,2,2,0,0,0,0,14,14,0
N00000063,155,132,23,0,0,0,70,49,21,0,0,0,76,74,2,3,3,0,0,0,0,6,6,0
N00000064,133,88,45,2,1,1,63,28,35,7,0,7,50,50,0,2,2,0,0,0,0,9,7,2
N00000065,146,146,0,0,0,0,5,5,0,0,0,0,94,94,0,4,4,0,0,0,0,43,43,0
N00000066,110,110,0,0,0,0,3,3,0,1,1,0,85,85,0,1,1,0,0,0,0,20,20,0
N00000067,134,122,12,0,0,0,35,26,9,2,0,2,84,83,1,8,8,0,1,1,0,4,4,0
N00000068,124,123,1,0,0,0,3,2,1,1,1,0,98,98,0,2,2,0,0,0,0,20,20,0
N00000069,145,120,25,1,0,1,66,44,22,2,0,2,67,67,0,4,4,0,0,0,0,5,5,0
N00000070,104,104,0,0,0,0,0,0,0,1,1,0,88,88,0,0,0,0,0,0,0,15,15,0
N00000071,136,124,12,1,1,0,12,2,10,3,3,0,101,100,1,3,3,0,1,1,0,15,14,1
N00000072,634,620,14,1,1,0,8,4,4,7,7,0,529,519,10,12,12,0,1,1,0,76,76,0
N00000073,249,176,73,4,4,0,46,6,40,13,8,5,154,130,24,11,11,0,3,0,3,18,17,1
N00000074,386,377,9,1,1,0,78,73,5,3,2,1,250,247,3,4,4,0,0,0,0,50,50,0
N00000075,111,105,6,0,0,0,11,7,4,0,0,0,75,73,2,1,1,0,0,0,0,24,24,0
N00000076,114,114,0,0,0,0,2,2,0,0,0,0,84,84,0,3,3,0,0,0,0,25,25,0
N00000077,98,98,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,26,26,0
N00000078,161,159,2,0,0,0,1,1,0,0,0,0,141,139,2,4,4,0,0,0,0,15,15,0
N00000079,192,191,1,1,1,0,3,3,0,0,0,0,131,130,1,1,1,0,3,3,0,53,53,0
N00000080,146,146,0,1,1,0,3,3,0,3,3,0,115,115,0,2,2,0,1,1,0,21,21,0
N00000081,140,138,2,0,0,0,2,1,1,1,1,0,118,117,1,7,7,0,1,1,0,11,11,0
N00000082,132,131,1,1,1,0,5,4,1,2,2,0,93,93,0,2,2,0,1,1,0,28,28,0
N00000083,208,207,1,2,2,0,4,4,0,1,1,0,142,141,1,10,10,0,4,4,0,45,45,0
N00000084,153,152,1,3,3,0,3,3,0,2,1,1,103,103,0,7,7,0,0,0,0,35,35,0
N00000085,180,134,46,1,1,0,11,1,10,35,4,31,102,97,5,4,4,0,1,1,0,26,26,0
N00000086,142,138,4,0,0,0,1,0,1,1,1,0,101,98,3,1,1,0,1,1,0,37,37,0
N00000087,303,301,2,2,2,0,2,2,0,0,0,0,213,212,1,4,4,0,3,3,0,79,78,1
N00000088,136,107,29,0,0,0,19,14,5,1,1,0,104,81,23,0,0,0,1,0,1,11,11,0
N00000089,164,164,0,0,0,0,0,0,0,1,1,0,120,120,0,3,3,0,5,5,0,35,35,0
N00000090,138,137,1,0,0,0,0,0,0,1,1,0,89,88,1,1,1,0,1,1,0,46,46,0
N00000091,176,165,11,0,0,0,4,0,4,7,2,5,142,140,2,0,0,0,0,0,0,23,23,0
N00000092,168,166,2,2,2,0,3,3,0,0,0,0,105,103,2,6,6,0,1,1,0,51,51,0
N00000093,140,140,0,2,2,0,1,1,0,0,0,0,95,95,0,4,4,0,0,0,0,38,38,0
N00000094,161,161,0,0,0,0,4,4,0,2,2,0,99,99,0,2,2,0,0,0,0,54,54,0
N00000095,152,151,1,2,2,0,1,1,0,0,0,0,92,91,1,8,8,0,4,4,0,45,45,0
N00000096,158,154,4,1,0,1,4,4,0,0,0,0,114,111,3,5,5,0,1,1,0,33,33,0
N00000097,296,271,25,1,1,0,25,5,20,1,0,1,221,218,3,2,2,0,0,0,0,46,45,1
N00000098,446,428,18,0,0,0,23,8,15,2,1,1,351,349,2,4,4,0,0,0,0,66,66,0
N00000099,107,102,5,1,1,0,12,12,0,7,3,4,74,73,1,3,3,0,0,0,0,10,10,0
N00000100,164,102,62,0,0,0,32,20,12,47,0,47,68,68,0,5,5,0,3,0,3,9,9,0
N00000101,122,111,11,0,0,0,66,59,7,2,2,0,47,44,3,1,1,0,0,0,0,6,5,1
N00000102,125,113,12,0,0,0,35,27,8,2,0,2,65,64,1,1,1,0,0,0,0,22,21,1
N00000103,205,194,11,1,1,0,15,13,2,6,5,1,143,135,8,15,15,0,1,1,0,24,24,0
N00000104,130,107,23,0,0,0,31,11,20,4,2,2,89,88,1,1,1,0,0,0,0,5,5,0
N00000105,148,128,20,0,0,0,15,4,11,4,0,4,115,111,4,7,7,0,1,0,1,6,6,0
N00000106,103,70,33,0,0,0,20,2,18,7,0,7,66,64,2,8,2,6,1,1,0,1,1,0
N00000107,120,105,15,0,0,0,38,24,14,0,0,0,70,70,0,3,2,1,0,0,0,9,9,0
N00000108,110,91,19,0,0,0,9,4,5,7,4,3,87,77,10,2,2,0,0,0,0,5,4,1
N00000109,229,189,40,0,0,0,28,12,16,4,1,3,171,158,13,11,6,5,2,1,1,13,11,2
N00000110,122,104,18,0,0,0,24,7,17,1,1,0,86,86,0,5,4,1,0,0,0,6,6,0
N00000111,136,135,1,0,0,0,0,0,0,1,0,1,111,111,0,1,1,0,0,0,0,23,23,0
N00000112,143,143,0,0,0,0,1,1,0,4,4,0,120,120,0,4,4,0,0,0,0,14,14,0
N00000113,122,120,2,0,0,0,2,2,0,7,6,1,92,91,1,5,5,0,0,0,0,16,16,0
N00000114,121,121,0,1,1,0,0,0,0,1,1,0,96,96,0,3,3,0,0,0,0,20,20,0
N00000115,128,122,6,0,0,0,0,0,0,19,17,2,99,95,4,7,7,0,0,0,0,3,3,0
N00000116,119,98,21,0,0,0,3,2,1,3,3,0,107,87,20,2,2,0,0,0,0,4,4,0
N00000117,86,54,32,0,0,0,1,1,0,11,1,10,68,47,21,4,4,0,1,0,1,1,1,0
N00000118,143,108,35,0,0,0,25,0,25,6,0,6,93,89,4,1,1,0,0,0,0,18,18,0
N00000119,125,123,2,0,0,0,3,1,2,0,0,0,101,101,0,0,0,0,0,0,0,21,21,0
N00000120,127,126,1,2,2,0,1,1,0,0,0,0,107,106,1,4,4,0,0,0,0,13,13,0
N00000121,124,122,2,0,0,0,1,1,0,0,0,0,101,99,2,4,4,0,0,0,0,18,18,0
N00000122,199,174,25,0,0,0,27,9,18,1,1,0,153,146,7,1,1,0,1,1,0,16,16,0
N00000123,143,133,10,1,1,0,1,1,0,10,1,9,119,119,0,0,0,0,1,1,0,11,10,1
N00000124,143,136,7,0,0,0,11,7,4,0,0,0,102,99,3,4,4,0,1,1,0,25,25,0
N00000125,148,147,1,1,1,0,0,0,0,1,1,0,109,108,1,0,0,0,0,0,0,37,37,0
N00000126,134,132,2,0,0,0,2,1,1,1,1,0,89,88,1,2,2,0,2,2,0,38,38,0
N00000127,130,129,1,1,1,0,2,1,1,1,1,0,95,95,0,6,6,0,0,0,0,25,25,0
N00000128,282,273,9,1,1,0,7,2,5,3,1,2,200,199,1,5,5,0,2,2,0,64,63,1
N00000129,138,136,2,0,0,0,0,0,0,0,0,0,115,113,2,2,2,0,0,0,0,21,21,0
N00000130,152,152,0,0,0,0,15,15,0,0,0,0,115,115,0,1,1,0,0,0,0,21,21,0
N00000131,136,136,0,0,0,0,4,4,0,1,1,0,111,111,0,3,3,0,0,0,0,17,17,0
N00000132,121,121,0,2,2,0,2,2,0,1,1,0,89,89,0,4,4,0,0,0,0,23,23,0
N00000133,139,137,2,1,1,0,6,5,1,5,5,0,93,92,1,10,10,0,2,2,0,22,22,0
N00000134,177,157,20,0,0,0,21,2,19,0,0,0,132,131,1,1,1,0,0,0,0,23,23,0
N00000135,119,119,0,1,1,0,0,0,0,1,1,0,103,103,0,5,5,0,0,0,0,9,9,0
N00000136,188,178,10,0,0,0,8,1,7,2,1,1,154,152,2,2,2,0,0,0,0,22,22,0
N00000137,120,120,0,1,1,0,2,2,0,1,1,0,99,99,0,1,1,0,0,0,0,16,16,0
N00000138,155,155,0,0,0,0,1,1,0,0,0,0,131,131,0,1,1,0,0,0,0,22,22,0
N00000139,133,100,33,1,0,1,33,13,20,3,2,1,87,78,9,3,2,1,0,0,0,6,5,1
N00000140,158,139,19,3,3,0,35,20,15,5,5,0,98,95,3,4,4,0,0,0,0,13,12,1
N00000141,220,148,72,0,0,0,98,48,50,8,2,6,91,78,13,6,5,1,1,0,1,16,15,1
N00000142,96,96,0,0,0,0,31,31,0,0,0,0,54,54,0,1,1,0,0,0,0,10,10,0
N00000143,123,52,71,2,0,2,60,14,46,10,4,6,39,30,9,3,1,2,1,0,1,8,3,5
N00000144,110,58,52,0,0,0,48,15,33,1,1,0,44,31,13,7,4,3,0,0,0,10,7,3
N00000145,75,34,41,0,0,0,26,19,7,37,5,32,12,10,2,0,0,0,0,0,0,0,0,0
N00000146,105,102,3,3,3,0,3,1,2,6,6,0,70,69,1,8,8,0,3,3,0,12,12,0
N00000147,106,80,26,0,0,0,39,21,18,2,0,2,54,52,2,4,1,3,0,0,0,7,6,1
N00000148,279,265,14,3,3,0,9,1,8,1,1,0,219,214,5,19,19,0,1,0,1,27,27,0
N00000149,187,185,2,0,0,0,3,3,0,4,4,0,157,155,2,0,0,0,0,0,0,23,23,0
N00000150,149,149,0,1,1,0,4,4,0,4,4,0,130,130,0,2,2,0,0,0,0,8,8,0
N00000151,131,124,7,1,0,1,2,2,0,5,2,3,86,84,2,18,18,0,0,0,0,19,18,1
N00000152,131,125,6,1,1,0,1,1,0,6,4,2,95,91,4,17,17,0,1,1,0,10,10,0
N00000153,111,108,3,0,0,0,1,1,0,8,7,1,84,82,2,7,7,0,1,1,0,10,10,0
N00000154,108,108,0,5,5,0,2,2,0,2,2,0,80,80,0,4,4,0,1,1,0,14,14,0
N00000155,128,126,2,3,3,0,1,1,0,2,2,0,97,95,2,9,9,0,2,2,0,14,14,0
N00000156,127,127,0,0,0,0,0,0,0,2,2,0,101,101,0,3,3,0,0,0,0,21,21,0
N00000157,139,138,1,3,3,0,3,2,1,2,2,0,103,103,0,6,6,0,1,1,0,21,21,0
N00000158,286,241,45,5,5,0,88,50,38,1,1,0,154,150,4,1,1,0,4,2,2,33,32,1
N00000159,116,102,14,0,0,0,31,21,10,6,3,3,72,72,0,1,1,0,1,1,0,5,4,1
N00000160,124,121,3,1,1,0,32,31,1,1,0,1,73,73,0,2,2,0,0,0,0,15,14,1
N00000161,128,127,1,0,0,0,14,13,1,0,0,0,108,108,0,0,0,0,0,0,0,6,6,0
N00000162,115,112,3,1,1,0,20,17,3,2,2,0,69,69,0,1,1,0,0,0,0,22,22,0
N00000163,155,119,36,1,1,0,83,52,31,3,0,3,54,52,2,5,5,0,0,0,0,9,9,0
N00000164,118,118,0,1,1,0,3,3,0,3,3,0,94,94,0,2,2,0,0,0,0,15,15,0
N00000165,135,135,0,2,2,0,16,16,0,1,1,0,96,96,0,5,5,0,1,1,0,14,14,0
N00000166,122,122,0,0,0,0,16,16,0,1,1,0,91,91,0,2,2,0,0,0,0,12,12,0
N00000167,149,144,5,2,2,0,35,31,4,0,0,0,107,106,1,1,1,0,0,0,0,4,4,0
N00000168,145,145,0,1,1,0,46,46,0,3,3,0,87,87,0,1,1,0,0,0,0,7,7,0
N00000169,279,270,9,2,2,0,6,6,0,2,2,0,210,204,6,6,6,0,1,1,0,52,49,3
N00000170,139,139,0,0,0,0,2,2,0,0,0,0,113,113,0,1,1,0,0,0,0,23,23,0
N00000171,146,145,1,1,1,0,4,3,1,3,3,0,108,108,0,2,2,0,1,1,0,27,27,0
N00000172,307,303,4,4,4,0,2,1,1,3,3,0,232,229,3,9,9,0,2,2,0,55,55,0
N00000173,144,144,0,2,2,0,1,1,0,4,4,0,110,110,0,4,4,0,3,3,0,20,20,0
N00000174,163,161,2,1,1,0,1,1,0,2,2,0,144,142,2,3,3,0,0,0,0,12,12,0
N00000175,140,139,1,0,0,0,3,2,1,0,0,0,109,109,0,4,4,0,1,1,0,23,23,0
N00000176,205,196,9,2,2,0,36,28,8,5,4,1,131,131,0,10,10,0,3,3,0,18,18,0
N00000177,167,118,49,5,4,1,55,11,44,6,3,3,79,78,1,8,8,0,1,1,0,13,13,0
N00000178,355,284,71,3,3,0,103,83,20,85,37,48,136,133,3,8,8,0,0,0,0,20,20,0
N00000179,492,288,204,6,4,2,292,118,174,21,9,12,151,142,9,3,3,0,5,0,5,14,12,2
N00000180,131,108,23,1,1,0,50,31,19,3,2,1,67,66,1,4,4,0,0,0,0,6,4,2
N00000181,168,72,96,0,0,0,87,19,68,28,6,22,40,38,2,1,0,1,0,0,0,12,9,3
N00000182,105,104,1,1,1,0,4,4,0,5,5,0,81,80,1,4,4,0,0,0,0,10,10,0
N00000183,146,131,15,3,3,0,41,28,13,5,4,1,80,79,1,2,2,0,0,0,0,15,15,0
N00000184,184,93,91,1,1,0,86,39,47,40,2,38,46,42,4,1,1,0,0,0,0,10,8,2
N00000185,121,81,40,0,0,0,3,2,1,46,12,34,59,54,5,2,2,0,1,1,0,10,10,0
N00000186,137,127,10,1,1,0,58,51,7,0,0,0,65,63,2,6,6,0,0,0,0,7,6,1
N00000187,126,102,24,0,0,0,3,3,0,10,7,3,106,85,21,4,4,0,0,0,0,3,3,0
N00000188,128,128,0,0,0,0,7,7,0,1,1,0,93,93,0,15,15,0,0,0,0,12,12,0
N00000189,125,124,1,1,1,0,7,6,1,1,1,0,97,97,0,1,1,0,0,0,0,18,18,0
N00000190,119,119,0,0,0,0,9,9,0,2,2,0,97,97,0,0,0,0,1,1,0,10,10,0
N00000191,124,124,0,0,0,0,9,9,0,1,1,0,99,99,0,0,0,0,0,0,0,15,15,0
N00000192,120,120,0,0,0,0,7,7,0,0,0,0,103,103,0,1,1,0,0,0,0,9,9,0
N00000193,111,96,15,0,0,0,22,22,0,22,9,13,60,58,2,6,6,0,0,0,0,1,1,0
N00000194,119,118,1,0,0,0,7,7,0,3,3,0,103,102,1,1,1,0,0,0,0,5,5,0
N00000195,123,123,0,0,0,0,2,2,0,3,3,0,101,101,0,6,6,0,0,0,0,11,11,0
N00000196,116,115,1,0,0,0,8,8,0,11,11,0,86,85,1,4,4,0,1,1,0,6,6,0
N00000197,115,115,0,0,0,0,7,7,0,5,5,0,95,95,0,0,0,0,0,0,0,8,8,0
N00000198,110,109,1,0,0,0,7,7,0,7,7,0,82,81,1,2,2,0,1,1,0,11,11,0
N00000199,130,128,2,0,0,0,12,11,1,4,3,1,106,106,0,2,2,0,0,0,0,6,6,0
N00000200,124,120,4,0,0,0,13,11,2,4,2,2,97,97,0,1,1,0,0,0,0,9,9,0
N00000201,143,134,9,0,0,0,28,19,9,1,1,0,96,96,0,0,0,0,0,0,0,18,18,0
N00000202,132,123,9,0,0,0,19,14,5,2,0,2,106,104,2,0,0,0,0,0,0,5,5,0
N00000203,134,134,0,0,0,0,3,3,0,2,2,0,101,101,0,5,5,0,0,0,0,23,23,0
N00000204,152,152,0,0,0,0,6,6,0,2,2,0,128,128,0,0,0,0,0,0,0,16,16,0
N00000205,118,117,1,0,0,0,7,7,0,3,2,1,90,90,0,3,3,0,0,0,0,15,15,0
N00000206,212,156,56,1,1,0,115,63,52,4,3,1,73,71,2,6,6,0,0,0,0,13,12,1
N00000207,119,118,1,1,1,0,14,14,0,1,1,0,81,80,1,8,8,0,0,0,0,14,14,0
N00000208,121,116,5,0,0,0,17,13,4,2,1,1,89,89,0,1,1,0,0,0,0,12,12,0
N00000209,122,119,3,0,0,0,7,7,0,3,1,2,99,98,1,3,3,0,1,1,0,9,9,0
N00000210,219,139,80,0,0,0,88,43,45,31,2,29,78,75,3,6,6,0,1,0,1,15,13,2
N00000211,269,189,80,1,1,0,103,47,56,8,0,8,139,124,15,4,4,0,1,0,1,13,13,0
N00000212,85,49,36,1,1,0,25,7,18,17,5,12,28,24,4,3,3,0,1,0,1,10,9,1
N00000213,150,138,12,2,2,0,59,53,6,6,1,5,62,61,1,5,5,0,0,0,0,16,16,0
N00000214,151,137,14,0,0,0,57,43,14,1,1,0,76,76,0,3,3,0,1,1,0,13,13,0
N00000215,151,150,1,1,1,0,30,30,0,0,0,0,92,91,1,2,2,0,3,3,0,23,23,0
N00000216,161,160,1,5,5,0,5,4,1,1,1,0,106,106,0,21,21,0,0,0,0,23,23,0
N00000217,175,162,13,3,3,0,49,36,13,3,3,0,98,98,0,1,1,0,2,2,0,19,19,0
N00000218,148,138,10,0,0,0,28,18,10,3,3,0,110,110,0,1,1,0,0,0,0,6,6,0
N00000219,123,88,35,0,0,0,69,37,32,3,2,1,37,37,0,3,3,0,0,0,0,11,9,2
N00000220,125,99,26,0,0,0,61,44,17,5,1,4,42,39,3,7,6,1,0,0,0,10,9,1
N00000221,115,103,12,0,0,0,65,53,12,1,1,0,38,38,0,4,4,0,0,0,0,7,7,0
N00000222,130,129,1,0,0,0,13,13,0,1,1,0,91,90,1,0,0,0,0,0,0,25,25,0
N00000223,128,127,1,1,1,0,24,23,1,2,2,0,85,85,0,1,1,0,1,1,0,14,14,0
N00000224,118,117,1,2,2,0,23,22,1,4,4,0,73,73,0,2,2,0,0,0,0,14,14,0
N00000225,90,64,26,0,0,0,6,6,0,26,2,24,48,46,2,0,0,0,0,0,0,10,10,0
N00000226,111,111,0,1,1,0,27,27,0,2,2,0,67,67,0,0,0,0,1,1,0,13,13,0
N00000227,121,100,21,1,0,1,28,17,11,10,1,9,72,72,0,2,2,0,0,0,0,8,8,0
N00000228,127,126,1,0,0,0,25,25,0,0,0,0,92,91,1,2,2,0,0,0,0,8,8,0
N00000229,150,149,1,0,0,0,21,21,0,0,0,0,119,118,1,0,0,0,1,1,0,9,9,0
N00000230,116,115,1,1,1,0,60,59,1,4,4,0,40,40,0,3,3,0,0,0,0,8,8,0
N00000231,122,119,3,0,0,0,77,77,0,3,2,1,33,31,2,2,2,0,0,0,0,7,7,0
N00000232,136,131,5,0,0,0,53,49,4,1,1,0,72,71,1,3,3,0,0,0,0,7,7,0
N00000233,128,118,10,3,3,0,44,34,10,3,3,0,59,59,0,3,3,0,0,0,0,16,16,0
N00000234,124,95,29,3,3,0,61,37,24,7,2,5,44,44,0,3,3,0,0,0,0,6,6,0
N00000235,128,128,0,0,0,0,45,45,0,1,1,0,72,72,0,1,1,0,0,0,0,9,9,0
N00000236,108,108,0,1,1,0,49,49,0,1,1,0,53,53,0,2,2,0,0,0,0,2,2,0
N00000237,147,147,0,1,1,0,17,17,0,0,0,0,101,101,0,4,4,0,0,0,0,24,24,0
N00000238,121,121,0,1,1,0,29,29,0,0,0,0,80,80,0,2,2,0,1,1,0,8,8,0
N00000239,118,117,1,0,0,0,63,62,1,1,1,0,44,44,0,5,5,0,0,0,0,5,5,0
N00000240,132,131,1,0,0,0,56,55,1,2,2,0,44,44,0,28,28,0,0,0,0,2,2,0
N00000241,138,137,1,1,1,0,3,3,0,0,0,0,119,118,1,2,2,0,0,0,0,13,13,0
N00000242,120,119,1,1,1,0,5,5,0,2,1,1,103,103,0,0,0,0,0,0,0,9,9,0
N00000243,110,110,0,2,2,0,7,7,0,1,1,0,89,89,0,3,3,0,0,0,0,8,8,0
N00000244,118,103,15,3,1,2,37,24,13,0,0,0,67,67,0,5,5,0,0,0,0,6,6,0
N00000245,126,115,11,1,1,0,31,20,11,2,2,0,86,86,0,2,2,0,0,0,0,4,4,0
N00000246,127,121,6,0,0,0,51,47,4,3,2,1,63,62,1,7,7,0,0,0,0,3,3,0
N00000247,122,122,0,0,0,0,9,9,0,1,1,0,98,98,0,1,1,0,1,1,0,12,12,0
N00000248,124,123,1,0,0,0,13,13,0,2,1,1,93,93,0,3,3,0,1,1,0,12,12,0
N00000249,131,131,0,0,0,0,18,18,0,2,2,0,84,84,0,2,2,0,1,1,0,24,24,0
N00000250,166,164,2,0,0,0,44,42,2,3,3,0,93,93,0,4,4,0,1,1,0,21,21,0
N00000251,155,153,2,0,0,0,10,10,0,3,3,0,122,122,0,3,3,0,0,0,0,17,15,2
N00000252,132,131,1,3,3,0,5,5,0,3,2,1,91,91,0,6,6,0,0,0,0,24,24,0
N00000253,175,175,0,2,2,0,2,2,0,0,0,0,134,134,0,4,4,0,2,2,0,31,31,0
N00000254,117,117,0,3,3,0,6,6,0,2,2,0,78,78,0,3,3,0,0,0,0,25,25,0
N00000255,127,127,0,1,1,0,1,1,0,1,1,0,77,77,0,2,2,0,3,3,0,42,42,0
