GeographyCode,LC2302NI0001,LC2302NI0002,LC2302NI0003,LC2302NI0004,LC2302NI0005,LC2302NI0006,LC2302NI0007,LC2302NI0008,LC2302NI0009,LC2302NI0010,LC2302NI0011,LC2302NI0012,LC2302NI0013,LC2302NI0014,LC2302NI0015,LC2302NI0016
N00000027,540,309,201,30,301,182,100,19,175,93,75,7,64,34,26,4
N00000028,236,171,52,13,94,78,14,2,115,75,29,11,27,18,9,0
N00000029,403,41,318,44,211,19,165,27,143,20,111,12,49,2,42,5
N00000030,375,76,281,18,180,43,124,13,129,20,104,5,66,13,53,0
N00000031,707,628,72,7,399,365,29,5,213,178,34,1,95,85,9,1
N00000032,386,226,140,20,202,132,57,13,118,58,58,2,66,36,25,5
N00000033,498,287,192,19,255,155,91,9,177,102,68,7,66,30,33,3
N00000034,474,186,256,32,233,106,108,19,148,51,86,11,93,29,62,2
N00000035,291,152,125,14,104,55,45,4,104,53,45,6,83,44,35,4
N00000036,345,204,115,26,172,101,54,17,120,74,41,5,53,29,20,4
N00000037,285,229,49,7,127,110,15,2,89,66,21,2,69,53,13,3
N00000038,406,312,81,13,233,180,43,10,92,74,16,2,81,58,22,1
N00000039,1262,1044,189,29,698,606,75,17,378,308,60,10,186,130,54,2
N00000040,265,199,55,11,125,100,19,6,83,59,20,4,57,40,16,1
N00000041,462,428,30,4,265,251,13,1,126,112,11,3,71,65,6,0
N00000042,410,321,79,10,226,183,38,5,126,94,27,5,58,44,14,0
N00000043,1245,1000,220,25,690,567,105,18,363,283,75,5,192,150,40,2
N00000044,312,222,71,19,150,111,27,12,102,68,28,6,60,43,16,1
N00000045,515,59,432,24,276,40,220,16,173,15,153,5,66,4,59,3
N00000046,394,31,336,27,224,26,180,18,109,2,104,3,61,3,52,6
N00000047,374,64,288,22,161,32,114,15,142,22,117,3,71,10,57,4
N00000048,304,53,229,22,125,26,87,12,109,18,83,8,70,9,59,2
N00000049,254,68,169,17,96,31,58,7,98,20,69,9,60,17,42,1
N00000050,299,61,226,12,136,34,98,4,105,17,84,4,58,10,44,4
N00000051,313,244,44,25,149,116,22,11,86,66,9,11,78,62,13,3
N00000052,309,191,97,21,114,74,30,10,125,74,42,9,70,43,25,2
N00000053,261,150,74,37,107,54,33,20,93,60,19,14,61,36,22,3
N00000054,266,50,163,53,132,24,83,25,83,13,51,19,51,13,29,9
N00000055,266,54,198,14,98,21,69,8,94,20,69,5,74,13,60,1
N00000056,283,68,185,30,115,31,69,15,90,21,57,12,78,16,59,3
N00000057,279,60,177,42,114,28,63,23,98,18,64,16,67,14,50,3
N00000058,266,53,187,26,93,20,63,10,107,25,70,12,66,8,54,4
N00000059,226,46,137,43,101,19,63,19,67,17,34,16,58,10,40,8
N00000060,394,106,256,32,142,47,78,17,139,33,95,11,113,26,83,4
N00000061,273,65,184,24,103,19,75,9,114,32,70,12,56,14,39,3
N00000062,351,83,236,32,177,45,118,14,119,26,79,14,55,12,39,4
N00000063,431,78,289,64,142,26,89,27,130,29,74,27,159,23,126,10
N00000064,279,160,85,34,99,67,13,19,97,59,31,7,83,34,41,8
N00000065,389,126,234,29,172,53,105,14,147,52,85,10,70,21,44,5
N00000066,264,114,129,21,109,48,47,14,104,42,60,2,51,24,22,5
N00000067,316,148,124,44,119,49,46,24,103,51,37,15,94,48,41,5
N00000068,371,91,235,45,174,39,107,28,143,39,92,12,54,13,36,5
N00000069,334,167,132,35,134,67,47,20,104,58,39,7,96,42,46,8
N00000070,243,103,133,7,92,48,41,3,99,36,60,3,52,19,32,1
N00000071,283,126,133,24,92,40,41,11,97,58,30,9,94,28,62,4
N00000072,1753,558,993,202,1000,314,567,119,537,172,303,62,216,72,123,21
N00000073,521,168,289,64,170,59,74,37,161,52,88,21,190,57,127,6
N00000074,1047,442,508,97,639,279,297,63,314,134,155,25,94,29,56,9
N00000075,410,164,194,52,185,82,72,31,153,53,85,15,72,29,37,6
N00000076,344,150,166,28,175,84,74,17,125,50,67,8,44,16,25,3
N00000077,275,151,115,9,152,93,56,3,74,32,36,6,49,26,23,0
N00000078,488,223,207,58,290,147,110,33,155,59,74,22,43,17,23,3
N00000079,564,54,481,29,348,35,289,24,177,16,157,4,39,3,35,1
N00000080,424,28,358,38,230,18,187,25,140,4,127,9,54,6,44,4
N00000081,339,18,300,21,175,10,148,17,101,1,97,3,63,7,55,1
N00000082,342,31,302,9,186,20,159,7,106,8,97,1,50,3,46,1
N00000083,650,49,549,52,339,28,286,25,232,18,193,21,79,3,70,6
N00000084,456,17,405,34,252,11,216,25,153,4,140,9,51,2,49,0
N00000085,437,252,151,34,160,101,37,22,139,82,51,6,138,69,63,6
N00000086,395,324,54,17,194,161,25,8,144,119,17,8,57,44,12,1
N00000087,913,625,251,37,519,369,130,20,286,192,80,14,108,64,41,3
N00000088,216,37,172,7,63,10,48,5,70,12,58,0,83,15,66,2
N00000089,478,391,67,20,264,218,33,13,151,120,25,6,63,53,9,1
N00000090,392,322,53,17,205,169,27,9,121,97,16,8,66,56,10,0
N00000091,476,331,120,25,266,185,67,14,145,104,32,9,65,42,21,2
N00000092,504,61,411,32,254,40,190,24,164,16,146,2,86,5,75,6
N00000093,421,212,197,12,187,106,77,4,149,75,71,3,85,31,49,5
N00000094,492,206,265,21,254,109,133,12,166,63,95,8,72,34,37,1
N00000095,468,319,137,12,247,165,74,8,155,111,40,4,66,43,23,0
N00000096,464,74,363,27,232,33,184,15,131,18,105,8,101,23,74,4
N00000097,850,315,436,99,465,154,238,73,276,111,142,23,109,50,56,3
N00000098,1192,439,595,158,647,248,310,89,422,144,217,61,123,47,68,8
N00000099,258,130,104,24,100,47,34,19,78,40,34,4,80,43,36,1
N00000100,341,207,91,43,155,93,39,23,106,59,32,15,80,55,20,5
N00000101,282,135,95,52,136,69,38,29,102,45,44,13,44,21,13,10
N00000102,318,121,152,45,116,48,42,26,134,48,70,16,68,25,40,3
N00000103,623,233,299,91,318,119,137,62,180,68,94,18,125,46,68,11
N00000104,322,176,106,40,178,94,57,27,98,62,26,10,46,20,23,3
N00000105,327,65,232,30,114,20,72,22,133,33,93,7,80,12,67,1
N00000106,198,21,154,23,74,7,53,14,65,9,52,4,59,5,49,5
N00000107,269,43,192,34,100,21,60,19,93,8,73,12,76,14,59,3
N00000108,243,47,191,5,112,24,87,1,75,18,54,3,56,5,50,1
N00000109,512,121,336,55,222,58,135,29,177,50,111,16,113,13,90,10
N00000110,258,47,171,40,94,18,56,20,109,21,72,16,55,8,43,4
N00000111,356,137,172,47,185,73,84,28,111,42,58,11,60,22,30,8
N00000112,402,133,220,49,218,68,117,33,129,48,71,10,55,17,32,6
N00000113,309,120,152,37,155,65,71,19,87,33,44,10,67,22,37,8
N00000114,318,144,147,27,156,70,75,11,111,51,49,11,51,23,23,5
N00000115,302,140,121,41,112,53,43,16,109,52,44,13,81,35,34,12
N00000116,287,93,151,43,142,49,70,23,90,30,47,13,55,14,34,7
N00000117,168,46,104,18,61,17,35,9,51,11,32,8,56,18,37,1
N00000118,333,43,247,43,158,20,114,24,125,13,99,13,50,10,34,6
N00000119,289,17,246,26,139,9,107,23,95,8,85,2,55,0,54,1
N00000120,323,55,253,15,181,40,130,11,100,11,87,2,42,4,36,2
N00000121,293,29,234,30,116,16,80,20,107,8,92,7,70,5,62,3
N00000122,481,89,338,54,273,60,176,37,164,27,125,12,44,2,37,5
N00000123,351,50,287,14,186,26,149,11,110,19,89,2,55,5,49,1
N00000124,369,58,286,25,159,30,110,19,126,15,108,3,84,13,68,3
N00000125,464,375,76,13,273,223,47,3,132,100,22,10,59,52,7,0
N00000126,481,463,16,2,269,262,6,1,134,124,9,1,78,77,1,0
N00000127,405,335,59,11,238,202,30,6,103,84,17,2,64,49,12,3
N00000128,991,911,65,15,541,516,21,4,311,272,32,7,139,123,12,4
N00000129,346,326,15,5,138,129,5,4,106,99,6,1,102,98,4,0
N00000130,498,24,415,59,288,16,230,42,167,7,144,16,43,1,41,1
N00000131,388,14,347,27,210,4,191,15,118,9,100,9,60,1,56,3
N00000132,366,121,221,24,190,70,106,14,122,30,84,8,54,21,31,2
N00000133,322,96,214,12,134,42,87,5,107,22,78,7,81,32,49,0
N00000134,437,36,355,46,220,14,180,26,156,17,125,14,61,5,50,6
N00000135,312,48,233,31,127,23,87,17,106,17,80,9,79,8,66,5
N00000136,507,33,434,40,219,13,195,11,201,14,164,23,87,6,75,6
N00000137,315,20,261,34,143,12,115,16,115,6,96,13,57,2,50,5
N00000138,464,13,414,37,256,9,226,21,169,3,151,15,39,1,37,1
N00000139,301,29,243,29,99,7,81,11,118,14,91,13,84,8,71,5
N00000140,333,42,261,30,117,13,91,13,111,15,89,7,105,14,81,10
N00000141,443,35,370,38,132,14,101,17,141,8,116,17,170,13,153,4
N00000142,205,22,157,26,79,10,57,12,68,8,51,9,58,4,49,5
N00000143,215,20,171,24,74,6,60,8,71,8,52,11,70,6,59,5
N00000144,228,14,181,33,85,4,64,17,81,4,65,12,62,6,52,4
N00000145,124,10,102,12,23,1,19,3,42,5,33,4,59,4,50,5
N00000146,271,31,223,17,120,13,96,11,116,15,97,4,35,3,30,2
N00000147,227,21,173,33,86,11,56,19,79,3,67,9,62,7,50,5
N00000148,676,22,583,71,305,10,261,34,237,11,202,24,134,1,120,13
N00000149,432,10,387,35,195,2,170,23,124,6,114,4,113,2,103,8
N00000150,365,6,329,30,139,2,117,20,140,3,131,6,86,1,81,4
N00000151,283,15,237,31,84,3,67,14,111,8,90,13,88,4,80,4
N00000152,270,6,245,19,92,0,80,12,87,5,78,4,91,1,87,3
N00000153,250,13,213,24,93,3,74,16,92,3,86,3,65,7,53,5
N00000154,259,15,230,14,115,3,106,6,87,7,76,4,57,5,48,4
N00000155,337,34,266,37,139,14,108,17,133,11,109,13,65,9,49,7
N00000156,301,18,259,24,97,3,81,13,133,11,116,6,71,4,62,5
N00000157,368,53,267,48,168,24,127,17,126,22,85,19,74,7,55,12
N00000158,678,41,547,90,293,17,225,51,215,15,177,23,170,9,145,16
N00000159,221,19,172,30,64,7,44,13,94,8,73,13,63,4,55,4
N00000160,322,32,264,26,131,9,109,13,104,14,82,8,87,9,73,5
N00000161,342,18,292,32,168,11,141,16,128,7,107,14,46,0,44,2
N00000162,242,24,194,24,83,9,62,12,101,9,81,11,58,6,51,1
N00000163,311,34,228,49,88,5,66,17,121,20,84,17,102,9,78,15
N00000164,288,8,260,20,143,7,128,8,104,1,93,10,41,0,39,2
N00000165,325,31,277,17,163,23,128,12,103,6,94,3,59,2,55,2
N00000166,273,19,228,26,103,5,86,12,99,4,87,8,71,10,55,6
N00000167,379,19,333,27,177,7,155,15,143,10,126,7,59,2,52,5
N00000168,345,23,290,32,179,12,148,19,118,7,102,9,48,4,40,4
N00000169,704,29,615,60,331,13,287,31,231,10,203,18,142,6,125,11
N00000170,370,5,315,50,183,4,146,33,119,0,110,9,68,1,59,8
N00000171,416,20,359,37,200,10,166,24,160,8,143,9,56,2,50,4
N00000172,772,31,644,97,345,13,283,49,278,16,226,36,149,2,135,12
N00000173,373,3,346,24,180,1,165,14,122,2,113,7,71,0,68,3
N00000174,393,12,332,49,182,7,142,33,106,4,94,8,105,1,96,8
N00000175,373,11,336,26,158,4,143,11,135,6,120,9,80,1,73,6
N00000176,474,49,375,50,168,14,132,22,174,24,133,17,132,11,110,11
N00000177,323,48,236,39,139,21,96,22,91,14,65,12,93,13,75,5
N00000178,667,99,486,82,253,43,166,44,209,31,152,26,205,25,168,12
N00000179,852,92,632,128,264,28,181,55,306,42,212,52,282,22,239,21
N00000180,280,16,236,28,100,4,83,13,97,5,82,10,83,7,71,5
N00000181,274,31,208,35,82,9,59,14,114,14,83,17,78,8,66,4
N00000182,228,8,203,17,72,6,57,9,95,2,85,8,61,0,61,0
N00000183,293,19,220,54,148,9,110,29,94,9,65,20,51,1,45,5
N00000184,372,29,293,50,137,8,104,25,123,12,93,18,112,9,96,7
N00000185,211,4,196,11,74,2,63,9,60,2,58,0,77,0,75,2
N00000186,299,12,251,36,138,4,114,20,94,6,76,12,67,2,61,4
N00000187,255,18,204,33,83,6,61,16,71,7,54,10,101,5,89,7
N00000188,347,11,291,45,142,5,120,17,127,3,107,17,78,3,64,11
N00000189,341,4,305,32,191,3,164,24,105,0,100,5,45,1,41,3
N00000190,304,0,283,21,124,0,110,14,128,0,123,5,52,0,50,2
N00000191,303,13,275,15,128,7,114,7,121,5,111,5,54,1,50,3
N00000192,302,28,239,35,130,15,95,20,105,9,84,12,67,4,60,3
N00000193,291,20,220,51,136,12,93,31,92,5,72,15,63,3,55,5
N00000194,255,16,214,25,94,7,73,14,81,7,71,3,80,2,70,8
N00000195,246,9,217,20,72,2,64,6,78,2,65,11,96,5,88,3
N00000196,237,17,197,23,75,6,52,17,60,6,50,4,102,5,95,2
N00000197,326,22,278,26,152,12,123,17,127,7,113,7,47,3,42,2
N00000198,287,17,241,29,136,5,119,12,100,11,75,14,51,1,47,3
N00000199,350,20,297,33,190,13,161,16,106,7,88,11,54,0,48,6
N00000200,331,10,300,21,161,6,142,13,113,4,105,4,57,0,53,4
N00000201,294,0,271,23,125,0,116,9,110,0,99,11,59,0,56,3
N00000202,304,13,271,20,156,7,138,11,107,3,98,6,41,3,35,3
N00000203,334,29,268,37,137,10,100,27,130,16,105,9,67,3,63,1
N00000204,393,14,328,51,159,7,126,26,146,5,122,19,88,2,80,6
N00000205,303,26,242,35,171,19,129,23,84,6,72,6,48,1,41,6
N00000206,390,21,324,45,178,9,138,31,140,10,118,12,72,2,68,2
N00000207,253,14,213,26,101,4,86,11,109,9,91,9,43,1,36,6
N00000208,316,4,294,18,127,1,115,11,129,3,122,4,60,0,57,3
N00000209,356,9,302,45,199,5,171,23,124,4,103,17,33,0,28,5
N00000210,383,36,300,47,146,21,107,18,144,12,109,23,93,3,84,6
N00000211,528,46,428,54,171,24,126,21,198,15,158,25,159,7,144,8
N00000212,175,13,134,28,71,6,54,11,57,3,41,13,47,4,39,4
N00000213,281,23,222,36,137,14,109,14,76,8,55,13,68,1,58,9
N00000214,323,25,263,35,163,18,123,22,114,5,101,8,46,2,39,5
N00000215,400,27,330,43,227,23,178,26,119,3,102,14,54,1,50,3
N00000216,397,20,326,51,186,10,152,24,141,5,116,20,70,5,58,7
N00000217,479,43,414,22,262,32,221,9,156,8,137,11,61,3,56,2
N00000218,361,17,309,35,142,7,112,23,166,10,146,10,53,0,51,2
N00000219,245,13,201,31,89,9,72,8,74,3,55,16,82,1,74,7
N00000220,284,5,237,42,106,2,81,23,109,2,93,14,69,1,63,5
N00000221,262,7,233,22,98,2,82,14,94,3,87,4,70,2,64,4
N00000222,298,9,265,24,102,4,89,9,113,3,99,11,83,2,77,4
N00000223,319,18,278,23,137,6,118,13,114,8,97,9,68,4,63,1
N00000224,243,18,192,33,96,5,72,19,86,7,71,8,61,6,49,6
N00000225,147,9,129,9,36,3,29,4,53,4,49,0,58,2,51,5
N00000226,261,22,213,26,112,9,87,16,93,8,77,8,56,5,49,2
N00000227,195,12,161,22,55,2,46,7,56,3,49,4,84,7,66,11
N00000228,306,9,286,11,118,6,108,4,99,1,92,6,89,2,86,1
N00000229,395,18,338,39,161,8,125,28,116,4,106,6,118,6,107,5
N00000230,293,22,229,42,131,12,97,22,99,10,74,15,63,0,58,5
N00000231,324,19,220,85,144,2,86,56,97,9,65,23,83,8,69,6
N00000232,309,39,224,46,112,13,75,24,124,20,89,15,73,6,60,7
N00000233,258,17,196,45,97,6,64,27,93,5,77,11,68,6,55,7
N00000234,256,45,170,41,89,21,47,21,93,13,66,14,74,11,57,6
N00000235,323,33,257,33,174,18,131,25,108,7,96,5,41,8,30,3
N00000236,291,21,233,37,156,13,112,31,90,5,80,5,45,3,41,1
N00000237,416,24,340,52,224,7,175,42,132,12,111,9,60,5,54,1
N00000238,306,13,277,16,151,2,137,12,114,8,102,4,41,3,38,0
N00000239,254,7,200,47,93,4,68,21,85,2,63,20,76,1,69,6
N00000240,354,17,279,58,172,9,136,27,112,4,83,25,70,4,60,6
N00000241,424,39,340,45,259,29,202,28,130,8,107,15,35,2,31,2
N00000242,360,19,311,30,185,12,153,20,130,4,118,8,45,3,40,2
N00000243,265,27,203,35,104,13,73,18,96,9,74,13,65,5,56,4
N00000244,275,22,227,26,119,9,99,11,80,5,66,9,76,8,62,6
N00000245,314,29,248,37,106,14,74,18,135,11,109,15,73,4,65,4
N00000246,309,28,254,27,113,6,96,11,104,13,80,11,92,9,78,5
N00000247,309,22,258,29,134,15,110,9,112,7,94,11,63,0,54,9
N00000248,337,23,285,29,164,13,128,23,109,8,97,4,64,2,60,2
N00000249,386,32,296,58,182,18,136,28,150,10,116,24,54,4,44,6
N00000250,401,20,328,53,195,7,152,36,125,11,102,12,81,2,74,5
N00000251,456,26,372,58,266,20,205,41,143,2,130,11,47,4,37,6
N00000252,345,14,285,46,179,7,139,33,116,5,100,11,50,2,46,2
N00000253,499,20,452,27,263,12,235,16,161,6,148,7,75,2,69,4
N00000254,315,9,284,22,154,5,135,14,116,4,108,4,45,0,41,4
N00000255,351,38,280,33,169,21,127,21,127,14,104,9,55,3,49,3
N00000256,780,73,606,101,411,41,310,60,258,24,198,36,111,8,98,5
N00000257,447,19,384,44,196,7,161,28,162,10,139,13,89,2,84,3
N00000258,379,35,316,28,208,16,176,16,136,19,109,8,35,0,31,4
N00000259,465,278,158,29,239,146,71,22,143,81,56,6,83,51,31,1
N00000260,560,203,313,44,276,117,127,32,160,57,92,11,124,29,94,1
N00000261,561,331,196,34,304,193,86,25,173,94,72,7,84,44,38,2
N00000262,419,247,143,29,215,139,59,17,114,63,41,10,90,45,43,2
N00000263,239,151,76,12,109,75,32,2,72,39,26,7,58,37,18,3
N00000264,566,358,168,40,274,160,84,30,190,126,56,8,102,72,28,2
N00000265,351,246,89,16,118,83,28,7,144,102,36,6,89,61,25,3
N00000266,328,203,109,16,159,97,51,11,111,68,40,3,58,38,18,2
N00000267,431,14,376,41,230,6,196,28,143,6,126,11,58,2,54,2
N00000268,384,20,330,34,175,8,147,20,137,8,118,11,72,4,65,3
N00000269,347,16,312,19,171,7,150,14,117,5,108,4,59,4,54,1
N00000270,371,17,310,44,157,6,131,20,146,7,120,19,68,4,59,5
N00000271,380,24,325,31,198,13,168,17,117,8,104,5,65,3,53,9
N00000272,295,21,245,29,122,10,101,11,110,7,91,12,63,4,53,6
N00000273,460,28,373,59,269,19,213,37,142,7,122,13,49,2,38,9
N00000274,468,35,395,38,256,20,215,21,149,11,123,15,63,4,57,2
N00000275,291,29,233,29,124,17,86,21,84,6,74,4,83,6,73,4
N00000276,315,20,252,43,140,11,107,22,120,7,102,11,55,2,43,10
N00000277,310,15,253,42,137,8,111,18,129,6,102,21,44,1,40,3
N00000278,304,22,257,25,142,11,112,19,100,10,87,3,62,1,58,3
N00000279,181,14,138,29,86,8,69,9,70,4,49,17,25,2,20,3
N00000280,392,22,288,82,184,12,128,44,141,4,109,28,67,6,51,10
N00000281,349,18,307,24,154,10,130,14,134,7,120,7,61,1,57,3
N00000282,364,31,280,53,159,11,116,32,133,15,103,15,72,5,61,6
N00000283,346,27,268,51,158,16,110,32,120,7,103,10,68,4,55,9
N00000284,382,19,296,67,164,11,120,33,139,5,109,25,79,3,67,9
N00000285,322,15,243,64,151,11,105,35,93,1,77,15,78,3,61,14
N00000286,271,4,248,19,91,2,82,7,94,1,89,4,86,1,77,8
N00000287,297,13,234,50,93,4,65,24,110,3,92,15,94,6,77,11
N00000288,353,8,276,69,152,2,110,40,120,2,99,19,81,4,67,10
N00000289,496,14,424,58,245,8,197,40,152,4,135,13,99,2,92,5
N00000290,271,6,249,16,97,1,86,10,82,3,75,4,92,2,88,2
N00000291,512,20,430,62,237,8,189,40,179,11,151,17,96,1,90,5
N00000292,731,43,602,86,379,26,303,50,227,10,191,26,125,7,108,10
N00000293,522,35,421,66,308,16,240,52,165,16,138,11,49,3,43,3
N00000294,405,16,354,35,189,6,165,18,150,10,128,12,66,0,61,5
N00000295,421,39,312,70,189,21,130,38,129,11,92,26,103,7,90,6
N00000296,287,29,234,24,125,11,100,14,112,17,88,7,50,1,46,3
N00000297,371,39,309,23,131,9,109,13,119,17,94,8,121,13,106,2
N00000298,335,23,260,52,154,4,127,23,123,14,90,19,58,5,43,10
N00000299,324,37,254,33,147,24,107,16,134,10,107,17,43,3,40,0
N00000300,296,38,243,15,115,16,91,8,106,12,87,7,75,10,65,0
N00000301,366,41,281,44,204,24,149,31,130,13,108,9,32,4,24,4
N00000302,363,25,287,51,168,12,128,28,142,11,113,18,53,2,46,5
N00000303,318,18,266,34,158,10,126,22,113,5,100,8,47,3,40,4
N00000304,342,37,255,50,173,21,122,30,137,13,107,17,32,3,26,3
N00000305,395,14,347,34,234,11,198,25,115,3,106,6,46,0,43,3
N00000306,381,27,299,55,215,19,162,34,123,8,99,16,43,0,38,5
N00000307,355,26,288,41,192,17,150,25,122,8,102,12,41,1,36,4
N00000308,277,27,211,39,142,16,104,22,98,6,78,14,37,5,29,3
N00000309,378,29,292,57,188,5,152,31,138,20,100,18,52,4,40,8
N00000310,408,271,124,13,177,128,44,5,140,86,48,6,91,57,32,2
N00000311,333,267,48,18,123,100,13,10,116,92,20,4,94,75,15,4
N00000312,512,350,133,29,264,193,55,16,128,82,40,6,120,75,38,7
N00000313,636,536,80,20,365,320,33,12,158,126,28,4,113,90,19,4
N00000314,358,310,35,13,147,125,15,7,112,94,16,2,99,91,4,4
N00000315,345,280,51,14,151,112,29,10,109,91,14,4,85,77,8,0
N00000316,374,334,27,13,190,173,10,7,102,93,6,3,82,68,11,3
N00000317,447,353,72,22,172,141,23,8,132,98,25,9,143,114,24,5
N00000318,344,14,302,28,150,6,129,15,120,8,105,7,74,0,68,6
N00000319,819,19,711,89,365,12,303,50,287,6,250,31,167,1,158,8
N00000320,318,17,281,20,106,3,95,8,121,9,103,9,91,5,83,3
N00000321,517,24,461,32,223,11,197,15,176,10,154,12,118,3,110,5
N00000322,389,16,336,37,158,8,130,20,124,5,107,12,107,3,99,5
N00000323,472,169,264,39,239,89,131,19,162,60,89,13,71,20,44,7
N00000324,376,138,211,27,161,79,70,12,124,36,81,7,91,23,60,8
N00000325,538,131,360,47,267,75,169,23,162,34,114,14,109,22,77,10
N00000326,946,60,753,133,435,27,332,76,301,20,245,36,210,13,176,21
N00000327,325,19,245,61,155,10,106,39,93,5,72,16,77,4,67,6
N00000328,291,14,238,39,116,2,101,13,106,6,82,18,69,6,55,8
N00000329,402,25,333,44,169,11,132,26,133,6,117,10,100,8,84,8
N00000330,539,29,437,73,281,17,217,47,195,12,161,22,63,0,59,4
N00000331,612,33,512,67,288,18,240,30,186,8,156,22,138,7,116,15
N00000332,284,20,214,50,105,3,72,30,91,8,67,16,88,9,75,4
N00000333,293,10,249,34,93,3,75,15,107,5,87,15,93,2,87,4
N00000334,294,17,221,56,117,5,83,29,106,9,79,18,71,3,59,9
N00000335,326,43,237,46,145,22,99,24,115,14,85,16,66,7,53,6
N00000336,330,36,265,29,131,15,97,19,141,16,116,9,58,5,52,1
N00000337,282,25,224,33,109,10,80,19,132,12,107,13,41,3,37,1
N00000338,308,56,228,24,145,31,104,10,93,13,71,9,70,12,53,5
N00000339,294,44,227,23,157,33,111,13,98,9,82,7,39,2,34,3
N00000340,427,45,356,26,183,20,148,15,148,18,122,8,96,7,86,3
N00000341,348,35,278,35,162,11,128,23,120,17,94,9,66,7,56,3
N00000342,359,26,299,34,194,13,157,24,120,11,102,7,45,2,40,3
N00000343,351,22,287,42,189,11,157,21,119,5,101,13,43,6,29,8
N00000344,406,319,78,9,125,96,24,5,153,124,27,2,128,99,27,2
N00000345,416,387,26,3,165,158,5,2,143,131,12,0,108,98,9,1
N00000346,685,628,43,14,410,379,22,9,178,164,9,5,97,85,12,0
N00000347,257,228,16,13,78,71,1,6,98,80,11,7,81,77,4,0
N00000348,426,358,61,7,192,178,11,3,110,99,8,3,124,81,42,1
N00000349,368,324,26,18,196,167,16,13,106,97,7,2,66,60,3,3
N00000350,577,477,88,12,327,282,34,11,161,120,40,1,89,75,14,0
N00000351,414,267,132,15,223,146,67,10,121,83,36,2,70,38,29,3
N00000352,466,423,38,5,286,264,18,4,118,105,13,0,62,54,7,1
N00000353,422,267,148,7,231,155,71,5,117,71,44,2,74,41,33,0
N00000354,405,171,232,2,214,104,110,0,125,47,77,1,66,20,45,1
N00000355,441,303,135,3,233,171,59,3,127,83,44,0,81,49,32,0
N00000356,414,390,9,15,197,188,5,4,114,103,3,8,103,99,1,3
N00000357,1212,1097,52,63,580,532,26,22,397,350,13,34,235,215,13,7
N00000358,371,347,11,13,176,162,7,7,115,107,2,6,80,78,2,0
N00000359,820,583,161,76,303,212,51,40,280,193,60,27,237,178,50,9
N00000360,423,363,54,6,216,187,24,5,130,113,16,1,77,63,14,0
N00000361,413,241,153,19,195,137,51,7,111,48,54,9,107,56,48,3
N00000362,390,268,119,3,207,143,62,2,117,83,33,1,66,42,24,0
N00000363,484,430,52,2,295,268,27,0,114,96,17,1,75,66,8,1
N00000364,475,216,256,3,279,133,146,0,116,48,65,3,80,35,45,0
N00000365,255,197,55,3,131,100,29,2,76,57,18,1,48,40,8,0
N00000366,536,421,94,21,293,237,45,11,159,119,30,10,84,65,19,0
N00000367,351,320,28,3,157,142,14,1,103,95,7,1,91,83,7,1
N00000368,544,423,107,14,251,213,33,5,171,134,34,3,122,76,40,6
N00000369,411,184,206,21,202,83,106,13,113,52,53,8,96,49,47,0
