GeographyCode,LC6103NI0001,LC6103NI0002,LC6103NI0003,LC6103NI0004,LC6103NI0005,LC6103NI0006,LC6103NI0007,LC6103NI0008,LC6103NI0009,LC6103NI0010,LC6103NI0011,LC6103NI0012,LC6103NI0013,LC6103NI0014,LC6103NI0015
N00000068,183,104,79,45,23,22,40,20,20,75,44,31,23,17,6
N00000069,87,67,20,7,3,4,19,16,3,43,35,8,18,13,5
N00000070,102,41,61,27,7,20,27,9,18,38,19,19,10,6,4
N00000071,123,69,54,16,9,7,28,13,15,58,34,24,21,13,8
N00000072,943,693,250,205,144,61,209,161,48,406,299,107,123,89,34
N00000073,237,175,62,43,35,8,39,24,15,104,75,29,51,41,10
N00000074,593,469,124,177,148,29,137,108,29,231,179,52,48,34,14
N00000075,216,162,54,36,21,15,81,69,12,78,57,21,21,15,6
N00000076,182,119,63,47,29,18,45,26,19,69,49,20,21,15,6
N00000077,141,79,62,30,14,16,33,17,16,58,35,23,20,13,7
N00000078,263,207,56,59,54,5,67,51,16,109,84,25,28,18,10
N00000079,300,159,141,95,43,52,101,55,46,89,53,36,15,8,7
N00000080,225,116,109,64,38,26,55,26,29,84,39,45,22,13,9
N00000081,166,79,87,59,26,33,49,24,25,41,19,22,17,10,7
N00000082,181,84,97,57,30,27,52,23,29,62,28,34,10,3,7
N00000083,358,198,160,88,42,46,117,64,53,126,77,49,27,15,12
N00000084,229,107,122,63,25,38,72,30,42,76,37,39,18,15,3
N00000085,159,107,52,31,18,13,32,26,6,68,42,26,28,21,7
N00000086,189,120,69,36,25,11,59,40,19,71,42,29,23,13,10
N00000087,475,264,211,142,70,72,135,81,54,164,96,68,34,17,17
N00000088,74,48,26,9,8,1,25,16,9,33,19,14,7,5,2
N00000089,236,155,81,56,44,12,64,40,24,100,63,37,16,8,8
N00000090,197,129,68,52,28,24,40,33,7,82,54,28,23,14,9
N00000091,243,164,79,65,43,22,64,45,19,85,57,28,29,19,10
N00000092,231,118,113,55,32,23,75,33,42,85,47,38,16,6,10
N00000093,186,97,89,39,20,19,54,27,27,73,39,34,20,11,9
N00000094,254,144,110,77,40,37,87,48,39,83,52,31,7,4,3
N00000095,235,124,111,57,28,29,70,33,37,89,56,33,19,7,12
N00000096,245,121,124,66,28,38,84,38,46,82,48,34,13,7,6
N00000097,467,358,109,93,73,20,113,80,33,196,157,39,65,48,17
N00000098,698,540,158,210,168,42,138,99,39,243,189,54,107,84,23
N00000099,99,63,36,12,7,5,23,12,11,47,32,15,17,12,5
N00000100,164,101,63,29,17,12,28,20,8,80,47,33,27,17,10
N00000101,112,89,23,18,13,5,20,17,3,45,37,8,29,22,7
N00000102,159,91,68,41,25,16,31,13,18,73,49,24,14,4,10
N00000103,253,198,55,36,27,9,54,43,11,109,85,24,54,43,11
N00000104,163,121,42,22,16,6,31,22,9,81,61,20,29,22,7
N00000105,163,100,63,9,5,4,28,16,12,78,53,25,48,26,22
N00000106,67,45,22,4,4,0,10,6,4,30,20,10,23,15,8
N00000107,93,67,26,11,7,4,18,15,3,37,29,8,27,16,11
N00000108,108,53,55,19,11,8,22,9,13,44,17,27,23,16,7
N00000109,264,207,57,38,36,2,47,38,9,126,97,29,53,36,17
N00000110,133,83,50,10,7,3,26,16,10,66,40,26,31,20,11
N00000111,182,91,91,50,24,26,44,24,20,71,33,38,17,10,7
N00000112,201,135,66,34,27,7,38,26,12,87,54,33,42,28,14
N00000113,160,97,63,34,21,13,26,17,9,71,38,33,29,21,8
N00000114,169,84,85,37,20,17,38,19,19,63,31,32,31,14,17
N00000115,119,73,46,13,9,4,29,16,13,54,36,18,23,12,11
N00000116,132,94,38,16,9,7,25,18,7,74,52,22,17,15,2
N00000117,46,34,12,4,2,2,8,7,1,18,12,6,16,13,3
N00000118,166,88,78,59,23,36,48,27,21,44,26,18,15,12,3
N00000119,120,45,75,50,18,32,22,7,15,41,16,25,7,4,3
N00000120,145,59,86,50,17,33,34,17,17,51,18,33,10,7,3
N00000121,126,84,42,26,19,7,28,13,15,65,50,15,7,2,5
N00000122,247,125,122,85,39,46,75,35,40,75,46,29,12,5,7
N00000123,157,66,91,65,29,36,48,18,30,42,17,25,2,2,0
N00000124,162,89,73,56,28,28,46,21,25,52,33,19,8,7,1
N00000125,215,132,83,51,27,24,77,51,26,70,46,24,17,8,9
N00000126,207,137,70,42,25,17,80,45,35,72,58,14,13,9,4
N00000127,177,122,55,27,19,8,58,40,18,77,55,22,15,8,7
N00000128,485,295,190,124,82,42,169,100,69,148,90,58,44,23,21
N00000129,102,74,28,11,9,2,33,20,13,46,37,9,12,8,4
N00000130,279,181,98,58,40,18,69,45,24,134,86,48,18,10,8
N00000131,212,97,115,56,24,32,56,24,32,84,41,43,16,8,8
N00000132,187,84,103,30,18,12,78,24,54,68,38,30,11,4,7
N00000133,145,90,55,28,19,9,53,30,23,57,37,20,7,4,3
N00000134,241,136,105,61,33,28,63,40,23,104,54,50,13,9,4
N00000135,127,75,52,12,6,6,23,13,10,72,50,22,20,6,14
N00000136,277,167,110,64,41,23,76,42,34,113,70,43,24,14,10
N00000137,159,91,68,24,13,11,39,24,15,77,44,33,19,10,9
N00000138,251,138,113,62,34,28,62,37,25,112,62,50,15,5,10
N00000139,130,70,60,29,11,18,26,16,10,62,34,28,13,9,4
N00000140,142,69,73,31,18,13,31,16,15,65,26,39,15,9,6
N00000141,153,99,54,10,6,4,28,15,13,86,60,26,29,18,11
N00000142,74,39,35,11,9,2,21,11,10,30,15,15,12,4,8
N00000143,80,52,28,6,4,2,19,14,5,40,25,15,15,9,6
N00000144,92,63,29,7,4,3,22,14,8,45,33,12,18,12,6
N00000145,34,19,15,1,1,0,8,3,5,18,13,5,7,2,5
N00000146,132,62,70,46,16,30,30,12,18,42,25,17,14,9,5
N00000147,92,64,28,11,9,2,19,11,8,48,33,15,14,11,3
N00000148,278,207,71,35,30,5,61,48,13,142,108,34,40,21,19
N00000149,175,127,48,22,13,9,53,41,12,88,66,22,12,7,5
N00000150,135,74,61,31,19,12,41,23,18,56,30,26,7,2,5
N00000151,111,62,49,17,9,8,30,18,12,48,27,21,16,8,8
N00000152,100,55,45,5,3,2,27,17,10,49,26,23,19,9,10
N00000153,70,51,19,4,3,1,17,10,7,39,31,8,10,7,3
N00000154,111,67,44,15,11,4,39,26,13,44,23,21,13,7,6
N00000155,166,91,75,27,14,13,57,29,28,67,39,28,15,9,6
N00000156,128,62,66,23,14,9,40,18,22,47,21,26,18,9,9
N00000157,183,96,87,56,28,28,57,26,31,56,34,22,14,8,6
N00000158,253,137,116,42,23,19,89,51,38,104,58,46,18,5,13
N00000159,83,35,48,16,4,12,24,12,12,34,17,17,9,2,7
N00000160,132,72,60,43,22,21,29,13,16,50,33,17,10,4,6
N00000161,165,54,111,66,16,50,38,14,24,57,21,36,4,3,1
N00000162,123,66,57,15,11,4,30,16,14,65,34,31,13,5,8
N00000163,107,64,43,14,8,6,27,18,9,51,28,23,15,10,5
N00000164,136,57,79,40,16,24,48,15,33,42,20,22,6,6,0
N00000165,140,76,64,43,22,21,44,24,20,50,28,22,3,2,1
N00000166,106,47,59,25,12,13,22,13,9,49,18,31,10,4,6
N00000167,175,90,85,50,21,29,36,21,15,71,39,32,18,9,9
N00000168,159,84,75,45,25,20,38,21,17,65,32,33,11,6,5
N00000169,370,163,207,99,45,54,118,42,76,130,66,64,23,10,13
N00000170,170,98,72,27,13,14,48,29,19,79,49,30,16,7,9
N00000171,216,101,115,41,20,21,76,31,45,90,44,46,9,6,3
N00000172,388,198,190,87,41,46,119,59,60,150,81,69,32,17,15
N00000173,185,88,97,36,15,21,75,34,41,61,31,30,13,8,5
N00000174,168,108,60,26,16,10,37,23,14,74,54,20,31,15,16
N00000175,199,126,73,32,22,10,57,28,29,87,61,26,23,15,8
N00000176,211,120,91,19,12,7,49,29,20,106,59,47,37,20,17
N00000177,134,86,48,22,16,6,27,19,8,67,38,29,18,13,5
N00000178,256,162,94,40,26,14,48,27,21,130,83,47,38,26,12
N00000179,344,261,83,55,48,7,76,54,22,159,116,43,54,43,11
N00000180,104,70,34,6,4,2,22,17,5,55,38,17,21,11,10
N00000181,145,103,42,23,19,4,32,23,9,63,49,14,27,12,15
N00000182,91,72,19,9,7,2,21,18,3,53,41,12,8,6,2
N00000183,151,84,67,38,17,21,35,22,13,60,34,26,18,11,7
N00000184,156,108,48,30,14,16,49,35,14,63,48,15,14,11,3
N00000185,78,37,41,17,6,11,20,12,8,28,12,16,13,7,6
N00000186,121,84,37,22,18,4,35,21,14,47,31,16,17,14,3
N00000187,92,65,27,4,3,1,18,15,3,54,34,20,16,13,3
N00000188,149,104,45,14,11,3,39,30,9,75,51,24,21,12,9
N00000189,160,97,63,39,27,12,39,24,15,73,40,33,9,6,3
N00000190,147,79,68,23,14,9,37,19,18,75,39,36,12,7,5
N00000191,157,74,83,25,11,14,30,16,14,85,39,46,17,8,9
N00000192,167,103,64,11,4,7,40,22,18,92,63,29,24,14,10
N00000193,113,82,31,15,9,6,21,19,2,68,47,21,9,7,2
N00000194,109,67,42,10,10,0,30,18,12,57,34,23,12,5,7
N00000195,83,48,35,7,4,3,13,8,5,43,28,15,20,8,12
N00000196,69,41,28,10,5,5,12,9,3,34,21,13,13,6,7
N00000197,171,108,63,19,12,7,46,29,17,87,54,33,19,13,6
N00000198,156,88,68,30,19,11,44,23,21,66,36,30,16,10,6
N00000199,185,111,74,37,24,13,42,18,24,94,61,33,12,8,4
N00000200,179,105,74,34,25,9,48,27,21,84,49,35,13,4,9
N00000201,146,69,77,43,26,17,41,16,25,52,21,31,10,6,4
N00000202,150,58,92,51,14,37,26,10,16,66,30,36,7,4,3
N00000203,160,76,84,38,24,14,55,18,37,48,22,26,19,12,7
N00000204,185,114,71,26,20,6,47,28,19,86,50,36,26,16,10
N00000205,159,89,70,39,18,21,35,21,14,68,38,30,17,12,5
N00000206,208,130,78,45,34,11,53,36,17,83,49,34,27,11,16
N00000207,153,86,67,19,11,8,42,24,18,71,40,31,21,11,10
N00000208,163,78,85,37,12,25,47,26,21,69,34,35,10,6,4
N00000209,210,95,115,55,23,32,50,20,30,87,38,49,18,14,4
N00000210,166,96,70,32,17,15,42,24,18,71,46,25,21,9,12
N00000211,193,102,91,35,19,16,44,21,23,91,51,40,23,11,12
N00000212,89,53,36,9,6,3,23,14,9,42,24,18,15,9,6
N00000213,137,76,61,30,17,13,32,16,16,64,38,26,11,5,6
N00000214,156,79,77,39,15,24,38,26,12,68,32,36,11,6,5
N00000215,197,89,108,67,27,40,65,28,37,57,30,27,8,4,4
N00000216,193,104,89,56,28,28,60,30,30,59,33,26,18,13,5
N00000217,213,82,131,78,25,53,54,19,35,71,31,40,10,7,3
N00000218,149,62,87,45,13,32,38,22,16,57,22,35,9,5,4
N00000219,88,47,41,3,3,0,16,5,11,50,31,19,19,8,11
N00000220,112,76,36,2,1,1,21,16,5,60,44,16,29,15,14
N00000221,99,60,39,9,7,2,19,10,9,58,38,20,13,5,8
N00000222,124,78,46,14,8,6,33,27,6,66,38,28,11,5,6
N00000223,150,72,78,27,10,17,40,17,23,66,33,33,17,12,5
N00000224,105,64,41,18,12,6,28,13,15,43,32,11,16,7,9
N00000225,41,16,25,11,1,10,13,7,6,13,6,7,4,2,2
N00000226,111,55,56,29,18,11,31,16,15,36,13,23,15,8,7
N00000227,75,40,35,14,9,5,15,7,8,35,19,16,11,5,6
N00000228,139,74,65,13,2,11,33,20,13,78,45,33,15,7,8
N00000229,174,92,82,38,18,20,47,25,22,76,43,33,13,6,7
N00000230,113,65,48,8,4,4,28,11,17,59,38,21,18,12,6
N00000231,92,73,19,5,3,2,17,14,3,51,42,9,19,14,5
N00000232,118,85,33,12,8,4,33,25,8,55,38,17,18,14,4
N00000233,115,76,39,22,17,5,29,22,7,51,33,18,13,4,9
N00000234,104,78,26,17,13,4,26,18,8,40,34,6,21,13,8
N00000235,127,67,60,29,11,18,26,12,14,60,34,26,12,10,2
N00000236,120,71,49,21,8,13,25,14,11,61,41,20,13,8,5
N00000237,201,102,99,65,36,29,60,25,35,64,33,31,12,8,4
N00000238,148,63,85,55,26,29,35,17,18,51,16,35,7,4,3
N00000239,92,61,31,7,7,0,11,8,3,59,38,21,15,8,7
N00000240,140,95,45,13,8,5,26,18,8,81,58,23,20,11,9
N00000241,223,101,122,75,23,52,48,17,31,89,51,38,11,10,1
N00000242,194,105,89,53,28,25,46,25,21,83,44,39,12,8,4
N00000243,110,67,43,13,9,4,26,16,10,53,33,20,18,9,9
N00000244,95,64,31,8,3,5,21,16,5,44,32,12,22,13,9
N00000245,149,86,63,25,12,13,35,24,11,71,37,34,18,13,5
N00000246,111,64,47,12,6,6,20,14,6,56,32,24,23,12,11
N00000247,145,63,82,27,11,16,42,17,25,64,31,33,12,4,8
N00000248,167,82,85,44,22,22,37,17,20,75,38,37,11,5,6
N00000249,219,139,80,31,23,8,73,43,30,94,64,30,21,9,12
N00000250,223,141,82,54,34,20,37,21,16,103,68,35,29,18,11
N00000251,235,164,71,49,32,17,56,38,18,108,77,31,22,17,5
N00000252,153,73,80,58,19,39,39,18,21,40,23,17,16,13,3
N00000253,275,145,130,56,29,27,97,51,46,104,58,46,18,7,11
N00000254,157,72,85,52,23,29,42,18,24,54,26,28,9,5,4
N00000255,178,80,98,44,20,24,62,27,35,61,27,34,11,6,5
N00000256,398,181,217,149,58,91,101,38,63,123,66,57,25,19,6
N00000257,214,127,87,39,16,23,45,26,19,103,73,30,27,12,15
N00000258,171,69,102,64,22,42,47,22,25,51,21,30,9,4,5
N00000259,226,135,91,46,30,16,81,45,36,83,49,34,16,11,5
N00000260,225,160,65,39,34,5,87,61,26,89,59,30,10,6,4
N00000261,261,154,107,54,34,20,116,61,55,76,52,24,15,7,8
N00000262,186,106,80,32,19,13,70,40,30,73,41,32,11,6,5
N00000263,102,58,44,13,8,5,37,19,18,39,23,16,13,8,5
N00000264,246,150,96,40,21,19,71,38,33,110,75,35,25,16,9
N00000265,142,85,57,11,5,6,36,24,12,75,44,31,20,12,8
N00000266,158,91,67,36,20,16,47,26,21,63,38,25,12,7,5
N00000267,216,89,127,71,22,49,58,24,34,77,37,40,10,6,4
N00000268,204,114,90,43,18,25,68,46,22,75,42,33,18,8,10
N00000269,177,73,104,44,11,33,63,27,36,54,27,27,16,8,8
N00000270,181,90,91,41,20,21,56,25,31,70,38,32,14,7,7
N00000271,179,84,95,52,17,35,57,26,31,55,32,23,15,9,6
N00000272,137,60,77,29,16,13,39,16,23,53,20,33,16,8,8
N00000273,214,94,120,84,27,57,53,21,32,66,39,27,11,7,4
N00000274,250,119,131,72,39,33,71,28,43,96,48,48,11,4,7
N00000275,131,65,66,20,9,11,34,17,17,52,25,27,25,14,11
N00000276,178,100,78,22,11,11,42,27,15,93,50,43,21,12,9
N00000277,181,107,74,31,18,13,52,29,23,85,52,33,13,8,5
N00000278,164,99,65,12,8,4,40,23,17,93,56,37,19,12,7
N00000279,109,93,16,19,18,1,34,29,5,45,38,7,11,8,3
N00000280,153,118,35,21,16,5,34,28,6,76,59,17,22,15,7
N00000281,176,80,96,57,21,36,55,28,27,56,27,29,8,4,4
N00000282,179,96,83,37,14,23,57,28,29,73,44,29,12,10,2
N00000283,167,96,71,34,20,14,47,29,18,75,39,36,11,8,3
N00000284,152,102,50,20,12,8,47,28,19,60,45,15,25,17,8
N00000285,113,80,33,10,6,4,22,16,6,64,45,19,17,13,4
N00000286,112,56,56,25,13,12,33,16,17,41,22,19,13,5,8
N00000287,105,67,38,13,10,3,17,12,5,62,40,22,13,5,8
N00000288,164,113,51,32,23,9,46,33,13,74,52,22,12,5,7
N00000289,229,173,56,30,25,5,73,58,15,110,82,28,16,8,8
N00000290,85,54,31,9,6,3,16,11,5,43,27,16,17,10,7
N00000291,270,166,104,50,32,18,74,38,36,121,79,42,25,17,8
N00000292,331,224,107,70,47,23,107,64,43,141,103,38,13,10,3
N00000293,268,187,81,65,46,19,72,52,20,124,85,39,7,4,3
N00000294,207,96,111,52,29,23,75,28,47,73,34,39,7,5,2
N00000295,167,91,76,48,30,18,44,21,23,72,38,34,3,2,1
N00000296,142,85,57,26,19,7,48,30,18,58,32,26,10,4,6
N00000297,181,100,81,24,16,8,38,20,18,100,54,46,19,10,9
N00000298,185,106,79,23,15,8,29,13,16,112,68,44,21,10,11
N00000299,149,87,62,31,22,9,29,16,13,73,41,32,16,8,8
N00000300,120,72,48,15,12,3,22,13,9,62,37,25,21,10,11
N00000301,200,140,60,47,39,8,53,31,22,85,59,26,15,11,4
N00000302,186,106,80,34,17,17,48,26,22,93,56,37,11,7,4
N00000303,159,100,59,33,15,18,31,22,9,88,60,28,7,3,4
N00000304,197,152,45,34,32,2,54,41,13,91,67,24,18,12,6
N00000305,219,102,117,53,26,27,55,22,33,100,48,52,11,6,5
N00000306,205,132,73,44,31,13,54,33,21,91,63,28,16,5,11
N00000307,183,101,82,33,20,13,39,23,16,96,55,41,15,3,12
N00000308,163,93,70,17,10,7,42,24,18,82,44,38,22,15,7
N00000309,208,137,71,31,16,15,49,31,18,113,80,33,15,10,5
N00000310,174,79,95,41,21,20,81,38,43,47,19,28,5,1,4
N00000311,136,80,56,19,10,9,49,29,20,50,29,21,18,12,6
N00000312,229,137,92,38,25,13,83,41,42,83,57,26,25,14,11
N00000313,280,188,92,46,32,14,95,66,29,120,76,44,19,14,5
N00000314,125,79,46,19,11,8,27,16,11,61,40,21,18,12,6
N00000315,126,86,40,11,5,6,55,41,14,43,28,15,17,12,5
N00000316,143,88,55,22,11,11,39,26,13,67,42,25,15,9,6
N00000317,142,87,55,21,10,11,44,26,18,63,39,24,14,12,2
N00000318,161,92,69,19,11,8,50,22,28,80,54,26,12,5,7
N00000319,348,241,107,35,26,9,94,65,29,188,122,66,31,28,3
N00000320,131,68,63,10,8,2,45,17,28,63,33,30,13,10,3
N00000321,222,155,67,26,20,6,60,42,18,101,67,34,35,26,9
N00000322,129,91,38,15,12,3,27,17,10,73,51,22,14,11,3
N00000323,248,129,119,50,18,32,87,45,42,86,49,37,25,17,8
N00000324,177,88,89,42,22,20,55,25,30,71,37,34,9,4,5
N00000325,225,149,76,40,29,11,72,46,26,96,65,31,17,9,8
N00000326,416,275,141,72,47,25,117,74,43,184,127,57,43,27,16
N00000327,142,99,43,16,15,1,28,20,8,64,46,18,34,18,16
N00000328,110,77,33,10,7,3,19,10,9,57,42,15,24,18,6
N00000329,141,94,47,14,10,4,29,21,8,69,44,25,29,19,10
N00000330,296,215,81,72,52,20,94,70,24,116,85,31,14,8,6
N00000331,265,176,89,47,30,17,76,50,26,112,79,33,30,17,13
N00000332,105,80,25,4,3,1,19,16,3,62,47,15,20,14,6
N00000333,91,64,27,5,2,3,19,15,4,47,39,8,20,8,12
N00000334,108,74,34,12,7,5,25,16,9,53,39,14,18,12,6
N00000335,145,77,68,23,13,10,32,16,16,82,44,38,8,4,4
N00000336,153,69,84,38,15,23,30,17,13,74,30,44,11,7,4
N00000337,143,65,78,41,21,20,39,13,26,51,26,25,12,5,7
N00000338,148,68,80,37,17,20,54,20,34,47,25,22,10,6,4
N00000339,154,90,64,34,15,19,41,23,18,66,43,23,13,9,4
N00000340,204,105,99,44,23,21,47,19,28,97,52,45,16,11,5
N00000341,178,76,102,46,19,27,43,17,26,81,36,45,8,4,4
N00000342,208,120,88,50,22,28,45,34,11,98,52,46,15,12,3
N00000343,199,106,93,47,25,22,46,24,22,95,51,44,11,6,5
N00000344,116,84,32,14,8,6,29,21,8,56,42,14,17,13,4
N00000345,146,94,52,12,3,9,31,22,9,73,50,23,30,19,11
N00000346,289,188,101,60,40,20,59,37,22,132,89,43,38,22,16
N00000347,106,60,46,17,8,9,24,17,7,39,22,17,26,13,13
N00000348,171,91,80,43,17,26,37,21,16,65,39,26,26,14,12
N00000349,166,106,60,36,22,14,42,30,12,70,42,28,18,12,6
N00000350,254,173,81,62,42,20,71,44,27,106,78,28,15,9,6
N00000351,192,111,81,38,22,16,70,37,33,72,42,30,12,10,2
N00000352,233,138,95,55,33,22,68,36,32,87,56,31,23,13,10
N00000353,200,114,86,39,23,16,59,28,31,79,47,32,23,16,7
N00000354,201,107,94,48,22,26,72,34,38,63,38,25,18,13,5
N00000355,207,120,87,38,23,15,64,38,26,87,51,36,18,8,10
N00000356,119,82,37,24,18,6,25,19,6,52,36,16,18,9,9
N00000357,460,344,116,58,45,13,109,78,31,202,148,54,91,73,18
N00000358,117,67,50,12,8,4,25,14,11,58,34,24,22,11,11
N00000359,299,217,82,39,28,11,52,38,14,121,84,37,87,67,20
N00000360,200,120,80,40,26,14,60,32,28,80,48,32,20,14,6
N00000361,161,115,46,36,29,7,45,31,14,60,42,18,20,13,7
N00000362,189,119,70,32,26,6,62,35,27,75,45,30,20,13,7
N00000363,205,129,76,40,30,10,64,32,32,80,50,30,21,17,4
N00000364,221,128,93,41,24,17,77,44,33,77,43,34,26,17,9
N00000365,98,62,36,9,8,1,30,21,9,50,30,20,9,3,6
N00000366,221,161,60,46,32,14,65,50,15,79,57,22,31,22,9
N00000367,143,93,50,19,13,6,30,19,11,66,45,21,28,16,12
N00000368,234,164,70,35,25,10,77,52,25,100,71,29,22,16,6
N00000369,198,105,93,39,25,14,63,31,32,72,39,33,24,10,14
N00000370,217,137,80,48,30,18,77,51,26,83,52,31,9,4,5
N00000371,199,118,81,51,37,14,59,28,31,72,43,29,17,10,7
N00000372,183,118,65,39,21,18,59,40,19,71,48,23,14,9,5
N00000373,208,131,77,62,39,23,57,39,18,78,47,31,11,6,5
N00000374,174,98,76,63,41,22,42,24,18,52,24,28,17,9,8
N00000375,136,60,76,42,17,25,27,11,16,57,24,33,10,8,2
N00000376,126,67,59,30,16,14,20,11,9,56,27,29,20,13,7
N00000377,107,63,44,24,15,9,22,12,10,46,26,20,15,10,5
N00000378,84,54,30,10,8,2,13,8,5,48,33,15,13,5,8
N00000379,246,154,92,61,36,25,57,39,18,110,69,41,18,10,8
N00000380,251,166,85,45,31,14,66,42,24,118,80,38,22,13,9
N00000381,372,278,94,58,43,15,106,86,20,168,120,48,40,29,11
N00000382,227,131,96,51,28,23,80,46,34,77,47,30,19,10,9
N00000383,213,126,87,37,25,12,82,41,41,75,47,28,19,13,6
N00000384,211,118,93,35,20,15,80,44,36,70,39,31,26,15,11
N00000385,200,118,82,40,22,18,68,42,26,75,45,30,17,9,8
N00000386,92,63,29,11,9,2,30,24,6,43,28,15,8,2,6
N00000387,77,48,29,10,6,4,20,15,5,30,19,11,17,8,9
N00000388,593,411,182,108,72,36,145,96,49,255,180,75,85,63,22
N00000389,182,109,73,62,35,27,42,28,14,62,40,22,16,6,10
N00000390,476,271,205,116,66,50,169,89,80,158,95,63,33,21,12
N00000391,259,158,101,60,39,21,90,52,38,91,56,35,18,11,7
