GeographyCode,LC6110NI0001,LC6110NI0002,LC6110NI0003,LC6110NI0004,LC6110NI0005,LC6110NI0006,LC6110NI0007,LC6110NI0008,LC6110NI0009
N00000081,166,46,120,89,11,78,77,35,42
N00000082,181,46,135,102,13,89,79,33,46
N00000083,358,95,263,193,23,170,165,72,93
N00000084,229,60,169,121,11,110,108,49,59
N00000085,159,30,129,76,3,73,83,27,56
N00000086,189,45,144,100,13,87,89,32,57
N00000087,475,112,363,248,20,228,227,92,135
N00000088,74,23,51,39,4,35,35,19,16
N00000089,236,58,178,112,13,99,124,45,79
N00000090,197,46,151,93,10,83,104,36,68
N00000091,243,70,173,123,15,108,120,55,65
N00000092,231,59,172,127,14,113,104,45,59
N00000093,186,53,133,87,10,77,99,43,56
N00000094,254,69,185,137,12,125,117,57,60
N00000095,235,71,164,116,12,104,119,59,60
N00000096,245,69,176,126,16,110,119,53,66
N00000097,467,126,341,236,29,207,231,97,134
N00000098,698,148,550,352,43,309,346,105,241
N00000099,99,37,62,48,7,41,51,30,21
N00000100,164,38,126,70,8,62,94,30,64
N00000101,112,34,78,55,10,45,57,24,33
N00000102,159,47,112,87,15,72,72,32,40
N00000103,253,68,185,129,17,112,124,51,73
N00000104,163,45,118,80,10,70,83,35,48
N00000105,163,51,112,89,14,75,74,37,37
N00000106,67,19,48,32,5,27,35,14,21
N00000107,93,25,68,50,6,44,43,19,24
N00000108,108,29,79,60,8,52,48,21,27
N00000109,264,66,198,132,11,121,132,55,77
N00000110,133,35,98,68,5,63,65,30,35
N00000111,182,48,134,96,11,85,86,37,49
N00000112,201,60,141,103,23,80,98,37,61
N00000113,160,48,112,80,10,70,80,38,42
N00000114,169,40,129,85,10,75,84,30,54
N00000115,119,38,81,61,11,50,58,27,31
N00000116,132,38,94,61,8,53,71,30,41
N00000117,46,17,29,23,3,20,23,14,9
N00000118,166,40,126,84,9,75,82,31,51
N00000119,120,33,87,67,10,57,53,23,30
N00000120,145,43,102,77,12,65,68,31,37
N00000121,126,31,95,63,9,54,63,22,41
N00000122,247,65,182,136,24,112,111,41,70
N00000123,157,42,115,81,7,74,76,35,41
N00000124,162,38,124,88,15,73,74,23,51
N00000125,215,53,162,118,15,103,97,38,59
N00000126,207,60,147,104,10,94,103,50,53
N00000127,177,46,131,93,7,86,84,39,45
N00000128,485,109,376,271,27,244,214,82,132
N00000129,102,35,67,46,5,41,56,30,26
N00000130,279,82,197,134,19,115,145,63,82
N00000131,212,58,154,109,12,97,103,46,57
N00000132,187,62,125,102,13,89,85,49,36
N00000133,145,34,111,77,8,69,68,26,42
N00000134,241,63,178,121,16,105,120,47,73
N00000135,127,35,92,65,6,59,62,29,33
N00000136,277,82,195,142,24,118,135,58,77
N00000137,159,47,112,82,8,74,77,39,38
N00000138,251,67,184,123,13,110,128,54,74
N00000139,130,35,95,73,12,61,57,23,34
N00000140,142,48,94,76,18,58,66,30,36
N00000141,153,53,100,74,9,65,79,44,35
N00000142,74,16,58,39,5,34,35,11,24
N00000143,80,26,54,36,3,33,44,23,21
N00000144,92,35,57,42,5,37,50,30,20
N00000145,34,9,25,15,0,15,19,9,10
N00000146,132,30,102,75,11,64,57,19,38
N00000147,92,32,60,52,9,43,40,23,17
N00000148,278,70,208,133,14,119,145,56,89
N00000149,175,45,130,81,8,73,94,37,57
N00000150,135,37,98,70,10,60,65,27,38
N00000151,111,27,84,63,5,58,48,22,26
N00000152,100,36,64,53,9,44,47,27,20
N00000153,70,20,50,28,1,27,42,19,23
N00000154,111,30,81,66,10,56,45,20,25
N00000155,166,47,119,90,9,81,76,38,38
N00000156,128,37,91,62,6,56,66,31,35
N00000157,183,46,137,99,10,89,84,36,48
N00000158,253,65,188,136,18,118,117,47,70
N00000159,83,20,63,39,4,35,44,16,28
N00000160,132,38,94,74,8,66,58,30,28
N00000161,165,65,100,85,16,69,80,49,31
N00000162,123,43,80,64,12,52,59,31,28
N00000163,107,27,80,55,6,49,52,21,31
N00000164,136,44,92,75,16,59,61,28,33
N00000165,140,34,106,76,8,68,64,26,38
N00000166,106,36,70,51,7,44,55,29,26
N00000167,175,57,118,88,15,73,87,42,45
N00000168,159,51,108,86,16,70,73,35,38
N00000169,370,113,257,193,28,165,177,85,92
N00000170,170,56,114,86,14,72,84,42,42
N00000171,216,64,152,113,17,96,103,47,56
N00000172,388,103,285,199,22,177,189,81,108
N00000173,185,46,139,99,9,90,86,37,49
N00000174,168,57,111,80,7,73,88,50,38
N00000175,199,61,138,97,10,87,102,51,51
N00000176,211,72,139,108,19,89,103,53,50
N00000177,134,38,96,64,9,55,70,29,41
N00000178,256,88,168,111,9,102,145,79,66
N00000179,344,72,272,179,25,154,165,47,118
N00000180,104,31,73,48,5,43,56,26,30
N00000181,145,36,109,80,12,68,65,24,41
N00000182,91,21,70,46,3,43,45,18,27
N00000183,151,34,117,74,5,69,77,29,48
N00000184,156,33,123,72,10,62,84,23,61
N00000185,78,15,63,42,4,38,36,11,25
N00000186,121,47,74,56,8,48,65,39,26
N00000187,92,31,61,44,6,38,48,25,23
N00000188,149,49,100,73,12,61,76,37,39
N00000189,160,51,109,75,10,65,85,41,44
N00000190,147,45,102,76,7,69,71,38,33
N00000191,157,51,106,79,16,63,78,35,43
N00000192,167,56,111,79,7,72,88,49,39
N00000193,113,39,74,55,10,45,58,29,29
N00000194,109,33,76,50,5,45,59,28,31
N00000195,83,17,66,43,4,39,40,13,27
N00000196,69,23,46,28,4,24,41,19,22
N00000197,171,40,131,90,7,83,81,33,48
N00000198,156,47,109,78,7,71,78,40,38
N00000199,185,53,132,93,11,82,92,42,50
N00000200,179,50,129,87,4,83,92,46,46
N00000201,146,51,95,75,14,61,71,37,34
N00000202,150,46,104,74,16,58,76,30,46
N00000203,160,42,118,90,14,76,70,28,42
N00000204,185,51,134,99,12,87,86,39,47
N00000205,159,50,109,78,7,71,81,43,38
N00000206,208,42,166,101,11,90,107,31,76
N00000207,153,46,107,78,15,63,75,31,44
N00000208,163,43,120,85,10,75,78,33,45
N00000209,210,67,143,109,13,96,101,54,47
N00000210,166,47,119,74,8,66,92,39,53
N00000211,193,52,141,97,13,84,96,39,57
N00000212,89,23,66,47,9,38,42,14,28
N00000213,137,41,96,73,15,58,64,26,38
N00000214,156,46,110,76,15,61,80,31,49
N00000215,197,55,142,106,16,90,91,39,52
N00000216,193,49,144,106,10,96,87,39,48
N00000217,213,61,152,107,16,91,106,45,61
N00000218,149,50,99,74,14,60,75,36,39
N00000219,88,29,59,43,8,35,45,21,24
N00000220,112,45,67,58,12,46,54,33,21
N00000221,99,31,68,46,2,44,53,29,24
N00000222,124,31,93,56,4,52,68,27,41
N00000223,150,51,99,77,11,66,73,40,33
N00000224,105,36,69,53,9,44,52,27,25
N00000225,41,10,31,22,4,18,19,6,13
N00000226,111,35,76,55,10,45,56,25,31
N00000227,75,28,47,31,6,25,44,22,22
N00000228,139,55,84,70,13,57,69,42,27
N00000229,174,45,129,92,10,82,82,35,47
N00000230,113,47,66,52,12,40,61,35,26
N00000231,92,43,49,42,11,31,50,32,18
N00000232,118,44,74,55,10,45,63,34,29
N00000233,115,36,79,65,11,54,50,25,25
N00000234,104,25,79,55,7,48,49,18,31
N00000235,127,45,82,57,10,47,70,35,35
N00000236,120,38,82,54,7,47,66,31,35
N00000237,201,64,137,108,16,92,93,48,45
N00000238,148,57,91,73,19,54,75,38,37
N00000239,92,37,55,44,7,37,48,30,18
N00000240,140,55,85,54,12,42,86,43,43
N00000241,223,73,150,115,21,94,108,52,56
N00000242,194,64,130,100,16,84,94,48,46
N00000243,110,36,74,52,5,47,58,31,27
N00000244,95,37,58,42,8,34,53,29,24
N00000245,149,46,103,80,10,70,69,36,33
N00000246,111,33,78,59,8,51,52,25,27
N00000247,145,46,99,76,17,59,69,29,40
N00000248,167,53,114,84,10,74,83,43,40
N00000249,219,68,151,114,13,101,105,55,50
N00000250,223,54,169,104,14,90,119,40,79
N00000251,235,66,169,117,10,107,118,56,62
N00000252,153,42,111,86,9,77,67,33,34
N00000253,275,74,201,139,14,125,136,60,76
N00000254,157,48,109,82,10,72,75,38,37
N00000255,178,49,129,92,12,80,86,37,49
N00000256,398,106,292,213,26,187,185,80,105
N00000257,214,62,152,92,13,79,122,49,73
N00000258,171,56,115,96,16,80,75,40,35
N00000259,226,58,168,122,12,110,104,46,58
N00000260,225,60,165,119,19,100,106,41,65
N00000261,261,70,191,143,18,125,118,52,66
N00000262,186,47,139,91,7,84,95,40,55
N00000263,102,23,79,55,10,45,47,13,34
N00000264,246,71,175,132,15,117,114,56,58
N00000265,142,42,100,74,12,62,68,30,38
N00000266,158,40,118,83,7,76,75,33,42
N00000267,216,56,160,115,17,98,101,39,62
N00000268,204,66,138,114,19,95,90,47,43
N00000269,177,49,128,101,13,88,76,36,40
N00000270,181,50,131,104,14,90,77,36,41
N00000271,179,45,134,99,9,90,80,36,44
N00000272,137,37,100,72,7,65,65,30,35
N00000273,214,54,160,124,14,110,90,40,50
N00000274,250,71,179,137,17,120,113,54,59
N00000275,131,38,93,72,9,63,59,29,30
N00000276,178,43,135,83,7,76,95,36,59
N00000277,181,52,129,89,6,83,92,46,46
N00000278,164,55,109,77,13,64,87,42,45
N00000279,109,16,93,53,3,50,56,13,43
N00000280,153,59,94,73,14,59,80,45,35
N00000281,176,46,130,101,17,84,75,29,46
N00000282,179,51,128,89,10,79,90,41,49
N00000283,167,55,112,88,13,75,79,42,37
N00000284,152,51,101,71,12,59,81,39,42
N00000285,113,42,71,48,3,45,65,39,26
N00000286,112,29,83,57,9,48,55,20,35
N00000287,105,33,72,54,11,43,51,22,29
N00000288,164,42,122,80,9,71,84,33,51
N00000289,229,49,180,115,7,108,114,42,72
N00000290,85,31,54,41,8,33,44,23,21
N00000291,270,72,198,143,13,130,127,59,68
N00000292,331,95,236,183,20,163,148,75,73
N00000293,268,73,195,134,8,126,134,65,69
N00000294,207,40,167,106,8,98,101,32,69
N00000295,167,48,119,85,11,74,82,37,45
N00000296,142,38,104,74,6,68,68,32,36
N00000297,181,55,126,93,14,79,88,41,47
N00000298,185,64,121,97,19,78,88,45,43
N00000299,149,41,108,74,9,65,75,32,43
N00000300,120,32,88,57,8,49,63,24,39
N00000301,200,60,140,104,12,92,96,48,48
N00000302,186,65,121,91,14,77,95,51,44
N00000303,159,53,106,83,13,70,76,40,36
N00000304,197,51,146,101,12,89,96,39,57
N00000305,219,68,151,109,16,93,110,52,58
N00000306,205,56,149,109,10,99,96,46,50
N00000307,183,59,124,92,14,78,91,45,46
N00000308,163,56,107,82,14,68,81,42,39
N00000309,208,65,143,103,15,88,105,50,55
N00000310,174,38,136,92,5,87,82,33,49
N00000311,136,33,103,66,7,59,70,26,44
N00000312,229,75,154,124,24,100,105,51,54
N00000313,280,76,204,142,19,123,138,57,81
N00000314,125,39,86,65,12,53,60,27,33
N00000315,126,30,96,70,3,67,56,27,29
N00000316,143,37,106,69,5,64,74,32,42
N00000317,142,47,95,68,16,52,74,31,43
N00000318,161,47,114,78,10,68,83,37,46
N00000319,348,106,242,174,22,152,174,84,90
N00000320,131,40,91,66,8,58,65,32,33
N00000321,222,70,152,116,16,100,106,54,52
N00000322,129,38,91,64,3,61,65,35,30
N00000323,248,63,185,133,15,118,115,48,67
N00000324,177,60,117,86,17,69,91,43,48
N00000325,225,68,157,116,14,102,109,54,55
N00000326,416,109,307,217,25,192,199,84,115
N00000327,142,42,100,69,9,60,73,33,40
N00000328,110,37,73,48,5,43,62,32,30
N00000329,141,50,91,72,7,65,69,43,26
N00000330,296,71,225,151,18,133,145,53,92
N00000331,265,91,174,125,17,108,140,74,66
N00000332,105,31,74,53,6,47,52,25,27
N00000333,91,34,57,40,3,37,51,31,20
N00000334,108,35,73,54,8,46,54,27,27
N00000335,145,44,101,66,10,56,79,34,45
N00000336,153,55,98,80,13,67,73,42,31
N00000337,143,47,96,74,10,64,69,37,32
N00000338,148,38,110,75,14,61,73,24,49
N00000339,154,43,111,85,12,73,69,31,38
N00000340,204,68,136,104,18,86,100,50,50
N00000341,178,54,124,102,16,86,76,38,38
N00000342,208,69,139,112,15,97,96,54,42
N00000343,199,66,133,106,20,86,93,46,47
N00000344,116,26,90,61,5,56,55,21,34
N00000345,146,59,87,68,18,50,78,41,37
N00000346,289,94,195,139,27,112,150,67,83
N00000347,106,29,77,54,9,45,52,20,32
N00000348,171,49,122,79,14,65,92,35,57
N00000349,166,38,128,88,9,79,78,29,49
N00000350,254,67,187,125,13,112,129,54,75
N00000351,192,53,139,107,15,92,85,38,47
N00000352,233,67,166,129,22,107,104,45,59
N00000353,200,58,142,112,22,90,88,36,52
N00000354,201,53,148,112,16,96,89,37,52
N00000355,207,64,143,109,17,92,98,47,51
N00000356,119,36,83,57,6,51,62,30,32
N00000357,460,164,296,227,43,184,233,121,112
N00000358,117,39,78,55,9,46,62,30,32
N00000359,299,92,207,149,28,121,150,64,86
N00000360,200,70,130,105,20,85,95,50,45
N00000361,161,46,115,92,12,80,69,34,35
N00000362,189,55,134,111,19,92,78,36,42
N00000363,205,64,141,120,22,98,85,42,43
N00000364,221,62,159,125,16,109,96,46,50
N00000365,98,27,71,46,6,40,52,21,31
N00000366,221,49,172,121,7,114,100,42,58
N00000367,143,40,103,76,10,66,67,30,37
N00000368,234,69,165,134,22,112,100,47,53
N00000369,198,51,147,117,15,102,81,36,45
N00000370,217,62,155,121,16,105,96,46,50
N00000371,199,57,142,114,13,101,85,44,41
N00000372,183,51,132,97,14,83,86,37,49
N00000373,208,44,164,97,8,89,111,36,75
N00000374,174,41,133,82,13,69,92,28,64
N00000375,136,37,99,68,11,57,68,26,42
N00000376,126,34,92,57,10,47,69,24,45
N00000377,107,26,81,55,5,50,52,21,31
N00000378,84,33,51,34,6,28,50,27,23
N00000379,246,61,185,121,22,99,125,39,86
N00000380,251,65,186,126,17,109,125,48,77
N00000381,372,124,248,195,41,154,177,83,94
N00000382,227,62,165,130,19,111,97,43,54
N00000383,213,67,146,122,15,107,91,52,39
N00000384,211,52,159,120,20,100,91,32,59
N00000385,200,50,150,107,13,94,93,37,56
N00000386,92,20,72,44,6,38,48,14,34
N00000387,77,26,51,40,9,31,37,17,20
N00000388,593,178,415,303,46,257,290,132,158
N00000389,182,51,131,92,12,80,90,39,51
N00000390,476,120,356,263,28,235,213,92,121
N00000391,259,66,193,147,14,133,112,52,60
N00000392,769,188,581,411,36,375,358,152,206
N00000393,218,60,158,121,17,104,97,43,54
N00000394,203,57,146,124,25,99,79,32,47
N00000395,221,49,172,132,10,122,89,39,50
N00000396,188,53,135,105,16,89,83,37,46
N00000397,277,73,204,153,23,130,124,50,74
N00000398,199,42,157,117,7,110,82,35,47
N00000399,155,48,107,74,8,66,81,40,41
N00000400,96,28,68,50,11,39,46,17,29
N00000401,105,27,78,54,12,42,51,15,36
N00000402,111,28,83,51,5,46,60,23,37
N00000403,199,52,147,96,14,82,103,38,65
N00000404,81,25,56,47,8,39,34,17,17
N00000405,78,24,54,40,6,34,38,18,20
N00000406,187,45,142,106,10,96,81,35,46
N00000407,516,150,366,283,42,241,233,108,125
N00000408,196,59,137,108,15,93,88,44,44
N00000409,186,44,142,98,7,91,88,37,51
N00000410,197,48,149,104,9,95,93,39,54
N00000411,159,52,107,94,17,77,65,35,30
N00000412,201,54,147,106,20,86,95,34,61
N00000413,217,75,142,121,26,95,96,49,47
N00000414,186,57,129,105,17,88,81,40,41
N00000415,207,53,154,110,11,99,97,42,55
N00000416,216,48,168,118,10,108,98,38,60
N00000417,273,65,208,138,14,124,135,51,84
N00000418,412,112,300,217,19,198,195,93,102
N00000419,171,58,113,90,15,75,81,43,38
N00000420,154,42,112,80,4,76,74,38,36
N00000421,279,92,187,150,30,120,129,62,67
N00000422,160,51,109,82,10,72,78,41,37
N00000423,213,62,151,113,13,100,100,49,51
N00000424,261,78,183,132,23,109,129,55,74
N00000425,172,39,133,100,10,90,72,29,43
N00000426,132,24,108,79,3,76,53,21,32
N00000427,136,28,108,71,5,66,65,23,42
N00000428,195,57,138,103,15,88,92,42,50
N00000429,209,64,145,116,14,102,93,50,43
N00000430,231,73,158,125,19,106,106,54,52
N00000431,158,46,112,77,8,69,81,38,43
N00000432,114,41,73,58,6,52,56,35,21
N00000433,106,25,81,62,8,54,44,17,27
N00000434,185,54,131,97,10,87,88,44,44
N00000435,169,42,127,86,11,75,83,31,52
N00000436,254,79,175,131,17,114,123,62,61
N00000437,327,92,235,174,22,152,153,70,83
N00000438,252,66,186,149,18,131,103,48,55
N00000439,218,58,160,130,19,111,88,39,49
N00000440,190,59,131,100,10,90,90,49,41
N00000441,149,44,105,78,11,67,71,33,38
N00000442,201,49,152,92,9,83,109,40,69
N00000443,254,73,181,121,17,104,133,56,77
N00000444,232,70,162,115,15,100,117,55,62
N00000445,177,40,137,98,14,84,79,26,53
N00000446,175,49,126,83,12,71,92,37,55
N00000447,127,35,92,67,11,56,60,24,36
N00000448,84,28,56,43,8,35,41,20,21
N00000449,226,66,160,122,19,103,104,47,57
N00000450,238,60,178,119,7,112,119,53,66
N00000451,226,63,163,119,19,100,107,44,63
N00000452,201,56,145,118,13,105,83,43,40
N00000453,125,44,81,66,8,58,59,36,23
N00000454,267,68,199,147,15,132,120,53,67
N00000455,121,26,95,61,7,54,60,19,41
N00000456,153,44,109,81,4,77,72,40,32
N00000457,183,50,133,96,11,85,87,39,48
N00000458,183,57,126,91,6,85,92,51,41
N00000459,337,94,243,167,19,148,170,75,95
N00000460,169,39,130,96,9,87,73,30,43
N00000461,220,54,166,110,8,102,110,46,64
N00000462,89,23,66,49,3,46,40,20,20
N00000463,366,79,287,205,22,183,161,57,104
N00000464,213,62,151,114,13,101,99,49,50
N00000465,129,29,100,69,2,67,60,27,33
N00000466,179,47,132,97,9,88,82,38,44
N00000467,134,45,89,70,10,60,64,35,29
N00000468,149,48,101,82,14,68,67,34,33
N00000469,214,60,154,113,14,99,101,46,55
N00000470,125,40,85,66,10,56,59,30,29
N00000471,143,43,100,74,13,61,69,30,39
N00000472,87,21,66,52,5,47,35,16,19
N00000473,93,27,66,49,4,45,44,23,21
N00000474,82,17,65,50,9,41,32,8,24
N00000475,99,25,74,43,5,38,56,20,36
N00000476,118,40,78,64,11,53,54,29,25
N00000477,350,89,261,184,21,163,166,68,98
N00000478,118,33,85,64,8,56,54,25,29
N00000479,112,29,83,67,9,58,45,20,25
N00000480,127,44,83,67,16,51,60,28,32
N00000481,190,52,138,99,13,86,91,39,52
N00000482,70,26,44,38,6,32,32,20,12
N00000483,147,34,113,76,8,68,71,26,45
N00000484,155,37,118,67,6,61,88,31,57
N00000485,118,40,78,61,13,48,57,27,30
N00000486,200,55,145,104,8,96,96,47,49
N00000487,151,45,106,75,10,65,76,35,41
N00000488,223,66,157,118,15,103,105,51,54
N00000489,137,30,107,73,6,67,64,24,40
N00000490,273,69,204,140,11,129,133,58,75
N00000491,264,55,209,127,7,120,137,48,89
N00000492,222,44,178,121,9,112,101,35,66
N00000493,140,28,112,73,5,68,67,23,44
N00000494,410,101,309,211,20,191,199,81,118
N00000495,158,36,122,87,11,76,71,25,46
N00000496,463,102,361,215,13,202,248,89,159
N00000497,436,110,326,207,21,186,229,89,140
N00000498,140,37,103,78,6,72,62,31,31
N00000499,135,41,94,69,7,62,66,34,32
N00000500,198,70,128,97,14,83,101,56,45
N00000501,110,30,80,55,7,48,55,23,32
N00000502,65,22,43,28,3,25,37,19,18
N00000503,129,54,75,55,10,45,74,44,30
N00000504,67,29,38,34,6,28,33,23,10
N00000505,88,27,61,45,5,40,43,22,21
N00000506,156,47,109,81,7,74,75,40,35
N00000507,74,35,39,39,13,26,35,22,13
N00000508,135,44,91,64,9,55,71,35,36
N00000509,120,45,75,61,9,52,59,36,23
N00000510,101,44,57,48,14,34,53,30,23
N00000511,203,48,155,112,11,101,91,37,54
N00000512,199,67,132,110,21,89,89,46,43
N00000513,161,47,114,79,8,71,82,39,43
N00000514,155,39,116,79,6,73,76,33,43
N00000515,167,43,124,90,12,78,77,31,46
N00000516,102,27,75,51,8,43,51,19,32
N00000517,180,38,142,96,9,87,84,29,55
N00000518,145,40,105,83,12,71,62,28,34
N00000519,119,32,87,65,8,57,54,24,30
N00000520,241,65,176,133,11,122,108,54,54
N00000521,187,54,133,100,15,85,87,39,48
N00000522,199,54,145,105,8,97,94,46,48
N00000523,189,50,139,97,8,89,92,42,50
N00000524,251,75,176,131,15,116,120,60,60
N00000525,174,48,126,93,12,81,81,36,45
N00000526,139,27,112,83,8,75,56,19,37
N00000527,178,52,126,96,9,87,82,43,39
N00000528,119,30,89,60,11,49,59,19,40
N00000529,90,19,71,50,8,42,40,11,29
N00000530,123,36,87,56,7,49,67,29,38
N00000531,152,30,122,78,6,72,74,24,50
N00000532,105,38,67,58,13,45,47,25,22
N00000533,37,8,29,22,3,19,15,5,10
N00000534,243,65,178,135,14,121,108,51,57
N00000535,273,72,201,152,17,135,121,55,66
N00000536,198,55,143,110,12,98,88,43,45
N00000537,189,47,142,110,13,97,79,34,45
N00000538,197,50,147,105,10,95,92,40,52
N00000539,176,59,117,104,16,88,72,43,29
N00000540,154,35,119,88,9,79,66,26,40
N00000541,205,55,150,105,12,93,100,43,57
N00000542,98,30,68,49,8,41,49,22,27
N00000543,182,53,129,95,13,82,87,40,47
N00000544,110,24,86,56,1,55,54,23,31
N00000545,122,43,79,54,4,50,68,39,29
N00000546,112,36,76,51,5,46,61,31,30
N00000547,153,44,109,75,9,66,78,35,43
N00000548,141,39,102,78,12,66,63,27,36
N00000549,49,17,32,24,3,21,25,14,11
N00000550,217,50,167,100,7,93,117,43,74
N00000551,90,25,65,47,3,44,43,22,21
N00000552,106,31,75,58,11,47,48,20,28
N00000553,140,38,102,66,10,56,74,28,46
N00000554,107,33,74,50,10,40,57,23,34
N00000555,94,25,69,48,6,42,46,19,27
N00000556,115,36,79,57,6,51,58,30,28
N00000557,262,69,193,149,11,138,113,58,55
N00000558,219,62,157,130,15,115,89,47,42
N00000559,168,48,120,93,12,81,75,36,39
N00000560,207,48,159,126,11,115,81,37,44
N00000561,239,60,179,135,14,121,104,46,58
N00000562,173,45,128,105,8,97,68,37,31
N00000563,369,112,257,192,30,162,177,82,95
N00000564,133,36,97,79,15,64,54,21,33
N00000565,99,20,79,50,5,45,49,15,34
N00000566,126,30,96,66,7,59,60,23,37
N00000567,243,65,178,129,16,113,114,49,65
N00000568,186,58,128,93,10,83,93,48,45
N00000569,158,49,109,77,8,69,81,41,40
N00000570,175,39,136,91,9,82,84,30,54
N00000571,171,53,118,95,15,80,76,38,38
N00000572,313,89,224,151,19,132,162,70,92
N00000573,184,45,139,97,6,91,87,39,48
N00000574,219,57,162,114,16,98,105,41,64
N00000575,253,45,208,141,4,137,112,41,71
N00000576,166,42,124,87,10,77,79,32,47
N00000577,207,64,143,115,19,96,92,45,47
N00000578,336,85,251,166,17,149,170,68,102
N00000579,206,55,151,112,12,100,94,43,51
N00000580,248,69,179,134,14,120,114,55,59
N00000581,278,62,216,165,13,152,113,49,64
N00000582,216,64,152,114,7,107,102,57,45
N00000583,142,40,102,80,9,71,62,31,31
N00000584,229,63,166,123,10,113,106,53,53
N00000585,241,59,182,140,17,123,101,42,59
N00000586,252,67,185,142,16,126,110,51,59
N00000587,255,67,188,145,16,129,110,51,59
N00000588,213,58,155,111,13,98,102,45,57
N00000589,302,82,220,156,14,142,146,68,78
N00000590,213,55,158,113,13,100,100,42,58
N00000591,222,55,167,118,11,107,104,44,60
N00000592,243,58,185,123,13,110,120,45,75
N00000593,287,80,207,164,21,143,123,59,64
N00000594,192,51,141,106,11,95,86,40,46
N00000595,261,77,184,140,18,122,121,59,62
N00000596,131,38,93,68,8,60,63,30,33
N00000597,90,34,56,46,9,37,44,25,19
N00000598,143,29,114,80,6,74,63,23,40
N00000599,95,34,61,49,10,39,46,24,22
N00000600,136,45,91,67,15,52,69,30,39
N00000601,136,33,103,68,4,64,68,29,39
