GeographyCode,LC2304NI0001,LC2304NI0002,LC2304NI0003,LC2304NI0004,LC2304NI0005,LC2304NI0006,LC2304NI0007,LC2304NI0008,LC2304NI0009,LC2304NI0010,LC2304NI0011,LC2304NI0012
N00000128,991,911,65,15,156,129,21,6,835,782,44,9
N00000129,346,326,15,5,90,88,1,1,256,238,14,4
N00000130,498,24,415,59,39,3,33,3,459,21,382,56
N00000131,388,14,347,27,58,2,54,2,330,12,293,25
N00000132,366,121,221,24,62,24,35,3,304,97,186,21
N00000133,322,96,214,12,89,29,59,1,233,67,155,11
N00000134,437,36,355,46,58,6,45,7,379,30,310,39
N00000135,312,48,233,31,73,7,62,4,239,41,171,27
N00000136,507,33,434,40,74,3,67,4,433,30,367,36
N00000137,315,20,261,34,61,1,56,4,254,19,205,30
N00000138,464,13,414,37,54,1,50,3,410,12,364,34
N00000139,301,29,243,29,91,9,78,4,210,20,165,25
N00000140,333,42,261,30,100,14,75,11,233,28,186,19
N00000141,443,35,370,38,171,13,151,7,272,22,219,31
N00000142,205,22,157,26,59,5,49,5,146,17,108,21
N00000143,215,20,171,24,65,5,54,6,150,15,117,18
N00000144,228,14,181,33,57,6,49,2,171,8,132,31
N00000145,124,10,102,12,58,3,50,5,66,7,52,7
N00000146,271,31,223,17,44,3,39,2,227,28,184,15
N00000147,227,21,173,33,64,8,51,5,163,13,122,28
N00000148,676,22,583,71,135,4,120,11,541,18,463,60
N00000149,432,10,387,35,117,3,109,5,315,7,278,30
N00000150,365,6,329,30,105,1,100,4,260,5,229,26
N00000151,283,15,237,31,89,4,81,4,194,11,156,27
N00000152,270,6,245,19,80,0,74,6,190,6,171,13
N00000153,250,13,213,24,72,3,64,5,178,10,149,19
N00000154,259,15,230,14,61,6,51,4,198,9,179,10
N00000155,337,34,266,37,65,9,50,6,272,25,216,31
N00000156,301,18,259,24,70,2,65,3,231,16,194,21
N00000157,368,53,267,48,81,11,62,8,287,42,205,40
N00000158,678,41,547,90,170,5,149,16,508,36,398,74
N00000159,221,19,172,30,65,4,58,3,156,15,114,27
N00000160,322,32,264,26,90,7,81,2,232,25,183,24
N00000161,342,18,292,32,56,0,51,5,286,18,241,27
N00000162,242,24,194,24,63,5,57,1,179,19,137,23
N00000163,311,34,228,49,113,12,89,12,198,22,139,37
N00000164,288,8,260,20,63,1,58,4,225,7,202,16
N00000165,325,31,277,17,60,2,56,2,265,29,221,15
N00000166,273,19,228,26,67,5,57,5,206,14,171,21
N00000167,379,19,333,27,67,2,63,2,312,17,270,25
N00000168,345,23,290,32,60,4,51,5,285,19,239,27
N00000169,704,29,615,60,132,4,114,14,572,25,501,46
N00000170,370,5,315,50,65,1,57,7,305,4,258,43
N00000171,416,20,359,37,71,3,63,5,345,17,296,32
N00000172,772,31,644,97,158,2,143,13,614,29,501,84
N00000173,373,3,346,24,64,0,62,2,309,3,284,22
N00000174,393,12,332,49,98,2,89,7,295,10,243,42
N00000175,373,11,336,26,77,3,67,7,296,8,269,19
N00000176,474,49,375,50,119,10,104,5,355,39,271,45
N00000177,323,48,236,39,101,14,81,6,222,34,155,33
N00000178,667,99,486,82,204,27,165,12,463,72,321,70
N00000179,852,92,632,128,279,25,234,20,573,67,398,108
N00000180,280,16,236,28,85,8,74,3,195,8,162,25
N00000181,274,31,208,35,90,8,72,10,184,23,136,25
N00000182,228,8,203,17,75,0,75,0,153,8,128,17
N00000183,293,19,220,54,43,2,36,5,250,17,184,49
N00000184,372,29,293,50,126,8,110,8,246,21,183,42
N00000185,211,4,196,11,82,0,80,2,129,4,116,9
N00000186,299,12,251,36,67,3,60,4,232,9,191,32
N00000187,255,18,204,33,90,4,79,7,165,14,125,26
N00000188,347,11,291,45,72,3,57,12,275,8,234,33
N00000189,341,4,305,32,50,1,46,3,291,3,259,29
N00000190,304,0,283,21,51,0,50,1,253,0,233,20
N00000191,303,13,275,15,69,1,66,2,234,12,209,13
N00000192,302,28,239,35,59,3,54,2,243,25,185,33
N00000193,291,20,220,51,61,2,53,6,230,18,167,45
N00000194,255,16,214,25,76,3,66,7,179,13,148,18
N00000195,246,9,217,20,96,4,86,6,150,5,131,14
N00000196,237,17,197,23,93,4,87,2,144,13,110,21
N00000197,326,22,278,26,45,2,43,0,281,20,235,26
N00000198,287,17,241,29,52,0,49,3,235,17,192,26
N00000199,350,20,297,33,50,2,41,7,300,18,256,26
N00000200,331,10,300,21,51,1,46,4,280,9,254,17
N00000201,294,0,271,23,60,0,57,3,234,0,214,20
N00000202,304,13,271,20,49,5,40,4,255,8,231,16
N00000203,334,29,268,37,68,6,60,2,266,23,208,35
N00000204,393,14,328,51,87,3,78,6,306,11,250,45
N00000205,303,26,242,35,43,2,35,6,260,24,207,29
N00000206,390,21,324,45,60,1,54,5,330,20,270,40
N00000207,253,14,213,26,35,2,30,3,218,12,183,23
N00000208,316,4,294,18,54,1,52,1,262,3,242,17
N00000209,356,9,302,45,39,0,35,4,317,9,267,41
N00000210,383,36,300,47,109,6,92,11,274,30,208,36
N00000211,528,46,428,54,168,11,145,12,360,35,283,42
N00000212,175,13,134,28,47,3,37,7,128,10,97,21
N00000213,281,23,222,36,69,1,57,11,212,22,165,25
N00000214,323,25,263,35,54,4,45,5,269,21,218,30
N00000215,400,27,330,43,66,0,62,4,334,27,268,39
N00000216,397,20,326,51,73,7,61,5,324,13,265,46
N00000217,479,43,414,22,73,6,65,2,406,37,349,20
N00000218,361,17,309,35,75,0,72,3,286,17,237,32
N00000219,245,13,201,31,74,1,69,4,171,12,132,27
N00000220,284,5,237,42,61,0,57,4,223,5,180,38
N00000221,262,7,233,22,71,1,67,3,191,6,166,19
N00000222,298,9,265,24,70,2,65,3,228,7,200,21
N00000223,319,18,278,23,69,5,62,2,250,13,216,21
N00000224,243,18,192,33,61,8,50,3,182,10,142,30
N00000225,147,9,129,9,58,3,53,2,89,6,76,7
N00000226,261,22,213,26,66,6,58,2,195,16,155,24
N00000227,195,12,161,22,82,5,66,11,113,7,95,11
N00000228,306,9,286,11,84,3,80,1,222,6,206,10
N00000229,395,18,338,39,129,5,118,6,266,13,220,33
N00000230,293,22,229,42,63,1,53,9,230,21,176,33
N00000231,324,19,220,85,63,8,53,2,261,11,167,83
N00000232,309,39,224,46,69,9,57,3,240,30,167,43
N00000233,258,17,196,45,71,5,58,8,187,12,138,37
N00000234,256,45,170,41,72,9,58,5,184,36,112,36
N00000235,323,33,257,33,43,7,34,2,280,26,223,31
N00000236,291,21,233,37,50,2,46,2,241,19,187,35
N00000237,416,24,340,52,65,4,58,3,351,20,282,49
N00000238,306,13,277,16,51,4,47,0,255,9,230,16
N00000239,254,7,200,47,82,1,74,7,172,6,126,40
N00000240,354,17,279,58,61,2,51,8,293,15,228,50
N00000241,424,39,340,45,36,3,28,5,388,36,312,40
N00000242,360,19,311,30,51,4,44,3,309,15,267,27
N00000243,265,27,203,35,64,7,54,3,201,20,149,32
N00000244,275,22,227,26,69,7,59,3,206,15,168,23
N00000245,314,29,248,37,70,8,59,3,244,21,189,34
N00000246,309,28,254,27,86,10,72,4,223,18,182,23
N00000247,309,22,258,29,59,2,51,6,250,20,207,23
N00000248,337,23,285,29,65,2,58,5,272,21,227,24
N00000249,386,32,296,58,46,1,39,6,340,31,257,52
N00000250,401,20,328,53,68,3,63,2,333,17,265,51
N00000251,456,26,372,58,41,2,37,2,415,24,335,56
N00000252,345,14,285,46,58,2,54,2,287,12,231,44
N00000253,499,20,452,27,88,3,81,4,411,17,371,23
N00000254,315,9,284,22,61,2,54,5,254,7,230,17
N00000255,351,38,280,33,62,5,54,3,289,33,226,30
N00000256,780,73,606,101,121,7,107,7,659,66,499,94
N00000257,447,19,384,44,83,3,77,3,364,16,307,41
N00000258,379,35,316,28,53,3,47,3,326,32,269,25
N00000259,465,278,158,29,92,52,38,2,373,226,120,27
N00000260,560,203,313,44,112,16,96,0,448,187,217,44
N00000261,561,331,196,34,105,53,48,4,456,278,148,30
N00000262,419,247,143,29,87,51,34,2,332,196,109,27
N00000263,239,151,76,12,56,36,18,2,183,115,58,10
N00000264,566,358,168,40,99,66,31,2,467,292,137,38
N00000265,351,246,89,16,82,61,20,1,269,185,69,15
N00000266,328,203,109,16,63,41,20,2,265,162,89,14
N00000267,431,14,376,41,61,4,57,0,370,10,319,41
N00000268,384,20,330,34,67,3,61,3,317,17,269,31
N00000269,347,16,312,19,53,3,48,2,294,13,264,17
N00000270,371,17,310,44,78,6,63,9,293,11,247,35
N00000271,380,24,325,31,59,3,51,5,321,21,274,26
N00000272,295,21,245,29,69,3,61,5,226,18,184,24
N00000273,460,28,373,59,55,5,43,7,405,23,330,52
N00000274,468,35,395,38,70,3,64,3,398,32,331,35
N00000275,291,29,233,29,78,5,67,6,213,24,166,23
N00000276,315,20,252,43,53,0,45,8,262,20,207,35
N00000277,310,15,253,42,45,2,37,6,265,13,216,36
N00000278,304,22,257,25,47,0,45,2,257,22,212,23
N00000279,181,14,138,29,23,1,14,8,158,13,124,21
N00000280,392,22,288,82,70,5,51,14,322,17,237,68
N00000281,349,18,307,24,89,5,79,5,260,13,228,19
N00000282,364,31,280,53,78,3,69,6,286,28,211,47
N00000283,346,27,268,51,66,4,57,5,280,23,211,46
N00000284,382,19,296,67,74,1,62,11,308,18,234,56
N00000285,322,15,243,64,65,2,57,6,257,13,186,58
N00000286,271,4,248,19,84,2,77,5,187,2,171,14
N00000287,297,13,234,50,94,5,77,12,203,8,157,38
N00000288,353,8,276,69,84,4,72,8,269,4,204,61
N00000289,496,14,424,58,104,2,96,6,392,12,328,52
N00000290,271,6,249,16,93,3,87,3,178,3,162,13
N00000291,512,20,430,62,94,1,88,5,418,19,342,57
N00000292,731,43,602,86,129,3,118,8,602,40,484,78
N00000293,522,35,421,66,50,3,43,4,472,32,378,62
N00000294,405,16,354,35,85,1,79,5,320,15,275,30
N00000295,421,39,312,70,112,7,97,8,309,32,215,62
N00000296,287,29,234,24,52,4,44,4,235,25,190,20
N00000297,371,39,309,23,110,12,95,3,261,27,214,20
N00000298,335,23,260,52,49,2,37,10,286,21,223,42
N00000299,324,37,254,33,54,3,50,1,270,34,204,32
N00000300,296,38,243,15,68,9,59,0,228,29,184,15
N00000301,366,41,281,44,43,7,33,3,323,34,248,41
N00000302,363,25,287,51,56,4,46,6,307,21,241,45
N00000303,318,18,266,34,53,4,44,5,265,14,222,29
N00000304,342,37,255,50,35,3,29,3,307,34,226,47
N00000305,395,14,347,34,49,2,44,3,346,12,303,31
N00000306,381,27,299,55,50,2,42,6,331,25,257,49
N00000307,355,26,288,41,38,1,36,1,317,25,252,40
N00000308,277,27,211,39,44,3,38,3,233,24,173,36
N00000309,378,29,292,57,50,4,38,8,328,25,254,49
N00000310,408,271,124,13,101,60,39,2,307,211,85,11
N00000311,333,267,48,18,90,73,16,1,243,194,32,17
N00000312,512,350,133,29,118,70,39,9,394,280,94,20
N00000313,636,536,80,20,122,93,26,3,514,443,54,17
N00000314,358,310,35,13,104,95,5,4,254,215,30,9
N00000315,345,280,51,14,78,70,8,0,267,210,43,14
N00000316,374,334,27,13,86,73,11,2,288,261,16,11
N00000317,447,353,72,22,155,126,24,5,292,227,48,17
N00000318,344,14,302,28,85,1,76,8,259,13,226,20
N00000319,819,19,711,89,161,1,153,7,658,18,558,82
N00000320,318,17,281,20,91,6,82,3,227,11,199,17
N00000321,517,24,461,32,118,1,113,4,399,23,348,28
N00000322,389,16,336,37,121,2,108,11,268,14,228,26
N00000323,472,169,264,39,79,26,47,6,393,143,217,33
N00000324,376,138,211,27,102,25,67,10,274,113,144,17
N00000325,538,131,360,47,120,25,87,8,418,106,273,39
N00000326,946,60,753,133,219,16,191,12,727,44,562,121
N00000327,325,19,245,61,62,1,57,4,263,18,188,57
N00000328,291,14,238,39,52,5,44,3,239,9,194,36
N00000329,402,25,333,44,101,10,85,6,301,15,248,38
N00000330,539,29,437,73,55,1,51,3,484,28,386,70
N00000331,612,33,512,67,131,8,113,10,481,25,399,57
N00000332,284,20,214,50,64,5,54,5,220,15,160,45
N00000333,293,10,249,34,77,1,75,1,216,9,174,33
N00000334,294,17,221,56,57,1,51,5,237,16,170,51
N00000335,326,43,237,46,72,6,61,5,254,37,176,41
N00000336,330,36,265,29,62,3,59,0,268,33,206,29
N00000337,282,25,224,33,55,5,48,2,227,20,176,31
N00000338,308,56,228,24,75,7,63,5,233,49,165,19
N00000339,294,44,227,23,43,4,37,2,251,40,190,21
N00000340,427,45,356,26,110,10,97,3,317,35,259,23
N00000341,348,35,278,35,69,10,56,3,279,25,222,32
N00000342,359,26,299,34,49,1,47,1,310,25,252,33
N00000343,351,22,287,42,49,4,39,6,302,18,248,36
N00000344,406,319,78,9,173,123,48,2,233,196,30,7
N00000345,416,387,26,3,102,91,10,1,314,296,16,2
N00000346,685,628,43,14,94,81,13,0,591,547,30,14
N00000347,257,228,16,13,84,80,3,1,173,148,13,12
N00000348,426,358,61,7,134,89,44,1,292,269,17,6
N00000349,368,324,26,18,78,71,4,3,290,253,22,15
N00000350,577,477,88,12,112,87,25,0,465,390,63,12
N00000351,414,267,132,15,88,51,34,3,326,216,98,12
N00000352,466,423,38,5,68,57,10,1,398,366,28,4
N00000353,422,267,148,7,73,33,40,0,349,234,108,7
N00000354,405,171,232,2,79,30,48,1,326,141,184,1
N00000355,441,303,135,3,81,49,32,0,360,254,103,3
N00000356,414,390,9,15,88,85,1,2,326,305,8,13
N00000357,1212,1097,52,63,219,205,10,4,993,892,42,59
N00000358,371,347,11,13,82,80,2,0,289,267,9,13
N00000359,820,583,161,76,239,177,56,6,581,406,105,70
N00000360,423,363,54,6,78,66,12,0,345,297,42,6
N00000361,413,241,153,19,109,62,45,2,304,179,108,17
N00000362,390,268,119,3,57,35,21,1,333,233,98,2
N00000363,484,430,52,2,80,70,9,1,404,360,43,1
N00000364,475,216,256,3,85,39,46,0,390,177,210,3
N00000365,255,197,55,3,49,41,7,1,206,156,48,2
N00000366,536,421,94,21,88,70,18,0,448,351,76,21
N00000367,351,320,28,3,80,76,4,0,271,244,24,3
N00000368,544,423,107,14,124,79,40,5,420,344,67,9
N00000369,411,184,206,21,93,43,49,1,318,141,157,20
N00000370,485,224,249,12,101,46,54,1,384,178,195,11
N00000371,447,242,194,11,75,39,36,0,372,203,158,11
N00000372,380,249,110,21,47,27,17,3,333,222,93,18
N00000373,437,247,157,33,70,38,27,5,367,209,130,28
N00000374,348,210,125,13,45,19,25,1,303,191,100,12
N00000375,303,172,119,12,68,31,35,2,235,141,84,10
N00000376,261,131,124,6,57,26,31,0,204,105,93,6
N00000377,268,120,141,7,68,30,36,2,200,90,105,5
N00000378,289,166,116,7,91,57,34,0,198,109,82,7
N00000379,490,247,228,15,60,23,36,1,430,224,192,14
N00000380,532,492,39,1,73,66,7,0,459,426,32,1
N00000381,979,866,96,17,178,153,22,3,801,713,74,14
N00000382,557,499,54,4,85,74,10,1,472,425,44,3
N00000383,472,252,213,7,76,39,35,2,396,213,178,5
N00000384,490,436,49,5,55,49,6,0,435,387,43,5
N00000385,445,274,160,11,78,44,32,2,367,230,128,9
N00000386,291,255,23,13,78,74,3,1,213,181,20,12
N00000387,227,205,17,5,66,65,1,0,161,140,16,5
N00000388,1602,1455,118,29,365,339,21,5,1237,1116,97,24
N00000389,445,416,24,5,100,91,8,1,345,325,16,4
N00000390,972,143,808,21,132,17,115,0,840,126,693,21
N00000391,524,43,443,38,95,10,80,5,429,33,363,33
N00000392,1399,88,1228,83,172,7,162,3,1227,81,1066,80
N00000393,459,23,422,14,88,5,79,4,371,18,343,10
N00000394,406,42,337,27,61,2,55,4,345,40,282,23
N00000395,508,138,352,18,154,25,122,7,354,113,230,11
N00000396,376,95,268,13,48,12,35,1,328,83,233,12
N00000397,520,188,305,27,73,29,40,4,447,159,265,23
N00000398,463,24,431,8,104,2,100,2,359,22,331,6
N00000399,304,11,283,10,63,1,62,0,241,10,221,10
N00000400,240,225,12,3,73,66,6,1,167,159,6,2
N00000401,286,269,10,7,64,62,2,0,222,207,8,7
N00000402,248,218,24,6,57,52,5,0,191,166,19,6
N00000403,522,465,49,8,97,91,6,0,425,374,43,8
N00000404,276,261,15,0,99,93,6,0,177,168,9,0
N00000405,223,193,24,6,63,52,11,0,160,141,13,6
N00000406,397,77,313,7,65,7,58,0,332,70,255,7
N00000407,1125,807,293,25,175,125,48,2,950,682,245,23
N00000408,468,313,142,13,85,56,28,1,383,257,114,12
N00000409,403,48,342,13,92,18,72,2,311,30,270,11
N00000410,392,80,305,7,61,5,56,0,331,75,249,7
N00000411,355,330,24,1,60,54,6,0,295,276,18,1
N00000412,438,241,191,6,83,48,33,2,355,193,158,4
N00000413,442,367,73,2,64,57,6,1,378,310,67,1
N00000414,380,145,225,10,75,30,44,1,305,115,181,9
N00000415,439,58,364,17,87,8,78,1,352,50,286,16
N00000416,420,147,253,20,69,25,43,1,351,122,210,19
N00000417,533,39,454,40,73,8,62,3,460,31,392,37
N00000418,857,80,736,41,152,12,133,7,705,68,603,34
N00000419,354,96,239,19,64,10,48,6,290,86,191,13
N00000420,339,46,274,19,95,8,86,1,244,38,188,18
N00000421,530,20,473,37,89,3,79,7,441,17,394,30
N00000422,422,32,362,28,110,6,99,5,312,26,263,23
N00000423,461,110,328,23,84,11,67,6,377,99,261,17
N00000424,561,449,100,12,82,67,13,2,479,382,87,10
N00000425,363,144,208,11,67,28,39,0,296,116,169,11
N00000426,307,42,257,8,73,9,62,2,234,33,195,6
N00000427,339,188,125,26,83,55,24,4,256,133,101,22
N00000428,398,94,294,10,72,19,53,0,326,75,241,10
N00000429,474,108,355,11,93,21,72,0,381,87,283,11
N00000430,497,26,455,16,89,7,80,2,408,19,375,14
N00000431,361,85,265,11,80,19,60,1,281,66,205,10
N00000432,285,15,260,10,70,4,65,1,215,11,195,9
N00000433,280,81,193,6,91,22,69,0,189,59,124,6
N00000434,445,45,372,28,105,11,93,1,340,34,279,27
N00000435,430,123,281,26,95,23,67,5,335,100,214,21
N00000436,522,50,434,38,99,8,86,5,423,42,348,33
N00000437,664,501,150,13,88,68,19,1,576,433,131,12
N00000438,475,291,175,9,81,46,33,2,394,245,142,7
N00000439,419,186,226,7,63,29,33,1,356,157,193,6
N00000440,417,326,89,2,61,40,21,0,356,286,68,2
N00000441,311,244,51,16,57,42,11,4,254,202,40,12
N00000442,444,312,117,15,90,47,41,2,354,265,76,13
N00000443,488,215,246,27,51,20,31,0,437,195,215,27
N00000444,566,259,264,43,149,68,73,8,417,191,191,35
N00000445,397,220,166,11,51,25,26,0,346,195,140,11
N00000446,336,201,128,7,57,31,24,2,279,170,104,5
N00000447,309,126,176,7,79,18,61,0,230,108,115,7
N00000448,246,185,44,17,91,66,21,4,155,119,23,13
N00000449,435,62,358,15,86,12,73,1,349,50,285,14
N00000450,491,276,194,21,73,32,38,3,418,244,156,18
N00000451,493,334,151,8,79,48,29,2,414,286,122,6
N00000452,452,124,314,14,89,22,60,7,363,102,254,7
N00000453,335,74,243,18,100,20,77,3,235,54,166,15
N00000454,514,80,409,25,73,11,59,3,441,69,350,22
N00000455,273,17,245,11,56,3,52,1,217,14,193,10
N00000456,322,16,290,16,41,0,40,1,281,16,250,15
N00000457,347,16,318,13,53,2,50,1,294,14,268,12
N00000458,366,21,334,11,56,2,51,3,310,19,283,8
N00000459,690,60,603,27,125,23,100,2,565,37,503,25
N00000460,359,48,284,27,70,4,63,3,289,44,221,24
N00000461,421,10,390,21,72,1,70,1,349,9,320,20
N00000462,232,14,185,33,64,2,55,7,168,12,130,26
N00000463,777,176,544,57,165,32,122,11,612,144,422,46
N00000464,436,32,379,25,80,9,69,2,356,23,310,23
N00000465,305,42,243,20,68,11,55,2,237,31,188,18
N00000466,375,29,324,22,69,4,63,2,306,25,261,20
N00000467,290,29,250,11,72,9,62,1,218,20,188,10
N00000468,302,32,249,21,52,5,44,3,250,27,205,18
N00000469,440,40,379,21,62,8,52,2,378,32,327,19
N00000470,286,106,162,18,55,20,33,2,231,86,129,16
N00000471,286,21,241,24,51,1,50,0,235,20,191,24
N00000472,222,89,112,21,60,19,36,5,162,70,76,16
N00000473,202,29,168,5,48,2,45,1,154,27,123,4
N00000474,250,98,134,18,73,29,44,0,177,69,90,18
