GeographyCode,LC2110NI0001,LC2110NI0002,LC2110NI0003,LC2110NI0004,LC2110NI0005,LC2110NI0006,LC2110NI0007,LC2110NI0008,LC2110NI0009,LC2110NI0010,LC2110NI0011,LC2110NI0012,LC2110NI0013,LC2110NI0014,LC2110NI0015,LC2110NI0016
N00000047,374,64,288,22,88,17,58,13,73,12,58,3,213,35,172,6
N00000048,304,53,229,22,106,19,77,10,93,20,65,8,105,14,87,4
N00000049,254,68,169,17,73,18,45,10,84,27,50,7,97,23,74,0
N00000050,299,61,226,12,74,19,50,5,71,20,47,4,154,22,129,3
N00000051,313,244,44,25,118,90,12,16,84,61,17,6,111,93,15,3
N00000052,309,191,97,21,99,67,22,10,84,56,22,6,126,68,53,5
N00000053,261,150,74,37,93,57,17,19,80,48,19,13,88,45,38,5
N00000054,266,50,163,53,101,21,56,24,84,18,51,15,81,11,56,14
N00000055,266,54,198,14,72,12,54,6,60,14,38,8,134,28,106,0
N00000056,283,68,185,30,72,13,44,15,81,23,47,11,130,32,94,4
N00000057,279,60,177,42,114,19,68,27,91,23,55,13,74,18,54,2
N00000058,266,53,187,26,104,24,60,20,80,20,54,6,82,9,73,0
N00000059,226,46,137,43,75,14,38,23,75,13,52,10,76,19,47,10
N00000060,394,106,256,32,134,30,88,16,123,45,67,11,137,31,101,5
N00000061,273,65,184,24,53,14,34,5,55,16,30,9,165,35,120,10
N00000062,351,83,236,32,101,27,57,17,71,19,48,4,179,37,131,11
N00000063,431,78,289,64,120,21,71,28,113,20,66,27,198,37,152,9
N00000064,279,160,85,34,96,63,18,15,80,47,24,9,103,50,43,10
N00000065,389,126,234,29,110,42,51,17,76,29,43,4,203,55,140,8
N00000066,264,114,129,21,54,31,13,10,61,30,26,5,149,53,90,6
N00000067,316,148,124,44,113,53,37,23,93,39,37,17,110,56,50,4
N00000068,371,91,235,45,126,21,78,27,82,25,50,7,163,45,107,11
N00000069,334,167,132,35,156,79,50,27,81,45,33,3,97,43,49,5
N00000070,243,103,133,7,47,23,22,2,37,16,21,0,159,64,90,5
N00000071,283,126,133,24,45,22,14,9,71,39,22,10,167,65,97,5
N00000072,1753,558,993,202,628,179,346,103,695,260,366,69,430,119,281,30
N00000073,521,168,289,64,94,31,44,19,158,65,61,32,269,72,184,13
N00000074,1047,442,508,97,354,157,144,53,483,208,239,36,210,77,125,8
N00000075,410,164,194,52,163,63,64,36,113,46,54,13,134,55,76,3
N00000076,344,150,166,28,130,57,52,21,97,51,44,2,117,42,70,5
N00000077,275,151,115,9,90,52,33,5,62,30,30,2,123,69,52,2
N00000078,488,223,207,58,199,106,64,29,192,87,85,20,97,30,58,9
N00000079,564,54,481,29,207,22,166,19,137,22,112,3,220,10,203,7
N00000080,424,28,358,38,148,14,112,22,102,10,85,7,174,4,161,9
N00000081,339,18,300,21,91,3,73,15,78,7,66,5,170,8,161,1
N00000082,342,31,302,9,100,10,85,5,72,13,58,1,170,8,159,3
N00000083,650,49,549,52,231,19,185,27,171,18,142,11,248,12,222,14
N00000084,456,17,405,34,153,5,120,28,95,5,88,2,208,7,197,4
N00000085,437,252,151,34,134,82,36,16,108,69,29,10,195,101,86,8
N00000086,395,324,54,17,154,122,24,8,113,96,12,5,128,106,18,4
N00000087,913,625,251,37,335,249,69,17,236,174,51,11,342,202,131,9
N00000088,216,37,172,7,38,7,28,3,49,9,38,2,129,21,106,2
N00000089,478,391,67,20,180,151,20,9,152,122,22,8,146,118,25,3
N00000090,392,322,53,17,145,123,13,9,116,91,20,5,131,108,20,3
N00000091,476,331,120,25,176,120,39,17,150,114,29,7,150,97,52,1
N00000092,504,61,411,32,176,26,134,16,119,15,94,10,209,20,183,6
N00000093,421,212,197,12,137,87,46,4,72,40,28,4,212,85,123,4
N00000094,492,206,265,21,156,73,68,15,124,48,74,2,212,85,123,4
N00000095,468,319,137,12,180,133,39,8,104,74,29,1,184,112,69,3
N00000096,464,74,363,27,122,22,88,12,97,12,80,5,245,40,195,10
N00000097,850,315,436,99,332,117,160,55,332,127,170,35,186,71,106,9
N00000098,1192,439,595,158,399,143,172,84,513,202,252,59,280,94,171,15
N00000099,258,130,104,24,82,37,31,14,69,38,24,7,107,55,49,3
N00000100,341,207,91,43,101,61,17,23,106,64,29,13,134,82,45,7
N00000101,282,135,95,52,135,62,44,29,90,46,28,16,57,27,23,7
N00000102,318,121,152,45,108,34,47,27,83,38,32,13,127,49,73,5
N00000103,623,233,299,91,228,80,90,58,215,93,101,21,180,60,108,12
N00000104,322,176,106,40,124,69,34,21,130,76,41,13,68,31,31,6
N00000105,327,65,232,30,97,15,59,23,87,26,54,7,143,24,119,0
N00000106,198,21,154,23,69,7,54,8,64,10,42,12,65,4,58,3
N00000107,269,43,192,34,103,13,67,23,76,18,49,9,90,12,76,2
N00000108,243,47,191,5,58,11,46,1,50,12,37,1,135,24,108,3
N00000109,512,121,336,55,162,41,93,28,203,62,118,23,147,18,125,4
N00000110,258,47,171,40,75,11,52,12,78,20,37,21,105,16,82,7
N00000111,356,137,172,47,107,34,48,25,90,39,40,11,159,64,84,11
N00000112,402,133,220,49,166,52,78,36,128,44,76,8,108,37,66,5
N00000113,309,120,152,37,98,38,36,24,101,41,52,8,110,41,64,5
N00000114,318,144,147,27,94,37,39,18,80,39,37,4,144,68,71,5
N00000115,302,140,121,41,109,54,33,22,81,32,39,10,112,54,49,9
N00000116,287,93,151,43,101,31,44,26,94,36,45,13,92,26,62,4
N00000117,168,46,104,18,64,15,39,10,46,13,25,8,58,18,40,0
N00000118,333,43,247,43,70,5,42,23,78,15,48,15,185,23,157,5
N00000119,289,17,246,26,63,1,47,15,42,5,35,2,184,11,164,9
N00000120,323,55,253,15,81,21,50,10,50,16,34,0,192,18,169,5
N00000121,293,29,234,30,82,8,56,18,81,12,61,8,130,9,117,4
N00000122,481,89,338,54,131,29,74,28,123,29,78,16,227,31,186,10
N00000123,351,50,287,14,94,16,68,10,54,9,42,3,203,25,177,1
N00000124,369,58,286,25,63,9,41,13,88,19,63,6,218,30,182,6
N00000125,464,375,76,13,177,143,27,7,124,97,24,3,163,135,25,3
N00000126,481,463,16,2,206,201,3,2,121,115,6,0,154,147,7,0
N00000127,405,335,59,11,166,142,20,4,113,95,15,3,126,98,24,4
N00000128,991,911,65,15,374,352,16,6,261,238,18,5,356,321,31,4
N00000129,346,326,15,5,138,133,4,1,91,87,2,2,117,106,9,2
N00000130,498,24,415,59,211,8,162,41,149,8,131,10,138,8,122,8
N00000131,388,14,347,27,117,1,102,14,79,4,71,4,192,9,174,9
N00000132,366,121,221,24,116,42,67,7,71,21,43,7,179,58,111,10
N00000133,322,96,214,12,81,23,51,7,83,24,57,2,158,49,106,3
N00000134,437,36,355,46,144,6,113,25,111,13,85,13,182,17,157,8
N00000135,312,48,233,31,110,19,72,19,73,13,54,6,129,16,107,6
N00000136,507,33,434,40,170,10,134,26,137,7,122,8,200,16,178,6
N00000137,315,20,261,34,100,7,75,18,79,9,59,11,136,4,127,5
N00000138,464,13,414,37,177,2,155,20,120,6,101,13,167,5,158,4
N00000139,301,29,243,29,58,6,41,11,68,12,46,10,175,11,156,8
N00000140,333,42,261,30,65,8,43,14,76,10,59,7,192,24,159,9
N00000141,443,35,370,38,119,8,87,24,101,10,80,11,223,17,203,3
N00000142,205,22,157,26,55,5,34,16,44,5,33,6,106,12,90,4
N00000143,215,20,171,24,48,4,34,10,62,4,54,4,105,12,83,10
N00000144,228,14,181,33,66,2,46,18,68,2,59,7,94,10,76,8
N00000145,124,10,102,12,24,1,21,2,22,4,14,4,78,5,67,6
N00000146,271,31,223,17,68,9,50,9,53,12,37,4,150,10,136,4
N00000147,227,21,173,33,71,3,48,20,62,8,47,7,94,10,78,6
N00000148,676,22,583,71,249,5,202,42,225,13,191,21,202,4,190,8
N00000149,432,10,387,35,123,3,104,16,126,3,111,12,183,4,172,7
N00000150,365,6,329,30,97,0,81,16,76,4,61,11,192,2,187,3
N00000151,283,15,237,31,68,2,55,11,70,5,47,18,145,8,135,2
N00000152,270,6,245,19,65,2,56,7,73,2,62,9,132,2,127,3
N00000153,250,13,213,24,67,1,53,13,68,5,57,6,115,7,103,5
N00000154,259,15,230,14,71,1,67,3,70,7,60,3,118,7,103,8
N00000155,337,34,266,37,95,7,81,7,85,6,64,15,157,21,121,15
N00000156,301,18,259,24,77,5,54,18,59,3,53,3,165,10,152,3
N00000157,368,53,267,48,104,8,70,26,82,15,58,9,182,30,139,13
N00000158,678,41,547,90,195,14,143,38,147,7,113,27,336,20,291,25
N00000159,221,19,172,30,43,3,24,16,36,3,24,9,142,13,124,5
N00000160,322,32,264,26,79,9,57,13,68,8,52,8,175,15,155,5
N00000161,342,18,292,32,89,1,69,19,46,7,34,5,207,10,189,8
N00000162,242,24,194,24,47,4,36,7,66,7,44,15,129,13,114,2
N00000163,311,34,228,49,74,8,49,17,83,5,64,14,154,21,115,18
N00000164,288,8,260,20,65,3,53,9,53,1,44,8,170,4,163,3
N00000165,325,31,277,17,84,12,62,10,76,8,62,6,165,11,153,1
N00000166,273,19,228,26,48,3,31,14,51,9,40,2,174,7,157,10
N00000167,379,19,333,27,101,1,80,20,82,10,68,4,196,8,185,3
N00000168,345,23,290,32,84,8,57,19,73,7,60,6,188,8,173,7
N00000169,704,29,615,60,182,6,146,30,135,8,114,13,387,15,355,17
N00000170,370,5,315,50,115,2,86,27,109,1,90,18,146,2,139,5
N00000171,416,20,359,37,125,4,105,16,92,6,76,10,199,10,178,11
N00000172,772,31,644,97,202,5,144,53,186,16,147,23,384,10,353,21
N00000173,373,3,346,24,95,0,82,13,82,2,76,4,196,1,188,7
N00000174,393,12,332,49,132,2,103,27,110,5,90,15,151,5,139,7
N00000175,373,11,336,26,117,3,98,16,118,4,110,4,138,4,128,6
N00000176,474,49,375,50,148,15,104,29,109,11,85,13,217,23,186,8
N00000177,323,48,236,39,89,12,55,22,86,13,61,12,148,23,120,5
N00000178,667,99,486,82,181,22,109,50,152,31,106,15,334,46,271,17
N00000179,852,92,632,128,207,24,119,64,271,34,189,48,374,34,324,16
N00000180,280,16,236,28,86,2,70,14,81,5,65,11,113,9,101,3
N00000181,274,31,208,35,49,7,33,9,96,14,64,18,129,10,111,8
N00000182,228,8,203,17,56,1,47,8,73,7,57,9,99,0,99,0
N00000183,293,19,220,54,89,4,59,26,78,9,51,18,126,6,110,10
N00000184,372,29,293,50,83,7,51,25,96,13,65,18,193,9,177,7
N00000185,211,4,196,11,31,0,24,7,27,2,25,0,153,2,147,4
N00000186,299,12,251,36,106,3,84,19,88,4,72,12,105,5,95,5
N00000187,255,18,204,33,71,4,48,19,69,6,54,9,115,8,102,5
N00000188,347,11,291,45,122,1,100,21,105,4,87,14,120,6,104,10
N00000189,341,4,305,32,114,0,97,17,91,1,82,8,136,3,126,7
N00000190,304,0,283,21,74,0,62,12,72,0,66,6,158,0,155,3
N00000191,303,13,275,15,69,4,60,5,65,4,58,3,169,5,157,7
N00000192,302,28,239,35,89,13,55,21,94,9,77,8,119,6,107,6
N00000193,291,20,220,51,126,9,84,33,76,8,57,11,89,3,79,7
N00000194,255,16,214,25,64,4,43,17,65,9,50,6,126,3,121,2
N00000195,246,9,217,20,55,1,44,10,49,2,44,3,142,6,129,7
N00000196,237,17,197,23,60,3,47,10,43,8,27,8,134,6,123,5
N00000197,326,22,278,26,104,6,84,14,101,13,78,10,121,3,116,2
N00000198,287,17,241,29,86,5,67,14,78,7,65,6,123,5,109,9
N00000199,350,20,297,33,102,6,78,18,109,8,93,8,139,6,126,7
N00000200,331,10,300,21,100,1,93,6,105,5,89,11,126,4,118,4
N00000201,294,0,271,23,55,0,44,11,68,0,64,4,171,0,163,8
N00000202,304,13,271,20,68,4,53,11,45,2,36,7,191,7,182,2
N00000203,334,29,268,37,79,1,59,19,71,12,50,9,184,16,159,9
N00000204,393,14,328,51,100,5,71,24,102,7,77,18,191,2,180,9
N00000205,303,26,242,35,99,13,64,22,72,4,60,8,132,9,118,5
N00000206,390,21,324,45,74,3,50,21,132,14,98,20,184,4,176,4
N00000207,253,14,213,26,61,3,48,10,73,6,58,9,119,5,107,7
N00000208,316,4,294,18,79,0,72,7,67,0,60,7,170,4,162,4
N00000209,356,9,302,45,121,1,93,27,65,4,52,9,170,4,157,9
N00000210,383,36,300,47,85,9,57,19,85,14,59,12,213,13,184,16
N00000211,528,46,428,54,100,10,64,26,105,16,69,20,323,20,295,8
N00000212,175,13,134,28,43,1,29,13,51,4,38,9,81,8,67,6
N00000213,281,23,222,36,51,5,33,13,75,10,49,16,155,8,140,7
N00000214,323,25,263,35,85,9,59,17,81,11,61,9,157,5,143,9
N00000215,400,27,330,43,113,11,85,17,73,7,53,13,214,9,192,13
N00000216,397,20,326,51,100,3,72,25,104,8,84,12,193,9,170,14
N00000217,479,43,414,22,124,19,95,10,64,8,52,4,291,16,267,8
N00000218,361,17,309,35,93,1,70,22,54,5,47,2,214,11,192,11
N00000219,245,13,201,31,77,5,58,14,57,4,43,10,111,4,100,7
N00000220,284,5,237,42,112,1,84,27,84,2,73,9,88,2,80,6
N00000221,262,7,233,22,81,1,66,14,65,3,58,4,116,3,109,4
N00000222,298,9,265,24,75,3,57,15,77,1,70,6,146,5,138,3
N00000223,319,18,278,23,94,4,73,17,58,4,50,4,167,10,155,2
N00000224,243,18,192,33,68,2,47,19,57,7,43,7,118,9,102,7
N00000225,147,9,129,9,18,0,14,4,13,3,9,1,116,6,106,4
N00000226,261,22,213,26,66,7,50,9,38,6,24,8,157,9,139,9
N00000227,195,12,161,22,31,1,23,7,41,3,31,7,123,8,107,8
N00000228,306,9,286,11,70,2,63,5,61,4,54,3,175,3,169,3
N00000229,395,18,338,39,98,1,75,22,75,7,57,11,222,10,206,6
N00000230,293,22,229,42,112,5,81,26,69,9,52,8,112,8,96,8
N00000231,324,19,220,85,155,4,87,64,88,5,63,20,81,10,70,1
N00000232,309,39,224,46,97,13,56,28,96,14,67,15,116,12,101,3
N00000233,258,17,196,45,66,1,35,30,78,8,58,12,114,8,103,3
N00000234,256,45,170,41,73,10,39,24,83,21,48,14,100,14,83,3
N00000235,323,33,257,33,109,8,82,19,57,6,45,6,157,19,130,8
N00000236,291,21,233,37,116,6,83,27,75,11,57,7,100,4,93,3
N00000237,416,24,340,52,133,2,95,36,97,8,79,10,186,14,166,6
N00000238,306,13,277,16,63,1,57,5,53,4,45,4,190,8,175,7
N00000239,254,7,200,47,82,1,54,27,69,2,52,15,103,4,94,5
N00000240,354,17,279,58,165,5,124,36,110,9,81,20,79,3,74,2
N00000241,424,39,340,45,156,13,113,30,76,5,61,10,192,21,166,5
N00000242,360,19,311,30,126,5,104,17,87,4,76,7,147,10,131,6
N00000243,265,27,203,35,73,4,50,19,61,10,41,10,131,13,112,6
N00000244,275,22,227,26,95,4,73,18,69,5,58,6,111,13,96,2
N00000245,314,29,248,37,77,9,45,23,82,7,67,8,155,13,136,6
N00000246,309,28,254,27,94,5,71,18,78,12,62,4,137,11,121,5
N00000247,309,22,258,29,80,10,57,13,57,4,47,6,172,8,154,10
N00000248,337,23,285,29,93,8,63,22,70,7,62,1,174,8,160,6
N00000249,386,32,296,58,143,14,95,34,125,14,98,13,118,4,103,11
N00000250,401,20,328,53,115,2,85,28,131,7,104,20,155,11,139,5
N00000251,456,26,372,58,192,12,146,34,155,12,122,21,109,2,104,3
N00000252,345,14,285,46,113,3,82,28,66,3,54,9,166,8,149,9
N00000253,499,20,452,27,147,3,133,11,117,10,97,10,235,7,222,6
N00000254,315,9,284,22,88,0,78,10,62,3,56,3,165,6,150,9
N00000255,351,38,280,33,96,14,70,12,69,7,52,10,186,17,158,11
N00000256,780,73,606,101,211,30,130,51,167,19,119,29,402,24,357,21
N00000257,447,19,384,44,132,7,105,20,121,9,95,17,194,3,184,7
N00000258,379,35,316,28,122,19,90,13,61,6,53,2,196,10,173,13
N00000259,465,278,158,29,138,90,33,15,126,82,36,8,201,106,89,6
N00000260,560,203,313,44,194,74,93,27,167,77,75,15,199,52,145,2
N00000261,561,331,196,34,195,130,45,20,152,94,52,6,214,107,99,8
N00000262,419,247,143,29,131,83,35,13,103,62,34,7,185,102,74,9
N00000263,239,151,76,12,69,43,16,10,63,44,17,2,107,64,43,0
N00000264,566,358,168,40,233,149,61,23,143,84,43,16,190,125,64,1
N00000265,351,246,89,16,104,68,27,9,84,61,19,4,163,117,43,3
N00000266,328,203,109,16,116,68,36,12,77,52,22,3,135,83,51,1
N00000267,431,14,376,41,129,1,101,27,78,3,69,6,224,10,206,8
N00000268,384,20,330,34,112,3,89,20,92,11,70,11,180,6,171,3
N00000269,347,16,312,19,96,5,80,11,54,5,44,5,197,6,188,3
N00000270,371,17,310,44,92,3,68,21,84,7,66,11,195,7,176,12
N00000271,380,24,325,31,110,7,87,16,83,10,67,6,187,7,171,9
N00000272,295,21,245,29,65,7,43,15,64,7,47,10,166,7,155,4
N00000273,460,28,373,59,141,8,100,33,86,9,68,9,233,11,205,17
N00000274,468,35,395,38,127,4,101,22,109,11,92,6,232,20,202,10
N00000275,291,29,233,29,80,7,56,17,61,8,44,9,150,14,133,3
N00000276,315,20,252,43,101,5,70,26,94,9,77,8,120,6,105,9
N00000277,310,15,253,42,111,2,79,30,98,4,88,6,101,9,86,6
N00000278,304,22,257,25,103,10,78,15,88,6,75,7,113,6,104,3
N00000279,181,14,138,29,60,5,39,16,91,8,72,11,30,1,27,2
N00000280,392,22,288,82,168,4,111,53,138,13,101,24,86,5,76,5
N00000281,349,18,307,24,88,7,70,11,57,5,49,3,204,6,188,10
N00000282,364,31,280,53,106,16,56,34,81,7,65,9,177,8,159,10
N00000283,346,27,268,51,102,7,69,26,91,8,71,12,153,12,128,13
N00000284,382,19,296,67,149,5,102,42,118,6,95,17,115,8,99,8
N00000285,322,15,243,64,140,7,94,39,105,3,83,19,77,5,66,6
N00000286,271,4,248,19,66,1,57,8,59,1,54,4,146,2,137,7
N00000287,297,13,234,50,86,2,53,31,87,7,70,10,124,4,111,9
N00000288,353,8,276,69,110,1,69,40,111,2,90,19,132,5,117,10
N00000289,496,14,424,58,162,3,127,32,175,6,150,19,159,5,147,7
N00000290,271,6,249,16,78,1,69,8,66,1,61,4,127,4,119,4
N00000291,512,20,430,62,152,3,114,35,148,11,122,15,212,6,194,12
N00000292,731,43,602,86,258,14,187,57,229,19,194,16,244,10,221,13
N00000293,522,35,421,66,204,12,147,45,185,19,148,18,133,4,126,3
N00000294,405,16,354,35,113,2,93,18,81,9,69,3,211,5,192,14
N00000295,421,39,312,70,113,9,61,43,90,15,61,14,218,15,190,13
N00000296,287,29,234,24,87,8,66,13,86,10,67,9,114,11,101,2
N00000297,371,39,309,23,79,11,54,14,83,9,67,7,209,19,188,2
N00000298,335,23,260,52,118,8,87,23,96,9,68,19,121,6,105,10
N00000299,324,37,254,33,80,10,54,16,95,16,66,13,149,11,134,4
N00000300,296,38,243,15,79,7,63,9,80,12,65,3,137,19,115,3
N00000301,366,41,281,44,138,21,90,27,132,14,108,10,96,6,83,7
N00000302,363,25,287,51,124,7,88,29,85,7,66,12,154,11,133,10
N00000303,318,18,266,34,108,3,83,22,98,8,82,8,112,7,101,4
N00000304,342,37,255,50,138,16,94,28,142,18,108,16,62,3,53,6
N00000305,395,14,347,34,147,3,122,22,76,5,64,7,172,6,161,5
N00000306,381,27,299,55,152,9,106,37,125,13,95,17,104,5,98,1
N00000307,355,26,288,41,129,10,89,30,93,5,80,8,133,11,119,3
N00000308,277,27,211,39,83,7,50,26,74,11,53,10,120,9,108,3
N00000309,378,29,292,57,143,6,103,34,111,11,84,16,124,12,105,7
N00000310,408,271,124,13,99,71,24,4,77,50,27,0,232,150,73,9
N00000311,333,267,48,18,88,71,9,8,81,64,12,5,164,132,27,5
N00000312,512,350,133,29,165,123,29,13,140,100,33,7,207,127,71,9
N00000313,636,536,80,20,255,223,21,11,176,158,11,7,205,155,48,2
N00000314,358,310,35,13,113,95,12,6,100,81,15,4,145,134,8,3
N00000315,345,280,51,14,114,93,17,4,106,86,10,10,125,101,24,0
N00000316,374,334,27,13,128,116,7,5,91,82,5,4,155,136,15,4
N00000317,447,353,72,22,124,104,11,9,113,92,14,7,210,157,47,6
N00000318,344,14,302,28,108,7,86,15,78,4,66,8,158,3,150,5
N00000319,819,19,711,89,285,6,222,57,250,6,218,26,284,7,271,6
N00000320,318,17,281,20,87,4,73,10,64,8,48,8,167,5,160,2
N00000321,517,24,461,32,169,9,139,21,159,10,142,7,189,5,180,4
N00000322,389,16,336,37,119,5,96,18,115,9,97,9,155,2,143,10
N00000323,472,169,264,39,149,48,78,23,116,52,56,8,207,69,130,8
N00000324,376,138,211,27,96,56,32,8,79,31,39,9,201,51,140,10
N00000325,538,131,360,47,185,54,109,22,146,47,87,12,207,30,164,13
N00000326,946,60,753,133,304,17,214,73,290,21,229,40,352,22,310,20
N00000327,325,19,245,61,117,5,70,42,115,9,92,14,93,5,83,5
N00000328,291,14,238,39,112,6,88,18,95,4,76,15,84,4,74,6
N00000329,402,25,333,44,147,6,120,21,112,8,89,15,143,11,124,8
N00000330,539,29,437,73,182,7,136,39,216,18,173,25,141,4,128,9
N00000331,612,33,512,67,231,9,182,40,188,13,156,19,193,11,174,8
N00000332,284,20,214,50,107,5,69,33,85,7,62,16,92,8,83,1
N00000333,293,10,249,34,122,4,95,23,88,1,78,9,83,5,76,2
N00000334,294,17,221,56,118,3,75,40,90,7,71,12,86,7,75,4
N00000335,326,43,237,46,91,11,57,23,73,14,48,11,162,18,132,12
N00000336,330,36,265,29,75,13,47,15,64,10,47,7,191,13,171,7
N00000337,282,25,224,33,60,6,41,13,58,3,45,10,164,16,138,10
N00000338,308,56,228,24,85,18,53,14,58,16,35,7,165,22,140,3
N00000339,294,44,227,23,79,14,55,10,71,12,53,6,144,18,119,7
N00000340,427,45,356,26,109,15,78,16,84,12,67,5,234,18,211,5
N00000341,348,35,278,35,94,11,67,16,65,6,49,10,189,18,162,9
N00000342,359,26,299,34,122,5,97,20,102,8,85,9,135,13,117,5
N00000343,351,22,287,42,122,8,93,21,90,6,73,11,139,8,121,10
N00000344,406,319,78,9,113,97,13,3,123,98,21,4,170,124,44,2
N00000345,416,387,26,3,138,132,5,1,106,96,9,1,172,159,12,1
N00000346,685,628,43,14,296,274,14,8,190,176,10,4,199,178,19,2
N00000347,257,228,16,13,56,46,2,8,72,59,9,4,129,123,5,1
N00000348,426,358,61,7,127,116,9,2,94,86,5,3,205,156,47,2
N00000349,368,324,26,18,119,104,6,9,105,92,7,6,144,128,13,3
N00000350,577,477,88,12,210,172,28,10,167,150,15,2,200,155,45,0
N00000351,414,267,132,15,159,103,51,5,96,69,26,1,159,95,55,9
N00000352,466,423,38,5,174,156,15,3,123,115,7,1,169,152,16,1
N00000353,422,267,148,7,136,89,42,5,102,73,28,1,184,105,78,1
N00000354,405,171,232,2,143,66,77,0,92,38,53,1,170,67,102,1
N00000355,441,303,135,3,141,101,37,3,117,82,35,0,183,120,63,0
N00000356,414,390,9,15,188,179,2,7,117,106,4,7,109,105,3,1
N00000357,1212,1097,52,63,493,444,21,28,389,341,19,29,330,312,12,6
N00000358,371,347,11,13,140,131,5,4,101,88,4,9,130,128,2,0
N00000359,820,583,161,76,221,155,34,32,256,182,39,35,343,246,88,9
N00000360,423,363,54,6,168,142,22,4,101,92,7,2,154,129,25,0
N00000361,413,241,153,19,121,69,43,9,121,80,33,8,171,92,77,2
N00000362,390,268,119,3,149,101,46,2,106,83,23,0,135,84,50,1
N00000363,484,430,52,2,179,162,17,0,124,110,14,0,181,158,21,2
N00000364,475,216,256,3,184,80,104,0,105,44,60,1,186,92,92,2
N00000365,255,197,55,3,107,82,24,1,63,51,10,2,85,64,21,0
N00000366,536,421,94,21,204,164,32,8,178,139,28,11,154,118,34,2
N00000367,351,320,28,3,111,98,13,0,108,99,7,2,132,123,8,1
N00000368,544,423,107,14,189,154,30,5,145,114,29,2,210,155,48,7
N00000369,411,184,206,21,148,72,66,10,85,30,48,7,178,82,92,4
