GeographyCode,LC2502NI0001,LC2502NI0002,LC2502NI0003,LC2502NI0004,LC2502NI0005,LC2502NI0006,LC2502NI0007,LC2502NI0008,LC2502NI0009,LC2502NI0010,LC2502NI0011,LC2502NI0012,LC2502NI0013,LC2502NI0014,LC2502NI0015,LC2502NI0016,LC2502NI0017,LC2502NI0018,LC2502NI0019,LC2502NI0020,LC2502NI0021,LC2502NI0022,LC2502NI0023,LC2502NI0024,LC2502NI0025,LC2502NI0026,LC2502NI0027,LC2502NI0028
N00000026,383,62,251,70,90,15,60,15,41,7,32,2,66,11,38,17,50,7,34,9,105,19,64,22,31,3,23,5
N00000027,401,195,139,67,99,45,41,13,61,35,19,7,59,31,20,8,55,27,17,11,101,42,36,23,26,15,6,5
N00000028,188,128,45,15,54,32,18,4,27,19,7,1,36,27,7,2,24,16,6,2,31,23,4,4,16,11,3,2
N00000029,323,32,242,49,78,3,69,6,35,2,33,0,46,3,30,13,45,2,36,7,93,19,58,16,26,3,16,7
N00000030,305,49,197,59,81,10,57,14,29,5,17,7,52,9,32,11,44,9,30,5,78,13,48,17,21,3,13,5
N00000031,516,445,43,28,112,88,15,9,52,45,4,3,70,62,4,4,67,60,4,3,160,140,14,6,55,50,2,3
N00000032,293,162,101,30,66,38,23,5,38,21,12,5,46,27,14,5,35,24,9,2,77,36,28,13,31,16,15,0
N00000033,383,201,145,37,96,38,51,7,40,24,15,1,59,34,20,5,50,23,18,9,97,63,25,9,41,19,16,6
N00000034,373,123,187,63,81,22,53,6,45,18,20,7,51,21,16,14,46,10,24,12,103,41,45,17,47,11,29,7
N00000035,239,109,89,41,75,33,32,10,32,14,10,8,35,22,9,4,29,8,17,4,38,17,15,6,30,15,6,9
N00000036,279,147,73,59,83,38,28,17,36,13,12,11,37,21,10,6,33,17,8,8,71,47,10,14,19,11,5,3
N00000037,236,168,38,30,89,66,17,6,33,24,5,4,26,20,2,4,29,22,2,5,42,27,8,7,17,9,4,4
N00000038,307,220,53,34,77,57,17,3,38,28,5,5,53,36,9,8,45,33,3,9,62,43,14,5,32,23,5,4
N00000039,894,674,124,96,198,141,45,12,125,91,21,13,165,132,9,24,129,104,10,15,186,143,18,25,91,63,21,7
N00000040,209,131,46,32,80,43,30,7,45,31,5,9,35,21,4,10,21,18,2,1,16,11,2,3,12,7,3,2
N00000041,321,279,22,20,41,33,5,3,54,47,4,3,76,65,5,6,47,40,2,5,85,80,3,2,18,14,3,1
N00000042,315,232,59,24,65,43,18,4,33,24,7,2,63,51,7,5,46,32,7,7,70,55,10,5,38,27,10,1
N00000043,841,593,122,126,173,93,44,36,105,76,17,12,179,135,21,23,130,98,13,19,196,154,14,28,58,37,13,8
N00000044,223,140,51,32,85,50,28,7,37,24,6,7,35,24,5,6,24,18,3,3,28,18,5,5,14,6,4,4
N00000045,383,41,308,34,80,4,68,8,42,2,37,3,57,7,45,5,44,7,36,1,122,17,92,13,38,4,30,4
N00000046,313,24,244,45,94,2,83,9,38,5,24,9,43,4,30,9,40,6,29,5,73,5,57,11,25,2,21,2
N00000047,314,40,217,57,86,14,63,9,21,2,14,5,53,5,35,13,32,3,27,2,91,13,55,23,31,3,23,5
N00000048,240,31,171,38,85,9,66,10,34,3,24,7,52,5,38,9,21,0,16,5,24,8,12,4,24,6,15,3
N00000049,210,46,130,34,62,16,40,6,39,6,24,9,28,6,18,4,30,5,21,4,27,7,13,7,24,6,14,4
N00000050,254,43,182,29,67,5,55,7,31,8,20,3,37,8,24,5,21,3,16,2,76,16,50,10,22,3,17,2
N00000051,231,175,23,33,100,82,8,10,30,26,0,4,34,27,3,4,21,10,7,4,21,14,1,6,25,16,4,5
N00000052,245,133,51,61,71,45,15,11,38,20,4,14,39,23,6,10,30,19,5,6,39,13,11,15,28,13,10,5
N00000053,208,107,54,47,61,30,21,10,42,23,8,11,38,18,9,11,12,5,5,2,28,16,6,6,27,15,5,7
N00000054,195,24,106,65,67,3,40,24,22,3,14,5,36,8,16,12,27,2,16,9,28,6,13,9,15,2,7,6
N00000055,229,41,146,42,90,18,59,13,36,5,25,6,44,7,26,11,20,3,16,1,23,8,7,8,16,0,13,3
N00000056,239,51,142,46,108,27,67,14,23,2,15,6,34,7,19,8,20,4,13,3,25,6,14,5,29,5,14,10
N00000057,197,34,94,69,79,15,47,17,33,4,15,14,43,7,20,16,13,1,4,8,10,4,2,4,19,3,6,10
N00000058,198,32,131,35,61,7,48,6,33,6,21,6,31,2,21,8,19,3,10,6,32,5,21,6,22,9,10,3
N00000059,178,32,88,58,74,14,45,15,29,5,12,12,28,2,12,14,17,2,7,8,18,6,6,6,12,3,6,3
N00000060,306,64,175,67,125,25,80,20,60,11,32,17,46,8,28,10,30,5,15,10,25,8,9,8,20,7,11,2
N00000061,238,39,142,57,57,14,36,7,27,3,16,8,26,1,20,5,20,1,13,6,80,16,44,20,28,4,13,11
N00000062,299,63,172,64,51,14,28,9,24,5,16,3,38,11,19,8,44,8,22,14,122,21,75,26,20,4,12,4
N00000063,356,56,204,96,155,22,103,30,42,4,25,13,47,10,24,13,28,5,14,9,52,10,20,22,32,5,18,9
N00000064,218,110,58,50,101,53,27,21,35,15,9,11,24,12,6,6,25,15,4,6,14,6,5,3,19,9,7,3
N00000065,327,90,192,45,82,26,47,9,54,16,29,9,41,12,25,4,44,11,25,8,74,17,45,12,32,8,21,3
N00000066,232,80,110,42,61,18,35,8,21,8,12,1,38,17,13,8,20,4,13,3,67,32,21,14,25,1,16,8
N00000067,243,101,79,63,95,47,29,19,32,14,14,4,51,16,14,21,14,3,7,4,23,12,6,5,28,9,9,10
N00000068,293,70,152,71,65,13,36,16,28,5,17,6,45,11,22,12,37,15,17,5,81,17,44,20,37,9,16,12
N00000069,238,110,81,47,110,63,33,14,38,17,16,5,40,10,16,14,26,11,9,6,14,5,3,6,10,4,4,2
N00000070,216,82,111,23,63,22,37,4,23,11,10,2,31,9,19,3,17,4,10,3,67,31,28,8,15,5,7,3
N00000071,254,98,99,57,93,32,44,17,26,12,7,7,34,13,12,9,35,16,8,11,39,14,16,9,27,11,12,4
N00000072,1290,362,627,301,229,56,129,44,156,45,80,31,226,55,111,60,201,55,92,54,354,99,167,88,124,52,48,24
N00000073,467,128,209,130,198,54,105,39,54,17,22,15,46,11,16,19,32,6,13,13,89,25,36,28,48,15,17,16
N00000074,764,281,311,172,97,24,50,23,93,29,38,26,131,48,53,30,112,41,45,26,266,106,107,53,65,33,18,14
N00000075,351,124,149,78,85,26,48,11,51,19,20,12,71,20,31,20,40,9,16,15,64,32,20,12,40,18,14,8
N00000076,258,103,109,46,54,24,22,8,38,18,14,6,49,19,20,10,40,9,22,9,51,21,20,10,26,12,11,3
N00000077,222,118,77,27,38,21,16,1,24,11,12,1,53,24,20,9,30,18,6,6,54,34,15,5,23,10,8,5
N00000078,330,121,138,71,42,13,18,11,41,12,21,8,63,22,31,10,48,14,21,13,106,46,38,22,30,14,9,7
N00000079,423,28,315,80,74,4,55,15,43,1,36,6,75,2,56,17,67,10,44,13,141,10,105,26,23,1,19,3
N00000080,324,17,257,50,56,3,47,6,37,2,33,2,49,1,42,6,50,3,35,12,117,7,86,24,15,1,14,0
N00000081,279,8,225,46,77,1,69,7,31,2,22,7,43,0,34,9,33,0,29,4,80,3,60,17,15,2,11,2
N00000082,277,20,221,36,50,5,42,3,25,1,24,0,44,6,29,9,29,0,26,3,101,7,76,18,28,1,24,3
N00000083,503,19,382,102,105,2,87,16,51,2,39,10,89,7,67,15,69,1,52,16,156,7,108,41,33,0,29,4
N00000084,356,4,305,47,98,2,90,6,30,0,28,2,57,0,53,4,36,1,29,6,113,1,88,24,22,0,17,5
N00000085,354,186,115,53,147,70,58,19,33,23,6,4,51,33,9,9,34,16,15,3,60,24,21,15,29,20,6,3
N00000086,292,226,21,45,69,54,5,10,34,24,1,9,56,43,3,10,31,21,6,4,71,60,5,6,31,24,1,6
N00000087,684,414,183,87,125,76,40,9,87,45,28,14,119,81,29,9,90,45,28,17,199,129,41,29,64,38,17,9
N00000088,196,28,137,31,95,14,69,12,24,4,16,4,26,3,20,3,14,1,10,3,20,4,9,7,17,2,13,2
N00000089,352,274,38,40,85,67,11,7,34,23,5,6,66,54,8,4,40,31,4,5,100,76,8,16,27,23,2,2
N00000090,300,234,30,36,66,54,8,4,29,23,2,4,58,46,5,7,41,30,2,9,82,59,11,12,24,22,2,0
N00000091,350,223,79,48,78,57,17,4,38,22,12,4,56,28,14,14,30,19,4,7,95,63,21,11,53,34,11,8
N00000092,371,33,279,59,87,11,70,6,37,1,30,6,53,2,41,10,46,4,35,7,111,15,69,27,37,0,34,3
N00000093,340,145,155,40,98,36,59,3,29,9,16,4,51,26,20,5,34,16,14,4,78,40,25,13,50,18,21,11
N00000094,385,147,202,36,73,28,38,7,28,12,15,1,50,21,26,3,51,18,32,1,138,52,65,21,45,16,26,3
N00000095,353,218,94,41,78,45,22,11,26,14,8,4,66,39,20,7,43,29,10,4,104,69,21,14,36,22,13,1
N00000096,403,56,287,60,99,14,76,9,42,7,30,5,69,9,41,19,43,5,33,5,109,16,76,17,41,5,31,5
N00000097,621,207,269,145,108,37,53,18,84,30,38,16,116,34,56,26,87,23,42,22,165,60,60,45,61,23,20,18
N00000098,916,312,409,195,134,50,63,21,98,30,53,15,120,35,54,31,103,22,58,23,344,116,150,78,117,59,31,27
N00000099,202,93,66,43,81,48,27,6,29,9,13,7,37,18,8,11,20,6,5,9,18,6,6,6,17,6,7,4
N00000100,277,157,62,58,83,50,24,9,31,13,9,9,41,20,11,10,26,15,3,8,58,33,11,14,38,26,4,8
N00000101,196,82,59,55,48,18,20,10,36,11,19,6,36,12,12,12,20,16,2,2,27,8,5,14,29,17,1,11
N00000102,252,85,105,62,62,27,26,9,40,7,27,6,52,15,20,17,27,8,9,10,50,21,14,15,21,7,9,5
N00000103,453,143,161,149,140,40,48,52,47,14,18,15,71,22,26,23,50,14,15,21,86,29,36,21,59,24,18,17
N00000104,233,120,63,50,60,25,22,13,29,15,9,5,45,26,12,7,28,18,3,7,44,18,12,14,27,18,5,4
N00000105,280,53,176,51,121,25,83,13,40,5,30,5,35,4,18,13,24,1,15,8,24,2,13,9,36,16,17,3
N00000106,148,9,105,34,53,1,45,7,26,4,17,5,21,2,14,5,13,0,7,6,15,0,10,5,20,2,12,6
N00000107,200,36,128,36,78,15,51,12,40,5,29,6,22,3,11,8,22,4,14,4,28,6,16,6,10,3,7,0
N00000108,205,33,149,23,72,13,54,5,13,1,7,5,28,1,23,4,18,3,13,2,51,10,35,6,23,5,17,1
N00000109,409,72,263,74,135,12,108,15,72,13,42,17,60,13,37,10,41,5,28,8,58,10,35,13,43,19,13,11
N00000110,221,34,121,66,79,10,60,9,33,3,16,14,39,6,17,16,19,2,11,6,23,4,11,8,28,9,6,13
N00000111,282,99,117,66,60,17,33,10,23,7,13,3,51,20,16,15,32,11,13,8,88,35,31,22,28,9,11,8
N00000112,302,78,131,93,79,25,38,16,56,12,24,20,73,20,30,23,35,6,14,15,43,11,19,13,16,4,6,6
N00000113,237,84,107,46,48,24,18,6,41,12,17,12,47,17,23,7,30,7,16,7,50,19,24,7,21,5,9,7
N00000114,258,101,96,61,74,35,26,13,25,6,11,8,47,18,15,14,28,12,8,8,59,21,27,11,25,9,9,7
N00000115,242,97,82,63,78,23,39,16,42,22,14,6,56,23,12,21,27,8,10,9,24,14,4,6,15,7,3,5
N00000116,223,60,102,61,77,16,44,17,36,13,13,10,34,8,18,8,23,5,10,8,28,8,10,10,25,10,7,8
N00000117,125,26,62,37,46,11,24,11,25,4,9,12,17,3,11,3,12,2,4,6,11,0,8,3,14,6,6,2
N00000118,291,30,185,76,73,9,53,11,21,2,11,8,47,5,28,14,30,3,20,7,100,11,58,31,20,0,15,5
N00000119,253,15,187,51,47,0,41,6,26,1,18,7,40,3,30,7,32,4,22,6,90,7,58,25,18,0,18,0
N00000120,275,29,188,58,60,5,38,17,32,6,20,6,46,4,33,9,27,4,17,6,95,8,68,19,15,2,12,1
N00000121,245,21,167,57,65,2,55,8,26,0,18,8,54,7,39,8,25,4,14,7,48,7,22,19,27,1,19,7
N00000122,385,57,245,83,66,5,50,11,41,6,28,7,59,7,41,11,42,7,20,15,150,27,91,32,27,5,15,7
N00000123,289,39,210,40,42,4,35,3,18,2,12,4,50,7,33,10,27,3,18,6,137,20,102,15,15,3,10,2
N00000124,325,43,226,56,100,9,82,9,20,4,12,4,37,3,29,5,37,6,25,6,105,16,60,29,26,5,18,3
N00000125,348,275,47,26,104,83,13,8,31,27,3,1,59,42,11,6,45,38,5,2,83,65,11,7,26,20,4,2
N00000126,351,332,9,10,102,95,2,5,39,37,2,0,54,52,0,2,46,42,3,1,79,76,1,2,31,30,1,0
N00000127,285,230,38,17,84,72,6,6,42,39,2,1,50,38,8,4,29,24,3,2,59,45,11,3,21,12,8,1
N00000128,771,685,30,56,221,190,16,15,78,75,0,3,126,113,4,9,91,80,2,9,175,158,3,14,80,69,5,6
N00000129,251,220,3,28,124,113,2,9,37,34,0,3,33,28,0,5,19,12,0,7,20,17,0,3,18,16,1,1
N00000130,357,14,273,70,56,1,47,8,41,3,32,6,85,3,56,26,57,1,44,12,92,1,78,13,26,5,16,5
N00000131,318,12,253,53,50,2,39,9,37,1,34,2,49,2,42,5,53,1,45,7,101,6,68,27,28,0,25,3
N00000132,294,94,152,48,80,35,37,8,32,6,18,8,41,12,20,9,45,14,27,4,74,19,39,16,22,8,11,3
N00000133,273,75,146,52,84,24,47,13,34,3,26,5,32,7,20,5,36,8,18,10,58,22,23,13,29,11,12,6
N00000134,350,25,234,91,66,5,46,15,46,2,34,10,61,7,40,14,55,2,38,15,87,5,56,26,35,4,20,11
N00000135,246,38,154,54,104,14,80,10,37,7,17,13,31,4,14,13,28,7,13,8,25,3,19,3,21,3,11,7
N00000136,402,24,295,83,76,6,61,9,50,3,37,10,72,4,49,19,64,5,41,18,108,3,82,23,32,3,25,4
N00000137,252,14,201,37,63,1,56,6,40,4,27,9,45,3,36,6,44,4,30,10,36,2,32,2,24,0,20,4
N00000138,345,11,271,63,33,2,30,1,45,0,37,8,82,4,62,16,65,2,46,17,97,3,75,19,23,0,21,2
N00000139,272,21,187,64,78,5,58,15,25,1,16,8,42,1,29,12,43,0,37,6,60,4,37,19,24,10,10,4
N00000140,302,26,196,80,104,15,70,19,32,2,18,12,49,0,32,17,23,2,12,9,68,6,47,15,26,1,17,8
N00000141,373,25,279,69,159,8,131,20,49,1,36,12,54,5,41,8,33,6,20,7,37,2,19,16,41,3,32,6
N00000142,164,14,109,41,71,6,50,15,27,2,19,6,20,3,11,6,17,2,11,4,18,1,10,7,11,0,8,3
N00000143,183,16,114,53,85,9,56,20,26,2,13,11,23,1,20,2,18,3,8,7,20,1,8,11,11,0,9,2
N00000144,191,10,130,51,65,4,52,9,36,1,24,11,36,2,25,9,26,0,15,11,13,2,4,7,15,1,10,4
N00000145,111,10,74,27,66,6,49,11,17,3,12,2,9,0,3,6,6,1,4,1,5,0,2,3,8,0,4,4
N00000146,240,25,171,44,50,8,37,5,27,4,15,8,32,0,26,6,33,0,27,6,75,6,51,18,23,7,15,1
N00000147,184,15,105,64,61,6,43,12,26,1,16,9,30,1,17,12,26,3,8,15,27,4,14,9,14,0,7,7
N00000148,500,8,404,88,154,1,136,17,76,0,63,13,77,1,59,17,43,1,32,10,101,2,75,24,49,3,39,7
N00000149,347,7,275,65,102,0,87,15,54,3,39,12,65,2,49,14,41,0,31,10,59,1,49,9,26,1,20,5
N00000150,291,4,229,58,82,1,69,12,27,0,21,6,35,1,27,7,36,1,28,7,73,1,52,20,38,0,32,6
N00000151,247,11,188,48,95,3,79,13,33,0,24,9,32,2,22,8,22,0,18,4,27,3,18,6,38,3,27,8
N00000152,229,5,189,35,109,1,96,12,43,1,31,11,25,0,20,5,17,2,13,2,18,0,13,5,17,1,16,0
N00000153,199,7,158,34,94,6,76,12,18,0,16,2,29,0,23,6,24,1,18,5,17,0,13,4,17,0,12,5
N00000154,215,10,153,52,65,5,47,13,24,0,20,4,37,1,28,8,29,2,18,9,37,2,23,12,23,0,17,6
N00000155,283,25,188,70,81,8,57,16,40,5,31,4,50,5,34,11,30,3,18,9,58,2,34,22,24,2,14,8
N00000156,245,12,185,48,69,4,56,9,29,1,25,3,36,3,24,9,29,1,22,6,60,3,41,16,22,0,17,5
N00000157,304,40,188,76,72,11,49,12,46,5,26,15,45,5,31,9,32,1,21,10,82,15,46,21,27,3,15,9
N00000158,542,23,369,150,163,6,122,35,72,3,52,17,87,2,56,29,66,1,49,16,90,6,49,35,64,5,41,18
N00000159,202,14,139,49,79,6,63,10,20,0,13,7,33,1,21,11,18,1,9,8,31,3,20,8,21,3,13,5
N00000160,275,20,191,64,74,10,54,10,35,2,24,9,40,4,25,11,24,0,15,9,80,2,58,20,22,2,15,5
N00000161,294,10,211,73,29,0,20,9,21,1,13,7,57,2,47,8,38,0,24,14,134,6,95,33,15,1,12,2
N00000162,219,14,155,50,59,4,46,9,27,1,18,8,41,2,30,9,32,0,20,12,38,3,26,9,22,4,15,3
N00000163,268,22,156,90,107,8,67,32,41,1,28,12,38,1,19,18,26,2,12,12,28,5,12,11,28,5,18,5
N00000164,242,5,191,46,44,1,36,7,14,0,11,3,30,1,25,4,30,0,24,6,98,2,74,22,26,1,21,4
N00000165,267,18,196,53,50,2,41,7,22,1,18,3,35,2,24,9,30,1,22,7,108,11,75,22,22,1,16,5
N00000166,243,15,177,51,61,2,45,14,23,1,16,6,38,0,29,9,28,2,19,7,66,9,46,11,27,1,22,4
N00000167,315,13,250,52,63,4,54,5,33,3,23,7,57,0,45,12,32,1,23,8,100,4,77,19,30,1,28,1
N00000168,289,17,227,45,74,1,69,4,27,4,21,2,40,3,28,9,29,1,24,4,91,7,62,22,28,1,23,4
N00000169,595,20,460,115,139,3,115,21,72,5,56,11,95,1,77,17,78,3,55,20,146,6,105,35,65,2,52,11
N00000170,282,1,216,65,77,0,65,12,36,0,23,13,39,0,28,11,41,1,31,9,54,0,41,13,35,0,28,7
N00000171,332,15,246,71,65,3,53,9,34,3,26,5,66,2,50,14,46,2,33,11,94,2,66,26,27,3,18,6
N00000172,637,16,459,162,132,2,103,27,76,1,57,18,98,4,68,26,74,1,55,18,179,7,114,58,78,1,62,15
N00000173,313,2,241,70,62,2,46,14,33,0,25,8,53,0,41,12,41,0,34,7,89,0,67,22,35,0,28,7
N00000174,306,4,243,59,133,2,120,11,38,1,28,9,44,0,38,6,44,1,25,18,35,0,22,13,12,0,10,2
N00000175,294,6,239,49,79,0,73,6,45,2,38,5,46,0,34,12,33,1,28,4,64,2,46,16,27,1,20,6
N00000176,397,26,264,107,140,8,108,24,54,4,30,20,68,4,43,21,53,2,30,21,37,2,24,11,45,6,29,10
N00000177,276,35,159,82,99,12,71,16,38,3,23,12,41,6,22,13,29,5,13,11,46,5,20,21,23,4,10,9
N00000178,572,76,359,137,247,27,176,44,85,8,58,19,81,11,43,27,53,12,25,16,67,10,36,21,39,8,21,10
N00000179,749,56,462,231,295,23,225,47,80,4,45,31,114,7,60,47,79,5,44,30,109,10,53,46,72,7,35,30
N00000180,228,15,175,38,106,10,83,13,28,1,21,6,33,2,25,6,22,0,15,7,22,2,16,4,17,0,15,2
N00000181,262,16,172,74,87,6,64,17,34,3,21,10,37,1,27,9,29,2,16,11,44,2,23,19,31,2,21,8
N00000182,191,5,147,39,70,0,63,7,28,0,20,8,23,0,15,8,28,1,21,6,24,3,17,4,18,1,11,6
N00000183,238,12,146,80,41,4,27,10,36,3,24,9,40,1,25,14,31,1,19,11,66,1,41,24,24,2,10,12
N00000184,330,17,224,89,117,6,90,21,20,1,12,7,33,0,22,11,35,1,22,12,87,5,52,30,38,4,26,8
N00000185,201,3,167,31,79,1,70,8,13,0,10,3,25,1,20,4,19,0,14,5,48,1,41,6,17,0,12,5
N00000186,224,9,154,61,60,3,44,13,37,2,26,9,37,2,26,9,31,1,20,10,40,1,25,14,19,0,13,6
N00000187,206,11,146,49,89,8,71,10,28,1,16,11,22,1,14,7,29,0,19,10,20,1,11,8,18,0,15,3
N00000188,268,7,191,70,91,2,73,16,48,1,31,16,38,1,26,11,31,2,21,8,30,0,22,8,30,1,18,11
N00000189,264,3,217,44,46,0,37,9,30,0,26,4,50,1,42,7,33,0,29,4,78,2,57,19,27,0,26,1
N00000190,256,0,203,53,62,0,54,8,35,0,25,10,50,0,36,14,34,0,27,7,47,0,36,11,28,0,25,3
N00000191,267,9,217,41,75,1,63,11,32,2,25,5,35,1,26,8,44,2,36,6,42,2,31,9,39,1,36,2
N00000192,254,15,182,57,74,3,59,12,53,2,37,14,43,3,32,8,34,2,22,10,26,4,13,9,24,1,19,4
N00000193,213,12,147,54,73,3,61,9,34,1,23,10,43,5,29,9,28,2,13,13,18,1,9,8,17,0,12,5
N00000194,209,9,161,39,93,2,75,16,36,1,25,10,23,1,16,6,16,1,14,1,22,2,16,4,19,2,15,2
N00000195,211,5,168,38,107,1,93,13,23,2,16,5,19,1,14,4,13,0,7,6,24,1,14,9,25,0,24,1
N00000196,198,12,145,41,99,4,82,13,28,1,18,9,27,1,17,9,13,2,7,4,12,2,8,2,19,2,13,4
N00000197,254,15,191,48,42,2,36,4,40,0,29,11,49,2,39,8,37,0,23,14,50,6,36,8,36,5,28,3
N00000198,234,5,181,48,47,2,36,9,32,0,29,3,42,1,29,12,39,1,27,11,53,1,43,9,21,0,17,4
N00000199,275,11,197,67,52,3,35,14,45,3,34,8,46,1,34,11,35,1,22,12,67,3,52,12,30,0,20,10
N00000200,254,8,197,49,53,0,48,5,42,1,36,5,39,1,27,11,36,4,27,5,59,1,43,15,25,1,16,8
N00000201,256,0,200,56,57,0,46,11,22,0,19,3,37,0,28,9,30,0,25,5,89,0,68,21,21,0,14,7
N00000202,264,9,208,47,37,2,32,3,25,0,22,3,39,1,32,6,50,3,33,14,88,1,69,18,25,2,20,3
N00000203,281,21,195,65,76,4,63,9,25,2,18,5,38,1,28,9,31,1,18,12,70,7,42,21,41,6,26,9
N00000204,328,8,234,86,100,2,85,13,37,0,28,9,53,1,35,17,36,0,22,14,62,4,35,23,40,1,29,10
N00000205,242,21,178,43,57,3,40,14,32,4,23,5,31,3,24,4,28,1,20,7,69,6,55,8,25,4,16,5
N00000206,345,17,238,90,88,1,78,9,32,1,21,10,55,2,35,18,42,2,20,20,100,10,63,27,28,1,21,6
N00000207,225,8,148,69,36,1,33,2,29,2,19,8,37,0,26,11,39,0,25,14,63,2,35,26,21,3,10,8
N00000208,273,4,226,43,46,0,40,6,29,1,22,6,62,0,53,9,42,1,29,12,77,1,67,9,17,1,15,1
N00000209,293,7,221,65,29,0,20,9,28,1,20,7,50,1,40,9,49,0,36,13,114,3,86,25,23,2,19,2
N00000210,337,23,231,83,109,5,84,20,36,1,26,9,47,2,35,10,37,3,19,15,79,9,45,25,29,3,22,4
N00000211,460,28,325,107,162,11,131,20,65,3,43,19,61,1,43,17,37,0,22,15,94,9,62,23,41,4,24,13
N00000212,150,10,95,45,38,2,32,4,23,1,9,13,25,0,16,9,16,2,12,2,29,4,10,15,19,1,16,2
N00000213,252,14,169,69,58,1,45,12,23,0,18,5,32,2,20,10,34,2,20,12,80,7,47,26,25,2,19,4
N00000214,263,12,173,78,49,2,38,9,25,1,15,9,44,2,36,6,36,2,20,14,88,4,48,36,21,1,16,4
N00000215,336,14,234,88,43,0,30,13,44,6,30,8,64,3,43,18,44,0,33,11,114,5,75,34,27,0,23,4
N00000216,334,16,233,85,82,3,60,19,39,2,25,12,57,4,37,16,36,1,21,14,91,6,68,17,29,0,22,7
N00000217,404,18,295,91,58,5,44,9,33,1,23,9,75,6,43,26,39,0,29,10,166,5,129,32,33,1,27,5
N00000218,292,13,227,52,58,2,46,10,32,2,25,5,41,2,32,7,30,1,19,10,111,6,89,16,20,0,16,4
N00000219,199,8,146,45,72,4,59,9,42,3,28,11,31,1,23,7,12,0,8,4,15,0,9,6,27,0,19,8
N00000220,214,1,168,45,85,0,74,11,35,0,24,11,41,1,30,10,19,0,15,4,15,0,11,4,19,0,14,5
N00000221,204,3,152,49,67,1,57,9,33,0,24,9,38,1,28,9,24,0,16,8,24,1,15,8,18,0,12,6
