GeographyCode,LC2106NI0001,LC2106NI0002,LC2106NI0003,LC2106NI0004,LC2106NI0005,LC2106NI0006,LC2106NI0007,LC2106NI0008,LC2106NI0009,LC2106NI0010,LC2106NI0011,LC2106NI0012,LC2106NI0013,LC2106NI0014,LC2106NI0015,LC2106NI0016,LC2106NI0017,LC2106NI0018
N00000048,304,77,199,4,23,2,138,37,92,1,8,0,166,40,107,3,15,2
N00000049,254,65,163,14,13,1,124,33,78,5,8,1,130,32,85,9,5,0
N00000050,299,45,236,24,2,2,154,21,124,12,1,1,145,24,112,12,1,1
N00000051,313,97,148,63,9,3,151,51,67,29,6,1,162,46,81,34,3,2
N00000052,309,95,161,47,13,1,160,57,79,24,6,0,149,38,82,23,7,1
N00000053,261,66,123,43,29,3,130,30,59,23,18,2,131,36,64,20,11,1
N00000054,266,88,173,5,1,2,115,34,79,1,1,2,151,54,94,4,0,0
N00000055,266,65,186,9,5,3,131,29,95,4,3,2,135,36,91,5,2,1
N00000056,283,84,175,14,11,0,143,47,87,6,4,0,140,37,88,8,7,0
N00000057,279,69,186,14,10,1,130,32,89,6,3,0,149,37,97,8,7,1
N00000058,266,55,178,4,19,10,122,26,80,3,9,4,144,29,98,1,10,6
N00000059,226,65,149,8,4,0,118,35,75,7,1,0,108,30,74,1,3,0
N00000060,394,65,286,23,12,9,180,28,131,10,8,4,214,37,155,13,4,5
N00000061,273,30,215,21,3,10,133,19,100,9,2,5,140,11,115,12,1,5
N00000062,351,41,283,27,8,0,166,17,137,16,2,0,185,24,146,11,6,0
N00000063,431,134,266,22,4,8,187,49,122,11,1,6,244,85,144,11,3,2
N00000064,279,98,155,19,10,1,143,50,78,12,6,0,136,48,77,7,4,1
N00000065,389,31,318,34,7,0,189,17,152,18,3,0,200,14,166,16,4,0
N00000066,264,22,200,41,3,7,128,13,100,17,1,3,136,9,100,24,2,4
N00000067,316,77,191,38,13,1,148,42,83,16,8,1,168,35,108,22,5,0
N00000068,371,54,271,33,15,1,184,27,133,17,9,0,187,27,138,16,6,1
N00000069,334,111,191,35,0,0,156,53,87,16,0,0,178,58,104,19,0,0
N00000070,243,28,188,26,5,3,110,11,87,12,2,1,133,17,101,14,3,2
N00000071,283,83,170,26,6,5,129,39,75,14,3,2,154,44,95,12,3,3
N00000072,1753,224,1264,151,119,24,882,117,628,74,66,12,871,107,636,77,53,12
N00000073,521,142,291,40,47,8,232,55,137,16,23,3,289,87,154,24,24,5
N00000074,1047,93,816,90,33,36,519,43,403,48,16,22,528,50,413,42,17,14
N00000075,410,45,304,51,15,5,252,19,198,30,9,1,158,26,106,21,6,4
N00000076,344,34,250,58,13,8,173,17,122,35,8,3,171,17,128,23,5,5
N00000077,275,39,189,46,9,0,135,22,90,22,5,0,140,17,99,24,4,0
N00000078,488,38,392,45,11,10,246,18,195,27,6,6,242,20,197,18,5,4
N00000079,564,73,469,25,1,1,274,38,223,14,1,0,290,35,246,11,0,1
N00000080,424,44,370,18,0,0,225,24,196,9,0,0,199,20,174,9,0,0
N00000081,339,62,265,12,4,2,165,33,124,7,2,2,174,29,141,5,2,0
N00000082,342,41,283,25,1,1,175,27,139,14,0,0,167,14,144,11,1,1
N00000083,650,107,516,33,2,3,325,58,256,12,1,2,325,49,260,21,1,1
N00000084,456,63,383,18,0,0,237,37,197,8,0,0,219,26,186,10,0,0
N00000085,437,114,215,68,42,5,216,56,104,36,22,0,221,58,111,32,20,5
N00000086,395,55,219,99,28,4,197,32,106,52,9,3,198,23,113,47,19,1
N00000087,913,97,576,234,26,0,446,49,265,125,17,0,467,48,311,109,9,0
N00000088,216,85,114,17,5,3,96,40,50,4,3,0,120,45,64,13,2,3
N00000089,478,82,288,111,10,2,239,47,140,54,3,1,239,35,148,57,7,1
N00000090,392,62,206,112,19,4,191,35,91,57,9,2,201,27,115,55,10,2
N00000091,476,66,292,102,25,5,233,36,141,53,9,2,243,30,151,49,16,3
N00000092,504,118,362,28,3,1,247,56,181,15,1,0,257,62,181,13,2,1
N00000093,421,84,246,98,0,2,196,45,108,48,0,0,225,39,138,50,0,2
N00000094,492,82,352,60,0,2,243,42,178,23,0,2,249,40,174,37,0,0
N00000095,468,109,258,111,3,3,237,60,124,58,2,2,231,49,134,53,1,1
N00000096,464,84,347,45,0,4,227,41,170,20,0,4,237,43,177,25,0,0
N00000097,850,96,643,66,49,8,420,45,308,37,30,3,430,51,335,29,19,5
N00000098,1192,111,834,104,108,58,597,53,405,58,61,36,595,58,429,46,47,22
N00000099,258,61,163,26,4,4,118,28,75,12,2,1,140,33,88,14,2,3
N00000100,341,62,203,51,27,11,151,31,88,29,7,5,190,31,115,22,20,6
N00000101,282,64,150,27,36,8,140,32,71,13,22,4,142,32,79,14,14,4
N00000102,318,59,212,28,16,7,162,28,108,15,11,3,156,31,104,13,5,4
N00000103,623,163,345,59,47,12,293,87,148,26,26,7,330,76,197,33,21,5
N00000104,322,68,171,46,19,28,166,39,77,24,13,18,156,29,94,22,6,10
N00000105,327,68,226,6,22,6,160,31,113,3,12,1,167,37,113,3,10,5
N00000106,198,57,129,4,6,5,91,23,63,0,3,3,107,34,66,4,3,2
N00000107,269,86,172,12,5,0,129,47,75,7,3,0,140,39,97,5,2,0
N00000108,243,48,173,10,15,0,120,22,87,4,9,0,123,26,86,6,6,0
N00000109,512,109,327,30,48,2,247,57,151,15,25,0,265,52,176,15,23,2
N00000110,258,45,183,5,25,2,129,28,87,2,13,1,129,17,96,3,12,1
N00000111,356,49,273,30,8,1,180,26,135,17,4,1,176,23,138,13,4,0
N00000112,402,68,294,25,13,3,192,30,140,12,8,2,210,38,154,13,5,1
N00000113,309,55,221,17,12,7,150,27,105,9,7,4,159,28,116,8,5,3
N00000114,318,35,241,32,9,7,164,21,126,15,4,2,154,14,115,17,5,5
N00000115,302,88,180,30,8,2,144,49,80,14,5,0,158,39,100,16,3,2
N00000116,287,73,179,25,10,4,141,38,83,14,6,1,146,35,96,11,4,3
N00000117,168,58,98,2,9,1,80,26,47,2,4,1,88,32,51,0,5,0
N00000118,333,44,249,31,5,11,169,26,120,16,3,7,164,18,129,15,2,4
N00000119,289,32,251,8,1,2,136,13,121,5,0,0,153,19,130,3,1,2
N00000120,323,29,275,30,4,4,151,14,132,13,1,2,172,15,143,17,3,2
N00000121,293,61,218,16,1,7,136,23,105,11,1,3,157,38,113,5,0,4
N00000122,481,41,407,39,7,5,240,21,201,27,3,2,241,20,206,12,4,3
N00000123,351,23,296,37,3,1,171,12,143,23,0,0,180,11,153,14,3,1
N00000124,369,69,278,39,4,2,172,22,142,19,1,1,197,47,136,20,3,1
N00000125,464,118,195,160,2,2,212,49,88,83,1,0,252,69,107,77,1,2
N00000126,481,130,213,150,0,0,233,65,105,70,0,0,248,65,108,80,0,0
N00000127,405,123,163,122,9,5,206,58,88,61,5,4,199,65,75,61,4,1
N00000128,991,245,351,398,12,18,508,131,167,208,10,9,483,114,184,190,2,9
N00000129,346,124,125,90,0,10,150,56,56,35,0,5,196,68,69,55,0,5
N00000130,498,41,442,8,4,5,244,23,214,4,1,3,254,18,228,4,3,2
N00000131,388,34,337,19,0,8,184,13,164,7,0,3,204,21,173,12,0,5
N00000132,366,73,250,52,0,3,184,34,125,29,0,2,182,39,125,23,0,1
N00000133,322,67,233,26,0,2,154,27,117,11,0,0,168,40,116,15,0,2
N00000134,437,52,358,33,3,8,219,29,176,17,2,4,218,23,182,16,1,4
N00000135,312,102,201,10,0,0,163,54,104,6,0,0,149,48,97,4,0,0
N00000136,507,61,423,23,4,5,250,28,212,10,2,3,257,33,211,13,2,2
N00000137,315,49,253,12,4,2,162,28,128,8,1,1,153,21,125,4,3,1
N00000138,464,37,416,13,2,1,223,19,199,6,0,1,241,18,217,7,2,0
N00000139,301,50,224,27,7,1,146,19,110,15,6,1,155,31,114,12,1,0
N00000140,333,78,241,12,6,0,167,40,119,8,2,0,166,38,122,4,4,0
N00000141,443,135,291,17,2,4,200,54,138,8,0,3,243,81,153,9,2,1
N00000142,205,46,150,9,1,0,97,21,72,4,1,0,108,25,78,5,0,0
N00000143,215,68,135,9,3,2,113,40,68,4,2,1,102,28,67,5,1,1
N00000144,228,60,153,10,5,1,111,32,72,5,2,1,117,28,81,5,3,0
N00000145,124,42,80,2,0,0,49,17,32,0,0,0,75,25,48,2,0,0
N00000146,271,33,205,35,13,0,137,20,96,22,7,0,134,13,109,13,6,0
N00000147,227,58,159,13,2,2,121,26,88,9,2,2,106,32,71,4,0,0
N00000148,676,134,515,25,3,11,328,68,244,16,1,8,348,66,271,9,2,3
N00000149,432,84,331,20,1,2,198,37,156,7,1,0,234,47,175,13,0,2
N00000150,365,51,311,9,0,0,175,27,147,3,0,0,190,24,164,6,0,0
N00000151,283,67,205,5,6,1,153,36,109,2,6,0,130,31,96,3,0,1
N00000152,270,77,185,7,2,0,136,40,91,4,2,0,134,37,94,3,0,0
N00000153,250,60,181,6,1,2,113,22,88,3,0,0,137,38,93,3,1,2
N00000154,259,64,188,9,0,2,141,37,103,3,0,0,118,27,85,6,0,2
N00000155,337,55,268,15,0,1,170,30,133,8,0,0,167,25,135,7,0,1
N00000156,301,33,256,24,0,0,137,13,118,13,0,0,164,20,138,11,0,0
N00000157,368,52,285,32,4,0,182,27,142,14,2,0,186,25,143,18,2,0
N00000158,678,119,542,20,2,3,332,58,269,9,0,1,346,61,273,11,2,2
N00000159,221,39,170,5,7,2,105,20,80,2,3,1,116,19,90,3,4,1
N00000160,322,56,249,19,1,8,152,20,126,8,0,3,170,36,123,11,1,5
N00000161,342,14,323,23,0,1,175,8,165,14,0,0,167,6,158,9,0,1
N00000162,242,36,191,14,4,2,125,18,100,6,2,1,117,18,91,8,2,1
N00000163,311,63,239,10,3,0,149,26,119,4,1,0,162,37,120,6,2,0
N00000164,288,24,256,19,0,0,150,12,136,8,0,0,138,12,120,11,0,0
N00000165,325,36,274,25,3,0,174,20,146,16,1,0,151,16,128,9,2,0
N00000166,273,29,229,18,3,1,128,12,111,7,1,0,145,17,118,11,2,1
N00000167,379,42,325,17,1,2,179,23,150,9,1,1,200,19,175,8,0,1
N00000168,345,34,298,16,1,2,168,18,143,8,1,1,177,16,155,8,0,1
N00000169,704,100,553,65,1,4,359,48,285,35,0,2,345,52,268,30,1,2
N00000170,370,62,303,5,0,2,184,33,149,3,0,1,186,29,154,2,0,1
N00000171,416,45,349,28,0,4,194,14,166,18,0,3,222,31,183,10,0,1
N00000172,772,95,643,36,4,4,393,47,332,16,1,2,379,48,311,20,3,2
N00000173,373,58,293,32,0,1,195,33,151,17,0,0,178,25,142,15,0,1
N00000174,393,115,269,12,0,3,173,50,118,5,0,3,220,65,151,7,0,0
N00000175,373,68,295,22,1,1,184,34,146,9,0,0,189,34,149,13,1,1
N00000176,474,104,340,29,3,5,223,50,160,14,1,1,251,54,180,15,2,4
N00000177,323,64,235,16,4,9,152,32,107,9,1,4,171,32,128,7,3,5
N00000178,667,161,457,39,11,5,300,86,198,13,4,2,367,75,259,26,7,3
N00000179,852,202,596,40,23,7,415,93,298,21,12,4,437,109,298,19,11,3
N00000180,280,89,181,11,0,0,120,39,77,5,0,0,160,50,104,6,0,0
N00000181,274,54,184,18,10,16,159,29,110,12,5,8,115,25,74,6,5,8
N00000182,228,61,156,9,3,3,101,28,69,4,1,2,127,33,87,5,2,1
N00000183,293,41,223,13,6,12,150,21,114,7,5,5,143,20,109,6,1,7
N00000184,372,83,263,12,17,6,162,28,119,8,11,1,210,55,144,4,6,5
N00000185,211,45,157,12,0,1,97,14,81,6,0,0,114,31,76,6,0,1
N00000186,299,49,222,22,7,4,135,25,99,10,3,1,164,24,123,12,4,3
N00000187,255,66,182,7,2,1,111,24,84,2,0,1,144,42,98,5,2,0
N00000188,347,83,249,9,4,2,167,40,122,4,1,0,180,43,127,5,3,2
N00000189,341,32,306,7,0,2,161,18,142,5,0,1,180,14,164,2,0,1
N00000190,304,26,272,6,0,5,153,13,137,3,0,3,151,13,135,3,0,2
N00000191,303,36,262,11,0,1,159,25,133,5,0,1,144,11,129,6,0,0
N00000192,302,56,229,11,10,2,140,29,103,8,4,1,162,27,126,3,6,1
N00000193,291,70,205,13,0,5,132,29,98,6,0,1,159,41,107,7,0,4
N00000194,255,59,190,6,2,0,116,23,90,3,1,0,139,36,100,3,1,0
N00000195,246,94,148,3,3,1,112,38,72,1,1,0,134,56,76,2,2,1
N00000196,237,68,149,11,4,5,103,35,62,3,2,1,134,33,87,8,2,4
N00000197,326,37,267,9,12,2,160,17,136,3,4,0,166,20,131,6,8,2
N00000198,287,32,244,8,6,0,138,17,118,3,1,0,149,15,126,5,5,0
N00000199,350,38,297,15,2,1,168,18,138,12,2,0,182,20,159,3,0,1
N00000200,331,44,278,6,1,4,153,22,130,3,0,0,178,22,148,3,1,4
N00000201,294,35,246,22,1,5,137,16,116,12,1,3,157,19,130,10,0,2
N00000202,304,29,265,13,0,1,145,14,125,9,0,1,159,15,140,4,0,0
N00000203,334,44,272,9,11,5,173,24,138,6,7,3,161,20,134,3,4,2
N00000204,393,66,305,15,4,14,192,31,151,7,3,5,201,35,154,8,1,9
N00000205,303,41,245,14,5,1,154,19,130,5,2,1,149,22,115,9,3,0
N00000206,390,75,306,16,4,2,187,37,146,10,1,0,203,38,160,6,3,2
N00000207,253,33,210,4,5,5,124,15,103,2,4,3,129,18,107,2,1,2
N00000208,316,35,276,11,0,1,158,16,139,7,0,0,158,19,137,4,0,1
N00000209,356,18,330,11,3,1,178,7,166,7,2,1,178,11,164,4,1,0
N00000210,383,62,294,16,3,15,163,22,128,8,1,8,220,40,166,8,2,7
N00000211,528,95,391,29,2,21,245,39,180,16,1,12,283,56,211,13,1,9
N00000212,175,46,117,4,7,4,88,24,59,2,3,3,87,22,58,2,4,1
N00000213,281,26,237,15,1,9,147,16,121,10,0,5,134,10,116,5,1,4
N00000214,323,44,252,25,1,17,149,21,117,10,0,8,174,23,135,15,1,9
N00000215,400,43,346,23,0,0,197,24,171,8,0,0,203,19,175,15,0,0
N00000216,397,78,298,22,0,6,200,40,146,14,0,4,197,38,152,8,0,2
N00000217,479,31,419,66,4,0,233,16,204,34,2,0,246,15,215,32,2,0
N00000218,361,38,317,18,0,4,184,21,161,9,0,1,177,17,156,9,0,3
N00000219,245,76,160,9,2,3,130,42,84,3,1,1,115,34,76,6,1,2
N00000220,284,103,175,4,1,2,149,54,91,2,0,2,135,49,84,2,1,0
N00000221,262,61,200,2,0,0,120,31,88,1,0,0,142,30,112,1,0,0
N00000222,298,58,231,13,2,0,136,32,101,6,0,0,162,26,130,7,2,0
N00000223,319,40,269,11,0,0,161,23,132,7,0,0,158,17,137,4,0,0
N00000224,243,42,180,22,0,5,128,21,96,13,0,3,115,21,84,9,0,2
N00000225,147,27,113,14,0,2,63,11,49,6,0,2,84,16,64,8,0,0
N00000226,261,20,228,18,0,2,113,7,98,11,0,1,148,13,130,7,0,1
N00000227,195,40,150,5,0,0,93,22,70,1,0,0,102,18,80,4,0,0
N00000228,306,40,257,13,2,1,151,18,127,7,1,1,155,22,130,6,1,0
N00000229,395,72,303,16,2,11,189,28,153,7,1,6,206,44,150,9,1,5
N00000230,293,93,190,9,2,0,129,40,85,4,1,0,164,53,105,5,1,0
N00000231,324,109,205,10,0,1,151,52,96,3,0,1,173,57,109,7,0,0
N00000232,309,62,213,21,14,3,146,32,97,12,6,1,163,30,116,9,8,2
N00000233,258,72,171,17,2,3,128,38,81,11,1,2,130,34,90,6,1,1
N00000234,256,77,159,11,2,9,127,35,80,7,1,5,129,42,79,4,1,4
N00000235,323,50,258,22,5,1,149,24,119,9,3,1,174,26,139,13,2,0
N00000236,291,79,198,13,0,3,134,42,85,7,0,2,157,37,113,6,0,1
N00000237,416,41,351,35,1,2,217,23,181,21,0,2,199,18,170,14,1,0
N00000238,306,21,274,18,0,0,149,13,129,12,0,0,157,8,145,6,0,0
N00000239,254,65,178,8,3,1,118,32,81,4,1,0,136,33,97,4,2,1
N00000240,354,69,280,5,1,0,147,34,111,2,0,0,207,35,169,3,1,0
N00000241,424,13,394,22,4,3,219,7,201,14,3,2,205,6,193,8,1,1
N00000242,360,17,323,25,1,1,177,11,157,12,0,1,183,6,166,13,1,0
N00000243,265,58,194,10,4,0,127,32,89,6,1,0,138,26,105,4,3,0
N00000244,275,60,202,10,4,1,128,32,88,6,3,1,147,28,114,4,1,0
N00000245,314,53,249,11,5,2,157,29,121,6,2,0,157,24,128,5,3,2
N00000246,309,98,197,14,1,0,143,47,87,9,1,0,166,51,110,5,0,0
N00000247,309,34,253,23,7,4,158,19,129,13,4,3,151,15,124,10,3,1
N00000248,337,21,310,12,0,3,168,11,155,5,0,3,169,10,155,7,0,0
N00000249,386,48,326,11,4,3,199,27,169,5,1,0,187,21,157,6,3,3
N00000250,401,63,322,13,8,4,191,32,154,5,4,2,210,31,168,8,4,2
N00000251,456,46,392,18,3,4,225,23,195,6,1,2,231,23,197,12,2,2
N00000252,345,28,299,28,5,5,176,16,151,14,5,0,169,12,148,14,0,5
N00000253,499,84,409,14,1,1,254,44,205,8,1,0,245,40,204,6,0,1
N00000254,315,34,269,9,0,4,155,14,136,3,0,3,160,20,133,6,0,1
N00000255,351,43,294,27,1,1,174,23,143,13,1,0,177,20,151,14,0,1
N00000256,780,52,655,71,20,10,395,28,331,33,13,5,385,24,324,38,7,5
N00000257,447,89,336,16,5,5,205,38,156,8,3,2,242,51,180,8,2,3
N00000258,379,34,316,32,4,4,183,16,153,18,1,0,196,18,163,14,3,4
N00000259,465,69,295,103,0,5,224,30,144,49,0,5,241,39,151,54,0,0
N00000260,560,121,361,72,12,4,281,58,184,35,6,2,279,63,177,37,6,2
N00000261,561,103,367,101,0,3,283,54,186,47,0,1,278,49,181,54,0,2
N00000262,419,110,255,63,0,0,211,59,129,28,0,0,208,51,126,35,0,0
N00000263,239,53,141,43,7,7,120,30,68,23,2,4,119,23,73,20,5,3
N00000264,566,155,334,83,4,1,280,85,157,42,2,0,286,70,177,41,2,1
N00000265,351,99,193,56,5,1,169,47,98,23,2,0,182,52,95,33,3,1
N00000266,328,48,228,44,4,5,168,29,109,27,1,3,160,19,119,17,3,2
N00000267,431,38,382,16,0,11,221,21,195,9,0,11,210,17,187,7,0,0
N00000268,384,53,325,5,4,0,205,30,173,2,1,0,179,23,152,3,3,0
N00000269,347,53,284,12,0,0,181,29,147,7,0,0,166,24,137,5,0,0
N00000270,371,74,282,31,0,1,186,33,145,15,0,0,185,41,137,16,0,1
N00000271,380,38,330,18,1,0,195,19,173,8,0,0,185,19,157,10,1,0
N00000272,295,51,226,14,8,1,134,25,99,6,4,1,161,26,127,8,4,0
N00000273,460,46,395,37,1,4,236,23,204,19,0,4,224,23,191,18,1,0
N00000274,468,87,365,26,0,2,226,38,181,14,0,0,242,49,184,12,0,2
N00000275,291,29,245,22,0,4,144,12,125,12,0,1,147,17,120,10,0,3
N00000276,315,41,264,10,3,0,149,19,123,5,3,0,166,22,141,5,0,0
N00000277,310,39,264,4,3,1,156,19,133,2,2,0,154,20,131,2,1,1
N00000278,304,48,242,14,0,6,147,24,114,9,0,4,157,24,128,5,0,2
N00000279,181,34,140,7,1,0,87,19,64,4,0,0,94,15,76,3,1,0
N00000280,392,85,293,9,6,1,165,44,116,5,1,1,227,41,177,4,5,0
N00000281,349,74,265,21,1,3,172,34,133,10,1,1,177,40,132,11,0,2
N00000282,364,52,286,33,5,2,185,26,145,17,2,1,179,26,141,16,3,1
N00000283,346,43,286,17,3,0,173,20,146,9,1,0,173,23,140,8,2,0
N00000284,382,78,285,15,5,3,176,37,130,7,3,2,206,41,155,8,2,1
N00000285,322,85,224,16,1,0,143,41,97,7,0,0,179,44,127,9,1,0
N00000286,271,41,219,12,4,1,131,18,107,5,3,0,140,23,112,7,1,1
N00000287,297,69,218,11,0,0,142,31,106,5,0,0,155,38,112,6,0,0
N00000288,353,39,302,10,1,2,169,17,145,5,1,1,184,22,157,5,0,1
N00000289,496,82,396,10,9,4,248,45,194,4,4,4,248,37,202,6,5,0
N00000290,271,90,173,9,0,0,123,42,76,5,0,0,148,48,97,4,0,0
N00000291,512,68,431,19,1,4,252,29,214,12,1,1,260,39,217,7,0,3
N00000292,731,104,593,44,0,4,359,50,293,23,0,2,372,54,300,21,0,2
N00000293,522,36,467,22,2,0,256,21,229,10,1,0,266,15,238,12,1,0
N00000294,405,69,322,23,0,5,186,34,148,11,0,1,219,35,174,12,0,4
N00000295,421,70,326,32,4,3,179,16,154,16,1,1,242,54,172,16,3,2
N00000296,287,38,235,12,4,0,128,14,111,4,1,0,159,24,124,8,3,0
N00000297,371,59,293,18,1,3,184,18,156,10,0,1,187,41,137,8,1,2
N00000298,335,45,274,13,3,3,169,25,138,7,1,0,166,20,136,6,2,3
N00000299,324,45,256,24,4,4,158,22,123,14,2,2,166,23,133,10,2,2
N00000300,296,75,207,19,0,2,135,37,93,8,0,1,161,38,114,11,0,1
N00000301,366,36,323,13,3,2,183,19,160,9,1,1,183,17,163,4,2,1
N00000302,363,31,319,9,4,2,175,15,152,6,2,1,188,16,167,3,2,1
N00000303,318,27,287,7,0,0,161,11,148,4,0,0,157,16,139,3,0,0
N00000304,342,39,289,13,2,9,183,23,153,6,1,5,159,16,136,7,1,4
N00000305,395,28,355,23,0,1,206,14,185,14,0,0,189,14,170,9,0,1
N00000306,381,38,326,18,2,6,192,24,158,13,0,2,189,14,168,5,2,4
N00000307,355,37,311,10,3,0,177,18,157,4,1,0,178,19,154,6,2,0
N00000308,277,34,226,21,1,2,136,21,107,11,1,0,141,13,119,10,0,2
N00000309,378,32,331,13,3,2,191,15,168,6,2,1,187,17,163,7,1,1
N00000310,408,76,208,136,6,3,197,31,102,70,4,0,211,45,106,66,2,3
N00000311,333,86,167,78,7,3,175,53,80,42,3,0,158,33,87,36,4,3
N00000312,512,103,315,107,0,0,264,57,161,52,0,0,248,46,154,55,0,0
N00000313,636,152,308,186,4,3,313,63,160,92,1,3,323,89,148,94,3,0
N00000314,358,83,180,99,1,1,192,50,88,59,0,0,166,33,92,40,1,1
N00000315,345,99,176,72,5,0,182,52,95,36,3,0,163,47,81,36,2,0
N00000316,374,99,176,108,0,5,189,56,82,58,0,2,185,43,94,50,0,3
N00000317,447,138,230,77,4,8,230,79,111,40,2,4,217,59,119,37,2,4
N00000318,344,67,265,11,3,2,171,32,132,6,2,2,173,35,133,5,1,0
N00000319,819,154,642,24,9,1,418,83,324,13,4,1,401,71,318,11,5,0
N00000320,318,55,248,10,8,5,153,24,123,5,3,1,165,31,125,5,5,4
N00000321,517,103,387,15,15,0,254,56,188,5,8,0,263,47,199,10,7,0
N00000322,389,87,287,11,4,2,201,42,150,6,3,1,188,45,137,5,1,1
N00000323,472,77,334,70,2,2,234,43,163,34,1,0,238,34,171,36,1,2
N00000324,376,50,275,51,2,4,182,29,130,25,1,1,194,21,145,26,1,3
N00000325,538,78,435,30,6,4,248,40,199,14,3,0,290,38,236,16,3,4
N00000326,946,218,673,52,6,9,455,101,323,28,4,5,491,117,350,24,2,4
N00000327,325,81,221,21,3,2,163,43,112,9,0,1,162,38,109,12,3,1
N00000328,291,54,228,9,0,1,137,24,110,4,0,0,154,30,118,5,0,1
N00000329,402,104,283,16,2,0,191,52,129,10,1,0,211,52,154,6,1,0
N00000330,539,54,466,18,3,5,261,26,230,7,0,4,278,28,236,11,3,1
N00000331,612,97,484,22,10,3,280,45,219,12,4,3,332,52,265,10,6,0
N00000332,284,93,168,13,10,3,131,39,77,7,6,2,153,54,91,6,4,1
N00000333,293,90,190,9,3,2,127,43,79,3,2,0,166,47,111,6,1,2
