GeographyCode,KS501NI0001,KS501NI0002,KS501NI0003,KS501NI0004,KS501NI0005,KS501NI0006,KS501NI0007,KS501NI0008,KS501NI0009,KS501NI0010,KS501NI0011,KS501NI0012,KS501NI0013,KS501NI0014,KS501NI0015,KS501NI0016,KS501NI0017,KS501NI0018,KS501NI0019,KS501NI0020,KS501NI0021,KS501NI0022,KS501NI0023
N00000081,279,77,31,43,12,33,80,3,11,12,8,0,4,27.60,11.11,15.41,4.30,11.83,28.67,1.08,66.67,0,33.33
N00000082,277,50,25,44,15,29,101,13,9,6,1,0,5,18.05,9.03,15.88,5.42,10.47,36.46,4.69,16.67,0,83.33
N00000083,503,105,51,89,23,69,156,10,30,27,13,0,14,20.87,10.14,17.69,4.57,13.72,31.01,1.99,48.15,0,51.85
N00000084,356,98,30,57,15,36,113,7,11,20,5,1,14,27.53,8.43,16.01,4.21,10.11,31.74,1.97,25.00,5.00,70.00
N00000085,354,147,33,51,9,34,60,20,9,9,3,0,6,41.53,9.32,14.41,2.54,9.60,16.95,5.65,33.33,0,66.67
N00000086,292,69,34,56,14,31,71,17,9,18,9,0,9,23.63,11.64,19.18,4.79,10.62,24.32,5.82,50.00,0,50.00
N00000087,684,125,87,119,32,90,199,32,27,30,13,4,13,18.27,12.72,17.40,4.68,13.16,29.09,4.68,43.33,13.33,43.33
N00000088,196,95,24,26,8,14,20,9,4,3,0,0,3,48.47,12.24,13.27,4.08,7.14,10.20,4.59,0,0,100.00
N00000089,352,85,34,66,17,40,100,10,17,15,5,1,9,24.15,9.66,18.75,4.83,11.36,28.41,2.84,33.33,6.67,60.00
N00000090,300,66,29,58,10,41,82,14,12,12,6,0,6,22.00,9.67,19.33,3.33,13.67,27.33,4.67,50.00,0,50.00
N00000091,350,78,38,56,19,30,95,34,7,11,6,0,5,22.29,10.86,16.00,5.43,8.57,27.14,9.71,54.55,0,45.45
N00000092,371,87,37,53,22,46,111,15,8,15,7,0,8,23.45,9.97,14.29,5.93,12.40,29.92,4.04,46.67,0,53.33
N00000093,340,98,29,51,32,34,78,18,13,17,9,1,7,28.82,8.53,15.00,9.41,10.00,22.94,5.29,52.94,5.88,41.18
N00000094,385,73,28,50,27,51,138,18,9,20,12,1,7,18.96,7.27,12.99,7.01,13.25,35.84,4.68,60.00,5.00,35.00
N00000095,353,78,26,66,29,43,104,7,14,23,13,1,9,22.10,7.37,18.70,8.22,12.18,29.46,1.98,56.52,4.35,39.13
N00000096,403,99,42,69,25,43,109,16,9,21,9,2,10,24.57,10.42,17.12,6.20,10.67,27.05,3.97,42.86,9.52,47.62
N00000097,621,108,84,116,29,87,165,32,23,26,13,1,12,17.39,13.53,18.68,4.67,14.01,26.57,5.15,50.00,3.85,46.15
N00000098,916,134,98,120,30,103,344,87,22,34,19,7,8,14.63,10.70,13.10,3.28,11.24,37.55,9.50,55.88,20.59,23.53
N00000099,202,81,29,37,6,20,18,11,4,6,4,0,2,40.10,14.36,18.32,2.97,9.90,8.91,5.45,66.67,0,33.33
N00000100,277,83,31,41,9,26,58,29,4,10,4,1,5,29.96,11.19,14.80,3.25,9.39,20.94,10.47,40.00,10.00,50.00
N00000101,196,48,36,36,4,20,27,25,8,9,4,1,4,24.49,18.37,18.37,2.04,10.20,13.78,12.76,44.44,11.11,44.44
N00000102,252,62,40,52,10,27,50,11,14,13,8,2,3,24.60,15.87,20.63,3.97,10.71,19.84,4.37,61.54,15.38,23.08
N00000103,453,140,47,71,19,50,86,40,6,21,14,1,6,30.91,10.38,15.67,4.19,11.04,18.98,8.83,66.67,4.76,28.57
N00000104,233,60,29,45,11,28,44,16,5,7,4,0,3,25.75,12.45,19.31,4.72,12.02,18.88,6.87,57.14,0,42.86
N00000105,280,121,40,35,11,24,24,25,9,7,4,0,3,43.21,14.29,12.50,3.93,8.57,8.57,8.93,57.14,0,42.86
N00000106,148,53,26,21,5,13,15,15,1,7,4,0,3,35.81,17.57,14.19,3.38,8.78,10.14,10.14,57.14,0,42.86
N00000107,200,78,40,22,5,22,28,5,4,10,4,0,6,39.00,20.00,11.00,2.50,11.00,14.00,2.50,40.00,0,60.00
N00000108,205,72,13,28,10,18,51,13,5,6,4,0,2,35.12,6.34,13.66,4.88,8.78,24.88,6.34,66.67,0,33.33
N00000109,409,135,72,60,13,41,58,30,9,6,4,0,2,33.01,17.60,14.67,3.18,10.02,14.18,7.33,66.67,0,33.33
N00000110,221,79,33,39,9,19,23,19,13,8,6,0,2,35.75,14.93,17.65,4.07,8.60,10.41,8.60,75.00,0,25.00
N00000111,282,60,23,51,13,32,88,15,7,11,3,0,8,21.28,8.16,18.09,4.61,11.35,31.21,5.32,27.27,0,72.73
N00000112,302,79,56,73,9,35,43,7,17,16,8,0,8,26.16,18.54,24.17,2.98,11.59,14.24,2.32,50.00,0,50.00
N00000113,237,48,41,47,6,30,50,15,4,6,4,0,2,20.25,17.30,19.83,2.53,12.66,21.10,6.33,66.67,0,33.33
N00000114,258,74,25,47,9,28,59,16,3,11,3,2,6,28.68,9.69,18.22,3.49,10.85,22.87,6.20,27.27,18.18,54.55
N00000115,242,78,42,56,8,27,24,7,11,13,5,1,7,32.23,17.36,23.14,3.31,11.16,9.92,2.89,38.46,7.69,53.85
N00000116,223,77,36,34,14,23,28,11,5,6,2,0,4,34.53,16.14,15.25,6.28,10.31,12.56,4.93,33.33,0,66.67
N00000117,125,46,25,17,7,12,11,7,3,3,2,0,1,36.80,20.00,13.60,5.60,9.60,8.80,5.60,66.67,0,33.33
N00000118,291,73,21,47,11,30,100,9,8,10,7,0,3,25.09,7.22,16.15,3.78,10.31,34.36,3.09,70.00,0,30.00
N00000119,253,47,26,40,11,32,90,7,11,8,4,0,4,18.58,10.28,15.81,4.35,12.65,35.57,2.77,50.00,0,50.00
N00000120,275,60,32,46,13,27,95,2,16,8,6,0,2,21.82,11.64,16.73,4.73,9.82,34.55,0.73,75.00,0,25.00
N00000121,245,65,26,54,14,25,48,13,5,11,4,0,7,26.53,10.61,22.04,5.71,10.20,19.59,5.31,36.36,0,63.64
N00000122,385,66,41,59,14,42,150,13,12,12,7,0,5,17.14,10.65,15.32,3.64,10.91,38.96,3.38,58.33,0,41.67
N00000123,289,42,18,50,9,27,137,6,10,12,8,0,4,14.53,6.23,17.30,3.11,9.34,47.40,2.08,66.67,0,33.33
N00000124,325,100,20,37,13,37,105,13,3,9,4,0,5,30.77,6.15,11.38,4.00,11.38,32.31,4.00,44.44,0,55.56
N00000125,348,104,31,59,18,45,83,8,17,18,8,2,8,29.89,8.91,16.95,5.17,12.93,23.85,2.30,44.44,11.11,44.44
N00000126,351,102,39,54,28,46,79,3,24,22,8,0,14,29.06,11.11,15.38,7.98,13.11,22.51,0.85,36.36,0,63.64
N00000127,285,84,42,50,11,29,59,10,9,10,5,0,5,29.47,14.74,17.54,3.86,10.18,20.70,3.51,50.00,0,50.00
N00000128,771,221,78,126,46,91,175,34,31,47,17,2,28,28.66,10.12,16.34,5.97,11.80,22.70,4.41,36.17,4.26,59.57
N00000129,251,124,37,33,7,19,20,11,12,6,2,0,4,49.40,14.74,13.15,2.79,7.57,7.97,4.38,33.33,0,66.67
N00000130,357,56,41,85,15,57,92,11,17,23,15,0,8,15.69,11.48,23.81,4.20,15.97,25.77,3.08,65.22,0,34.78
N00000131,318,50,37,49,19,53,101,9,10,15,8,1,6,15.72,11.64,15.41,5.97,16.67,31.76,2.83,53.33,6.67,40.00
N00000132,294,80,32,41,18,45,74,4,10,11,6,1,4,27.21,10.88,13.95,6.12,15.31,25.17,1.36,54.55,9.09,36.36
N00000133,273,84,34,32,12,36,58,17,4,10,7,0,3,30.77,12.45,11.72,4.40,13.19,21.25,6.23,70.00,0,30.00
N00000134,350,66,46,61,23,55,87,12,11,11,6,0,5,18.86,13.14,17.43,6.57,15.71,24.86,3.43,54.55,0,45.45
N00000135,246,104,37,31,15,28,25,6,9,9,2,0,7,42.28,15.04,12.60,6.10,11.38,10.16,2.44,22.22,0,77.78
N00000136,402,76,50,72,19,64,108,13,13,16,9,0,7,18.91,12.44,17.91,4.73,15.92,26.87,3.23,56.25,0,43.75
N00000137,252,63,40,45,17,44,36,7,9,11,5,0,6,25.00,15.87,17.86,6.75,17.46,14.29,2.78,45.45,0,54.55
N00000138,345,33,45,82,17,65,97,6,12,26,7,2,17,9.57,13.04,23.77,4.93,18.84,28.12,1.74,26.92,7.69,65.38
N00000139,272,78,25,42,9,43,60,15,4,11,5,0,6,28.68,9.19,15.44,3.31,15.81,22.06,5.51,45.45,0,54.55
N00000140,302,104,32,49,10,23,68,16,7,10,6,2,2,34.44,10.60,16.23,3.31,7.62,22.52,5.30,60.00,20.00,20.00
N00000141,373,159,49,54,24,33,37,17,9,12,2,4,6,42.63,13.14,14.48,6.43,8.85,9.92,4.56,16.67,33.33,50.00
N00000142,164,71,27,20,7,17,18,4,4,7,2,0,5,43.29,16.46,12.20,4.27,10.37,10.98,2.44,28.57,0,71.43
N00000143,183,85,26,23,7,18,20,4,4,2,0,0,2,46.45,14.21,12.57,3.83,9.84,10.93,2.19,0,0,100.00
N00000144,191,65,36,36,6,26,13,9,2,11,5,3,3,34.03,18.85,18.85,3.14,13.61,6.81,4.71,45.45,27.27,27.27
N00000145,111,66,17,9,5,6,5,3,3,3,0,1,2,59.46,15.32,8.11,4.50,5.41,4.50,2.70,0,33.33,66.67
N00000146,240,50,27,32,8,33,75,15,13,8,5,0,3,20.83,11.25,13.33,3.33,13.75,31.25,6.25,62.50,0,37.50
N00000147,184,61,26,30,8,26,27,6,4,11,5,0,6,33.15,14.13,16.30,4.35,14.13,14.67,3.26,45.45,0,54.55
N00000148,500,154,76,77,25,43,101,24,11,11,3,2,6,30.80,15.20,15.40,5.00,8.60,20.20,4.80,27.27,18.18,54.55
N00000149,347,102,54,65,15,41,59,11,10,5,1,2,2,29.39,15.56,18.73,4.32,11.82,17.00,3.17,20.00,40.00,40.00
N00000150,291,82,27,35,20,36,73,18,7,6,3,1,2,28.18,9.28,12.03,6.87,12.37,25.09,6.19,50.00,16.67,33.33
N00000151,247,95,33,32,20,22,27,18,5,5,0,1,4,38.46,13.36,12.96,8.10,8.91,10.93,7.29,0,20.00,80.00
N00000152,229,109,43,25,13,17,18,4,7,7,4,0,3,47.60,18.78,10.92,5.68,7.42,7.86,1.75,57.14,0,42.86
N00000153,199,94,18,29,9,24,17,8,5,4,0,1,3,47.24,9.05,14.57,4.52,12.06,8.54,4.02,0,25.00,75.00
N00000154,215,65,24,37,14,29,37,9,7,7,2,0,5,30.23,11.16,17.21,6.51,13.49,17.21,4.19,28.57,0,71.43
N00000155,283,81,40,50,13,30,58,11,7,10,3,0,7,28.62,14.13,17.67,4.59,10.60,20.49,3.89,30.00,0,70.00
N00000156,245,69,29,36,17,29,60,5,4,8,4,0,4,28.16,11.84,14.69,6.94,11.84,24.49,2.04,50.00,0,50.00
N00000157,304,72,46,45,18,32,82,9,5,15,5,2,8,23.68,15.13,14.80,5.92,10.53,26.97,2.96,33.33,13.33,53.33
N00000158,542,163,72,87,42,66,90,22,15,17,6,1,10,30.07,13.28,16.05,7.75,12.18,16.61,4.06,35.29,5.88,58.82
N00000159,202,79,20,33,15,18,31,6,4,5,1,0,4,39.11,9.90,16.34,7.43,8.91,15.35,2.97,20.00,0,80.00
N00000160,275,74,35,40,11,24,80,11,8,8,3,2,3,26.91,12.73,14.55,4.00,8.73,29.09,4.00,37.50,25.00,37.50
N00000161,294,29,21,57,9,38,134,6,9,24,7,1,16,9.86,7.14,19.39,3.06,12.93,45.58,2.04,29.17,4.17,66.67
N00000162,219,59,27,41,15,32,38,7,3,8,4,0,4,26.94,12.33,18.72,6.85,14.61,17.35,3.20,50.00,0,50.00
N00000163,268,107,41,38,13,26,28,15,8,9,3,3,3,39.93,15.30,14.18,4.85,9.70,10.45,5.60,33.33,33.33,33.33
N00000164,242,44,14,30,16,30,98,10,2,8,4,0,4,18.18,5.79,12.40,6.61,12.40,40.50,4.13,50.00,0,50.00
N00000165,267,50,22,35,14,30,108,8,9,8,2,0,6,18.73,8.24,13.11,5.24,11.24,40.45,3.00,25.00,0,75.00
N00000166,243,61,23,38,13,28,66,14,4,7,2,0,5,25.10,9.47,15.64,5.35,11.52,27.16,5.76,28.57,0,71.43
N00000167,315,63,33,57,19,32,100,11,10,16,9,1,6,20.00,10.48,18.10,6.03,10.16,31.75,3.49,56.25,6.25,37.50
N00000168,289,74,27,40,17,29,91,11,1,9,2,2,5,25.61,9.34,13.84,5.88,10.03,31.49,3.81,22.22,22.22,55.56
N00000169,595,139,72,95,45,78,146,20,18,18,9,2,7,23.36,12.10,15.97,7.56,13.11,24.54,3.36,50.00,11.11,38.89
N00000170,282,77,36,39,29,41,54,6,4,8,3,0,5,27.30,12.77,13.83,10.28,14.54,19.15,2.13,37.50,0,62.50
N00000171,332,65,34,66,16,46,94,11,6,19,9,1,9,19.58,10.24,19.88,4.82,13.86,28.31,3.31,47.37,5.26,47.37
N00000172,637,132,76,98,43,74,179,35,11,23,7,0,16,20.72,11.93,15.38,6.75,11.62,28.10,5.49,30.43,0,69.57
N00000173,313,62,33,53,24,41,89,11,8,5,3,0,2,19.81,10.54,16.93,7.67,13.10,28.43,3.51,60.00,0,40.00
N00000174,306,133,38,44,9,44,35,3,12,10,5,1,4,43.46,12.42,14.38,2.94,14.38,11.44,0.98,50.00,10.00,40.00
N00000175,294,79,45,46,20,33,64,7,6,8,7,0,1,26.87,15.31,15.65,6.80,11.22,21.77,2.38,87.50,0,12.50
N00000176,397,140,54,68,28,53,37,17,13,14,5,4,5,35.26,13.60,17.13,7.05,13.35,9.32,4.28,35.71,28.57,35.71
N00000177,276,99,38,41,7,29,46,16,5,12,2,1,9,35.87,13.77,14.86,2.54,10.51,16.67,5.80,16.67,8.33,75.00
N00000178,572,247,85,81,27,53,67,12,16,25,15,4,6,43.18,14.86,14.16,4.72,9.27,11.71,2.10,60.00,16.00,24.00
N00000179,749,295,80,114,36,79,109,36,16,11,3,2,6,39.39,10.68,15.22,4.81,10.55,14.55,4.81,27.27,18.18,54.55
N00000180,228,106,28,33,10,22,22,7,6,5,1,0,4,46.49,12.28,14.47,4.39,9.65,9.65,3.07,20.00,0,80.00
N00000181,262,87,34,37,12,29,44,19,2,8,5,1,2,33.21,12.98,14.12,4.58,11.07,16.79,7.25,62.50,12.50,25.00
N00000182,191,70,28,23,8,28,24,10,4,2,1,1,0,36.65,14.66,12.04,4.19,14.66,12.57,5.24,50.00,50.00,0
N00000183,238,41,36,40,13,31,66,11,6,6,3,0,3,17.23,15.13,16.81,5.46,13.03,27.73,4.62,50.00,0,50.00
N00000184,330,117,20,33,22,35,87,16,6,8,3,1,4,35.45,6.06,10.00,6.67,10.61,26.36,4.85,37.50,12.50,50.00
N00000185,201,79,13,25,15,19,48,2,3,6,3,1,2,39.30,6.47,12.44,7.46,9.45,23.88,1.00,50.00,16.67,33.33
N00000186,224,60,37,37,12,31,40,7,8,8,4,0,4,26.79,16.52,16.52,5.36,13.84,17.86,3.13,50.00,0,50.00
N00000187,206,89,28,22,8,29,20,10,4,5,4,0,1,43.20,13.59,10.68,3.88,14.08,9.71,4.85,80.00,0,20.00
N00000188,268,91,48,38,18,31,30,12,11,8,3,1,4,33.96,17.91,14.18,6.72,11.57,11.19,4.48,37.50,12.50,50.00
N00000189,264,46,30,50,18,33,78,9,10,15,4,0,11,17.42,11.36,18.94,6.82,12.50,29.55,3.41,26.67,0,73.33
N00000190,256,62,35,50,15,34,47,13,7,4,2,0,2,24.22,13.67,19.53,5.86,13.28,18.36,5.08,50.00,0,50.00
N00000191,267,75,32,35,25,44,42,14,6,15,7,0,8,28.09,11.99,13.11,9.36,16.48,15.73,5.24,46.67,0,53.33
N00000192,254,74,53,43,19,34,26,5,11,9,2,2,5,29.13,20.87,16.93,7.48,13.39,10.24,1.97,22.22,22.22,55.56
N00000193,213,73,34,43,5,28,18,12,8,13,7,0,6,34.27,15.96,20.19,2.35,13.15,8.45,5.63,53.85,0,46.15
N00000194,209,93,36,23,16,16,22,3,3,2,0,0,2,44.50,17.22,11.00,7.66,7.66,10.53,1.44,0,0,100.00
N00000195,211,107,23,19,15,13,24,10,0,3,0,0,3,50.71,10.90,9.00,7.11,6.16,11.37,4.74,0,0,100.00
