GeographyCode,KS610NI0001,KS610NI0002,KS610NI0003,KS610NI0004,KS610NI0005,KS610NI0006,KS610NI0007,KS610NI0008,KS610NI0009,KS610NI0010,KS610NI0011,KS610NI0012,KS610NI0013,KS610NI0014,KS610NI0015,KS610NI0016,KS610NI0017,KS610NI0018,KS610NI0019
N00000095,119,6,30,8,30,3,11,17,2,12,5.04,25.21,6.72,25.21,2.52,9.24,14.29,1.68,10.08
N00000096,119,11,24,17,29,5,12,13,1,7,9.24,20.17,14.29,24.37,4.20,10.08,10.92,0.84,5.88
N00000097,231,14,43,16,50,4,36,32,2,34,6.06,18.61,6.93,21.65,1.73,15.58,13.85,0.87,14.72
N00000098,346,18,96,24,63,10,51,34,3,47,5.20,27.75,6.94,18.21,2.89,14.74,9.83,0.87,13.58
N00000099,51,2,4,3,13,2,10,10,0,7,3.92,7.84,5.88,25.49,3.92,19.61,19.61,0,13.73
N00000100,94,8,17,9,18,3,14,10,2,13,8.51,18.09,9.57,19.15,3.19,14.89,10.64,2.13,13.83
N00000101,57,0,8,2,8,2,14,6,2,15,0,14.04,3.51,14.04,3.51,24.56,10.53,3.51,26.32
N00000102,72,4,18,4,14,2,17,6,1,6,5.56,25.00,5.56,19.44,2.78,23.61,8.33,1.39,8.33
N00000103,124,4,16,10,25,3,21,15,6,24,3.23,12.90,8.06,20.16,2.42,16.94,12.10,4.84,19.35
N00000104,83,3,10,6,13,2,23,12,1,13,3.61,12.05,7.23,15.66,2.41,27.71,14.46,1.20,15.66
N00000105,74,2,3,5,12,1,14,15,1,21,2.70,4.05,6.76,16.22,1.35,18.92,20.27,1.35,28.38
N00000106,35,1,2,0,8,1,6,6,1,10,2.86,5.71,0,22.86,2.86,17.14,17.14,2.86,28.57
N00000107,43,4,3,2,9,0,6,9,0,10,9.30,6.98,4.65,20.93,0,13.95,20.93,0,23.26
N00000108,48,2,7,4,10,2,8,3,2,10,4.17,14.58,8.33,20.83,4.17,16.67,6.25,4.17,20.83
N00000109,132,6,16,3,23,5,23,22,6,28,4.55,12.12,2.27,17.42,3.79,17.42,16.67,4.55,21.21
N00000110,65,3,3,3,13,1,8,13,4,17,4.62,4.62,4.62,20.00,1.54,12.31,20.00,6.15,26.15
N00000111,86,7,22,5,13,5,9,11,4,10,8.14,25.58,5.81,15.12,5.81,10.47,12.79,4.65,11.63
N00000112,98,12,11,6,16,2,22,8,2,19,12.24,11.22,6.12,16.33,2.04,22.45,8.16,2.04,19.39
N00000113,80,3,19,3,16,2,13,9,2,13,3.75,23.75,3.75,20.00,2.50,16.25,11.25,2.50,16.25
N00000114,84,6,21,6,16,1,10,9,2,13,7.14,25.00,7.14,19.05,1.19,11.90,10.71,2.38,15.48
N00000115,58,5,2,2,7,4,18,8,2,10,8.62,3.45,3.45,12.07,6.90,31.03,13.79,3.45,17.24
N00000116,71,3,6,2,15,3,21,8,3,10,4.23,8.45,2.82,21.13,4.23,29.58,11.27,4.23,14.08
N00000117,23,0,2,2,4,1,3,2,2,7,0,8.70,8.70,17.39,4.35,13.04,8.70,8.70,30.43
N00000118,82,9,22,9,11,1,9,11,2,8,10.98,26.83,10.98,13.41,1.22,10.98,13.41,2.44,9.76
N00000119,53,5,15,4,18,2,2,4,1,2,9.43,28.30,7.55,33.96,3.77,3.77,7.55,1.89,3.77
N00000120,68,11,15,5,14,1,5,12,1,4,16.18,22.06,7.35,20.59,1.47,7.35,17.65,1.47,5.88
N00000121,63,5,8,2,16,2,14,13,1,2,7.94,12.70,3.17,25.40,3.17,22.22,20.63,1.59,3.17
N00000122,111,22,28,13,20,1,16,7,1,3,19.82,25.23,11.71,18.02,0.90,14.41,6.31,0.90,2.70
N00000123,76,9,28,12,12,4,4,7,0,0,11.84,36.84,15.79,15.79,5.26,5.26,9.21,0,0
N00000124,74,13,18,7,13,2,6,9,2,4,17.57,24.32,9.46,17.57,2.70,8.11,12.16,2.70,5.41
N00000125,97,4,24,6,21,2,23,8,0,9,4.12,24.74,6.19,21.65,2.06,23.71,8.25,0,9.28
N00000126,103,4,22,11,21,7,20,10,1,7,3.88,21.36,10.68,20.39,6.80,19.42,9.71,0.97,6.80
N00000127,84,1,15,5,18,4,18,14,1,8,1.19,17.86,5.95,21.43,4.76,21.43,16.67,1.19,9.52
N00000128,214,14,67,17,38,8,22,25,1,22,6.54,31.31,7.94,17.76,3.74,10.28,11.68,0.47,10.28
N00000129,56,1,5,1,8,6,18,7,3,7,1.79,8.93,1.79,14.29,10.71,32.14,12.50,5.36,12.50
N00000130,145,6,28,9,46,5,20,19,2,10,4.14,19.31,6.21,31.72,3.45,13.79,13.10,1.38,6.90
N00000131,103,12,19,9,26,3,17,9,1,7,11.65,18.45,8.74,25.24,2.91,16.50,8.74,0.97,6.80
N00000132,85,4,15,11,23,4,15,6,0,7,4.71,17.65,12.94,27.06,4.71,17.65,7.06,0,8.24
N00000133,68,6,12,6,17,4,13,8,0,2,8.82,17.65,8.82,25.00,5.88,19.12,11.76,0,2.94
N00000134,120,17,19,11,36,3,19,8,1,6,14.17,15.83,9.17,30.00,2.50,15.83,6.67,0.83,5.00
N00000135,62,3,4,4,15,0,16,5,4,11,4.84,6.45,6.45,24.19,0,25.81,8.06,6.45,17.74
N00000136,135,9,23,16,41,4,12,16,0,14,6.67,17.04,11.85,30.37,2.96,8.89,11.85,0,10.37
N00000137,77,2,8,2,33,3,17,7,0,5,2.60,10.39,2.60,42.86,3.90,22.08,9.09,0,6.49
N00000138,128,9,23,10,45,1,20,15,1,4,7.03,17.97,7.81,35.16,0.78,15.63,11.72,0.78,3.13
N00000139,57,6,12,3,13,0,5,13,0,5,10.53,21.05,5.26,22.81,0,8.77,22.81,0,8.77
N00000140,66,7,13,3,16,0,9,6,4,8,10.61,19.70,4.55,24.24,0,13.64,9.09,6.06,12.12
N00000141,79,3,2,1,11,2,20,22,2,16,3.80,2.53,1.27,13.92,2.53,25.32,27.85,2.53,20.25
N00000142,35,1,5,3,7,1,6,6,0,6,2.86,14.29,8.57,20.00,2.86,17.14,17.14,0,17.14
N00000143,44,1,2,3,10,1,6,12,2,7,2.27,4.55,6.82,22.73,2.27,13.64,27.27,4.55,15.91
N00000144,50,1,3,1,9,2,14,9,2,9,2.00,6.00,2.00,18.00,4.00,28.00,18.00,4.00,18.00
N00000145,19,0,0,2,4,0,3,4,1,5,0,0,10.53,21.05,0,15.79,21.05,5.26,26.32
N00000146,57,4,19,4,12,0,5,5,2,6,7.02,33.33,7.02,21.05,0,8.77,8.77,3.51,10.53
N00000147,40,1,3,2,13,2,6,7,2,4,2.50,7.50,5.00,32.50,5.00,15.00,17.50,5.00,10.00
N00000148,145,6,18,7,36,4,40,18,0,16,4.14,12.41,4.83,24.83,2.76,27.59,12.41,0,11.03
N00000149,94,2,13,7,28,4,18,10,3,9,2.13,13.83,7.45,29.79,4.26,19.15,10.64,3.19,9.57
N00000150,65,2,19,5,22,1,10,2,0,4,3.08,29.23,7.69,33.85,1.54,15.38,3.08,0,6.15
N00000151,48,2,8,4,11,2,10,4,3,4,4.17,16.67,8.33,22.92,4.17,20.83,8.33,6.25,8.33
N00000152,47,2,4,1,12,0,11,8,0,9,4.26,8.51,2.13,25.53,0,23.40,17.02,0,19.15
N00000153,42,2,2,2,10,1,9,7,3,6,4.76,4.76,4.76,23.81,2.38,21.43,16.67,7.14,14.29
N00000154,45,2,9,3,12,0,10,6,0,3,4.44,20.00,6.67,26.67,0,22.22,13.33,0,6.67
N00000155,76,7,13,6,15,3,15,11,1,5,9.21,17.11,7.89,19.74,3.95,19.74,14.47,1.32,6.58
N00000156,66,5,10,13,15,2,6,6,1,8,7.58,15.15,19.70,22.73,3.03,9.09,9.09,1.52,12.12
N00000157,84,9,26,2,23,4,8,7,0,5,10.71,30.95,2.38,27.38,4.76,9.52,8.33,0,5.95
N00000158,117,10,17,8,27,5,27,18,0,5,8.55,14.53,6.84,23.08,4.27,23.08,15.38,0,4.27
N00000159,44,1,7,5,11,1,6,8,0,5,2.27,15.91,11.36,25.00,2.27,13.64,18.18,0,11.36
N00000160,58,6,18,2,12,1,8,7,0,4,10.34,31.03,3.45,20.69,1.72,13.79,12.07,0,6.90
N00000161,80,5,29,6,13,1,8,17,0,1,6.25,36.25,7.50,16.25,1.25,10.00,21.25,0,1.25
N00000162,59,4,3,5,13,0,10,16,1,7,6.78,5.08,8.47,22.03,0,16.95,27.12,1.69,11.86
N00000163,52,4,6,1,11,2,9,5,3,11,7.69,11.54,1.92,21.15,3.85,17.31,9.62,5.77,21.15
N00000164,61,9,14,8,10,1,9,8,0,2,14.75,22.95,13.11,16.39,1.64,14.75,13.11,0,3.28
N00000165,64,6,15,5,19,5,8,3,1,2,9.38,23.44,7.81,29.69,7.81,12.50,4.69,1.56,3.13
N00000166,55,1,10,4,14,1,13,7,0,5,1.82,18.18,7.27,25.45,1.82,23.64,12.73,0,9.09
N00000167,87,3,18,5,28,3,10,10,1,9,3.45,20.69,5.75,32.18,3.45,11.49,11.49,1.15,10.34
N00000168,73,6,18,4,24,1,14,1,0,5,8.22,24.66,5.48,32.88,1.37,19.18,1.37,0,6.85
N00000169,177,15,46,16,43,6,20,16,2,13,8.47,25.99,9.04,24.29,3.39,11.30,9.04,1.13,7.34
N00000170,84,6,13,5,13,6,20,10,2,9,7.14,15.48,5.95,15.48,7.14,23.81,11.90,2.38,10.71
N00000171,103,8,24,9,26,6,16,8,3,3,7.77,23.30,8.74,25.24,5.83,15.53,7.77,2.91,2.91
N00000172,189,16,34,12,54,10,32,19,0,12,8.47,17.99,6.35,28.57,5.29,16.93,10.05,0,6.35
N00000173,86,12,13,6,28,7,11,2,1,6,13.95,15.12,6.98,32.56,8.14,12.79,2.33,1.16,6.98
N00000174,88,4,8,7,14,5,23,10,1,16,4.55,9.09,7.95,15.91,5.68,26.14,11.36,1.14,18.18
N00000175,102,5,15,12,26,1,18,7,4,14,4.90,14.71,11.76,25.49,0.98,17.65,6.86,3.92,13.73
N00000176,103,7,6,7,18,0,22,23,2,18,6.80,5.83,6.80,17.48,0,21.36,22.33,1.94,17.48
N00000177,70,6,10,6,10,1,20,8,1,8,8.57,14.29,8.57,14.29,1.43,28.57,11.43,1.43,11.43
N00000178,145,5,17,7,27,1,26,30,5,27,3.45,11.72,4.83,18.62,0.69,17.93,20.69,3.45,18.62
N00000179,165,10,28,16,36,2,25,26,2,20,6.06,16.97,9.70,21.82,1.21,15.15,15.76,1.21,12.12
N00000180,56,2,3,2,10,2,15,10,1,11,3.57,5.36,3.57,17.86,3.57,26.79,17.86,1.79,19.64
N00000181,65,3,6,8,10,1,10,11,1,15,4.62,9.23,12.31,15.38,1.54,15.38,16.92,1.54,23.08
N00000182,45,4,1,4,18,0,8,6,1,3,8.89,2.22,8.89,40.00,0,17.78,13.33,2.22,6.67
N00000183,77,6,15,7,26,0,4,10,1,8,7.79,19.48,9.09,33.77,0,5.19,12.99,1.30,10.39
N00000184,84,8,20,10,25,1,6,6,2,6,9.52,23.81,11.90,29.76,1.19,7.14,7.14,2.38,7.14
N00000185,36,5,10,0,7,0,7,5,0,2,13.89,27.78,0,19.44,0,19.44,13.89,0,5.56
N00000186,65,3,13,6,11,1,10,14,0,7,4.62,20.00,9.23,16.92,1.54,15.38,21.54,0,10.77
N00000187,48,0,1,1,13,2,14,11,0,6,0,2.08,2.08,27.08,4.17,29.17,22.92,0,12.50
N00000188,76,5,6,2,12,1,19,19,2,10,6.58,7.89,2.63,15.79,1.32,25.00,25.00,2.63,13.16
N00000189,85,7,20,3,29,1,11,9,1,4,8.24,23.53,3.53,34.12,1.18,12.94,10.59,1.18,4.71
N00000190,71,2,10,2,14,1,21,12,0,9,2.82,14.08,2.82,19.72,1.41,29.58,16.90,0,12.68
N00000191,78,4,9,4,22,2,13,15,2,7,5.13,11.54,5.13,28.21,2.56,16.67,19.23,2.56,8.97
N00000192,88,3,5,5,20,5,19,17,2,12,3.41,5.68,5.68,22.73,5.68,21.59,19.32,2.27,13.64
N00000193,58,4,5,1,13,3,13,14,2,3,6.90,8.62,1.72,22.41,5.17,22.41,24.14,3.45,5.17
N00000194,59,4,4,7,19,3,10,5,1,6,6.78,6.78,11.86,32.20,5.08,16.95,8.47,1.69,10.17
N00000195,40,2,4,1,11,0,6,8,0,8,5.00,10.00,2.50,27.50,0,15.00,20.00,0,20.00
N00000196,41,2,5,1,5,2,6,7,3,10,4.88,12.20,2.44,12.20,4.88,14.63,17.07,7.32,24.39
N00000197,81,3,8,9,28,1,11,13,1,7,3.70,9.88,11.11,34.57,1.23,13.58,16.05,1.23,8.64
N00000198,78,5,15,6,22,2,10,10,1,7,6.41,19.23,7.69,28.21,2.56,12.82,12.82,1.28,8.97
N00000199,92,6,15,3,36,3,13,13,1,2,6.52,16.30,3.26,39.13,3.26,14.13,14.13,1.09,2.17
N00000200,92,7,15,5,31,3,14,10,1,6,7.61,16.30,5.43,33.70,3.26,15.22,10.87,1.09,6.52
N00000201,71,9,19,5,14,3,8,6,2,5,12.68,26.76,7.04,19.72,4.23,11.27,8.45,2.82,7.04
N00000202,76,5,19,3,25,2,10,4,4,4,6.58,25.00,3.95,32.89,2.63,13.16,5.26,5.26,5.26
N00000203,70,9,17,6,17,1,8,2,3,7,12.86,24.29,8.57,24.29,1.43,11.43,2.86,4.29,10.00
N00000204,86,3,9,10,25,0,16,12,1,10,3.49,10.47,11.63,29.07,0,18.60,13.95,1.16,11.63
N00000205,81,3,19,5,27,2,7,9,0,9,3.70,23.46,6.17,33.33,2.47,8.64,11.11,0,11.11
N00000206,107,13,20,7,32,1,14,9,0,11,12.15,18.69,6.54,29.91,0.93,13.08,8.41,0,10.28
N00000207,75,2,13,8,17,1,15,9,1,9,2.67,17.33,10.67,22.67,1.33,20.00,12.00,1.33,12.00
N00000208,78,6,14,7,28,2,7,10,1,3,7.69,17.95,8.97,35.90,2.56,8.97,12.82,1.28,3.85
N00000209,101,5,24,11,35,3,8,9,0,6,4.95,23.76,10.89,34.65,2.97,7.92,8.91,0,5.94
N00000210,92,9,18,7,13,2,17,12,2,12,9.78,19.57,7.61,14.13,2.17,18.48,13.04,2.17,13.04
N00000211,96,6,13,9,23,1,19,16,1,8,6.25,13.54,9.38,23.96,1.04,19.79,16.67,1.04,8.33
N00000212,42,6,4,3,7,1,10,4,1,6,14.29,9.52,7.14,16.67,2.38,23.81,9.52,2.38,14.29
N00000213,64,3,10,9,19,0,10,8,2,3,4.69,15.63,14.06,29.69,0,15.63,12.50,3.13,4.69
N00000214,80,5,17,11,15,3,18,6,2,3,6.25,21.25,13.75,18.75,3.75,22.50,7.50,2.50,3.75
N00000215,91,13,27,13,11,5,12,9,0,1,14.29,29.67,14.29,12.09,5.49,13.19,9.89,0,1.10
N00000216,87,7,32,6,21,3,8,4,1,5,8.05,36.78,6.90,24.14,3.45,9.20,4.60,1.15,5.75
N00000217,106,10,25,11,31,3,5,13,1,7,9.43,23.58,10.38,29.25,2.83,4.72,12.26,0.94,6.60
N00000218,75,9,14,8,23,1,11,5,2,2,12.00,18.67,10.67,30.67,1.33,14.67,6.67,2.67,2.67
N00000219,45,2,2,1,6,2,9,12,2,9,4.44,4.44,2.22,13.33,4.44,20.00,26.67,4.44,20.00
N00000220,54,1,1,4,7,3,18,9,0,11,1.85,1.85,7.41,12.96,5.56,33.33,16.67,0,20.37
N00000221,53,2,7,1,9,2,15,11,1,5,3.77,13.21,1.89,16.98,3.77,28.30,20.75,1.89,9.43
N00000222,68,4,7,3,17,2,20,9,0,6,5.88,10.29,4.41,25.00,2.94,29.41,13.24,0,8.82
N00000223,73,6,12,4,13,3,17,8,0,10,8.22,16.44,5.48,17.81,4.11,23.29,10.96,0,13.70
N00000224,52,4,8,5,11,1,8,8,0,7,7.69,15.38,9.62,21.15,1.92,15.38,15.38,0,13.46
N00000225,19,2,6,2,4,0,4,1,0,0,10.53,31.58,10.53,21.05,0,21.05,5.26,0,0
N00000226,56,7,14,5,9,2,11,3,0,5,12.50,25.00,8.93,16.07,3.57,19.64,5.36,0,8.93
N00000227,44,2,5,3,8,0,14,3,0,9,4.55,11.36,6.82,18.18,0,31.82,6.82,0,20.45
