GeographyCode,KS501NI0001,KS501NI0002,KS501NI0003,KS501NI0004,KS501NI0005,KS501NI0006,KS501NI0007,KS501NI0008,KS501NI0009,KS501NI0010,KS501NI0011,KS501NI0012,KS501NI0013,KS501NI0014,KS501NI0015,KS501NI0016,KS501NI0017,KS501NI0018,KS501NI0019,KS501NI0020,KS501NI0021,KS501NI0022,KS501NI0023
95BB18S1,1328,454,155,241,72,165,199,42,40,26,12,2,12,34.19,11.67,18.15,5.42,12.42,14.98,3.16,46.15,7.69,46.15
95BB18S2,1980,433,208,341,120,289,537,52,50,69,30,3,36,21.87,10.51,17.22,6.06,14.60,27.12,2.63,43.48,4.35,52.17
95BB19S1,1318,382,171,227,76,170,239,53,30,48,21,3,24,28.98,12.97,17.22,5.77,12.90,18.13,4.02,43.75,6.25,50.00
95BB19S2,1338,188,168,293,71,219,364,35,50,67,31,6,30,14.05,12.56,21.90,5.31,16.37,27.20,2.62,46.27,8.96,44.78
95BB19S3,1063,206,165,206,66,162,221,37,46,55,33,3,19,19.38,15.52,19.38,6.21,15.24,20.79,3.48,60.00,5.45,34.55
95BB20S1,1499,390,182,241,100,170,355,61,51,52,21,2,29,26.02,12.14,16.08,6.67,11.34,23.68,4.07,40.38,3.85,55.77
95BB20S2,1230,423,177,193,68,144,168,57,41,61,19,4,38,34.39,14.39,15.69,5.53,11.71,13.66,4.63,31.15,6.56,62.30
95BB21S1,1853,634,274,274,98,221,236,116,54,58,23,2,33,34.21,14.79,14.79,5.29,11.93,12.74,6.26,39.66,3.45,56.90
95BB21S2,1818,460,219,309,113,231,421,65,67,57,28,5,24,25.30,12.05,17.00,6.22,12.71,23.16,3.58,49.12,8.77,42.11
95BB22S1,1145,309,209,205,55,123,209,35,37,33,8,6,19,26.99,18.25,17.90,4.80,10.74,18.25,3.06,24.24,18.18,57.58
95BB22S2,1093,399,193,166,50,114,126,45,39,31,15,1,15,36.51,17.66,15.19,4.57,10.43,11.53,4.12,48.39,3.23,48.39
95BB23S1,1303,284,165,222,78,143,355,56,33,48,22,6,20,21.80,12.66,17.04,5.99,10.97,27.24,4.30,45.83,12.50,41.67
95BB23S2,1228,217,145,238,71,175,326,56,36,68,30,3,35,17.67,11.81,19.38,5.78,14.25,26.55,4.56,44.12,4.41,51.47
95CC01W1,2046,750,211,289,72,222,381,121,62,112,41,11,60,36.66,10.31,14.13,3.52,10.85,18.62,5.91,36.61,9.82,53.57
95CC02W1,2140,634,226,344,104,261,496,75,93,119,44,7,68,29.63,10.56,16.07,4.86,12.20,23.18,3.50,36.97,5.88,57.14
95CC03W1,2141,773,273,287,76,208,321,203,76,96,33,5,58,36.10,12.75,13.40,3.55,9.72,14.99,9.48,34.38,5.21,60.42
95CC04W1,1879,659,230,230,94,222,348,96,81,105,40,4,61,35.07,12.24,12.24,5.00,11.81,18.52,5.11,38.10,3.81,58.10
95CC05W1,2112,662,210,325,93,268,434,120,96,93,31,11,51,31.34,9.94,15.39,4.40,12.69,20.55,5.68,33.33,11.83,54.84
95CC06S1,1173,226,123,187,49,132,401,55,38,48,9,5,34,19.27,10.49,15.94,4.18,11.25,34.19,4.69,18.75,10.42,70.83
95CC06S2,1013,263,128,169,41,124,236,52,28,43,14,3,26,25.96,12.64,16.68,4.05,12.24,23.30,5.13,32.56,6.98,60.47
95CC07W1,2554,779,275,391,138,344,519,108,125,132,35,6,91,30.50,10.77,15.31,5.40,13.47,20.32,4.23,26.52,4.55,68.94
95CC08W1,1988,679,257,284,61,206,395,106,69,106,22,11,73,34.15,12.93,14.29,3.07,10.36,19.87,5.33,20.75,10.38,68.87
95CC09S1,1164,288,117,188,58,159,315,39,50,49,17,2,30,24.74,10.05,16.15,4.98,13.66,27.06,3.35,34.69,4.08,61.22
95CC09S2,1466,339,161,231,92,215,346,82,44,53,20,1,32,23.12,10.98,15.76,6.28,14.67,23.60,5.59,37.74,1.89,60.38
95CC10W1,2101,562,202,333,103,216,603,82,73,96,42,5,49,26.75,9.61,15.85,4.90,10.28,28.70,3.90,43.75,5.21,51.04
95CC11W1,1482,597,142,218,54,141,231,99,45,53,11,5,37,40.28,9.58,14.71,3.64,9.51,15.59,6.68,20.75,9.43,69.81
95CC12W1,2119,664,228,356,102,262,423,84,87,119,43,5,71,31.34,10.76,16.80,4.81,12.36,19.96,3.96,36.13,4.20,59.66
95CC13W1,1923,577,227,323,79,231,422,64,79,98,40,3,55,30.01,11.80,16.80,4.11,12.01,21.94,3.33,40.82,3.06,56.12
95CC14W1,2328,659,281,384,98,311,508,87,64,87,37,5,45,28.31,12.07,16.49,4.21,13.36,21.82,3.74,42.53,5.75,51.72
95CC15W1,2228,673,254,340,102,234,544,81,101,96,31,4,61,30.21,11.40,15.26,4.58,10.50,24.42,3.64,32.29,4.17,63.54
95CC16W1,2155,779,246,318,80,258,385,89,76,101,49,3,49,36.15,11.42,14.76,3.71,11.97,17.87,4.13,48.51,2.97,48.51
95CC17W1,2117,595,217,334,100,258,532,81,95,107,40,10,57,28.11,10.25,15.78,4.72,12.19,25.13,3.83,37.38,9.35,53.27
95CC18W1,1899,474,164,275,51,198,614,123,60,86,23,2,61,24.96,8.64,14.48,2.69,10.43,32.33,6.48,26.74,2.33,70.93
95CC19W1,2070,602,224,325,97,233,510,79,81,83,33,3,47,29.08,10.82,15.70,4.69,11.26,24.64,3.82,39.76,3.61,56.63
95CC20S1,997,198,125,180,47,124,275,48,35,41,14,3,24,19.86,12.54,18.05,4.71,12.44,27.58,4.81,34.15,7.32,58.54
95CC20S2,1345,383,155,215,60,162,281,89,50,38,14,0,24,28.48,11.52,15.99,4.46,12.04,20.89,6.62,36.84,0,63.16
95CC21W1,2289,689,294,344,89,270,486,117,51,94,43,3,48,30.10,12.84,15.03,3.89,11.80,21.23,5.11,45.74,3.19,51.06
95CC22W1,1466,517,169,202,37,152,261,128,39,59,22,3,34,35.27,11.53,13.78,2.52,10.37,17.80,8.73,37.29,5.08,57.63
95DD01W1,1765,500,143,252,62,175,538,95,55,48,21,1,26,28.33,8.10,14.28,3.51,9.92,30.48,5.38,43.75,2.08,54.17
95DD02S1,1182,407,141,189,75,144,174,52,42,44,21,2,21,34.43,11.93,15.99,6.35,12.18,14.72,4.40,47.73,4.55,47.73
95DD02S2,1859,446,236,300,92,257,458,70,52,66,22,7,37,23.99,12.69,16.14,4.95,13.82,24.64,3.77,33.33,10.61,56.06
95DD03W1,2779,583,251,426,108,341,921,149,73,99,43,11,45,20.98,9.03,15.33,3.89,12.27,33.14,5.36,43.43,11.11,45.45
95DD04W1,1512,752,209,221,41,139,101,49,48,53,22,12,19,49.74,13.82,14.62,2.71,9.19,6.68,3.24,41.51,22.64,35.85
95DD05W1,1330,599,188,214,39,132,105,53,39,60,27,4,29,45.04,14.14,16.09,2.93,9.92,7.89,3.98,45.00,6.67,48.33
95DD06W1,2216,618,189,342,86,250,587,144,64,82,38,2,42,27.89,8.53,15.43,3.88,11.28,26.49,6.50,46.34,2.44,51.22
95DD07S1,1320,472,126,183,51,137,291,60,33,33,12,1,20,35.76,9.55,13.86,3.86,10.38,22.05,4.55,36.36,3.03,60.61
95DD07S2,1390,425,152,197,74,166,324,52,41,53,23,5,25,30.58,10.94,14.17,5.32,11.94,23.31,3.74,43.40,9.43,47.17
95DD08W1,1842,766,244,204,69,119,235,205,33,58,20,9,29,41.59,13.25,11.07,3.75,6.46,12.76,11.13,34.48,15.52,50.00
95DD09W1,2059,619,189,302,104,264,517,64,64,86,31,4,51,30.06,9.18,14.67,5.05,12.82,25.11,3.11,36.05,4.65,59.30
95DD10W1,2297,833,274,323,114,286,376,91,56,84,46,5,33,36.26,11.93,14.06,4.96,12.45,16.37,3.96,54.76,5.95,39.29
95DD11W1,1718,613,253,221,67,169,250,145,58,66,27,2,37,35.68,14.73,12.86,3.90,9.84,14.55,8.44,40.91,3.03,56.06
95DD12W1,2069,648,204,318,129,246,453,71,81,88,35,10,43,31.32,9.86,15.37,6.23,11.89,21.89,3.43,39.77,11.36,48.86
95DD13W1,1435,536,150,196,48,132,272,101,41,32,10,3,19,37.35,10.45,13.66,3.34,9.20,18.95,7.04,31.25,9.38,59.38
95DD14S1,1252,381,144,175,67,170,283,32,44,38,15,4,19,30.43,11.50,13.98,5.35,13.58,22.60,2.56,39.47,10.53,50.00
95DD14S2,1348,223,111,230,50,162,541,31,54,61,25,4,32,16.54,8.23,17.06,3.71,12.02,40.13,2.30,40.98,6.56,52.46
95DD15W1,2606,657,284,396,130,366,681,92,98,100,35,5,60,25.21,10.90,15.20,4.99,14.04,26.13,3.53,35.00,5.00,60.00
95DD16W1,2368,624,263,370,129,307,579,96,74,91,37,4,50,26.35,11.11,15.63,5.45,12.96,24.45,4.05,40.66,4.40,54.95
95DD17W1,2658,727,239,411,141,317,748,75,105,135,49,11,75,27.35,8.99,15.46,5.30,11.93,28.14,2.82,36.30,8.15,55.56
95DD18W1,1635,698,166,187,76,166,254,88,24,40,22,2,16,42.69,10.15,11.44,4.65,10.15,15.54,5.38,55.00,5.00,40.00
95DD19S1,1472,444,202,238,72,180,273,63,51,56,27,5,24,30.16,13.72,16.17,4.89,12.23,18.55,4.28,48.21,8.93,42.86
95DD19S2,1189,350,113,193,70,151,275,37,36,43,19,1,23,29.44,9.50,16.23,5.89,12.70,23.13,3.11,44.19,2.33,53.49
95DD20W1,1442,678,213,224,57,116,107,47,27,40,16,6,18,47.02,14.77,15.53,3.95,8.04,7.42,3.26,40.00,15.00,45.00
95DD21W1,1744,501,206,284,71,183,354,145,50,63,33,4,26,28.73,11.81,16.28,4.07,10.49,20.30,8.31,52.38,6.35,41.27
95DD22S1,1275,421,104,187,66,156,297,44,53,60,22,0,38,33.02,8.16,14.67,5.18,12.24,23.29,3.45,36.67,0,63.33
95DD22S2,1244,439,109,193,56,162,250,35,40,47,10,2,35,35.29,8.76,15.51,4.50,13.02,20.10,2.81,21.28,4.26,74.47
95DD23W1,2027,608,193,292,117,258,493,66,69,83,42,1,40,30.00,9.52,14.41,5.77,12.73,24.32,3.26,50.60,1.20,48.19
95DD24W1,2152,548,244,327,96,263,526,148,81,89,40,6,43,25.46,11.34,15.20,4.46,12.22,24.44,6.88,44.94,6.74,48.31
95EE01W1,1421,443,160,251,92,188,241,46,61,76,9,7,60,31.18,11.26,17.66,6.47,13.23,16.96,3.24,11.84,9.21,78.95
95EE02W1,1644,552,193,252,66,193,341,47,47,62,28,5,29,33.58,11.74,15.33,4.01,11.74,20.74,2.86,45.16,8.06,46.77
95EE03W1,1605,549,208,246,66,169,292,75,49,61,21,4,36,34.21,12.96,15.33,4.11,10.53,18.19,4.67,34.43,6.56,59.02
95EE04W1,1602,564,174,260,82,199,274,49,56,77,20,3,54,35.21,10.86,16.23,5.12,12.42,17.10,3.06,25.97,3.90,70.13
95EE05W1,1243,421,145,193,52,144,245,43,36,55,12,4,39,33.87,11.67,15.53,4.18,11.58,19.71,3.46,21.82,7.27,70.91
95EE06W1,1700,527,195,283,101,227,294,73,81,118,19,8,91,31.00,11.47,16.65,5.94,13.35,17.29,4.29,16.10,6.78,77.12
95EE07W1,1407,536,198,240,61,152,171,49,42,49,11,0,38,38.10,14.07,17.06,4.34,10.80,12.15,3.48,22.45,0,77.55
95EE08W1,1457,468,145,203,61,160,357,63,34,55,12,5,38,32.12,9.95,13.93,4.19,10.98,24.50,4.32,21.82,9.09,69.09
95EE09W1,1500,494,159,256,80,161,288,62,68,75,20,0,55,32.93,10.60,17.07,5.33,10.73,19.20,4.13,26.67,0,73.33
95EE10W1,1388,483,145,213,75,163,239,70,37,63,19,2,42,34.80,10.45,15.35,5.40,11.74,17.22,5.04,30.16,3.17,66.67
95EE11W1,1339,420,138,207,64,157,288,65,51,62,20,1,41,31.37,10.31,15.46,4.78,11.73,21.51,4.85,32.26,1.61,66.13
95EE12W1,1968,705,302,318,82,224,272,65,68,90,33,10,47,35.82,15.35,16.16,4.17,11.38,13.82,3.30,36.67,11.11,52.22
95EE13W1,1280,506,126,195,44,123,234,52,34,43,14,1,28,39.53,9.84,15.23,3.44,9.61,18.28,4.06,32.56,2.33,65.12
95EE14W1,2083,614,254,352,93,277,442,51,66,92,27,4,61,29.48,12.19,16.90,4.46,13.30,21.22,2.45,29.35,4.35,66.30
95EE15W1,1357,458,165,221,63,160,245,45,45,62,13,1,48,33.75,12.16,16.29,4.64,11.79,18.05,3.32,20.97,1.61,77.42
95EE16W1,1614,489,207,297,83,189,298,51,57,72,21,2,49,30.30,12.83,18.40,5.14,11.71,18.46,3.16,29.17,2.78,68.06
95FF01S1,1671,343,203,289,62,261,459,54,59,78,34,3,41,20.53,12.15,17.30,3.71,15.62,27.47,3.23,43.59,3.85,52.56
95FF01S2,1989,323,234,311,61,274,715,71,74,84,36,4,44,16.24,11.76,15.64,3.07,13.78,35.95,3.57,42.86,4.76,52.38
95FF02W1,2105,576,225,323,141,275,456,109,74,97,48,4,45,27.36,10.69,15.34,6.70,13.06,21.66,5.18,49.48,4.12,46.39
95FF03W1,2304,583,360,402,103,335,432,89,76,93,48,5,40,25.30,15.63,17.45,4.47,14.54,18.75,3.86,51.61,5.38,43.01
95FF04W1,2038,571,220,311,79,258,519,80,77,98,36,7,55,28.02,10.79,15.26,3.88,12.66,25.47,3.93,36.73,7.14,56.12
95FF05W1,2045,590,258,309,103,226,478,81,55,60,17,4,39,28.85,12.62,15.11,5.04,11.05,23.37,3.96,28.33,6.67,65.00
95FF06S1,1586,423,168,235,70,222,401,67,38,36,10,3,23,26.67,10.59,14.82,4.41,14.00,25.28,4.22,27.78,8.33,63.89
95FF06S2,1507,266,174,252,83,215,466,51,61,61,22,3,36,17.65,11.55,16.72,5.51,14.27,30.92,3.38,36.07,4.92,59.02
95FF07W1,2091,733,310,333,89,214,298,114,61,80,24,8,48,35.05,14.83,15.93,4.26,10.23,14.25,5.45,30.00,10.00,60.00
95FF08W1,1941,634,251,293,68,224,388,83,65,92,38,3,51,32.66,12.93,15.10,3.50,11.54,19.99,4.28,41.30,3.26,55.43
95FF09W1,1935,664,264,306,81,185,346,89,66,73,28,4,41,34.32,13.64,15.81,4.19,9.56,17.88,4.60,38.36,5.48,56.16
95FF10W1,2625,588,306,441,135,352,720,83,94,101,40,10,51,22.40,11.66,16.80,5.14,13.41,27.43,3.16,39.60,9.90,50.50
95FF11W1,2014,595,216,307,105,253,466,72,69,75,28,3,44,29.54,10.72,15.24,5.21,12.56,23.14,3.57,37.33,4.00,58.67
95FF12W1,2184,671,240,298,103,263,549,60,92,85,39,9,37,30.72,10.99,13.64,4.72,12.04,25.14,2.75,45.88,10.59,43.53
95FF13W1,2087,583,260,326,100,224,528,66,77,79,35,7,37,27.93,12.46,15.62,4.79,10.73,25.30,3.16,44.30,8.86,46.84
95FF14W1,1917,474,182,291,81,198,625,66,58,64,33,3,28,24.73,9.49,15.18,4.23,10.33,32.60,3.44,51.56,4.69,43.75
95FF15W1,2144,783,252,328,101,260,315,105,71,73,23,6,44,36.52,11.75,15.30,4.71,12.13,14.69,4.90,31.51,8.22,60.27
95FF16W1,1910,482,217,303,73,242,530,63,62,68,29,5,34,25.24,11.36,15.86,3.82,12.67,27.75,3.30,42.65,7.35,50.00
95FF17W1,1434,558,185,197,51,149,233,61,29,46,18,1,27,38.91,12.90,13.74,3.56,10.39,16.25,4.25,39.13,2.17,58.70
95GG01S1,1507,519,159,226,71,175,308,49,45,73,34,11,28,34.44,10.55,15.00,4.71,11.61,20.44,3.25,46.58,15.07,38.36
95GG01S2,1293,533,170,157,66,140,184,43,44,64,30,5,29,41.22,13.15,12.14,5.10,10.83,14.23,3.33,46.88,7.81,45.31
95GG01S3,1351,456,179,205,63,147,268,33,52,79,30,10,39,33.75,13.25,15.17,4.66,10.88,19.84,2.44,37.97,12.66,49.37
95GG02S1,1326,623,214,192,45,118,104,30,70,61,22,11,28,46.98,16.14,14.48,3.39,8.90,7.84,2.26,36.07,18.03,45.90
95GG02S2,1469,692,227,236,56,130,91,37,52,83,30,8,45,47.11,15.45,16.07,3.81,8.85,6.19,2.52,36.14,9.64,54.22
95GG02S3,1659,848,236,231,48,135,120,41,89,91,30,16,45,51.12,14.23,13.92,2.89,8.14,7.23,2.47,32.97,17.58,49.45
95GG03S1,1603,287,110,176,45,193,737,55,29,55,15,2,38,17.90,6.86,10.98,2.81,12.04,45.98,3.43,27.27,3.64,69.09
95GG03S2,1520,249,122,212,56,186,644,51,52,84,40,8,36,16.38,8.03,13.95,3.68,12.24,42.37,3.36,47.62,9.52,42.86
95GG03S3,1774,412,162,211,66,202,638,83,34,70,37,2,31,23.22,9.13,11.89,3.72,11.39,35.96,4.68,52.86,2.86,44.29
95GG04S1,1356,599,202,181,42,89,184,59,54,61,29,6,26,44.17,14.90,13.35,3.10,6.56,13.57,4.35,47.54,9.84,42.62
95GG04S2,1151,548,188,162,33,108,86,26,49,66,17,9,40,47.61,16.33,14.07,2.87,9.38,7.47,2.26,25.76,13.64,60.61
95GG04S3,1355,663,149,168,53,95,157,70,31,38,15,4,19,48.93,11.00,12.40,3.91,7.01,11.59,5.17,39.47,10.53,50.00
95GG05S1,1514,253,103,160,41,162,715,80,27,57,36,2,19,16.71,6.80,10.57,2.71,10.70,47.23,5.28,63.16,3.51,33.33
95GG05S2,1721,264,140,148,28,214,824,103,28,127,67,13,47,15.34,8.13,8.60,1.63,12.43,47.88,5.98,52.76,10.24,37.01
95GG05S3,1808,393,143,188,34,228,719,103,28,140,58,13,69,21.74,7.91,10.40,1.88,12.61,39.77,5.70,41.43,9.29,49.29
95GG06S1,1529,648,227,232,73,148,148,53,45,64,32,3,29,42.38,14.85,15.17,4.77,9.68,9.68,3.47,50.00,4.69,45.31
95GG06S2,1486,549,212,235,86,170,178,56,48,66,29,9,28,36.94,14.27,15.81,5.79,11.44,11.98,3.77,43.94,13.64,42.42
95GG06S3,1488,414,234,240,70,210,261,59,56,90,43,3,44,27.82,15.73,16.13,4.70,14.11,17.54,3.97,47.78,3.33,48.89
95GG07S1,1487,510,204,202,44,157,304,66,39,86,34,14,38,34.30,13.72,13.58,2.96,10.56,20.44,4.44,39.53,16.28,44.19
95GG07S2,1399,543,227,191,42,136,201,59,48,76,28,12,36,38.81,16.23,13.65,3.00,9.72,14.37,4.22,36.84,15.79,47.37
95GG07S3,1356,567,211,201,49,155,133,40,62,97,45,11,41,41.81,15.56,14.82,3.61,11.43,9.81,2.95,46.39,11.34,42.27
95GG08S1,1113,279,119,171,50,133,335,26,39,54,23,1,30,25.07,10.69,15.36,4.49,11.95,30.10,2.34,42.59,1.85,55.56
95GG08S2,1371,507,180,230,37,157,204,56,39,45,8,3,34,36.98,13.13,16.78,2.70,11.45,14.88,4.08,17.78,6.67,75.56
95GG08S3,1386,364,170,218,57,181,345,51,55,58,31,6,21,26.26,12.27,15.73,4.11,13.06,24.89,3.68,53.45,10.34,36.21
