GeographyCode,QS607NI0001,QS607NI0002,QS607NI0003,QS607NI0004,QS607NI0005,QS607NI0006,QS607NI0007,QS607NI0008,QS607NI0009,QS607NI0010,QS607NI0011,QS607NI0012,QS607NI0013,QS607NI0014
95BB07S1,1261,99,18,81,252,189,138,136,235,149,46,23,23,17
95BB07S2,1073,79,20,59,240,156,153,129,150,144,19,14,5,3
95BB08S1,1061,45,7,38,144,136,135,114,169,253,45,20,25,20
95BB08S2,1168,105,20,85,285,163,140,139,188,133,15,11,4,0
95BB09S1,1001,136,25,111,257,137,138,81,123,112,14,5,9,3
95BB09S2,1401,201,51,150,451,248,124,91,129,127,26,5,21,4
95BB10S1,1232,134,23,111,271,155,135,111,213,159,45,20,25,9
95BB10S2,1261,230,54,176,372,171,283,35,99,51,16,12,4,4
95BB11S1,1165,38,8,30,219,144,125,107,220,227,72,34,38,13
95BB11S2,1072,120,33,87,262,152,137,104,141,125,24,10,14,7
95BB12S1,1212,42,8,34,178,126,63,174,280,234,97,53,44,18
95BB12S2,1094,179,43,136,316,98,131,63,144,117,43,12,31,3
95BB13S1,1269,167,41,126,338,158,127,96,205,122,50,24,26,6
95BB13S2,1176,60,15,45,234,114,125,109,202,235,79,39,40,18
95BB13S3,1439,162,34,128,365,240,185,141,243,84,6,2,4,13
95BB14S1,1251,223,31,192,354,109,334,77,67,66,17,12,5,4
95BB14S2,1298,291,51,240,399,133,207,72,101,81,6,2,4,8
95BB15S1,1723,177,27,150,330,179,598,111,130,134,61,29,32,3
95BB15S2,1293,54,14,40,200,154,258,97,175,277,70,35,35,8
95BB16S1,1244,208,45,163,345,185,291,50,81,77,3,1,2,4
95BB16S2,1312,271,36,235,344,144,264,85,87,108,7,5,2,2
95BB17S1,1638,79,25,54,333,218,243,213,294,199,40,19,21,19
95BB17S2,1495,107,38,69,333,199,285,109,223,163,66,39,27,10
95BB18S1,1412,91,17,74,274,170,191,166,255,187,62,32,30,16
95BB18S2,2182,282,72,210,629,326,467,149,156,132,26,12,14,15
95BB19S1,1324,93,16,77,261,259,118,177,233,145,30,19,11,8
95BB19S2,1661,178,42,136,538,267,222,173,142,124,13,2,11,4
95BB19S3,1292,157,41,116,298,221,129,204,130,140,11,7,4,2
95BB20S1,1587,86,8,78,357,150,492,87,165,193,44,14,30,13
95BB20S2,1267,73,8,65,228,145,207,78,170,268,74,46,28,24
95BB21S1,2013,101,28,73,337,246,460,174,350,260,76,49,27,9
95BB21S2,1995,170,15,155,448,176,485,197,251,227,35,15,20,6
95BB22S1,1395,121,43,78,188,206,134,157,249,263,72,45,27,5
95BB22S2,1329,58,24,34,199,155,108,123,334,223,119,46,73,10
95BB23S1,1203,154,35,119,342,192,143,99,165,84,8,3,5,16
95BB23S2,1268,127,37,90,360,232,173,128,142,80,26,14,12,0
95CC01W1,2103,88,28,60,384,221,336,150,329,383,199,112,87,13
95CC02W1,2334,175,31,144,422,158,787,127,209,324,116,50,66,16
95CC03W1,2455,47,2,45,305,271,227,212,456,554,345,234,111,38
95CC04W1,2078,98,17,81,333,153,684,156,173,385,88,36,52,8
95CC05W1,2360,202,61,141,427,214,538,181,269,438,85,38,47,6
95CC06S1,1252,201,72,129,363,128,178,100,126,119,35,18,17,2
95CC06S2,1096,78,39,39,262,161,127,77,145,179,60,32,28,7
95CC07W1,3153,164,33,131,556,266,859,226,327,501,211,135,76,43
95CC08W1,2178,138,25,113,439,171,296,151,326,378,252,153,99,27
95CC09S1,1272,157,37,120,235,95,435,123,104,105,12,6,6,6
95CC09S2,1632,180,55,125,312,204,316,117,217,257,23,13,10,6
95CC10W1,2080,261,67,194,479,174,519,155,204,230,43,16,27,15
95CC11W1,1465,66,20,46,228,101,266,117,184,320,168,109,59,15
95CC12W1,2390,153,38,115,396,205,760,214,251,323,78,35,43,10
95CC13W1,2171,152,51,101,387,154,652,164,242,346,63,39,24,11
95CC14W1,2614,197,34,163,587,328,462,285,328,364,48,28,20,15
95CC15W1,2512,223,42,181,490,229,498,259,319,418,64,43,21,12
95CC16W1,2362,165,40,125,410,244,478,204,355,368,105,52,53,33
95CC17W1,2405,208,41,167,479,183,710,177,213,331,95,45,50,9
95CC18W1,1901,287,48,239,493,177,246,146,201,249,87,39,48,15
95CC19W1,2342,228,61,167,474,237,651,179,210,268,80,57,23,15
95CC20S1,1161,141,61,80,317,129,146,119,177,109,19,2,17,4
95CC20S2,1461,140,37,103,308,238,159,148,224,207,35,15,20,2
95CC21W1,2500,217,54,163,452,369,307,231,408,387,91,44,47,38
95CC22W1,1373,78,23,55,227,177,104,147,271,282,73,35,38,14
95DD01W1,1528,300,64,236,370,176,187,108,180,157,41,32,9,9
95DD02S1,1213,111,19,92,185,149,106,187,234,199,38,18,20,4
95DD02S2,2172,264,72,192,476,246,278,290,336,232,38,16,22,12
95DD03W1,2895,463,101,362,815,286,318,276,401,247,59,19,40,30
95DD04W1,1628,47,17,30,158,115,86,209,442,394,153,88,65,24
95DD05W1,1570,59,25,34,159,134,118,153,400,372,166,105,61,9
95DD06W1,1914,299,72,227,504,222,217,147,250,236,30,22,8,9
95DD07S1,1217,159,53,106,274,124,119,106,215,171,39,18,21,10
95DD07S2,1440,197,63,134,396,120,191,124,161,206,28,15,13,17
95DD08W1,1659,49,13,36,254,136,113,168,417,375,124,75,49,23
95DD09W1,2140,269,60,209,435,192,553,196,257,174,55,25,30,9
95DD10W1,2289,127,32,95,389,189,247,292,504,412,108,50,58,21
95DD11W1,2136,83,21,62,303,154,217,206,499,419,238,147,91,17
95DD12W1,2165,211,33,178,399,168,647,216,256,232,26,6,20,10
95DD13W1,1440,74,18,56,245,108,145,191,303,254,111,66,45,9
95DD14S1,1352,140,44,96,325,141,150,176,197,183,39,17,22,1
95DD14S2,1413,323,74,249,413,122,226,105,138,69,13,6,7,4
95DD15W1,3052,387,81,306,661,234,707,241,332,385,99,54,45,6
95DD16W1,2544,288,37,251,614,197,653,238,223,284,39,26,13,8
95DD17W1,2991,379,96,283,606,211,911,267,239,312,59,27,32,7
95DD18W1,1416,83,27,56,194,139,143,175,392,217,67,29,38,6
95DD19S1,1646,133,36,97,354,189,226,138,304,264,36,22,14,2
95DD19S2,1210,186,65,121,238,120,242,131,133,131,16,1,15,13
95DD20W1,1418,35,12,23,112,117,62,144,471,336,129,79,50,12
95DD21W1,1774,119,31,88,338,161,145,158,429,327,78,29,49,19
95DD22S1,1294,125,34,91,287,109,327,125,144,138,34,26,8,5
95DD22S2,1348,118,26,92,249,117,324,114,210,164,44,31,13,8
95DD23W1,2074,211,37,174,424,128,683,187,192,198,44,28,16,7
95DD24W1,2342,268,67,201,568,213,271,233,391,313,72,30,42,13
95EE01W1,1671,91,22,69,275,119,540,131,193,243,71,28,43,8
95EE02W1,1852,148,30,118,311,155,392,159,285,286,107,56,51,9
95EE03W1,1689,91,46,45,328,186,208,141,322,296,97,48,49,20
95EE04W1,1681,100,17,83,257,174,373,166,249,282,71,31,40,9
95EE05W1,1251,151,30,121,157,117,341,79,162,207,34,9,25,3
95EE06W1,2015,114,35,79,297,139,602,163,257,346,78,22,56,19
95EE07W1,1449,76,17,59,213,165,191,181,286,243,81,35,46,13
95EE08W1,1322,144,13,131,308,190,168,66,201,184,59,30,29,2
95EE09W1,1609,121,10,111,240,132,456,156,226,199,67,26,41,12
95EE10W1,1566,104,28,76,216,94,420,140,202,289,97,54,43,4
95EE11W1,1414,84,12,72,160,108,509,147,156,187,55,24,31,8
95EE12W1,2238,131,37,94,375,187,217,168,530,417,189,106,83,24
95EE13W1,1153,103,32,71,204,113,180,98,177,178,83,52,31,17
95EE14W1,2315,200,54,146,486,209,398,208,345,387,75,47,28,7
95EE15W1,1477,82,40,42,218,121,503,106,143,232,58,39,19,14
95EE16W1,1847,172,36,136,311,171,509,169,195,263,53,25,28,4
95FF01S1,1835,199,53,146,542,269,211,152,259,173,19,13,6,11
95FF01S2,2425,497,81,416,677,343,305,143,248,154,39,14,25,19
95FF02W1,2478,172,40,132,427,211,955,145,179,288,82,32,50,19
95FF03W1,2718,167,29,138,554,392,313,283,462,422,113,51,62,12
95FF04W1,2279,271,62,209,407,186,731,164,212,241,59,21,38,8
95FF05W1,2098,269,67,202,484,247,244,164,285,307,88,46,42,10
95FF06S1,1716,227,38,189,388,271,210,106,244,210,51,38,13,9
95FF06S2,1899,300,105,195,569,206,284,192,172,149,25,5,20,2
95FF07W1,2449,146,47,99,391,306,259,206,494,445,170,81,89,32
95FF08W1,1875,203,32,171,403,275,253,176,237,247,62,21,41,19
95FF09W1,2182,172,47,125,372,187,370,257,359,357,77,47,30,31
95FF10W1,3113,363,99,264,743,330,801,213,276,312,66,30,36,9
95FF11W1,2234,213,20,193,368,187,698,210,156,343,53,22,31,6
95FF12W1,2353,274,97,177,530,208,460,229,292,276,72,39,33,12
95FF13W1,2344,305,77,228,455,227,595,136,212,328,61,41,20,25
95FF14W1,2035,362,100,262,535,137,518,166,107,169,29,14,15,12
95FF15W1,2252,146,43,103,413,196,342,191,374,444,115,82,33,31
95FF16W1,1946,276,31,245,472,279,241,165,207,239,56,38,18,11
95FF17W1,1387,57,18,39,276,162,136,128,238,282,97,53,44,11
95GG01S1,1320,91,20,71,298,199,210,96,175,153,91,81,10,7
95GG01S2,1149,54,20,34,228,174,117,111,160,207,91,57,34,7
95GG01S3,1312,72,16,56,263,145,146,95,229,243,115,84,31,4
95GG02S1,1513,55,13,42,158,139,58,83,357,288,347,269,78,28
95GG02S2,1761,25,6,19,151,225,59,160,399,333,381,288,93,28
95GG02S3,1971,29,12,17,139,206,55,127,448,421,505,434,71,41
95GG03S1,1654,396,59,337,590,209,124,74,135,75,40,23,17,11
95GG03S2,1525,393,51,342,473,200,143,96,109,71,24,11,13,16
95GG03S3,1743,311,55,256,531,212,150,101,213,154,44,27,17,27
95GG04S1,1469,121,14,107,167,172,55,88,301,287,249,190,59,29
95GG04S2,1377,28,0,28,145,166,55,123,346,308,200,156,44,6
95GG04S3,1385,56,9,47,159,187,35,125,331,323,160,103,57,9
95GG05S1,1608,339,24,315,489,205,65,105,222,102,71,48,23,10
95GG05S2,1867,333,27,306,570,266,106,113,217,157,47,35,12,58
95GG05S3,1935,303,31,272,371,272,89,186,288,192,177,114,63,57
95GG06S1,1593,50,9,41,209,192,80,149,341,347,214,132,82,11
95GG06S2,1497,51,17,34,235,182,94,198,314,322,89,61,28,12
95GG06S3,1697,181,31,150,322,240,165,167,290,262,59,37,22,11
95GG07S1,1593,65,15,50,405,258,73,84,314,211,161,129,32,22
95GG07S2,1720,63,21,42,201,266,73,100,350,303,324,277,47,40
95GG07S3,1511,57,11,46,164,229,86,117,316,351,166,119,47,25
95GG08S1,1117,169,20,149,283,153,130,69,131,127,39,21,18,16
95GG08S2,1478,78,21,57,204,197,127,124,316,264,146,102,44,22
95GG08S3,1594,166,20,146,364,158,117,136,348,200,89,53,36,16
95GG09S1,1690,538,83,455,548,177,190,63,78,75,12,10,2,9
95GG09S2,1519,237,49,188,451,237,76,131,190,167,25,10,15,5
95GG09S3,1853,176,41,135,364,214,98,158,422,280,129,75,54,12
95GG10S1,1585,74,10,64,244,210,55,132,310,371,127,64,63,62
95GG10S2,1929,110,26,84,305,227,55,185,423,345,165,116,49,114
95GG11S1,1636,116,7,109,317,191,86,169,343,272,129,76,53,13
95GG11S2,1406,303,33,270,437,156,132,83,132,113,27,15,12,23
95GG11S3,1609,138,10,128,381,195,65,175,270,267,98,61,37,20
95GG12S1,1455,237,15,222,149,119,49,77,117,42,41,17,24,624
95GG12S2,1890,157,4,153,171,140,27,96,155,82,38,30,8,1024
95GG12S3,1431,206,4,202,160,91,28,97,110,77,45,35,10,617
95GG12S4,1605,122,7,115,230,177,61,77,175,65,55,17,38,643
95GG12S5,2028,159,37,122,317,263,60,157,352,277,285,233,52,158
95GG13S1,1124,63,22,41,180,155,44,101,242,203,119,71,48,17
95GG13S2,1437,345,70,275,421,168,184,64,109,106,38,28,10,2
95GG13S3,1315,183,23,160,247,166,120,120,213,200,59,33,26,7
95GG14S1,1328,268,58,210,435,176,102,126,109,83,13,7,6,16
95GG14S2,1331,407,28,379,423,119,152,49,88,54,32,18,14,7
95GG14S3,1348,242,39,203,407,161,120,103,143,134,23,12,11,15
95GG15S1,1416,505,105,400,517,127,136,38,46,15,20,12,8,12
95GG15S2,1673,386,58,328,555,247,170,82,121,73,26,7,19,13
95GG15S3,1424,206,21,185,355,188,104,127,216,170,30,12,18,28
95GG16S1,1750,122,17,105,352,247,95,137,350,272,150,100,50,25
95GG16S2,1701,272,43,229,441,231,171,105,204,132,123,91,32,22
95GG16S3,1277,167,41,126,371,170,78,84,146,189,52,35,17,20
95GG17S1,1845,113,17,96,291,223,183,142,364,206,297,207,90,26
95GG17S2,1324,108,40,68,340,194,162,111,150,196,57,34,23,6
95GG17S3,1469,84,7,77,177,158,111,129,307,268,190,120,70,45
95GG18S1,2230,77,12,65,241,331,67,137,503,451,376,324,52,47
95GG18S2,2166,90,4,86,284,309,73,150,426,469,337,269,68,28
95GG19S1,1433,16,7,9,95,122,58,104,309,456,261,189,72,12
95GG19S2,2231,48,11,37,215,206,76,168,593,504,391,301,90,30
95GG20S1,2341,231,25,206,360,255,118,139,419,475,270,181,89,74
95GG20S2,1775,98,14,84,226,168,138,161,366,378,212,154,58,28
95GG21S1,1246,27,3,24,94,94,44,66,300,286,304,250,54,31
95GG21S2,1521,17,5,12,153,170,26,93,227,361,430,376,54,44
95GG21S3,1640,96,4,92,252,196,69,113,271,349,265,197,68,29
95GG22S1,1375,98,25,73,348,214,138,101,210,162,79,62,17,25
95GG22S2,1492,81,32,49,364,240,130,113,236,241,71,52,19,16
95GG22S3,1435,98,14,84,271,205,124,106,257,269,94,70,24,11
95GG23S1,1140,274,35,239,305,141,100,68,131,105,10,4,6,6
95GG23S2,1231,337,80,257,424,112,118,62,91,59,19,7,12,9
95GG23S3,1260,277,28,249,387,161,125,76,119,86,27,10,17,2
95GG24S1,984,187,33,154,252,137,92,49,151,83,22,13,9,11
95GG24S2,1249,84,19,65,249,155,79,125,266,214,63,37,26,14
95GG24S3,1331,322,62,260,378,123,133,75,144,109,42,32,10,5
95GG25S1,1735,105,16,89,357,263,114,149,311,256,152,111,41,28
95GG25S2,1576,103,15,88,298,256,159,140,256,245,114,71,43,5
95GG25S3,1389,58,18,40,245,222,116,118,252,230,122,89,33,26
95GG26S1,1639,39,10,29,179,175,92,153,384,376,217,181,36,24
95GG26S2,1366,44,9,35,194,194,73,125,314,267,140,93,47,15
95GG27S1,1412,140,32,108,315,197,176,133,206,148,85,55,30,12
95GG27S2,1457,73,6,67,246,222,85,95,262,276,175,146,29,23
95GG27S3,1463,68,6,62,250,205,100,107,308,252,157,96,61,16
95GG27S4,1341,45,4,41,199,187,81,84,320,214,196,152,44,15
95GG28S1,1891,133,26,107,371,284,187,236,321,260,91,63,28,8
95GG28S2,1418,50,12,38,254,199,119,138,276,266,83,42,41,33
95GG28S3,1546,35,14,21,170,161,37,169,372,378,196,124,72,28
95GG29S1,1975,240,32,208,298,184,82,156,366,400,213,148,65,36
95GG29S2,2426,252,45,207,502,345,141,222,470,340,132,88,44,22
95GG30S1,1276,158,36,122,255,154,145,94,198,205,52,20,32,15
95GG30S2,1380,367,78,289,470,127,129,91,67,92,29,12,17,8
95GG30S3,1213,104,14,90,330,202,89,146,185,133,8,8,0,16
95GG31S1,1956,197,26,171,565,335,210,135,250,188,57,21,36,19
95GG31S2,1694,96,22,74,375,198,171,177,273,299,98,56,42,7
95GG31S3,1990,68,10,58,270,262,115,153,427,322,339,244,95,34
95GG32S1,2953,188,27,161,491,400,177,193,621,493,362,259,103,28
95GG32S2,1268,64,5,59,177,155,75,165,242,282,98,73,25,10
95GG32S3,1275,106,25,81,297,159,110,118,189,207,72,46,26,17
95GG33S1,1600,762,75,687,460,87,167,14,46,35,11,3,8,18
95GG33S2,1334,586,64,522,382,73,152,28,51,19,22,11,11,21
95GG33S3,1649,639,42,597,513,156,111,59,66,48,23,12,11,34
95GG34S1,1175,145,25,120,259,186,78,108,175,152,63,34,29,9
95GG34S2,1331,200,47,153,450,213,103,84,107,127,37,21,16,10
95GG34S3,1608,377,38,339,518,228,144,115,135,57,25,15,10,9
95GG35S1,1566,67,15,52,154,165,57,108,311,347,338,275,63,19
95GG35S2,1263,44,15,29,124,129,42,79,237,296,296,254,42,16
95GG35S3,1336,46,18,28,141,119,49,126,308,240,295,250,45,12
95GG36S1,1520,227,49,178,361,196,183,129,180,185,46,32,14,13
95GG36S2,1573,254,27,227,447,215,179,185,137,135,17,10,7,4
95GG36S3,1567,209,41,168,422,208,132,147,217,188,36,22,14,8
95GG37S1,1760,650,78,572,572,112,132,69,109,69,21,1,20,26
95GG37S2,1571,330,48,282,451,194,76,130,182,127,68,28,40,13
95GG37S3,1895,445,33,412,539,288,106,117,184,163,40,22,18,13
95GG38S1,2663,950,84,866,815,217,216,92,144,99,77,46,31,53
95GG38S2,1492,477,43,434,417,152,86,40,121,117,53,24,29,29
95GG38S3,1323,424,49,375,458,97,122,48,94,58,20,14,6,2
95GG39S1,2180,464,38,426,341,211,102,130,303,300,286,233,53,43
95GG39S2,2348,229,10,219,443,208,100,241,337,383,265,211,54,142
95GG39S3,1766,129,5,124,263,178,50,136,291,292,216,180,36,211
95GG40S1,1439,40,5,35,154,82,95,108,324,388,234,193,41,14
95GG40S2,1658,62,2,60,136,123,55,138,352,412,366,276,90,14
95GG41S1,1434,471,99,372,558,147,134,25,31,65,3,1,2,0
95GG41S2,1189,465,72,393,347,101,134,46,28,59,2,1,1,7
95GG41S3,1556,466,59,407,516,166,186,51,77,63,23,16,7,8
95GG42S1,1498,650,55,595,433,98,164,55,42,16,19,10,9,21
95GG42S2,421,177,35,142,84,20,32,12,22,4,4,1,3,66
95GG42S3,1862,439,44,395,342,170,57,41,88,22,20,1,19,683
95GG42S4,1951,751,55,696,593,190,131,74,74,60,24,12,12,54
95GG43S1,1193,102,6,96,264,152,73,88,247,202,57,24,33,8
95GG43S2,1383,141,31,110,250,223,103,154,249,190,43,33,10,30
95GG43S3,1478,153,31,122,327,204,86,129,299,200,67,25,42,13
95GG44S1,2586,143,25,118,366,279,98,236,591,531,307,242,65,35
95GG44S2,2397,160,20,140,357,224,104,200,558,503,233,176,57,58
95GG45S1,1196,476,81,395,330,79,170,23,65,28,18,9,9,7
95GG45S2,1334,85,20,65,201,163,36,110,278,291,138,93,45,32
95GG45S3,1310,277,31,246,342,165,71,65,151,169,46,25,21,24
95GG46S1,1512,43,9,34,181,185,85,90,283,345,284,237,47,16
95GG46S2,1627,27,6,21,178,161,92,111,291,386,343,273,70,38
95GG46S3,1427,46,17,29,115,168,70,86,300,308,322,270,52,12
95GG47S1,2088,82,17,65,271,208,112,121,448,412,376,259,117,58
95GG47S2,1455,45,6,39,156,171,116,108,334,217,276,235,41,32
95GG47S3,1576,101,11,90,245,201,100,156,252,264,238,154,84,19
95GG48S1,1418,42,4,38,133,217,63,104,292,333,216,153,63,18
95GG48S2,2200,36,9,27,170,242,34,134,536,402,592,524,68,54
95GG48S3,1525,34,4,30,139,203,54,73,343,307,362,326,36,10
95GG49S1,1448,422,18,404,370,155,105,57,170,44,31,14,17,94
95GG49S2,2053,378,16,362,326,228,55,118,180,82,45,29,16,641
95GG49S3,2054,210,2,208,339,148,44,119,247,121,50,34,16,776
95GG49S4,1922,167,2,165,317,195,54,121,191,100,53,32,21,724
95GG50S1,1350,117,14,103,254,167,59,131,276,234,96,47,49,16
95GG50S2,1810,111,9,102,270,184,107,173,383,343,199,129,70,40
95GG50S3,1629,122,15,107,267,235,84,146,302,294,146,81,65,33
95GG51S1,1106,34,6,28,119,178,40,112,243,205,169,115,54,6
95GG51S2,1105,39,11,28,116,102,59,111,253,275,136,85,51,14
95GG51S3,1079,25,3,22,93,115,38,80,259,296,164,131,33,9
95HH01W1,1567,184,36,148,431,201,129,166,227,158,67,29,38,4
95HH02S1,1135,145,29,116,329,179,81,112,147,94,45,22,23,3
95HH02S2,1507,227,69,158,431,257,176,153,149,91,14,4,10,9
95HH03W1,1213,168,17,151,348,171,139,119,126,110,18,4,14,14
95HH04S1,1508,199,59,140,354,234,100,196,210,191,18,5,13,6
95HH04S2,1154,204,62,142,284,184,114,132,93,130,9,0,9,4
95HH05W1,1925,86,27,59,252,268,110,237,443,365,148,60,88,16
95HH06S1,2087,341,96,245,535,310,268,271,181,134,41,20,21,6
95HH06S2,2309,249,59,190,618,357,236,252,301,232,58,34,24,6
95HH07W1,1226,70,21,49,209,157,89,125,205,250,104,38,66,17
95HH08W1,2134,371,52,319,548,305,251,160,188,240,37,8,29,34
95HH09W1,1996,162,40,122,364,306,149,183,356,317,133,72,61,26
95HH10W1,2116,475,89,386,743,272,202,119,150,105,38,3,35,12
95HH11W1,1120,51,7,44,141,127,74,125,255,216,119,52,67,12
95HH12W1,1294,80,15,65,273,244,122,121,193,211,48,24,24,2
95HH13W1,1257,31,12,19,144,160,97,144,286,288,93,52,41,14
95HH14W1,1192,36,10,26,163,133,72,165,266,251,83,49,34,23
95HH15W1,2193,243,77,166,566,327,184,211,318,256,70,25,45,18
95HH16W1,1709,268,56,212,534,215,183,129,189,140,39,14,25,12
95HH17W1,2166,235,49,186,453,357,361,239,249,207,42,26,16,23
95II01S1,1254,183,54,129,351,206,158,93,136,108,17,12,5,2
95II01S2,1182,239,49,190,381,156,192,45,85,69,5,1,4,10
95II02S1,1379,450,39,411,498,145,120,48,70,24,13,9,4,11
95II02S2,1484,354,70,284,434,172,128,78,183,97,34,18,16,4
95II02S3,1134,210,21,189,298,151,72,64,176,103,56,31,25,4
95II03S1,1655,556,141,415,466,211,136,135,76,46,17,11,6,12
95II03S2,1494,350,27,323,491,206,135,126,87,77,12,8,4,10
95II04S1,2098,323,66,257,601,361,220,158,226,163,31,16,15,15
95II04S2,1689,124,24,100,298,228,100,199,321,301,94,52,42,24
95II05S1,1351,384,75,309,481,143,200,44,41,45,13,2,11,0
95II05S2,1515,231,28,203,446,205,118,107,175,176,30,14,16,27
95II06S1,1347,382,61,321,460,149,145,85,53,70,3,0,3,0
95II06S2,1640,288,45,243,527,249,118,139,145,125,42,17,25,7
95II07W1,1705,119,21,98,231,213,158,167,369,352,86,39,47,10
95II08W1,1969,163,28,135,460,331,174,243,323,219,35,15,20,21
95II09S1,1577,240,55,185,475,241,132,134,199,130,17,10,7,9
95II09S2,1215,149,27,122,353,205,114,146,125,97,17,5,12,9
95II10W1,2134,146,22,124,314,328,192,214,447,369,104,52,52,20
95II11W1,2079,574,68,506,690,304,129,130,128,87,21,17,4,16
95II12W1,1949,407,72,335,722,231,205,140,118,82,39,22,17,5
95II13W1,2159,141,23,118,477,306,233,199,439,255,90,42,48,19
95II14W1,1948,462,51,411,702,254,194,97,141,74,19,13,6,5
95II15S1,1656,448,51,397,578,150,201,101,83,68,18,7,11,9
95II15S2,1146,304,65,239,399,173,91,53,78,33,15,11,4,0
95II16W1,1687,149,23,126,313,266,112,186,327,265,60,34,26,9
95II17W1,1948,308,55,253,407,291,183,168,328,192,69,27,42,2
95II18W1,1705,168,28,140,331,234,106,178,319,285,61,29,32,23
95II19S1,1561,414,78,336,443,158,298,91,87,62,3,3,0,5
95II19S2,1598,242,54,188,377,282,219,142,163,134,29,17,12,10
95II20W1,2269,511,71,440,672,281,146,188,279,123,43,18,25,26
95II21W1,2073,91,25,66,285,268,160,172,470,425,174,102,72,28
95II22W1,1781,223,66,157,372,307,213,173,214,216,54,19,35,9
95II23W1,1787,398,62,336,530,177,147,133,205,148,30,7,23,19
95JJ01W1,2103,230,61,169,365,210,586,153,240,254,58,35,23,7
95JJ02W1,1919,231,34,197,482,197,210,141,238,230,135,67,68,55
95JJ03S1,1311,16,2,14,116,138,85,123,330,292,187,133,54,24
95JJ03S2,982,20,2,18,146,95,110,80,223,212,78,38,40,18
95JJ04S1,1283,135,27,108,217,172,214,117,150,193,75,26,49,10
95JJ04S2,1257,149,40,109,293,148,171,108,174,131,74,40,34,9
95JJ05W1,1387,71,14,57,145,113,99,144,339,326,123,71,52,27
95JJ06W1,2142,34,3,31,313,246,173,229,479,464,183,114,69,21
95JJ07W1,2297,93,13,80,273,230,131,249,585,516,200,113,87,20
95JJ08S1,1085,98,5,93,166,124,303,94,136,121,41,19,22,2
95JJ08S2,1532,242,38,204,389,154,180,73,139,96,45,20,25,214
95JJ09W1,1486,180,19,161,326,114,401,109,144,182,27,16,11,3
95JJ10W1,2329,191,41,150,336,129,598,189,323,423,121,64,57,19
95JJ11S1,1498,174,20,154,371,210,195,123,191,151,77,46,31,6
95JJ11S2,1596,219,29,190,425,213,241,118,156,123,61,33,28,40
95JJ12W1,2329,195,59,136,357,203,594,214,282,344,131,87,44,9
95JJ13S1,1972,272,41,231,455,262,240,161,295,216,51,26,25,20
95JJ13S2,1498,227,37,190,390,286,140,92,183,153,19,11,8,8
95JJ14W1,1962,202,24,178,339,220,489,165,207,253,69,44,25,18
