GeographyCode,LC3105NI0001,LC3105NI0002,LC3105NI0003,LC3105NI0004,LC3105NI0005,LC3105NI0006,LC3105NI0007,LC3105NI0008,LC3105NI0009,LC3105NI0010,LC3105NI0011,LC3105NI0012,LC3105NI0013,LC3105NI0014,LC3105NI0015,LC3105NI0016,LC3105NI0017,LC3105NI0018,LC3105NI0019,LC3105NI0020,LC3105NI0021,LC3105NI0022,LC3105NI0023,LC3105NI0024
95FF07,2763,410,230,2123,1425,69,53,1303,790,134,65,591,234,77,41,116,181,66,40,75,133,64,31,38
95FF08,2328,320,217,1791,942,29,30,883,651,65,49,537,282,62,33,187,237,60,53,124,216,104,52,60
95FF09,2521,341,246,1934,1201,48,44,1109,706,97,76,533,275,59,40,176,199,68,50,81,140,69,36,35
95FF10,3473,286,233,2954,1701,47,53,1601,1092,83,61,948,320,58,39,223,226,42,43,141,134,56,37,41
95FF11,2582,236,196,2150,1195,27,20,1148,725,55,56,614,314,44,35,235,186,39,38,109,162,71,47,44
95FF12,2721,341,212,2168,1270,52,36,1182,749,78,54,617,334,72,47,215,230,77,42,111,138,62,33,43
95FF13,2708,300,211,2197,1233,35,28,1170,801,69,61,671,310,65,38,207,212,58,40,114,152,73,44,35
95FF14,2413,209,183,2021,926,24,20,882,795,46,41,708,314,40,38,236,234,46,43,145,144,53,41,50
95FF15,2680,337,240,2103,1303,35,41,1227,669,76,51,542,280,64,42,174,238,72,51,115,190,90,55,45
95FF16,2317,226,199,1892,968,23,27,918,697,62,52,583,281,46,34,201,221,41,42,138,150,54,44,52
95FF17,1717,273,186,1258,760,32,35,693,441,67,40,334,186,51,30,105,194,59,41,94,136,64,40,32
95GG01,4845,1064,548,3233,1934,98,82,1754,1254,240,119,895,593,195,90,308,522,232,115,175,542,299,142,101
95GG02,5987,1282,564,4141,3307,206,186,2915,1430,373,165,892,508,248,71,189,465,275,90,100,277,180,52,45
95GG03,5857,497,539,4821,2459,47,103,2309,1822,97,117,1608,641,99,66,476,492,98,122,272,443,156,131,156
95GG04,4908,954,524,3430,2548,121,152,2275,1241,286,143,812,442,184,73,185,399,195,89,115,278,168,67,43
95GG05,5892,472,431,4989,3329,81,118,3130,1665,135,114,1416,416,77,71,268,247,85,56,106,235,94,72,69
95GG06,5567,767,560,4240,2656,85,114,2457,1595,194,170,1231,536,154,92,290,386,140,83,163,394,194,101,99
95GG07,5467,938,529,4000,2835,141,150,2544,1518,279,158,1081,471,185,70,216,369,188,78,103,274,145,73,56
95GG08,4910,630,493,3787,2408,90,107,2211,1337,157,133,1047,444,114,75,255,399,119,87,193,322,150,91,81
95GG09,6055,661,555,4839,2566,79,100,2387,1808,148,121,1539,688,118,97,473,525,127,106,292,468,189,131,148
95GG10,3997,567,330,3100,2206,82,93,2031,978,157,101,720,330,99,43,188,266,100,51,115,217,129,42,46
95GG11,5389,642,538,4209,2660,76,109,2475,1514,169,146,1199,477,106,86,285,399,134,96,169,339,157,101,81
95GG12,8726,566,463,7697,6719,145,194,6380,1326,213,118,995,364,98,73,193,192,56,43,93,125,54,35,36
95GG13,4697,620,472,3605,2020,66,90,1864,1283,120,100,1063,573,113,76,384,399,122,82,195,422,199,124,99
95GG14,4820,374,426,4020,2006,55,72,1879,1394,87,88,1219,607,53,66,488,417,70,72,275,396,109,128,159
95GG15,5690,495,540,4655,2155,36,69,2050,1774,103,110,1561,584,62,71,451,560,95,112,353,617,199,178,240
95GG16,5366,659,451,4256,2614,101,92,2421,1569,204,113,1252,545,122,79,344,322,96,81,145,316,136,86,94
95GG17,5330,805,517,4008,2717,126,133,2458,1407,234,130,1043,514,149,86,279,401,152,84,165,291,144,84,63
95GG18,4975,996,451,3528,2712,154,144,2414,1262,329,125,808,422,201,48,173,312,168,65,79,267,144,69,54
95GG19,4524,1149,554,2821,2117,150,149,1818,1069,291,117,661,478,224,96,158,442,212,110,120,418,272,82,64
95GG20,4792,862,497,3433,2494,117,115,2262,1212,261,158,793,410,150,82,178,352,149,70,133,324,185,72,67
95GG21,5079,1222,486,3371,2601,159,138,2304,1316,409,138,769,490,258,70,162,378,213,69,96,294,183,71,40
95GG22,5290,957,535,3798,2290,82,83,2125,1427,203,122,1102,585,203,78,304,480,210,102,168,508,259,150,99
95GG23,4499,429,386,3684,1775,40,51,1684,1246,59,70,1117,610,75,67,468,493,114,89,290,375,141,109,125
95GG24,4364,534,396,3434,1831,43,51,1737,1242,115,86,1041,491,109,58,324,410,106,94,210,390,161,107,122
95GG25,5527,1051,481,3995,2616,111,94,2411,1524,287,138,1099,560,198,79,283,352,170,73,109,475,285,97,93
95GG26,3675,670,419,2586,1750,82,82,1586,894,167,109,618,361,110,77,174,378,158,90,130,292,153,61,78
95GG27,6406,1136,564,4706,3316,155,132,3029,1778,371,181,1226,579,228,95,256,474,236,92,146,259,146,64,49
95GG28,5635,838,556,4241,2734,108,115,2511,1536,221,138,1177,585,187,98,300,426,157,102,167,354,165,103,86
95GG29,5004,729,451,3824,2805,102,117,2586,1226,189,128,909,370,130,68,172,325,153,68,104,278,155,70,53
95GG30,4827,535,482,3810,1888,37,62,1789,1441,116,95,1230,540,78,79,383,478,110,110,258,480,194,136,150
95GG31,6519,1028,592,4899,3274,146,145,2983,1710,284,154,1272,656,200,102,354,584,248,114,222,295,150,77,68
95GG32,6391,941,579,4871,3310,123,149,3038,1647,253,137,1257,539,187,81,271,493,192,101,200,402,186,111,105
95GG33,5452,279,354,4819,2379,40,57,2282,1467,53,61,1353,737,46,48,643,445,38,63,344,424,102,125,197
95GG34,4866,532,385,3949,2125,44,66,2015,1380,121,86,1173,609,114,69,426,384,102,65,217,368,151,99,118
95GG35,4869,1225,477,3167,2392,166,122,2104,1265,373,156,736,508,268,72,168,420,236,73,111,284,182,54,48
95GG36,5619,595,553,4471,2388,51,82,2255,1717,118,118,1481,555,93,77,385,414,103,113,198,545,230,163,152
95GG37,5891,407,429,5055,2948,50,70,2828,1748,87,100,1561,530,76,78,376,351,73,86,192,314,121,95,98
95GG38,6379,501,525,5353,3066,51,88,2927,1814,100,110,1604,598,83,84,431,385,70,75,240,516,197,168,151
95GG39,7172,1268,656,5248,4070,165,161,3744,1630,418,172,1040,594,246,100,248,480,222,125,133,398,217,98,83
95GG40,3705,849,421,2435,1835,117,102,1616,893,216,117,560,369,173,53,143,349,177,85,87,259,166,64,29
95GG41,5272,365,482,4425,1878,45,48,1785,1553,68,78,1407,748,50,64,634,538,70,88,380,555,132,204,219
95GG42,6592,256,400,5936,3623,31,94,3498,1505,38,62,1405,604,38,63,503,421,33,56,332,439,116,125,198
95GG43,4783,650,450,3683,2241,82,80,2079,1314,164,87,1063,499,127,90,282,391,117,93,181,338,160,100,78
95GG44,5591,890,522,4179,3107,134,145,2828,1424,296,149,979,452,185,81,186,360,150,87,123,248,125,60,63
95GG45,4817,605,461,3751,2046,73,77,1896,1232,144,89,999,562,103,75,384,437,84,76,277,540,201,144,195
95GG46,5204,1137,511,3556,2681,175,146,2360,1398,352,159,887,487,216,85,186,373,214,73,86,265,180,48,37
95GG47,5764,1152,558,4054,2957,203,133,2621,1624,413,173,1038,538,210,86,242,350,168,77,105,295,158,89,48
95GG48,5601,1219,542,3840,3164,212,211,2741,1410,399,159,852,569,287,91,191,257,170,41,46,201,151,40,10
95GG49,8036,423,373,7240,6014,57,136,5821,1184,120,75,989,279,53,28,198,255,64,56,135,304,129,78,97
95GG50,5445,758,515,4172,2912,104,110,2698,1476,241,155,1080,401,139,73,189,346,125,89,132,310,149,88,73
95GG51,4073,968,455,2650,1808,122,111,1575,1048,254,117,677,434,176,63,195,396,199,76,121,387,217,88,82
95HH01,1981,216,212,1553,745,17,32,696,561,53,44,464,261,42,38,181,237,43,48,146,177,61,50,66
95HH02,2962,225,227,2510,1310,33,46,1231,998,57,71,870,334,51,36,247,217,48,46,123,103,36,28,39
95HH03,1663,193,213,1257,524,14,25,485,394,29,40,325,295,44,34,217,240,33,49,158,210,73,65,72
95HH04,3067,316,290,2461,1217,31,42,1144,1015,86,83,846,430,60,79,291,255,69,44,142,150,70,42,38
95HH05,2171,270,190,1711,1170,37,60,1073,585,88,48,449,170,45,32,93,160,53,26,81,86,47,24,15
95HH06,4788,334,326,4128,2282,45,66,2171,1690,99,116,1475,424,67,56,301,252,64,59,129,140,59,29,52
95HH07,1493,232,173,1088,677,23,37,617,418,56,42,320,131,43,20,68,128,41,33,54,139,69,41,29
95HH08,2553,221,228,2104,1091,33,22,1036,748,56,60,632,295,42,40,213,261,44,51,166,158,46,55,57
95HH09,2543,401,323,1819,960,34,53,873,715,110,68,537,321,70,52,199,257,70,63,124,290,117,87,86
95HH10,2488,173,203,2112,1045,27,30,988,793,28,60,705,278,31,31,216,218,42,40,136,154,45,42,67
95HH11,1366,214,146,1006,634,21,30,583,327,53,27,247,159,39,23,97,140,47,38,55,106,54,28,24
95HH12,1552,185,157,1210,658,33,33,592,412,48,37,327,224,39,23,162,189,43,47,99,69,22,17,30
95HH13,1407,208,122,1077,783,37,38,708,365,71,40,254,109,30,17,62,89,39,11,39,61,31,16,14
95HH14,1530,300,203,1027,602,30,37,535,400,77,47,276,190,56,39,95,185,61,36,88,153,76,44,33
95HH15,2585,299,284,2002,1136,35,51,1050,789,70,71,648,268,43,41,184,188,59,54,75,204,92,67,45
95HH16,2159,187,234,1738,800,20,20,760,629,44,52,533,280,22,43,215,239,31,44,164,211,70,75,66
95HH17,2477,183,195,2099,1093,7,24,1062,770,43,51,676,303,44,42,217,218,51,45,122,93,38,33,22
95II01,3066,233,291,2542,1080,13,31,1036,936,44,66,826,420,47,48,325,379,55,72,252,251,74,74,103
95II02,4600,446,391,3763,1987,45,78,1864,1532,130,92,1310,478,66,61,351,329,82,71,176,274,123,89,62
95II03,3523,203,197,3123,1615,31,36,1548,1208,43,66,1099,326,47,32,247,248,39,39,170,126,43,24,59
95II04,4245,402,338,3505,2028,71,60,1897,1356,98,94,1164,403,82,63,258,320,91,76,153,138,60,45,33
95II05,3412,300,299,2813,1506,32,51,1423,1011,74,67,870,349,44,48,257,260,58,41,161,286,92,92,102
95II06,3398,245,225,2928,1570,37,43,1490,1061,62,51,948,356,56,35,265,253,40,49,164,158,50,47,61
95II07,2077,363,228,1486,912,37,37,838,549,88,52,409,244,58,46,140,175,64,45,66,197,116,48,33
95II08,2417,296,243,1878,1026,28,31,967,706,65,60,581,237,46,36,155,186,41,38,107,262,116,78,68
95II09,3347,323,290,2734,1349,29,39,1281,1120,80,66,974,323,49,47,227,251,54,46,151,304,111,92,101
95II10,2592,432,276,1884,1157,36,59,1062,729,99,69,561,248,90,42,116,267,107,57,103,191,100,49,42
95II11,2555,217,212,2126,987,30,26,931,829,33,47,749,263,36,26,201,260,47,54,159,216,71,59,86
95II12,2481,188,244,2049,943,16,32,895,736,27,54,655,270,30,35,205,213,28,39,146,319,87,84,148
95II13,2701,424,277,2000,1112,36,55,1021,758,85,64,609,289,65,38,186,272,102,56,114,270,136,64,70
95II14,2521,184,238,2099,940,17,30,893,723,30,49,644,285,27,30,228,307,49,53,205,266,61,76,129
95II15,3357,213,269,2875,1418,32,39,1347,1037,34,50,953,347,35,33,279,293,40,68,185,262,72,79,111
95II16,2126,316,216,1594,862,30,36,796,579,58,36,485,246,66,28,152,186,47,40,99,253,115,76,62
95II17,2493,326,285,1882,944,32,36,876,734,63,62,609,270,51,38,181,228,66,41,121,317,114,108,95
95II18,2226,391,250,1585,897,35,39,823,606,76,55,475,202,55,42,105,263,90,47,126,258,135,67,56
95II19,3765,338,292,3135,1456,27,36,1393,1212,68,75,1069,491,56,55,380,342,79,64,199,264,108,62,94
95II20,2743,223,246,2274,1204,25,43,1136,793,42,60,691,272,37,29,206,228,34,34,160,246,85,80,81
95II21,2419,328,250,1841,1192,55,56,1081,658,95,71,492,223,53,34,136,215,70,54,91,131,55,35,41
95II22,2248,260,249,1739,871,20,41,810,618,46,46,526,292,48,33,211,265,56,61,148,202,90,68,44
95II23,2190,225,197,1768,895,32,18,845,683,47,43,593,209,24,33,152,164,37,41,86,239,85,62,92
95JJ01,2495,239,215,2041,1021,39,31,951,778,48,64,666,304,39,32,233,226,46,49,131,166,67,39,60
95JJ02,2367,230,234,1903,927,34,28,865,674,77,54,543,318,41,42,235,275,40,55,180,173,38,55,80
95JJ03,2470,309,244,1917,1306,61,81,1164,702,109,90,503,285,64,46,175,125,48,19,58,52,27,8,17
95JJ04,3111,289,294,2528,1247,29,35,1183,919,65,82,772,374,43,49,282,347,61,68,218,224,91,60,73
95JJ05,1775,316,198,1261,716,25,29,662,458,72,36,350,213,55,34,124,178,68,34,76,210,96,65,49
95JJ06,2432,347,210,1875,1172,40,36,1096,729,117,79,533,241,65,35,141,133,49,18,66,157,76,42,39
95JJ07,2596,345,226,2025,1357,38,51,1268,671,93,62,516,269,89,42,138,195,73,47,75,104,52,24,28
95JJ08,3097,247,244,2606,1383,30,30,1323,904,71,72,761,330,43,41,246,302,50,53,199,178,53,48,77
95JJ09,1986,199,201,1586,634,13,17,604,512,31,29,452,340,35,45,260,289,50,50,189,211,70,60,81
95JJ10,2795,297,240,2258,1303,42,40,1221,779,75,61,643,247,48,26,173,263,55,48,160,203,77,65,61
95JJ11,3764,317,373,3074,1547,29,46,1472,1110,71,92,947,437,69,57,311,394,66,93,235,276,82,85,109
95JJ12,2709,287,233,2189,1331,47,45,1239,725,58,62,605,273,50,27,196,210,47,56,107,170,85,43,42
95JJ13,3895,241,290,3364,1768,27,46,1695,1283,73,93,1117,419,46,68,305,272,51,50,171,153,44,33,76
95JJ14,2325,228,186,1911,949,21,23,905,692,58,48,586,321,57,33,231,226,41,40,145,137,51,42,44
95JJ15,1762,168,185,1409,698,22,26,650,436,34,26,376,229,21,30,178,216,36,52,128,183,55,51,77
95JJ16,1755,228,232,1295,702,15,38,649,417,58,37,322,218,30,40,148,235,57,57,121,183,68,60,55
95JJ17,2443,213,212,2018,1073,18,37,1018,734,45,60,629,283,47,41,195,220,53,38,129,133,50,36,47
95JJ18,1937,233,218,1486,703,13,38,652,562,58,46,458,256,43,36,177,224,42,47,135,192,77,51,64
95JJ19,2896,177,238,2481,1487,20,53,1414,567,26,36,505,314,29,21,264,285,34,51,200,243,68,77,98
95JJ20,4092,323,334,3435,1745,33,57,1655,1344,87,86,1171,441,80,66,295,342,56,58,228,220,67,67,86
95JJ21,2292,336,231,1725,988,34,34,920,628,90,66,472,283,62,36,185,214,73,42,99,179,77,53,49
95JJ22,2767,214,252,2301,1075,20,30,1025,790,44,52,694,389,39,54,296,319,57,56,206,194,54,60,80
95KK01,2578,380,215,1983,1332,48,50,1234,713,109,60,544,252,77,44,131,182,87,37,58,99,59,24,16
95KK02,2000,269,200,1531,940,30,32,878,531,57,48,426,238,60,44,134,166,58,41,67,125,64,35,26
95KK03,2344,265,180,1899,1251,24,42,1185,626,76,50,500,217,62,33,122,142,50,30,62,108,53,25,30
