GeographyCode,KS402NI0001,KS402NI0002,KS402NI0003,KS402NI0004,KS402NI0005,KS402NI0006,KS402NI0007,KS402NI0008,KS402NI0009,KS402NI0010,KS402NI0011,KS402NI0012,KS402NI0013,KS402NI0014,KS402NI0015,KS402NI0016,KS402NI0017
95BB12,1130,367,336,12,250,14,114,13,24,32.48,29.73,1.06,22.12,1.24,10.09,1.15,2.12
95BB13,1687,511,729,17,256,28,95,10,41,30.29,43.21,1.01,15.17,1.66,5.63,0.59,2.43
95BB14,1172,561,463,2,29,1,81,8,27,47.87,39.51,0.17,2.47,0.09,6.91,0.68,2.30
95BB15,1287,456,490,3,121,1,159,24,33,35.43,38.07,0.23,9.40,0.08,12.35,1.86,2.56
95BB16,1176,636,418,4,29,1,69,9,10,54.08,35.54,0.34,2.47,0.09,5.87,0.77,0.85
95BB17,1399,403,640,27,176,4,120,9,20,28.81,45.75,1.93,12.58,0.29,8.58,0.64,1.43
95BB18,1638,528,749,7,120,24,167,15,28,32.23,45.73,0.43,7.33,1.47,10.20,0.92,1.71
95BB19,1724,508,1006,13,49,1,114,20,13,29.47,58.35,0.75,2.84,0.06,6.61,1.16,0.75
95BB20,1290,418,440,6,162,28,166,23,47,32.40,34.11,0.47,12.56,2.17,12.87,1.78,3.64
95BB21,1821,618,829,15,108,6,177,35,33,33.94,45.52,0.82,5.93,0.33,9.72,1.92,1.81
95BB22,1194,167,481,7,410,11,91,5,22,13.99,40.28,0.59,34.34,0.92,7.62,0.42,1.84
95BB23,1161,572,488,7,7,1,69,6,11,49.27,42.03,0.60,0.60,0.09,5.94,0.52,0.95
95CC01,904,263,315,2,96,0,198,13,17,29.09,34.85,0.22,10.62,0,21.90,1.44,1.88
95CC02,875,418,323,0,15,11,61,22,25,47.77,36.91,0,1.71,1.26,6.97,2.51,2.86
95CC03,1127,194,256,8,267,58,286,28,30,17.21,22.72,0.71,23.69,5.15,25.38,2.48,2.66
95CC04,790,378,268,0,44,0,59,15,26,47.85,33.92,0,5.57,0,7.47,1.90,3.29
95CC05,954,425,345,3,29,9,96,19,28,44.55,36.16,0.31,3.04,0.94,10.06,1.99,2.94
95CC06,1096,419,450,3,48,4,138,15,19,38.23,41.06,0.27,4.38,0.36,12.59,1.37,1.73
95CC07,1108,449,409,0,32,53,121,17,27,40.52,36.91,0,2.89,4.78,10.92,1.53,2.44
95CC08,990,262,306,5,141,44,178,23,31,26.46,30.91,0.51,14.24,4.44,17.98,2.32,3.13
95CC09,1190,504,487,2,31,0,117,19,30,42.35,40.92,0.17,2.61,0,9.83,1.60,2.52
95CC10,901,448,312,1,23,1,83,10,23,49.72,34.63,0.11,2.55,0.11,9.21,1.11,2.55
95CC11,786,267,191,7,113,2,149,21,36,33.97,24.30,0.89,14.38,0.25,18.96,2.67,4.58
95CC12,890,463,308,1,34,0,43,9,32,52.02,34.61,0.11,3.82,0,4.83,1.01,3.60
95CC13,817,385,291,1,42,8,60,8,22,47.12,35.62,0.12,5.14,0.98,7.34,0.98,2.69
95CC14,1132,432,491,3,44,0,126,16,20,38.16,43.37,0.27,3.89,0,11.13,1.41,1.77
95CC15,1007,424,377,5,54,7,92,18,30,42.11,37.44,0.50,5.36,0.70,9.14,1.79,2.98
95CC16,1076,401,318,3,128,7,168,10,41,37.27,29.55,0.28,11.90,0.65,15.61,0.93,3.81
95CC17,897,381,375,1,6,1,100,9,24,42.47,41.81,0.11,0.67,0.11,11.15,1.00,2.68
95CC18,937,350,276,2,105,25,132,10,37,37.35,29.46,0.21,11.21,2.67,14.09,1.07,3.95
95CC19,981,415,344,1,74,13,92,11,31,42.30,35.07,0.10,7.54,1.33,9.38,1.12,3.16
95CC20,1127,430,453,6,64,22,124,11,17,38.15,40.20,0.53,5.68,1.95,11.00,0.98,1.51
95CC21,1167,409,423,7,132,6,149,12,29,35.05,36.25,0.60,11.31,0.51,12.77,1.03,2.49
95CC22,842,263,169,0,196,40,120,21,33,31.24,20.07,0,23.28,4.75,14.25,2.49,3.92
95DD01,836,463,231,2,19,7,84,9,21,55.38,27.63,0.24,2.27,0.84,10.05,1.08,2.51
95DD02,1490,504,639,10,110,24,158,12,33,33.83,42.89,0.67,7.38,1.61,10.60,0.81,2.21
95DD03,1389,527,559,6,20,1,225,25,26,37.94,40.24,0.43,1.44,0.07,16.20,1.80,1.87
95DD04,859,158,191,4,369,35,61,5,36,18.39,22.24,0.47,42.96,4.07,7.10,0.58,4.19
95DD05,685,140,200,7,265,1,48,6,18,20.44,29.20,1.02,38.69,0.15,7.01,0.88,2.63
95DD06,944,524,312,1,5,0,75,9,18,55.51,33.05,0.11,0.53,0,7.94,0.95,1.91
95DD07,1412,565,425,9,113,40,191,17,52,40.01,30.10,0.64,8.00,2.83,13.53,1.20,3.68
95DD08,1041,268,152,7,127,75,334,40,38,25.74,14.60,0.67,12.20,7.20,32.08,3.84,3.65
95DD09,929,486,310,1,22,0,73,14,23,52.31,33.37,0.11,2.37,0,7.86,1.51,2.48
95DD10,1180,434,340,5,176,57,128,9,31,36.78,28.81,0.42,14.92,4.83,10.85,0.76,2.63
95DD11,955,149,256,5,245,53,203,19,25,15.60,26.81,0.52,25.65,5.55,21.26,1.99,2.62
95DD12,890,481,296,0,20,2,47,9,35,54.04,33.26,0,2.25,0.22,5.28,1.01,3.93
95DD13,741,250,200,4,111,13,130,13,20,33.74,26.99,0.54,14.98,1.75,17.54,1.75,2.70
95DD14,1233,504,541,8,39,4,107,8,22,40.88,43.88,0.65,3.16,0.32,8.68,0.65,1.78
95DD15,1174,473,472,3,46,4,126,21,29,40.29,40.20,0.26,3.92,0.34,10.73,1.79,2.47
95DD16,1019,501,393,3,15,0,63,18,26,49.17,38.57,0.29,1.47,0,6.18,1.77,2.55
95DD17,1148,496,494,6,26,2,74,9,41,43.21,43.03,0.52,2.26,0.17,6.45,0.78,3.57
95DD18,873,322,210,8,89,3,205,8,28,36.88,24.05,0.92,10.19,0.34,23.48,0.92,3.21
95DD19,1275,434,536,7,114,0,132,11,41,34.04,42.04,0.55,8.94,0,10.35,0.86,3.22
95DD20,826,211,158,5,288,19,108,9,28,25.54,19.13,0.61,34.87,2.30,13.08,1.09,3.39
95DD21,891,323,265,7,17,2,237,16,24,36.25,29.74,0.79,1.91,0.22,26.60,1.80,2.69
95DD22,1156,498,354,1,74,36,124,19,50,43.08,30.62,0.09,6.40,3.11,10.73,1.64,4.33
95DD23,881,492,248,3,7,1,86,11,33,55.85,28.15,0.34,0.79,0.11,9.76,1.25,3.75
95DD24,990,347,390,10,59,23,136,17,8,35.05,39.39,1.01,5.96,2.32,13.74,1.72,0.81
95EE01,592,215,241,2,66,0,45,11,12,36.32,40.71,0.34,11.15,0,7.60,1.86,2.03
95EE02,790,276,265,4,124,1,86,13,21,34.94,33.54,0.51,15.70,0.13,10.89,1.65,2.66
95EE03,808,224,258,8,210,3,81,6,18,27.72,31.93,0.99,25.99,0.37,10.02,0.74,2.23
95EE04,736,242,307,3,64,0,85,12,23,32.88,41.71,0.41,8.70,0,11.55,1.63,3.13
95EE05,577,274,168,1,34,0,59,11,30,47.49,29.12,0.17,5.89,0,10.23,1.91,5.20
95EE06,692,255,274,1,68,4,66,8,16,36.85,39.60,0.14,9.83,0.58,9.54,1.16,2.31
95EE07,740,235,257,2,83,0,126,16,21,31.76,34.73,0.27,11.22,0,17.03,2.16,2.84
95EE08,711,303,209,6,22,0,139,8,24,42.62,29.40,0.84,3.09,0,19.55,1.13,3.38
95EE09,605,254,211,0,63,2,50,7,18,41.98,34.88,0,10.41,0.33,8.26,1.16,2.98
95EE10,598,239,189,6,49,1,75,10,29,39.97,31.61,1.00,8.19,0.17,12.54,1.67,4.85
95EE11,551,280,181,1,30,0,38,14,7,50.82,32.85,0.18,5.44,0,6.90,2.54,1.27
95EE12,1059,183,364,12,219,22,202,20,37,17.28,34.37,1.13,20.68,2.08,19.07,1.89,3.49
95EE13,718,232,134,3,106,75,135,14,19,32.31,18.66,0.42,14.76,10.45,18.80,1.95,2.65
95EE14,1016,326,410,12,83,0,155,11,19,32.09,40.35,1.18,8.17,0,15.26,1.08,1.87
95EE15,606,256,219,3,63,0,39,7,19,42.24,36.14,0.50,10.40,0,6.44,1.16,3.14
95EE16,709,293,280,2,45,0,68,4,17,41.33,39.49,0.28,6.35,0,9.59,0.56,2.40
95FF01,1740,567,841,6,3,10,265,19,29,32.59,48.33,0.34,0.17,0.57,15.23,1.09,1.67
95FF02,923,432,348,1,25,0,74,15,28,46.80,37.70,0.11,2.71,0,8.02,1.63,3.03
95FF03,1169,274,491,6,80,38,240,17,23,23.44,42.00,0.51,6.84,3.25,20.53,1.45,1.97
95FF04,862,420,334,1,25,11,37,8,26,48.72,38.75,0.12,2.90,1.28,4.29,0.93,3.02
95FF05,1119,303,407,8,162,30,149,12,48,27.08,36.37,0.71,14.48,2.68,13.32,1.07,4.29
95FF06,1540,433,770,13,83,8,186,16,31,28.12,50.00,0.84,5.39,0.52,12.08,1.04,2.01
95FF07,1154,211,392,7,268,42,176,18,40,18.28,33.97,0.61,23.22,3.64,15.25,1.56,3.47
95FF08,993,319,345,3,147,40,84,13,42,32.12,34.74,0.30,14.80,4.03,8.46,1.31,4.23
95FF09,1000,274,397,6,134,9,130,19,31,27.40,39.70,0.60,13.40,0.90,13.00,1.90,3.10
95FF10,1216,463,567,10,33,15,87,11,30,38.08,46.63,0.82,2.71,1.23,7.15,0.90,2.47
95FF11,873,408,352,0,28,2,47,12,24,46.74,40.32,0,3.21,0.23,5.38,1.37,2.75
95FF12,1018,383,418,3,71,2,94,18,29,37.62,41.06,0.29,6.97,0.20,9.23,1.77,2.85
95FF13,977,395,396,3,47,2,84,12,38,40.43,40.53,0.31,4.81,0.20,8.60,1.23,3.89
95FF14,862,435,334,1,11,0,47,8,26,50.46,38.75,0.12,1.28,0,5.45,0.93,3.02
95FF15,1073,348,296,4,163,22,172,20,48,32.43,27.59,0.37,15.19,2.05,16.03,1.86,4.47
95FF16,927,343,364,4,75,32,76,6,27,37.00,39.27,0.43,8.09,3.45,8.20,0.65,2.91
95FF17,857,208,198,3,169,19,205,15,40,24.27,23.10,0.35,19.72,2.22,23.92,1.75,4.67
95GG01,2004,667,687,7,142,187,241,25,48,33.28,34.28,0.35,7.09,9.33,12.03,1.25,2.40
95GG02,2568,408,531,13,748,388,349,24,107,15.89,20.68,0.51,29.13,15.11,13.59,0.93,4.17
95GG03,2667,819,1042,10,94,135,474,44,49,30.71,39.07,0.37,3.52,5.06,17.77,1.65,1.84
95GG04,2297,268,437,11,897,261,298,27,98,11.67,19.02,0.48,39.05,11.36,12.97,1.18,4.27
95GG05,2800,454,746,27,250,316,897,67,43,16.21,26.64,0.96,8.93,11.29,32.04,2.39,1.54
95GG06,2381,648,869,9,451,25,313,19,47,27.22,36.50,0.38,18.94,1.05,13.15,0.80,1.97
95GG07,2269,514,622,19,269,256,431,111,47,22.65,27.41,0.84,11.86,11.28,19.00,4.89,2.07
95GG08,2151,530,777,25,359,74,311,35,40,24.64,36.12,1.16,16.69,3.44,14.46,1.63,1.86
95GG09,2604,799,961,16,370,117,271,19,51,30.68,36.90,0.61,14.21,4.49,10.41,0.73,1.96
95GG10,2017,342,318,7,543,79,614,52,62,16.96,15.77,0.35,26.92,3.92,30.44,2.58,3.07
95GG11,2686,615,808,30,154,265,739,30,45,22.90,30.08,1.12,5.73,9.87,27.51,1.12,1.68
95GG12,3429,274,286,24,318,387,1989,111,40,7.99,8.34,0.70,9.27,11.29,58.01,3.24,1.17
95GG13,2116,558,706,8,520,35,187,18,84,26.37,33.36,0.38,24.57,1.65,8.84,0.85,3.97
95GG14,1817,797,822,6,41,13,93,15,30,43.86,45.24,0.33,2.26,0.72,5.12,0.83,1.65
95GG15,2544,991,974,10,227,33,242,23,44,38.95,38.29,0.39,8.92,1.30,9.51,0.90,1.73
95GG16,2230,577,744,21,209,195,411,33,40,25.87,33.36,0.94,9.37,8.74,18.43,1.48,1.79
95GG17,2137,530,732,12,292,225,274,31,41,24.80,34.25,0.56,13.66,10.53,12.82,1.45,1.92
95GG18,2143,338,508,9,467,317,415,24,65,15.77,23.71,0.42,21.79,14.79,19.37,1.12,3.03
95GG19,2239,203,292,18,831,521,197,28,149,9.07,13.04,0.80,37.11,23.27,8.80,1.25,6.65
95GG20,2359,239,357,11,780,382,470,27,93,10.13,15.13,0.47,33.06,16.19,19.92,1.14,3.94
95GG21,2262,222,420,12,1045,213,244,12,94,9.81,18.57,0.53,46.20,9.42,10.79,0.53,4.16
95GG22,2208,673,874,19,167,197,196,31,51,30.48,39.58,0.86,7.56,8.92,8.88,1.40,2.31
95GG23,1821,826,709,10,66,18,148,19,25,45.36,38.93,0.55,3.62,0.99,8.13,1.04,1.37
95GG24,1945,734,683,8,87,58,320,28,27,37.74,35.12,0.41,4.47,2.98,16.45,1.44,1.39
95GG25,2194,580,864,20,400,94,169,24,43,26.44,39.38,0.91,18.23,4.28,7.70,1.09,1.96
95GG26,1654,432,403,11,465,77,210,16,40,26.12,24.37,0.67,28.11,4.66,12.70,0.97,2.42
95GG27,2467,418,1113,19,606,87,157,19,48,16.94,45.12,0.77,24.56,3.53,6.36,0.77,1.95
95GG28,2325,605,806,24,607,24,185,25,49,26.02,34.67,1.03,26.11,1.03,7.96,1.08,2.11
95GG29,2430,287,530,17,300,521,660,46,69,11.81,21.81,0.70,12.35,21.44,27.16,1.89,2.84
95GG30,2083,780,800,6,244,38,147,15,53,37.45,38.41,0.29,11.71,1.82,7.06,0.72,2.54
95GG31,2463,684,955,14,405,171,153,32,49,27.77,38.77,0.57,16.44,6.94,6.21,1.30,1.99
95GG32,2649,615,837,35,512,182,369,28,71,23.22,31.60,1.32,19.33,6.87,13.93,1.06,2.68
95GG33,2195,910,738,3,21,37,422,39,25,41.46,33.62,0.14,0.96,1.69,19.23,1.78,1.14
95GG34,1999,664,779,10,188,30,278,18,32,33.22,38.97,0.50,9.40,1.50,13.91,0.90,1.60
95GG35,2244,297,342,11,1033,259,186,19,97,13.24,15.24,0.49,46.03,11.54,8.29,0.85,4.32
95GG36,2481,855,1076,18,49,173,253,34,23,34.46,43.37,0.73,1.98,6.97,10.20,1.37,0.93
95GG37,2687,701,995,23,60,78,754,50,26,26.09,37.03,0.86,2.23,2.90,28.06,1.86,0.97
95GG38,2915,816,1084,11,149,177,566,53,59,27.99,37.19,0.38,5.11,6.07,19.42,1.82,2.02
95GG39,3616,324,542,9,1201,360,913,69,198,8.96,14.99,0.25,33.21,9.96,25.25,1.91,5.48
95GG40,1861,119,270,6,937,228,149,17,135,6.39,14.51,0.32,50.35,12.25,8.01,0.91,7.25
95GG41,2173,1053,798,5,62,36,165,19,35,48.46,36.72,0.23,2.85,1.66,7.59,0.87,1.61
95GG42,2606,942,728,9,32,20,796,48,31,36.15,27.94,0.35,1.23,0.77,30.54,1.84,1.19
95GG43,2316,533,812,21,258,180,432,35,45,23.01,35.06,0.91,11.14,7.77,18.65,1.51,1.94
95GG44,2705,281,455,19,689,389,730,45,97,10.39,16.82,0.70,25.47,14.38,26.99,1.66,3.59
95GG45,2129,725,641,7,454,35,206,19,42,34.05,30.11,0.33,21.32,1.64,9.68,0.89,1.97
95GG46,1932,360,607,14,665,144,77,13,52,18.63,31.42,0.72,34.42,7.45,3.99,0.67,2.69
95GG47,2641,412,531,15,321,728,521,42,71,15.60,20.11,0.57,12.15,27.57,19.73,1.59,2.69
95GG48,2051,249,546,9,715,266,165,17,84,12.14,26.62,0.44,34.86,12.97,8.04,0.83,4.10
95GG49,3351,477,413,21,137,166,1955,112,70,14.23,12.32,0.63,4.09,4.95,58.34,3.34,2.09
95GG50,2653,352,539,13,553,368,709,43,76,13.27,20.32,0.49,20.84,13.87,26.72,1.62,2.86
95GG51,2081,407,288,6,404,459,403,28,86,19.56,13.84,0.29,19.41,22.06,19.37,1.35,4.13
95HH01,890,294,319,9,124,4,110,17,13,33.03,35.84,1.01,13.93,0.45,12.36,1.91,1.46
95HH02,1063,348,629,5,5,2,49,7,18,32.74,59.17,0.47,0.47,0.19,4.61,0.66,1.69
95HH03,726,369,246,2,2,44,52,2,9,50.83,33.88,0.28,0.28,6.06,7.16,0.28,1.24
95HH04,1160,373,671,14,6,26,48,6,16,32.16,57.84,1.21,0.52,2.24,4.14,0.52,1.38
95HH05,908,157,333,17,219,5,150,5,22,17.29,36.67,1.87,24.12,0.55,16.52,0.55,2.42
95HH06,1682,402,1022,9,29,58,125,16,21,23.90,60.76,0.54,1.72,3.45,7.43,0.95,1.25
95HH07,733,157,205,2,226,30,77,9,27,21.42,27.97,0.27,30.83,4.09,10.50,1.23,3.68
95HH08,1083,353,462,5,96,1,136,13,17,32.59,42.66,0.46,8.86,0.09,12.56,1.20,1.57
95HH09,1423,331,359,9,149,149,357,26,43,23.26,25.23,0.63,10.47,10.47,25.09,1.83,3.02
95HH10,945,363,470,0,33,0,60,7,12,38.41,49.74,0,3.49,0,6.35,0.74,1.27
95HH11,655,130,169,7,226,42,51,15,15,19.85,25.80,1.07,34.50,6.41,7.79,2.29,2.29
95HH12,626,212,271,8,68,3,45,8,11,33.87,43.29,1.28,10.86,0.48,7.19,1.28,1.76
95HH13,614,106,223,7,156,10,90,10,12,17.26,36.32,1.14,25.41,1.63,14.66,1.63,1.95
95HH14,764,188,208,6,228,4,95,8,27,24.61,27.23,0.79,29.84,0.52,12.43,1.05,3.53
95HH15,1083,287,466,7,108,57,125,14,19,26.50,43.03,0.65,9.97,5.26,11.54,1.29,1.75
95HH16,917,374,332,2,53,21,100,15,20,40.79,36.21,0.22,5.78,2.29,10.91,1.64,2.18
95HH17,928,360,439,10,30,0,66,9,14,38.79,47.31,1.08,3.23,0,7.11,0.97,1.51
95II01,1260,570,533,2,54,2,72,11,16,45.24,42.30,0.16,4.29,0.16,5.71,0.87,1.27
95II02,1911,527,762,6,352,92,112,18,42,27.58,39.87,0.31,18.42,4.81,5.86,0.94,2.20
95II03,1304,402,757,11,10,1,101,14,8,30.83,58.05,0.84,0.77,0.08,7.75,1.07,0.61
95II04,1672,411,851,13,223,3,127,12,32,24.58,50.90,0.78,13.34,0.18,7.60,0.72,1.91
95II05,1301,461,598,15,60,35,97,15,20,35.43,45.96,1.15,4.61,2.69,7.46,1.15,1.54
95II06,1285,420,687,16,8,3,136,9,6,32.68,53.46,1.25,0.62,0.23,10.58,0.70,0.47
95II07,991,190,257,11,330,73,69,21,40,19.17,25.93,1.11,33.30,7.37,6.96,2.12,4.04
95II08,1073,382,398,12,146,20,89,12,14,35.60,37.09,1.12,13.61,1.86,8.29,1.12,1.30
95II09,1417,442,653,6,10,85,165,38,18,31.19,46.08,0.42,0.71,6.00,11.64,2.68,1.27
95II10,1144,247,400,18,363,14,62,7,33,21.59,34.97,1.57,31.73,1.22,5.42,0.61,2.88
95II11,1055,439,442,3,8,23,120,8,12,41.61,41.90,0.28,0.76,2.18,11.37,0.76,1.14
95II12,1007,472,452,4,9,2,54,3,11,46.87,44.89,0.40,0.89,0.20,5.36,0.30,1.09
95II13,1253,319,355,11,330,50,139,13,36,25.46,28.33,0.88,26.34,3.99,11.09,1.04,2.87
95II14,1026,517,420,2,2,0,71,7,7,50.39,40.94,0.19,0.19,0,6.92,0.68,0.68
95II15,1319,519,637,6,12,21,108,5,11,39.35,48.29,0.45,0.91,1.59,8.19,0.38,0.83
95II16,890,346,307,7,124,34,43,15,14,38.88,34.49,0.79,13.93,3.82,4.83,1.69,1.57
95II17,1190,378,395,6,251,39,70,15,36,31.76,33.19,0.50,21.09,3.28,5.88,1.26,3.03
95II18,1090,266,329,8,331,30,78,13,35,24.40,30.18,0.73,30.37,2.75,7.16,1.19,3.21
95II19,1389,618,583,4,71,2,64,10,37,44.49,41.97,0.29,5.11,0.14,4.61,0.72,2.66
95II20,1211,432,485,7,49,40,166,17,15,35.67,40.05,0.58,4.05,3.30,13.71,1.40,1.24
95II21,1045,237,307,15,372,2,68,7,37,22.68,29.38,1.44,35.60,0.19,6.51,0.67,3.54
95II22,990,401,368,13,124,0,56,8,20,40.51,37.17,1.31,12.53,0,5.66,0.81,2.02
95II23,910,360,363,5,69,3,78,13,19,39.56,39.89,0.55,7.58,0.33,8.57,1.43,2.09
95JJ01,892,437,315,3,44,1,56,14,22,48.99,35.31,0.34,4.93,0.11,6.28,1.57,2.47
95JJ02,1074,434,258,3,169,20,151,15,24,40.41,24.02,0.28,15.74,1.86,14.06,1.40,2.23
95JJ03,1023,143,242,13,506,10,72,6,31,13.98,23.66,1.27,49.46,0.98,7.04,0.59,3.03
95JJ04,1279,523,396,9,114,2,167,26,42,40.89,30.96,0.70,8.91,0.16,13.06,2.03,3.28
95JJ05,892,212,156,12,96,76,277,28,35,23.77,17.49,1.35,10.76,8.52,31.05,3.14,3.92
95JJ06,1063,184,264,18,316,71,138,24,48,17.31,24.84,1.69,29.73,6.68,12.98,2.26,4.52
95JJ07,1092,162,297,9,374,34,155,19,42,14.84,27.20,0.82,34.25,3.11,14.19,1.74,3.85
95JJ08,1187,472,371,7,55,11,223,14,34,39.76,31.26,0.59,4.63,0.93,18.79,1.18,2.86
95JJ09,839,502,210,0,42,5,51,10,19,59.83,25.03,0,5.01,0.60,6.08,1.19,2.26
95JJ10,1027,405,273,2,140,21,114,21,51,39.44,26.58,0.19,13.63,2.04,11.10,2.04,4.97
95JJ11,1542,629,516,15,82,15,241,21,23,40.79,33.46,0.97,5.32,0.97,15.63,1.36,1.49
95JJ12,1002,324,318,1,134,13,166,21,25,32.34,31.74,0.10,13.37,1.30,16.57,2.10,2.50
95JJ13,1457,491,621,12,59,0,228,19,27,33.70,42.62,0.82,4.05,0,15.65,1.30,1.85
95JJ14,849,406,265,1,102,2,42,9,22,47.82,31.21,0.12,12.01,0.24,4.95,1.06,2.59
95JJ15,779,341,198,5,6,3,193,17,16,43.77,25.42,0.64,0.77,0.39,24.78,2.18,2.05
95JJ16,916,277,166,9,132,38,230,33,31,30.24,18.12,0.98,14.41,4.15,25.11,3.60,3.38
95JJ17,824,437,272,1,24,5,52,9,24,53.03,33.01,0.12,2.91,0.61,6.31,1.09,2.91
95JJ18,975,319,201,5,73,63,253,20,41,32.72,20.62,0.51,7.49,6.46,25.95,2.05,4.21
95JJ19,1128,454,258,6,10,37,318,15,30,40.25,22.87,0.53,0.89,3.28,28.19,1.33,2.66
95JJ20,1618,540,722,13,116,9,178,16,24,33.37,44.62,0.80,7.17,0.56,11.00,0.99,1.48
95JJ21,962,285,247,7,166,0,183,35,39,29.63,25.68,0.73,17.26,0,19.02,3.64,4.05
95JJ22,1088,500,383,8,9,30,134,13,11,45.96,35.20,0.74,0.83,2.76,12.32,1.19,1.01
95KK01,836,375,336,0,26,10,59,11,19,44.86,40.19,0,3.11,1.20,7.06,1.32,2.27
95KK02,722,325,250,0,51,9,54,15,18,45.01,34.63,0,7.06,1.25,7.48,2.08,2.49
95KK03,704,363,263,1,6,0,46,3,22,51.56,37.36,0.14,0.85,0,6.53,0.43,3.13
95KK04,974,212,375,6,140,4,198,10,29,21.77,38.50,0.62,14.37,0.41,20.33,1.03,2.98
95KK05,803,350,320,3,29,0,75,12,14,43.59,39.85,0.37,3.61,0,9.34,1.49,1.74
95KK06,737,231,216,14,132,0,121,8,15,31.34,29.31,1.90,17.91,0,16.42,1.09,2.04
95KK07,682,364,223,1,8,11,50,7,18,53.37,32.70,0.15,1.17,1.61,7.33,1.03,2.64
95KK08,967,302,351,7,50,1,210,20,26,31.23,36.30,0.72,5.17,0.10,21.72,2.07,2.69
95KK09,947,283,230,4,90,43,247,26,24,29.88,24.29,0.42,9.50,4.54,26.08,2.75,2.53
95KK10,699,371,240,2,11,0,42,9,24,53.08,34.33,0.29,1.57,0,6.01,1.29,3.43
95KK11,982,296,275,10,169,9,192,11,20,30.14,28.00,1.02,17.21,0.92,19.55,1.12,2.04
95KK12,776,297,276,2,50,0,107,20,24,38.27,35.57,0.26,6.44,0,13.79,2.58,3.09
95KK13,642,321,194,2,39,1,50,10,25,50.00,30.22,0.31,6.07,0.16,7.79,1.56,3.89
95KK14,703,310,193,3,82,2,78,8,27,44.10,27.45,0.43,11.66,0.28,11.10,1.14,3.84
