GeographyCode,DC4403NI0001,DC4403NI0002,DC4403NI0003,DC4403NI0004,DC4403NI0005,DC4403NI0006,DC4403NI0007,DC4403NI0008,DC4403NI0009,DC4403NI0010,DC4403NI0011,DC4403NI0012,DC4403NI0013,DC4403NI0014,DC4403NI0015,DC4403NI0016,DC4403NI0017,DC4403NI0018,DC4403NI0019,DC4403NI0020,DC4403NI0021,DC4403NI0022,DC4403NI0023,DC4403NI0024,DC4403NI0025,DC4403NI0026,DC4403NI0027,DC4403NI0028,DC4403NI0029,DC4403NI0030,DC4403NI0031,DC4403NI0032,DC4403NI0033,DC4403NI0034,DC4403NI0035,DC4403NI0036,DC4403NI0037,DC4403NI0038,DC4403NI0039,DC4403NI0040,DC4403NI0041,DC4403NI0042,DC4403NI0043,DC4403NI0044,DC4403NI0045,DC4403NI0046,DC4403NI0047,DC4403NI0048,DC4403NI0049,DC4403NI0050,DC4403NI0051,DC4403NI0052,DC4403NI0053,DC4403NI0054,DC4403NI0055,DC4403NI0056,DC4403NI0057,DC4403NI0058,DC4403NI0059,DC4403NI0060,DC4403NI0061,DC4403NI0062,DC4403NI0063,DC4403NI0064,DC4403NI0065,DC4403NI0066,DC4403NI0067,DC4403NI0068,DC4403NI0069,DC4403NI0070,DC4403NI0071,DC4403NI0072,DC4403NI0073,DC4403NI0074,DC4403NI0075,DC4403NI0076,DC4403NI0077,DC4403NI0078,DC4403NI0079,DC4403NI0080,DC4403NI0081,DC4403NI0082,DC4403NI0083,DC4403NI0084,DC4403NI0085,DC4403NI0086,DC4403NI0087,DC4403NI0088,DC4403NI0089,DC4403NI0090,DC4403NI0091,DC4403NI0092,DC4403NI0093,DC4403NI0094,DC4403NI0095,DC4403NI0096,DC4403NI0097,DC4403NI0098,DC4403NI0099,DC4403NI0100,DC4403NI0101,DC4403NI0102,DC4403NI0103,DC4403NI0104,DC4403NI0105,DC4403NI0106,DC4403NI0107,DC4403NI0108,DC4403NI0109,DC4403NI0110,DC4403NI0111,DC4403NI0112,DC4403NI0113,DC4403NI0114,DC4403NI0115,DC4403NI0116,DC4403NI0117,DC4403NI0118,DC4403NI0119,DC4403NI0120,DC4403NI0121,DC4403NI0122,DC4403NI0123,DC4403NI0124,DC4403NI0125,DC4403NI0126,DC4403NI0127,DC4403NI0128,DC4403NI0129,DC4403NI0130,DC4403NI0131,DC4403NI0132
95GG21,5079,460,1090,24,2326,454,538,3,1,31,152,5079,460,1090,24,2326,454,538,3,1,31,152,4265,440,1060,19,2034,301,253,0,1,24,133,308,32,39,0,165,19,8,0,0,10,35,706,58,170,0,272,115,62,0,1,0,28,3251,350,851,19,1597,167,183,0,0,14,70,814,20,30,5,292,153,285,3,0,7,19,764,20,28,5,276,150,256,3,0,7,19,38,0,0,0,15,1,22,0,0,0,0,12,0,2,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG22,5290,1316,2690,48,379,307,414,3,43,12,78,5290,1316,2690,48,379,307,414,3,43,12,78,4924,1291,2655,45,341,99,379,3,42,7,62,461,158,208,5,16,2,44,3,8,3,14,3018,886,1758,34,92,51,158,0,17,0,22,1445,247,689,6,233,46,177,0,17,4,26,366,25,35,3,38,208,35,0,1,5,16,352,25,35,3,34,204,32,0,1,3,15,13,0,0,0,4,4,2,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG23,4499,1672,2218,28,107,41,357,0,29,11,36,4499,1672,2218,28,107,41,357,0,29,11,36,4277,1624,2188,22,63,19,298,0,24,10,29,1484,570,830,0,11,4,56,0,3,3,7,2026,775,1012,5,28,6,164,0,12,2,22,767,279,346,17,24,9,78,0,9,5,0,222,48,30,6,44,22,59,0,5,1,7,207,46,30,6,44,21,47,0,5,1,7,6,0,0,0,0,1,5,0,0,0,0,9,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG24,4364,1441,1893,11,131,98,704,0,33,14,39,4364,1441,1893,11,131,98,704,0,33,14,39,4084,1378,1862,9,59,44,656,0,30,10,36,897,368,456,0,10,0,51,0,4,1,7,1382,442,736,2,17,18,156,0,1,0,10,1805,568,670,7,32,26,449,0,25,9,19,280,63,31,2,72,54,48,0,3,4,3,236,57,17,2,71,46,34,0,2,4,3,34,1,10,0,1,8,14,0,0,0,0,10,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG25,5527,1265,2693,44,895,157,343,4,41,0,85,5527,1265,2693,44,895,157,343,4,41,0,85,4727,1203,2523,31,622,79,184,4,20,0,61,522,157,284,4,33,14,22,4,0,0,4,1943,542,1082,11,173,26,81,0,12,0,16,2262,504,1157,16,416,39,81,0,8,0,41,800,62,170,13,273,78,159,0,21,0,24,757,57,159,13,263,78,144,0,19,0,24,38,5,8,0,8,0,15,0,2,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG26,3675,823,1143,22,971,132,477,2,10,19,76,3675,823,1143,22,971,132,477,2,10,19,76,3550,820,1140,22,925,90,452,2,10,14,75,283,45,51,3,75,10,82,2,0,0,15,1247,345,571,12,83,52,157,0,5,10,12,2020,430,518,7,767,28,213,0,5,4,48,125,3,3,0,46,42,25,0,0,5,1,116,3,3,0,40,41,23,0,0,5,1,9,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG27,6406,961,3318,52,1402,205,343,0,34,6,85,6406,961,3318,52,1402,205,343,0,34,6,85,5640,945,3107,37,1057,168,232,0,28,5,61,638,129,439,0,51,4,11,0,0,0,4,2062,343,1296,3,276,17,91,0,13,0,23,2940,473,1372,34,730,147,130,0,15,5,34,766,16,211,15,345,37,111,0,6,1,24,751,16,208,15,341,37,104,0,6,1,23,9,0,1,0,2,0,5,0,0,0,1,6,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG28,5635,1249,2371,56,1305,74,450,0,42,8,80,5635,1249,2371,56,1305,74,450,0,42,8,80,5329,1231,2277,44,1190,73,400,0,36,8,70,632,171,339,0,60,3,40,0,5,0,14,2474,670,1287,19,255,32,170,0,21,2,18,2223,390,651,25,875,38,190,0,10,6,38,306,18,94,12,115,1,50,0,6,0,10,291,15,92,12,105,1,50,0,6,0,10,15,3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG29,5004,491,1134,40,590,1150,1415,0,46,39,99,4999,491,1134,40,590,1150,1410,0,46,39,99,3965,454,1019,37,496,975,852,0,32,33,67,209,24,34,0,35,64,45,0,0,4,3,1068,108,305,13,80,362,154,0,12,12,22,2688,322,680,24,381,549,653,0,20,17,42,1034,37,115,3,94,175,558,0,14,6,32,976,37,105,0,91,170,525,0,14,4,30,51,0,10,3,3,5,28,0,0,1,1,7,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0
95GG30,4827,1496,2342,16,454,45,354,0,27,1,92,4827,1496,2342,16,454,45,354,0,27,1,92,4376,1455,2295,16,233,6,276,0,23,0,72,996,386,534,0,2,3,49,0,0,0,22,2648,898,1449,5,97,0,152,0,20,0,27,732,171,312,11,134,3,75,0,3,0,23,451,41,47,0,221,39,78,0,4,1,20,397,40,38,0,212,37,45,0,4,1,20,49,1,9,0,4,2,33,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG31,6519,1559,2983,34,915,449,397,2,51,13,116,6519,1559,2983,34,915,449,397,2,51,13,116,6029,1529,2906,34,699,390,309,2,49,10,101,367,81,178,0,29,27,39,0,3,0,10,3532,1165,1860,21,161,106,153,2,28,4,32,2130,283,868,13,509,257,117,0,18,6,59,490,30,77,0,216,59,88,0,2,3,15,453,30,69,0,207,59,68,0,2,3,15,36,0,7,0,9,0,20,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG32,6391,1218,2479,87,1101,448,873,0,44,20,121,6387,1218,2479,87,1101,444,873,0,44,20,121,6176,1197,2457,85,1053,384,830,0,44,15,111,920,264,393,5,103,37,79,0,9,2,28,3096,584,1453,60,213,276,450,0,15,7,38,2160,349,611,20,737,71,301,0,20,6,45,193,5,22,2,48,60,41,0,0,5,10,173,4,22,2,40,60,33,0,0,2,10,19,0,0,0,8,0,8,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,2,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0
95GG33,5452,1907,2424,5,56,59,873,17,56,0,55,5452,1907,2424,5,56,59,873,17,56,0,55,4765,1734,2339,2,42,13,534,9,42,0,50,2852,1189,1495,0,2,2,130,2,6,0,26,1269,420,700,0,0,1,109,4,22,0,13,644,125,144,2,40,10,295,3,14,0,11,687,173,85,3,14,46,339,8,14,0,5,562,152,77,3,12,43,259,2,10,0,4,88,17,5,0,2,2,57,4,0,0,1,37,4,3,0,0,1,23,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG34,4866,1339,2372,26,362,42,637,0,30,5,53,4866,1339,2372,26,362,42,637,0,30,5,53,4409,1301,2308,21,262,33,410,0,29,1,44,637,247,321,0,9,0,43,0,3,0,14,2679,880,1482,8,27,9,243,0,14,0,16,1093,174,505,13,226,24,124,0,12,1,14,457,38,64,5,100,9,227,0,1,4,9,444,35,61,5,100,9,224,0,1,0,9,11,1,3,0,0,0,3,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG35,4869,620,960,24,2073,617,384,0,20,12,159,4865,620,960,24,2070,617,383,0,20,12,159,3872,591,912,18,1434,527,259,0,8,10,113,237,38,49,0,72,39,20,0,0,3,16,587,72,137,1,206,128,23,0,0,3,17,3048,481,726,17,1156,360,216,0,8,4,80,993,29,48,6,636,90,124,0,12,2,46,949,29,44,6,623,87,103,0,9,2,46,37,0,2,0,10,3,19,0,3,0,0,7,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0
95GG36,5619,1592,2889,37,89,303,607,0,38,17,47,5619,1592,2889,37,89,303,607,0,38,17,47,5356,1568,2853,37,72,192,544,0,37,12,41,414,112,233,0,1,24,36,0,2,0,6,4097,1286,2273,28,27,90,321,0,30,11,31,845,170,347,9,44,78,187,0,5,1,4,263,24,36,0,17,111,63,0,1,5,6,245,23,35,0,17,104,54,0,1,5,6,11,1,0,0,0,4,6,0,0,0,0,7,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG37,5891,1328,2464,36,155,145,1631,1,81,9,41,5891,1328,2464,36,155,145,1631,1,81,9,41,5075,1268,2320,31,122,106,1126,1,64,6,31,800,283,423,0,9,9,57,1,1,0,17,2273,588,1134,14,21,58,429,0,19,0,10,2002,397,763,17,92,39,640,0,44,6,4,816,60,144,5,33,39,505,0,17,3,10,751,57,140,5,27,35,457,0,17,3,10,60,1,4,0,6,4,45,0,0,0,0,5,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG38,6379,1509,2804,17,291,277,1295,0,90,7,89,6374,1509,2804,17,291,277,1290,0,90,7,89,5024,1355,2517,8,190,83,767,0,44,1,59,726,296,347,0,10,10,53,0,0,0,10,2759,791,1512,1,57,35,302,0,26,0,35,1539,268,658,7,123,38,412,0,18,1,14,1347,154,287,9,101,191,523,0,46,6,30,1188,150,267,9,93,186,410,0,42,5,26,144,4,14,0,2,5,110,0,4,1,4,15,0,6,0,6,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0
95GG39,7172,591,1159,13,2417,516,2026,6,106,33,305,7164,591,1159,13,2417,512,2026,6,106,33,301,4478,448,838,5,2022,149,751,0,63,10,192,257,10,29,0,141,2,58,0,1,0,16,479,39,73,0,239,40,66,0,3,4,15,3742,399,736,5,1642,107,627,0,59,6,161,2686,143,321,8,395,363,1275,6,43,23,109,2575,135,306,8,381,336,1234,6,41,23,105,86,8,5,0,12,25,32,0,2,0,2,25,0,10,0,2,2,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,4
95GG40,3705,240,744,13,1788,396,314,0,15,9,186,3705,240,744,13,1788,396,314,0,15,9,186,3371,236,722,12,1669,305,258,0,11,4,154,316,17,138,6,87,34,14,0,0,1,19,696,62,189,3,173,119,113,0,2,3,32,2359,157,395,3,1409,152,131,0,9,0,103,331,4,22,1,119,88,56,0,4,5,32,318,4,22,1,112,87,53,0,4,5,30,12,0,0,0,7,1,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG41,5272,2109,2480,9,152,67,343,0,29,15,68,5272,2109,2480,9,152,67,343,0,29,15,68,4875,1972,2411,8,141,32,212,0,25,15,59,3294,1550,1594,2,11,7,73,0,3,12,42,1199,341,651,6,66,9,92,0,18,3,13,382,81,166,0,64,16,47,0,4,0,4,397,137,69,1,11,35,131,0,4,0,9,319,129,56,1,5,33,83,0,4,0,8,74,5,13,0,5,2,48,0,0,0,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG42,6592,1923,2154,26,97,52,2169,0,119,6,46,6585,1923,2154,26,97,52,2162,0,119,6,46,5750,1738,2071,25,84,35,1651,0,100,6,40,2009,906,930,3,11,2,135,0,5,0,17,2243,736,959,6,8,16,474,0,24,4,16,1498,96,182,16,65,17,1042,0,71,2,7,835,185,83,1,13,17,511,0,19,0,6,628,173,72,1,13,13,335,0,15,0,6,196,12,11,0,0,4,165,0,4,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0
95GG43,4783,1001,1905,53,562,251,883,0,52,6,70,4783,1001,1905,53,562,251,883,0,52,6,70,4368,981,1844,47,525,91,765,0,50,2,63,243,48,113,0,33,7,38,0,2,1,1,1224,284,567,6,153,15,158,0,20,0,21,2901,649,1164,41,339,69,569,0,28,1,41,415,20,61,6,37,160,118,0,2,4,7,381,18,57,6,34,160,94,0,2,4,6,34,2,4,0,3,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG44,5591,489,934,38,1498,837,1563,7,51,21,153,5580,489,934,38,1498,837,1552,7,51,21,153,4557,470,852,26,1280,630,1134,0,44,13,108,260,18,32,0,79,27,85,0,0,0,19,532,26,69,0,128,215,72,0,9,1,12,3765,426,751,26,1073,388,977,0,35,12,77,1023,19,82,12,218,207,418,7,7,8,45,916,16,74,12,202,190,366,3,2,8,43,84,3,8,0,16,10,39,2,4,0,2,23,0,0,0,0,7,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0
95GG45,4817,1394,1796,17,936,71,491,0,36,5,71,4813,1394,1794,17,936,71,489,0,36,5,71,4348,1292,1711,17,785,62,386,0,31,4,60,1537,768,653,0,28,1,51,0,12,0,24,1193,298,523,1,156,30,163,0,12,2,8,1618,226,535,16,601,31,172,0,7,2,28,465,102,83,0,151,9,103,0,5,1,11,439,100,82,0,141,9,93,0,4,1,9,18,2,1,0,4,0,10,0,1,0,0,8,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,2,0,0,0,0
95GG46,5204,847,1801,37,1856,321,195,0,14,22,111,5204,847,1801,37,1856,321,195,0,14,22,111,4978,845,1782,35,1795,212,174,0,14,16,105,278,54,66,0,121,20,7,0,0,0,10,2252,412,941,16,646,86,60,0,10,15,66,2448,379,775,19,1028,106,107,0,4,1,29,224,2,19,2,59,109,21,0,0,6,6,205,0,19,2,47,107,18,0,0,6,6,8,2,0,0,1,2,3,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG47,5764,804,1524,24,691,1465,1026,0,49,41,140,5737,804,1523,24,689,1462,1005,0,49,41,140,4380,773,1441,18,573,905,511,0,39,22,98,224,29,53,0,43,65,29,0,0,0,5,899,118,304,8,100,248,75,0,11,11,24,3257,626,1084,10,430,592,407,0,28,11,69,1354,31,82,6,113,557,494,0,10,19,42,950,21,49,2,103,481,245,0,2,14,33,385,8,33,4,9,75,243,0,4,2,7,19,2,0,0,1,1,6,0,4,3,2,3,0,0,0,3,0,0,0,0,0,0,27,0,1,0,2,3,21,0,0,0,0
95GG48,5601,578,1644,17,1954,801,374,0,19,12,202,5601,578,1644,17,1954,801,374,0,19,12,202,5377,576,1604,14,1924,719,323,0,18,10,189,335,39,54,0,123,74,26,0,0,0,19,1405,76,368,2,403,441,52,0,0,6,57,3637,461,1182,12,1398,204,245,0,18,4,113,224,2,40,3,30,82,51,0,1,2,13,212,2,36,3,28,78,50,0,1,2,12,12,0,4,0,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG49,8036,823,928,60,272,263,5272,14,245,55,104,8027,823,928,60,272,263,5263,14,245,55,104,5492,690,807,45,211,94,3357,0,202,24,62,446,122,158,3,7,4,125,0,5,13,9,917,183,217,16,19,29,413,0,22,0,18,4129,385,432,26,185,61,2819,0,175,11,35,2535,133,121,15,61,169,1906,14,43,31,42,1496,98,100,7,58,157,991,6,32,17,30,1002,33,21,8,3,9,890,6,11,9,12,37,2,0,0,0,3,25,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0
95GG50,5445,606,1123,23,1160,838,1505,1,37,30,122,5445,606,1123,23,1160,838,1505,1,37,30,122,4921,590,1093,16,1054,734,1261,1,35,26,111,199,19,21,0,52,36,55,0,0,2,14,538,48,128,4,187,46,109,0,1,5,10,4184,523,944,12,815,652,1097,1,34,19,87,524,16,30,7,106,104,244,0,2,4,11,436,16,24,7,103,78,195,0,2,4,7,73,0,1,0,3,26,40,0,0,0,3,15,0,5,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG51,4073,752,792,16,782,851,701,0,22,36,121,4073,752,792,16,782,851,701,0,22,36,121,3839,749,792,14,698,759,665,0,22,35,105,226,27,37,0,67,42,27,0,0,0,26,1198,264,335,7,141,220,194,0,6,15,16,2415,458,420,7,490,497,444,0,16,20,63,234,3,0,2,84,92,36,0,0,1,16,215,3,0,2,81,90,23,0,0,1,15,9,0,0,0,3,2,3,0,0,0,1,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95HH01,1981,569,918,25,190,8,231,2,16,7,15,1981,569,918,25,190,8,231,2,16,7,15,1803,544,886,18,144,5,178,0,9,7,12,715,291,369,0,11,0,43,0,0,1,0,569,138,278,14,48,0,81,0,3,1,6,519,115,239,4,85,5,54,0,6,5,6,178,25,32,7,46,3,53,2,7,0,3,165,23,31,6,46,3,47,0,6,0,3,8,2,1,1,0,0,3,0,1,0,0,5,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95HH02,2962,786,1945,13,17,4,139,0,13,0,45,2962,786,1945,13,17,4,139,0,13,0,45,2947,786,1945,13,17,2,127,0,12,0,45,1706,476,1119,6,0,2,62,0,5,0,36,1193,303,813,7,0,0,58,0,4,0,8,48,7,13,0,17,0,7,0,3,0,1,15,0,0,0,0,2,12,0,1,0,0,13,0,0,0,0,0,12,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95HH03,1663,716,728,4,3,68,127,0,3,0,14,1663,716,728,4,3,68,127,0,3,0,14,1638,708,720,3,3,68,121,0,3,0,12,1207,617,526,0,0,2,53,0,2,0,7,268,74,115,0,1,31,41,0,1,0,5,163,17,79,3,2,35,27,0,0,0,0,25,8,8,1,0,0,6,0,0,0,2,25,8,8,1,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95HH04,3067,816,1993,28,15,29,140,0,15,0,31,3067,816,1993,28,15,29,140,0,15,0,31,3008,815,1984,28,10,0,133,0,15,0,23,1833,535,1189,10,3,0,77,0,6,0,13,1075,274,729,18,3,0,39,0,4,0,8,100,6,66,0,4,0,17,0,5,0,2,59,1,9,0,5,29,7,0,0,0,8,58,1,9,0,5,29,7,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95HH05,2171,310,937,40,446,14,378,0,8,0,38,2171,310,937,40,446,14,378,0,8,0,38,2015,295,927,40,359,6,344,0,8,0,36,274,55,148,0,27,2,40,0,0,0,2,502,52,277,18,44,4,96,0,0,0,11,1239,188,502,22,288,0,208,0,8,0,23,156,15,10,0,87,8,34,0,0,0,2,144,12,10,0,84,8,28,0,0,0,2,12,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95HH06,4788,879,3288,19,62,131,332,0,35,4,38,4788,879,3288,19,62,131,332,0,35,4,38,4708,857,3265,14,55,131,316,0,35,2,33,3214,666,2359,2,6,13,128,0,16,0,24,1236,154,786,12,11,111,138,0,13,2,9,258,37,120,0,38,7,50,0,6,0,0,73,21,17,5,7,0,16,0,0,2,5,50,16,14,3,7,0,7,0,0,0,3,12,5,3,2,0,0,0,0,0,0,2,11,0,0,0,0,0,9,0,0,2,0,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95HH07,1493,309,550,6,404,43,134,0,12,1,34,1493,309,550,6,404,43,134,0,12,1,34,1196,292,525,2,238,11,97,0,10,0,21,207,57,117,0,11,6,12,0,2,0,2,224,44,107,2,37,2,26,0,0,0,6,765,191,301,0,190,3,59,0,8,0,13,297,17,25,4,166,32,37,0,2,1,13,285,14,24,4,159,32,36,0,2,1,13,12,3,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95HH08,2553,716,1316,10,168,1,295,0,23,0,24,2553,716,1316,10,168,1,295,0,23,0,24,2290,651,1265,10,124,0,202,0,16,0,22,1273,454,748,5,7,0,49,0,0,0,10,618,133,335,0,51,0,92,0,1,0,6,399,64,182,5,66,0,61,0,15,0,6,263,65,51,0,44,1,93,0,7,0,2,241,54,50,0,44,1,86,0,4,0,2,22,11,1,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95HH09,2543,547,765,14,260,192,660,4,37,1,63,2543,547,765,14,260,192,660,4,37,1,63,1708,323,646,13,184,63,416,0,23,0,40,209,79,74,0,18,10,18,0,5,0,5,496,55,251,0,60,38,81,0,3,0,8,1003,189,321,13,106,15,317,0,15,0,27,832,221,119,1,76,129,244,4,14,1,23,756,209,116,1,76,126,192,3,12,0,21,48,6,1,0,0,3,37,0,0,1,0,28,6,2,0,0,0,15,1,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95HH10,2488,777,1477,0,61,0,139,0,6,6,22,2488,777,1477,0,61,0,139,0,6,6,22,2444,776,1469,0,42,0,125,0,6,6,20,1562,555,960,0,0,0,36,0,0,1,10,431,129,265,0,2,0,31,0,0,0,4,451,92,244,0,40,0,58,0,6,5,6,44,1,8,0,19,0,14,0,0,0,2,44,1,8,0,19,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95HH11,1366,239,423,24,444,65,117,0,29,5,20,1366,239,423,24,444,65,117,0,29,5,20,1201,229,406,24,369,25,99,0,27,4,18,129,50,42,0,33,0,3,0,0,0,1,316,92,84,4,72,17,29,0,11,4,3,756,87,280,20,264,8,67,0,16,0,14,165,10,17,0,75,40,18,0,2,1,2,157,10,17,0,74,40,11,0,2,1,2,6,0,0,0,1,0,5,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95HH12,1552,431,772,19,170,8,122,2,12,0,16,1552,431,772,19,170,8,122,2,12,0,16,1537,431,767,19,165,8,117,2,12,0,16,481,196,241,0,5,0,29,0,5,0,5,784,209,442,14,47,4,58,2,4,0,4,272,26,84,5,113,4,30,0,3,0,7,15,0,5,0,5,0,5,0,0,0,0,15,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95HH13,1407,195,577,22,343,16,219,0,15,0,20,1407,195,577,22,343,16,219,0,15,0,20,1355,195,567,22,312,15,210,0,15,0,19,70,3,21,0,23,0,18,0,0,0,5,218,33,87,9,38,13,35,0,0,0,3,1067,159,459,13,251,2,157,0,15,0,11,52,0,10,0,31,1,9,0,0,0,1,52,0,10,0,31,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95HH14,1530,315,513,17,412,9,205,0,22,0,37,1530,315,513,17,412,9,205,0,22,0,37,1317,279,489,17,303,9,167,0,22,0,31,126,31,49,0,21,3,20,0,0,0,2,280,52,92,4,69,3,40,0,5,0,15,911,196,348,13,213,3,107,0,17,0,14,213,36,24,0,109,0,38,0,0,0,6,208,36,24,0,109,0,33,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
