GeographyCode,DC2249NI0001,DC2249NI0002,DC2249NI0003,DC2249NI0004,DC2249NI0005,DC2249NI0006,DC2249NI0007,DC2249NI0008,DC2249NI0009,DC2249NI0010,DC2249NI0011,DC2249NI0012,DC2249NI0013,DC2249NI0014,DC2249NI0015,DC2249NI0016,DC2249NI0017,DC2249NI0018,DC2249NI0019,DC2249NI0020,DC2249NI0021,DC2249NI0022,DC2249NI0023,DC2249NI0024,DC2249NI0025,DC2249NI0026,DC2249NI0027,DC2249NI0028,DC2249NI0029,DC2249NI0030,DC2249NI0031,DC2249NI0032,DC2249NI0033,DC2249NI0034,DC2249NI0035,DC2249NI0036,DC2249NI0037,DC2249NI0038,DC2249NI0039,DC2249NI0040,DC2249NI0041,DC2249NI0042,DC2249NI0043,DC2249NI0044,DC2249NI0045,DC2249NI0046,DC2249NI0047,DC2249NI0048,DC2249NI0049,DC2249NI0050,DC2249NI0051,DC2249NI0052,DC2249NI0053,DC2249NI0054,DC2249NI0055,DC2249NI0056,DC2249NI0057,DC2249NI0058,DC2249NI0059,DC2249NI0060,DC2249NI0061,DC2249NI0062,DC2249NI0063,DC2249NI0064,DC2249NI0065,DC2249NI0066,DC2249NI0067,DC2249NI0068,DC2249NI0069,DC2249NI0070,DC2249NI0071,DC2249NI0072,DC2249NI0073,DC2249NI0074,DC2249NI0075,DC2249NI0076,DC2249NI0077,DC2249NI0078,DC2249NI0079,DC2249NI0080,DC2249NI0081,DC2249NI0082,DC2249NI0083,DC2249NI0084,DC2249NI0085,DC2249NI0086,DC2249NI0087,DC2249NI0088,DC2249NI0089,DC2249NI0090
95AA11,5364,1875,2300,1191,717,114,278,53,801,335,726,255,300,166,88,17,29,2,97,72,4655,1622,2017,1038,633,100,246,44,706,266,3864,1084,1921,1002,611,93,215,37,594,228,533,376,76,33,22,7,14,4,51,26,128,107,3,0,0,0,3,0,11,7,19,17,0,0,0,0,0,0,2,0,111,38,17,3,0,0,14,3,48,5,99,52,15,4,0,0,11,12,19,1
95AA12,2775,133,2161,1491,357,31,282,20,332,129,390,20,310,236,29,4,41,0,45,15,2425,113,1883,1268,341,27,247,20,290,119,2286,82,1817,1241,313,27,236,19,270,98,131,29,62,25,28,0,9,1,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,2,0,0,2,0,2,0,7,1,2,0,1,0,1,1,2,1
95AA13,3307,2139,701,400,178,21,102,9,230,228,561,315,160,106,31,5,18,2,42,42,2808,1869,549,296,150,16,87,7,186,197,1910,1089,517,286,139,15,77,4,150,150,743,651,30,10,11,1,8,2,21,39,31,28,0,0,0,0,0,0,0,3,99,84,0,0,0,0,0,1,10,4,25,17,2,0,0,0,2,0,5,1,23,9,3,0,1,0,2,0,10,1
95AA14,2349,816,1215,836,169,27,183,13,178,127,477,164,262,204,32,4,22,7,21,23,1913,677,966,643,140,23,160,6,160,104,1565,408,918,611,135,23,149,6,139,94,342,264,48,32,5,0,11,0,21,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,12,3,4,0,0,0,4,0,4,1
95AA15,4186,1586,1542,786,458,69,229,95,696,267,684,265,210,91,82,10,27,3,134,72,3434,1317,1310,697,375,59,179,53,559,195,2721,806,1259,680,361,53,165,45,457,154,407,294,38,16,14,5,3,5,47,23,147,124,0,0,0,0,0,0,15,8,77,61,4,0,0,0,4,0,10,2,82,32,9,1,0,1,7,3,30,8,136,43,33,3,4,0,26,40,16,4
95AA16,1807,291,1128,608,366,34,120,14,256,118,413,50,270,141,100,3,26,1,65,27,1398,242,867,473,270,30,94,6,191,92,1210,129,830,460,258,27,85,5,162,84,67,28,30,13,10,3,4,0,6,3,56,54,1,0,1,0,0,0,0,1,10,6,0,0,0,0,0,0,4,0,55,25,6,0,1,0,5,1,19,4,15,2,4,1,0,1,2,7,1,1
95AA17,2142,694,852,407,301,45,99,25,395,176,426,122,164,79,59,7,19,7,101,32,1716,572,684,328,243,35,78,17,296,147,1486,421,666,319,238,33,76,16,263,120,161,107,15,8,5,2,0,0,22,17,23,21,0,0,0,0,0,0,0,2,19,12,2,0,0,0,2,0,4,1,27,11,1,1,0,0,0,1,7,7,25,17,7,1,1,3,2,1,0,0
95AA18,2439,283,1608,1043,346,61,158,34,348,166,299,31,212,144,37,11,20,3,27,26,2199,264,1446,927,324,50,145,20,327,142,1974,178,1358,881,299,46,132,16,295,127,200,74,85,44,25,4,12,3,29,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,3,2,0,0,1,1,3,6,32,2,6,1,4,0,1,12,11,1
95AA19,2687,2335,170,94,37,3,36,3,56,123,740,628,59,39,7,3,10,0,22,31,1990,1743,115,56,34,0,25,3,36,93,1047,860,91,48,22,0,21,1,19,76,920,863,23,8,11,0,4,2,16,16,19,18,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,35,30,3,1,0,0,2,0,2,0
95BB01,3609,348,2524,1607,441,114,362,25,523,189,516,57,357,244,59,8,46,3,69,30,3126,296,2188,1376,390,110,312,22,460,160,2913,209,2113,1337,371,105,300,19,423,149,196,82,73,38,18,5,12,3,27,11,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,12,0,2,1,1,0,0,0,10,0,34,5,21,5,0,5,11,1,7,0
95BB02,2347,184,1546,861,388,113,184,31,390,196,570,43,378,213,96,26,43,3,100,46,1811,139,1202,662,302,89,149,25,293,152,1638,89,1113,622,282,76,133,25,271,140,134,23,87,39,20,13,15,0,16,8,9,9,0,0,0,0,0,0,0,0,19,15,0,0,0,0,0,0,1,3,11,3,2,1,0,0,1,0,5,1,10,2,0,0,0,0,0,5,3,0
95BB03,4219,174,3100,1615,903,162,420,45,669,231,796,28,595,330,172,9,84,11,110,52,3458,149,2535,1292,745,158,340,34,560,180,3267,111,2421,1245,704,151,321,31,530,174,172,27,112,45,41,7,19,3,24,6,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,2,0,0,0,0,6,0,22,0,11,2,2,0,7,2,9,0
95BB04,3048,173,2174,1160,505,190,319,22,476,203,373,18,273,166,51,27,29,2,51,29,2743,167,1950,1021,467,164,298,18,431,177,2554,127,1849,971,442,158,278,17,402,159,166,29,98,50,25,6,17,1,22,16,6,6,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,4,0,10,2,3,0,0,0,3,0,3,2,18,1,8,3,1,0,4,3,6,0
95BB05,3401,79,2559,1451,645,135,328,50,520,193,543,12,412,241,106,19,46,5,83,31,2911,72,2185,1232,547,121,285,45,447,162,2705,46,2050,1159,520,101,270,43,414,152,200,22,133,73,27,19,14,2,33,10,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,2,2,0,0,1,1,0,0,0,19,0,8,2,4,1,1,2,6,3
95BB06,2870,255,1795,1102,401,106,186,56,520,244,674,57,447,292,95,22,38,2,110,58,2197,201,1357,820,309,85,143,43,408,188,1993,138,1286,780,297,80,129,39,366,164,153,37,67,40,12,4,11,4,24,21,18,12,0,0,0,0,0,0,4,2,20,14,0,0,0,0,0,0,6,0,13,0,4,0,0,1,3,0,8,1,42,0,10,1,0,0,9,16,14,2
95BB07,2953,86,2155,1353,416,145,241,30,512,170,522,10,375,242,80,15,38,4,91,42,2439,75,1789,1118,343,131,197,20,423,132,2292,47,1724,1081,333,128,182,19,382,120,108,16,60,37,10,3,10,1,21,10,13,9,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,2,0,24,3,5,0,0,0,5,0,15,1,37,3,17,6,0,0,11,7,7,3
95BB08,2625,122,1931,1241,385,119,186,31,407,134,498,13,381,241,66,20,54,6,70,28,2129,105,1558,1006,320,100,132,21,338,107,2007,57,1513,982,307,96,128,18,315,104,82,19,38,17,13,4,4,3,19,3,10,10,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,16,5,7,7,0,0,0,0,4,0,20,4,4,4,0,0,0,6,6,0
95BB09,2943,107,2149,1354,451,107,237,12,540,135,376,14,286,201,49,12,24,1,55,20,2603,87,1895,1168,414,97,216,10,492,119,2455,49,1830,1134,394,92,210,9,462,105,115,19,64,33,20,5,6,1,18,13,21,16,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,8,3,1,1,0,0,0,0,3,1,35,9,8,5,1,0,2,2,10,6
95BB10,3327,192,2278,1178,671,237,192,40,614,203,463,21,321,168,87,44,22,6,77,38,2907,129,2012,1044,604,193,171,38,560,168,2671,107,1875,977,564,174,160,30,509,150,218,19,128,65,37,19,7,8,46,17,1,0,0,0,0,0,0,0,0,1,4,2,1,0,1,0,0,0,1,0,13,1,8,2,2,0,4,0,4,0,76,44,25,8,4,5,8,2,2,3
95BB11,2955,98,2173,1105,711,162,195,37,479,168,579,19,425,213,135,33,44,4,95,36,2402,78,1772,908,580,133,151,28,391,133,2266,50,1691,861,564,125,141,26,376,123,127,26,77,45,16,8,8,2,12,10,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,5,0,4,2,0,0,2,0,1,0,26,2,10,4,4,0,2,7,3,4
95BB12,2776,196,1763,961,448,117,237,53,570,194,604,28,397,248,89,25,35,10,119,50,2201,174,1394,728,366,94,206,35,453,145,2019,123,1309,688,345,88,188,31,420,136,156,37,81,40,21,5,15,3,26,9,6,6,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,1,0,14,3,4,0,0,1,3,1,6,0,22,3,6,1,1,0,4,9,3,1
95BB13,4444,256,3056,1703,713,245,395,49,823,260,645,21,448,273,102,28,45,2,134,40,3847,253,2629,1441,620,218,350,43,703,219,3620,182,2546,1402,605,207,332,41,640,211,182,50,82,39,15,11,17,2,42,6,7,7,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,3,0,25,4,1,0,0,0,1,0,18,2,26,1,14,5,1,0,8,6,4,1
95BB14,3116,162,2192,1385,554,68,185,30,591,141,364,24,292,227,46,3,16,2,32,14,2811,146,1931,1176,517,66,172,26,580,128,2578,105,1836,1134,483,64,155,21,503,113,197,40,91,39,33,2,17,5,52,9,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,0,32,0,4,3,1,0,0,0,22,6,30,1,11,5,5,0,1,4,13,1
95BB15,3489,1867,999,520,291,65,123,22,381,220,758,437,210,109,67,8,26,2,72,37,2771,1454,798,414,227,58,99,19,319,181,2174,981,750,398,213,55,84,15,283,145,565,448,47,16,14,3,14,3,32,35,1,1,0,0,0,0,0,0,0,0,10,9,1,0,0,0,1,0,0,0,21,15,0,0,0,0,0,1,4,1,26,18,1,0,1,0,0,1,3,3
95BB16,3136,130,2278,1452,533,81,212,29,556,143,440,21,334,261,44,5,24,10,53,22,2762,113,1985,1211,506,76,192,18,524,122,2589,80,1897,1165,472,75,185,17,481,114,159,22,87,46,34,1,6,1,41,8,4,4,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,2,0,19,2,11,0,0,0,11,2,3,1
95BB17,3556,188,2334,1271,555,166,342,26,787,221,608,16,397,233,78,26,60,3,148,44,2990,178,1967,1054,484,142,287,22,645,178,2794,130,1879,1014,464,135,266,20,602,163,168,31,87,39,20,7,21,1,34,15,7,2,0,0,0,0,0,0,5,0,9,8,0,0,0,0,0,0,1,0,12,7,1,1,0,0,0,1,3,0,20,1,10,6,1,1,2,1,7,1
95BB18,4279,135,3032,1695,698,216,423,26,829,257,668,22,473,261,100,41,71,3,118,52,3660,117,2591,1448,607,180,356,23,722,207,3447,84,2476,1393,576,170,337,20,669,198,192,29,110,55,30,10,15,3,41,9,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,3,5,0,1,0,4,0,11,0,23,3,16,8,2,0,6,0,4,0
95BB19,4788,343,3306,1705,820,329,452,43,879,217,564,45,364,214,79,19,52,1,128,26,4275,303,2985,1508,754,311,412,39,757,191,4032,233,2870,1468,725,300,377,37,716,176,213,60,107,39,29,11,28,2,31,13,7,6,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,1,0,20,2,8,1,0,0,7,0,8,2,36,4,16,9,1,2,4,5,11,0
95BB20,3413,2572,431,193,159,45,34,8,238,164,836,659,85,45,27,8,5,1,34,57,2650,1962,357,153,134,41,29,5,213,113,1760,1188,319,144,117,36,22,4,168,81,863,757,33,9,17,4,3,1,40,32,9,9,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,1,0,10,1,5,0,0,1,4,0,4,0,23,6,4,0,3,1,0,2,10,1
95BB21,4719,484,3143,1544,645,273,681,43,758,291,889,58,614,288,128,57,141,4,136,77,3875,447,2549,1270,520,216,543,39,623,217,3546,295,2448,1217,497,208,526,38,573,192,274,125,89,47,23,7,12,1,34,25,20,16,1,1,0,0,0,0,3,0,17,9,5,5,0,0,0,0,3,0,18,2,6,0,0,1,5,0,10,0,29,1,16,8,0,1,7,1,10,1
95BB22,3040,97,2142,1220,552,141,229,14,610,177,656,25,446,272,110,27,37,0,149,36,2390,76,1700,952,441,115,192,12,461,141,2242,52,1626,911,426,107,182,12,432,120,117,13,69,41,14,8,6,0,16,19,10,9,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,2,18,1,5,0,1,0,4,0,12,0,17,0,11,8,1,0,2,3,2,1
95BB23,3025,273,2042,1039,505,188,310,38,503,169,359,24,251,129,68,24,30,2,56,26,2715,262,1820,926,447,165,282,31,458,144,2430,166,1705,871,422,156,256,26,407,126,242,74,107,52,24,9,22,5,43,13,16,14,0,0,0,0,0,0,2,0,8,3,0,0,0,0,0,0,0,5,19,5,8,3,1,0,4,0,6,0,22,1,11,3,0,2,6,5,5,0
95CC01,2558,2136,170,57,53,3,57,16,76,160,625,469,99,36,23,2,38,0,11,46,1956,1688,70,21,32,1,16,18,66,114,745,580,60,18,30,1,11,14,30,61,1056,984,5,3,2,0,0,4,24,39,48,40,3,0,0,0,3,0,1,4,81,74,1,0,0,0,1,0,0,6,26,10,1,0,0,0,1,0,11,4,19,11,3,0,0,0,3,0,3,2
95CC02,2725,1789,711,200,338,54,119,3,103,119,537,300,195,43,111,19,22,0,15,27,2226,1525,515,157,227,36,95,3,91,92,1114,544,467,148,215,31,73,3,45,55,1097,968,47,9,12,4,22,0,45,37,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,5,3,1,0,0,1,0,0,1,0,28,14,11,1,1,0,9,0,3,0
95CC03,2817,2195,143,31,70,5,37,14,170,295,671,544,39,15,17,1,6,2,24,62,2155,1670,101,17,53,4,27,9,140,235,806,556,72,15,46,4,7,3,54,121,1015,897,11,2,7,0,2,1,19,87,80,69,0,0,0,0,0,2,7,2,154,130,0,0,0,0,0,1,16,7,100,18,18,0,0,0,18,2,44,18,41,18,7,1,2,0,4,3,9,4
95CC04,2440,1625,560,364,126,0,70,4,46,205,642,385,204,128,58,0,18,0,6,47,1834,1263,360,239,68,0,53,4,43,164,793,326,330,218,66,0,46,3,22,112,1005,915,30,21,2,0,7,1,8,51,10,8,0,0,0,0,0,0,1,1,11,11,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,12,0,9,8,0,0,0,0,0,0,1,0
95CC05,2774,1701,767,205,380,66,116,17,109,180,600,321,202,63,100,9,30,2,24,51,2223,1410,575,146,281,58,90,15,87,136,1176,490,544,141,271,56,76,7,44,91,941,852,23,5,9,2,7,4,24,38,21,19,0,0,0,0,0,0,0,2,47,44,1,0,1,0,0,0,1,1,38,5,7,0,0,0,7,4,18,4,19,18,1,0,0,0,1,0,0,0
95CC06,2776,1395,1000,382,476,30,112,24,164,193,403,165,167,76,65,6,20,5,30,36,2435,1285,843,313,415,24,91,18,132,157,1519,543,784,299,396,24,65,15,94,83,813,679,43,14,18,0,11,1,30,60,31,29,0,0,0,0,0,0,1,1,32,23,1,0,0,0,1,2,0,6,40,11,15,0,1,0,14,0,7,7,18,6,3,0,0,0,3,1,8,0
95CC07,3475,2597,457,256,100,7,94,6,68,347,730,515,128,84,22,0,22,1,10,76,2798,2131,333,176,79,7,71,5,58,271,1044,549,302,164,68,5,65,3,32,158,1712,1552,28,12,11,2,3,1,21,110,7,5,0,0,0,0,0,0,1,1,23,21,0,0,0,0,0,1,0,1,12,4,3,0,0,0,3,0,4,1,22,15,1,0,0,0,1,1,2,3
95CC08,2565,2184,71,25,22,3,21,4,55,251,583,503,23,10,10,2,1,1,5,51,2018,1720,44,15,13,1,15,2,49,203,794,624,25,12,9,1,3,2,22,121,1124,1027,9,3,4,0,2,0,15,73,18,15,0,0,0,0,0,0,1,2,55,48,1,0,0,0,1,0,2,4,27,6,9,0,0,0,9,0,9,3,31,14,6,0,1,0,5,1,4,6
95CC09,3354,249,2684,1140,1017,133,394,27,208,186,629,47,495,208,201,27,59,2,39,46,2758,205,2221,939,826,116,340,24,167,141,2485,73,2117,908,794,102,313,24,157,114,208,86,96,30,28,14,24,0,5,21,28,25,0,0,0,0,0,0,0,3,18,15,0,0,0,0,0,0,3,0,19,6,8,1,4,0,3,0,2,3,18,0,10,2,6,0,2,1,6,1
95CC10,2577,455,1855,553,735,180,387,16,163,88,466,73,340,96,149,23,72,4,27,22,2180,408,1554,468,605,157,324,12,138,68,1801,182,1453,434,563,152,304,11,109,46,334,215,98,34,42,5,17,1,7,13,10,3,0,0,0,0,0,0,5,2,12,3,0,0,0,0,0,0,2,7,23,5,3,0,0,0,3,0,15,0,12,2,10,2,0,1,7,0,0,0
95CC11,1795,1488,43,27,6,1,9,0,44,220,440,373,13,8,2,1,2,0,7,47,1379,1133,30,19,4,0,7,0,37,179,503,352,24,16,4,0,4,0,20,107,785,710,3,3,0,0,0,0,6,66,17,17,0,0,0,0,0,0,0,0,42,37,0,0,0,0,0,0,3,2,32,17,3,0,0,0,3,0,8,4,9,8,1,0,1,0,0,0,0,0
95CC12,2785,1222,1301,714,406,25,156,8,98,156,679,245,366,206,108,10,42,1,31,36,2132,985,947,513,303,15,116,7,71,122,1292,253,907,495,293,15,104,6,51,75,820,722,37,18,10,0,9,1,13,47,6,4,0,0,0,0,0,0,2,0,4,3,0,0,0,0,0,0,1,0,10,3,3,0,0,0,3,0,4,0,9,6,1,1,0,0,0,1,0,1
95CC13,2474,1212,1042,480,407,32,123,15,87,118,516,234,247,99,102,12,34,1,15,19,1979,994,800,383,308,20,89,14,71,100,1188,313,738,346,288,19,85,13,49,75,763,672,57,35,18,1,3,1,8,25,4,3,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,21,3,5,2,2,0,1,0,13,0,14,6,3,1,1,0,1,1,3,1
95CC14,3035,262,2341,690,1126,146,379,34,280,118,504,37,411,103,215,19,74,2,41,13,2568,234,1952,600,915,129,308,33,245,104,2334,134,1860,563,878,125,294,30,219,91,201,81,84,34,36,4,10,3,22,11,11,10,1,0,0,0,1,0,0,0,8,4,1,1,0,0,0,0,2,1,14,5,6,2,1,0,3,0,2,1,12,1,4,0,3,0,1,1,4,2
95CC15,2903,1067,1519,306,775,177,261,14,158,145,642,226,364,78,202,33,51,2,19,31,2294,863,1167,229,576,150,212,12,137,115,1669,349,1117,219,556,136,206,10,111,82,560,469,45,10,19,13,3,1,17,28,8,7,0,0,0,0,0,0,1,0,34,30,0,0,0,0,0,0,1,3,23,8,5,0,1,1,3,1,7,2,11,5,2,1,0,0,1,0,4,0
95CC16,2820,374,2086,1094,653,41,298,13,200,147,685,86,505,272,170,6,57,4,44,46,2152,292,1593,829,485,35,244,8,158,101,1862,120,1517,787,470,35,225,7,127,91,222,130,64,39,13,0,12,1,18,9,33,26,0,0,0,0,0,0,7,0,10,9,0,0,0,0,0,0,1,0,25,7,12,3,2,0,7,0,5,1,15,3,10,5,3,0,2,1,1,0
95CC17,2730,1771,710,327,261,12,110,19,80,150,479,269,158,78,68,0,12,3,10,39,2303,1545,559,249,196,12,102,15,69,115,1119,482,522,238,181,11,92,7,38,70,1143,1034,37,11,15,1,10,4,24,44,19,17,0,0,0,0,0,0,2,0,10,9,0,0,0,0,0,0,0,1,12,3,0,0,0,0,0,4,5,0,20,11,1,0,0,0,1,2,6,0
95CC18,2342,1125,869,268,437,28,136,24,163,161,324,120,157,44,74,3,36,0,26,21,2064,1034,733,232,371,27,103,15,138,144,1264,387,669,214,340,24,91,12,93,103,634,521,56,18,30,3,5,2,31,24,44,33,0,0,0,0,0,0,4,7,88,78,0,0,0,0,0,1,2,7,34,15,8,0,1,0,7,0,8,3,24,7,4,0,4,0,0,9,3,1
95CC19,2720,877,1535,714,461,19,341,7,157,144,636,164,407,222,119,3,63,0,37,28,2102,727,1132,494,344,16,278,7,121,115,1576,286,1106,488,338,15,265,6,92,86,492,416,25,5,6,1,13,1,23,27,21,19,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,6,1,23,10,8,1,0,0,7,0,3,2
95CC20,3010,170,2424,863,1009,256,296,19,262,135,493,38,391,150,159,27,55,6,33,25,2545,138,2055,717,864,233,241,10,232,110,2289,46,1950,691,825,216,218,9,192,92,134,26,89,24,36,17,12,1,10,8,49,39,1,0,1,0,0,0,7,2,39,23,4,0,0,0,4,0,9,3,34,4,11,2,2,0,7,0,14,5,25,0,11,1,4,1,5,3,10,1
95CC21,2925,333,2161,685,1022,165,289,11,276,144,562,57,404,139,174,34,57,4,75,22,2398,291,1777,551,858,133,235,7,202,121,2143,170,1685,524,822,126,213,7,181,100,203,102,74,27,36,7,4,0,13,14,21,16,1,0,0,0,1,0,1,3,2,2,0,0,0,0,0,0,0,0,29,1,17,0,0,0,17,0,7,4,13,1,7,3,1,0,3,0,3,2
95CC22,1740,336,1079,336,605,30,108,12,174,139,397,57,273,79,160,7,27,3,25,39,1346,291,799,251,446,22,80,7,146,103,1014,99,726,235,423,19,49,5,109,75,188,105,48,16,19,3,10,1,15,19,38,34,1,0,0,0,1,0,0,3,60,47,1,0,1,0,0,1,11,0,46,6,23,0,3,0,20,0,11,6,29,0,13,8,1,1,3,2,13,1
