GeographyCode,LC2501NI0001,LC2501NI0002,LC2501NI0003,LC2501NI0004,LC2501NI0005,LC2501NI0006,LC2501NI0007,LC2501NI0008,LC2501NI0009,LC2501NI0010,LC2501NI0011,LC2501NI0012,LC2501NI0013,LC2501NI0014,LC2501NI0015,LC2501NI0016,LC2501NI0017,LC2501NI0018,LC2501NI0019,LC2501NI0020,LC2501NI0021
95BB05S1,1209,281,142,200,165,294,127,1086,257,129,179,152,259,110,123,24,13,21,13,35,17
95BB05S2,1550,406,192,241,192,367,152,1392,374,174,213,178,316,137,158,32,18,28,14,51,15
95BB06W1,2484,974,319,374,265,325,227,2211,901,281,338,238,287,166,273,73,38,36,27,38,61
95BB07S1,1390,456,162,180,173,285,134,1227,419,144,162,157,238,107,163,37,18,18,16,47,27
95BB07S2,1055,274,145,173,142,197,124,977,254,135,160,133,175,120,78,20,10,13,9,22,4
95BB08S1,1085,446,174,155,104,102,104,997,429,162,141,92,85,88,88,17,12,14,12,17,16
95BB08S2,1017,194,159,176,147,229,112,918,178,145,160,139,200,96,99,16,14,16,8,29,16
95BB09S1,1129,270,109,167,147,309,127,1004,255,98,153,130,254,114,125,15,11,14,17,55,13
95BB09S2,1378,256,150,235,200,423,114,1255,244,133,220,185,376,97,123,12,17,15,15,47,17
95BB10S1,1462,416,172,209,160,370,135,1232,374,150,175,136,290,107,230,42,22,34,24,80,28
95BB10S2,1366,241,148,237,149,482,109,1218,215,137,215,135,419,97,148,26,11,22,14,63,12
95BB11S1,1122,379,170,183,117,160,113,1010,352,151,167,107,133,100,112,27,19,16,10,27,13
95BB11S2,1358,407,165,218,140,271,157,1196,362,145,196,133,220,140,162,45,20,22,7,51,17
95BB12S1,1115,437,174,146,107,152,99,987,398,153,134,97,129,76,128,39,21,12,10,23,23
95BB12S2,1062,191,120,182,128,353,88,943,174,109,162,118,308,72,119,17,11,20,10,45,16
95BB13S1,1050,216,137,215,137,262,83,932,187,125,196,119,233,72,118,29,12,19,18,29,11
95BB13S2,1197,434,174,184,121,153,131,1106,412,151,175,117,138,113,91,22,23,9,4,15,18
95BB13S3,1201,221,172,233,175,288,112,1077,202,155,214,157,251,98,124,19,17,19,18,37,14
95BB14S1,1234,233,140,188,176,408,89,1118,221,128,173,166,346,84,116,12,12,15,10,62,5
95BB14S2,1299,232,117,214,155,476,105,1104,208,105,191,133,383,84,195,24,12,23,22,93,21
95BB15S1,1535,385,162,272,169,384,163,1405,358,149,249,160,346,143,130,27,13,23,9,38,20
95BB15S2,1164,332,184,203,139,187,119,1069,306,173,194,131,165,100,95,26,11,9,8,22,19
95BB16S1,1281,275,139,182,169,401,115,1189,261,132,172,153,363,108,92,14,7,10,16,38,7
95BB16S2,1290,253,133,199,149,447,109,1183,237,124,194,139,394,95,107,16,9,5,10,53,14
95BB17S1,1352,338,211,258,201,212,132,1212,305,196,223,177,189,122,140,33,15,35,24,23,10
95BB17S2,1359,352,177,218,166,320,126,1208,317,164,185,149,279,114,151,35,13,33,17,41,12
95BB18S1,1328,454,155,241,165,199,114,1210,415,142,223,147,181,102,118,39,13,18,18,18,12
95BB18S2,1980,433,208,341,289,537,172,1768,401,189,305,254,459,160,212,32,19,36,35,78,12
95BB19S1,1318,382,171,227,170,239,129,1209,353,157,211,156,213,119,109,29,14,16,14,26,10
95BB19S2,1338,188,168,293,219,364,106,1222,169,144,272,206,341,90,116,19,24,21,13,23,16
95BB19S3,1063,206,165,206,162,221,103,958,189,145,188,148,197,91,105,17,20,18,14,24,12
95BB20S1,1499,390,182,241,170,355,161,1372,369,171,225,155,313,139,127,21,11,16,15,42,22
95BB20S2,1230,423,177,193,144,168,125,1102,394,157,173,131,135,112,128,29,20,20,13,33,13
95BB21S1,1853,634,274,274,221,236,214,1683,597,256,257,195,200,178,170,37,18,17,26,36,36
95BB21S2,1818,460,219,309,231,421,178,1601,416,189,276,200,362,158,217,44,30,33,31,59,20
95BB22S1,1145,309,209,205,123,209,90,1023,281,186,184,114,178,80,122,28,23,21,9,31,10
95BB22S2,1093,399,193,166,114,126,95,969,366,175,143,107,107,71,124,33,18,23,7,19,24
95BB23S1,1303,284,165,222,143,355,134,1164,255,144,210,132,308,115,139,29,21,12,11,47,19
95BB23S2,1228,217,145,238,175,326,127,1122,197,129,223,163,298,112,106,20,16,15,12,28,15
95CC01W1,2046,750,211,289,222,381,193,1702,660,174,252,195,305,116,344,90,37,37,27,76,77
95CC02W1,2140,634,226,344,261,496,179,1977,596,204,322,242,457,156,163,38,22,22,19,39,23
95CC03W1,2141,773,273,287,208,321,279,1613,623,224,241,176,237,112,528,150,49,46,32,84,167
95CC04W1,1879,659,230,230,222,348,190,1647,583,202,214,199,302,147,232,76,28,16,23,46,43
95CC05W1,2112,662,210,325,268,434,213,1886,618,197,299,237,383,152,226,44,13,26,31,51,61
95CC06S1,1173,226,123,187,132,401,104,977,188,101,163,119,344,62,196,38,22,24,13,57,42
95CC06S2,1013,263,128,169,124,236,93,860,226,111,147,111,203,62,153,37,17,22,13,33,31
95CC07W1,2554,779,275,391,344,519,246,2165,666,247,348,285,433,186,389,113,28,43,59,86,60
95CC08W1,1988,679,257,284,206,395,167,1707,602,225,257,183,336,104,281,77,32,27,23,59,63
95CC09S1,1164,288,117,188,159,315,97,1096,273,110,179,151,297,86,68,15,7,9,8,18,11
95CC09S2,1466,339,161,231,215,346,174,1315,318,145,214,200,320,118,151,21,16,17,15,26,56
95CC10W1,2101,562,202,333,216,603,185,1908,520,188,307,202,534,157,193,42,14,26,14,69,28
95CC11W1,1482,597,142,218,141,231,153,1192,496,117,189,116,191,83,290,101,25,29,25,40,70
95CC12W1,2119,664,228,356,262,423,186,1977,627,224,333,248,382,163,142,37,4,23,14,41,23
95CC13W1,1923,577,227,323,231,422,143,1693,514,208,300,211,352,108,230,63,19,23,20,70,35
95CC14W1,2328,659,281,384,311,508,185,2110,616,259,357,282,439,157,218,43,22,27,29,69,28
95CC15W1,2228,673,254,340,234,544,183,2040,631,237,317,223,478,154,188,42,17,23,11,66,29
95CC16W1,2155,779,246,318,258,385,169,1940,720,221,294,240,338,127,215,59,25,24,18,47,42
95CC17W1,2117,595,217,334,258,532,181,1898,536,202,304,236,470,150,219,59,15,30,22,62,31
95CC18W1,1899,474,164,275,198,614,174,1504,388,140,235,164,488,89,395,86,24,40,34,126,85
95CC19W1,2070,602,224,325,233,510,176,1890,557,212,306,211,446,158,180,45,12,19,22,64,18
95CC20S1,997,198,125,180,124,275,95,867,164,112,171,106,241,73,130,34,13,9,18,34,22
95CC20S2,1345,383,155,215,162,281,149,1156,339,133,192,146,248,98,189,44,22,23,16,33,51
95CC21W1,2289,689,294,344,270,486,206,2032,623,271,309,233,422,174,257,66,23,35,37,64,32
95CC22W1,1466,517,169,202,152,261,165,1159,452,144,165,123,193,82,307,65,25,37,29,68,83
95DD01W1,1765,500,143,252,175,538,157,1531,463,121,223,157,462,105,234,37,22,29,18,76,52
95DD02S1,1182,407,141,189,144,174,127,1088,384,133,174,133,156,108,94,23,8,15,11,18,19
95DD02S2,1859,446,236,300,257,458,162,1724,427,215,281,234,419,148,135,19,21,19,23,39,14
95DD03W1,2779,583,251,426,341,921,257,2353,504,227,363,299,789,171,426,79,24,63,42,132,86
95DD04W1,1512,752,209,221,139,101,90,1378,698,191,200,122,88,79,134,54,18,21,17,13,11
95DD05W1,1330,599,188,214,132,105,92,1217,555,178,198,124,87,75,113,44,10,16,8,18,17
95DD06W1,2216,618,189,342,250,587,230,1965,560,173,311,236,529,156,251,58,16,31,14,58,74
95DD07S1,1320,472,126,183,137,291,111,1220,454,117,164,126,262,97,100,18,9,19,11,29,14
95DD07S2,1390,425,152,197,166,324,126,1285,414,134,187,156,282,112,105,11,18,10,10,42,14
95DD08W1,1842,766,244,204,119,235,274,1335,643,187,164,105,139,97,507,123,57,40,14,96,177
95DD09W1,2059,619,189,302,264,517,168,1946,599,181,293,242,470,161,113,20,8,9,22,47,7
95DD10W1,2297,833,274,323,286,376,205,2145,810,258,306,262,336,173,152,23,16,17,24,40,32
95DD11W1,1718,613,253,221,169,250,212,1350,515,206,186,144,192,107,368,98,47,35,25,58,105
95DD12W1,2069,648,204,318,246,453,200,1956,626,186,308,230,420,186,113,22,18,10,16,33,14
95DD13W1,1435,536,150,196,132,272,149,1156,467,125,154,116,220,74,279,69,25,42,16,52,75
95DD14S1,1252,381,144,175,170,283,99,1149,360,134,157,157,254,87,103,21,10,18,13,29,12
95DD14S2,1348,223,111,230,162,541,81,1218,199,103,214,150,482,70,130,24,8,16,12,59,11
95DD15W1,2606,657,284,396,366,681,222,2453,634,269,374,342,630,204,153,23,15,22,24,51,18
95DD16W1,2368,624,263,370,307,579,225,2201,590,245,346,293,521,206,167,34,18,24,14,58,19
95DD17W1,2658,727,239,411,317,748,216,2517,704,224,395,298,692,204,141,23,15,16,19,56,12
95DD18W1,1635,698,166,187,166,254,164,1467,654,151,175,150,214,123,168,44,15,12,16,40,41
95DD19S1,1472,444,202,238,180,273,135,1342,421,180,221,166,241,113,130,23,22,17,14,32,22
95DD19S2,1189,350,113,193,151,275,107,1114,336,107,176,139,259,97,75,14,6,17,12,16,10
95DD20W1,1442,678,213,224,116,107,104,1309,640,182,206,101,88,92,133,38,31,18,15,19,12
95DD21W1,1744,501,206,284,183,354,216,1381,420,171,250,150,284,106,363,81,35,34,33,70,110
95DD22S1,1275,421,104,187,156,297,110,1202,405,101,179,147,269,101,73,16,3,8,9,28,9
95DD22S2,1244,439,109,193,162,250,91,1156,416,103,182,145,226,84,88,23,6,11,17,24,7
95DD23W1,2027,608,193,292,258,493,183,1919,591,181,280,247,451,169,108,17,12,12,11,42,14
95DD24W1,2152,548,244,327,263,526,244,1818,492,212,291,231,449,143,334,56,32,36,32,77,101
95EE01W1,1421,443,160,251,188,241,138,1349,423,152,238,185,226,125,72,20,8,13,3,15,13
95EE02W1,1644,552,193,252,193,341,113,1542,527,179,238,180,312,106,102,25,14,14,13,29,7
95EE03W1,1605,549,208,246,169,292,141,1440,510,189,227,154,257,103,165,39,19,19,15,35,38
95EE04W1,1602,564,174,260,199,274,131,1508,542,155,243,192,255,121,94,22,19,17,7,19,10
95EE05W1,1243,421,145,193,144,245,95,1141,402,134,179,130,213,83,102,19,11,14,14,32,12
95EE06W1,1700,527,195,283,227,294,174,1590,495,183,267,216,280,149,110,32,12,16,11,14,25
95EE07W1,1407,536,198,240,152,171,110,1330,509,189,227,141,158,106,77,27,9,13,11,13,4
95EE08W1,1457,468,145,203,160,357,124,1316,441,134,183,149,319,90,141,27,11,20,11,38,34
95EE09W1,1500,494,159,256,161,288,142,1409,479,147,234,151,272,126,91,15,12,22,10,16,16
95EE10W1,1388,483,145,213,163,239,145,1250,452,135,193,151,212,107,138,31,10,20,12,27,38
95EE11W1,1339,420,138,207,157,288,129,1261,407,129,199,146,261,119,78,13,9,8,11,27,10
95EE12W1,1968,705,302,318,224,272,147,1773,652,268,293,209,236,115,195,53,34,25,15,36,32
95EE13W1,1280,506,126,195,123,234,96,1148,467,116,183,112,199,71,132,39,10,12,11,35,25
95EE14W1,2083,614,254,352,277,442,144,1891,560,230,327,251,399,124,192,54,24,25,26,43,20
95EE15W1,1357,458,165,221,160,245,108,1272,441,154,207,151,219,100,85,17,11,14,9,26,8
95EE16W1,1614,489,207,297,189,298,134,1483,462,191,275,176,265,114,131,27,16,22,13,33,20
95FF01S1,1671,343,203,289,261,459,116,1474,311,178,268,233,393,91,197,32,25,21,28,66,25
95FF01S2,1989,323,234,311,274,715,132,1712,288,210,285,235,604,90,277,35,24,26,39,111,42
95FF02W1,2105,576,225,323,275,456,250,1968,561,214,309,262,411,211,137,15,11,14,13,45,39
95FF03W1,2304,583,360,402,335,432,192,2052,536,319,366,306,375,150,252,47,41,36,29,57,42
95FF04W1,2038,571,220,311,258,519,159,1908,555,205,295,246,465,142,130,16,15,16,12,54,17
95FF05W1,2045,590,258,309,226,478,184,1814,549,230,278,194,408,155,231,41,28,31,32,70,29
95FF06S1,1586,423,168,235,222,401,137,1416,393,152,218,200,345,108,170,30,16,17,22,56,29
95FF06S2,1507,266,174,252,215,466,134,1356,246,150,231,199,407,123,151,20,24,21,16,59,11
95FF07W1,2091,733,310,333,214,298,203,1862,677,288,297,183,256,161,229,56,22,36,31,42,42
95FF08W1,1941,634,251,293,224,388,151,1756,594,224,275,207,333,123,185,40,27,18,17,55,28
95FF09W1,1935,664,264,306,185,346,170,1724,615,238,276,168,288,139,211,49,26,30,17,58,31
95FF10W1,2625,588,306,441,352,720,218,2441,570,282,411,333,644,201,184,18,24,30,19,76,17
95FF11W1,2014,595,216,307,253,466,177,1863,569,199,288,235,406,166,151,26,17,19,18,60,11
95FF12W1,2184,671,240,298,263,549,163,2013,633,219,277,239,495,150,171,38,21,21,24,54,13
95FF13W1,2087,583,260,326,224,528,166,1921,555,242,302,204,473,145,166,28,18,24,20,55,21
95FF14W1,1917,474,182,291,198,625,147,1798,458,174,279,180,575,132,119,16,8,12,18,50,15
95FF15W1,2144,783,252,328,260,315,206,1922,721,230,301,233,286,151,222,62,22,27,27,29,55
95FF16W1,1910,482,217,303,242,530,136,1743,454,201,286,222,463,117,167,28,16,17,20,67,19
95FF17W1,1434,558,185,197,149,233,112,1278,514,166,180,138,195,85,156,44,19,17,11,38,27
95GG01S1,1507,519,159,226,175,308,120,1449,500,154,218,173,290,114,58,19,5,8,2,18,6
95GG01S2,1293,533,170,157,140,184,109,1203,503,162,149,135,156,98,90,30,8,8,5,28,11
95GG01S3,1351,456,179,205,147,268,96,1271,438,171,191,138,244,89,80,18,8,14,9,24,7
95GG02S1,1326,623,214,192,118,104,75,1262,598,207,187,111,89,70,64,25,7,5,7,15,5
95GG02S2,1469,692,227,236,130,91,93,1393,666,218,225,121,79,84,76,26,9,11,9,12,9
95GG02S3,1659,848,236,231,135,120,89,1558,806,226,219,131,101,75,101,42,10,12,4,19,14
95GG03S1,1603,287,110,176,193,737,100,1338,256,98,156,167,585,76,265,31,12,20,26,152,24
95GG03S2,1520,249,122,212,186,644,107,1276,222,112,186,162,519,75,244,27,10,26,24,125,32
95GG03S3,1774,412,162,211,202,638,149,1490,381,138,179,180,506,106,284,31,24,32,22,132,43
95GG04S1,1356,599,202,181,89,184,101,1194,572,186,162,82,120,72,162,27,16,19,7,64,29
95GG04S2,1151,548,188,162,108,86,59,1090,527,182,154,104,67,56,61,21,6,8,4,19,3
95GG04S3,1355,663,149,168,95,157,123,1142,613,127,146,81,99,76,213,50,22,22,14,58,47
95GG05S1,1514,253,103,160,162,715,121,1160,217,84,129,130,541,59,354,36,19,31,32,174,62
95GG05S2,1721,264,140,148,214,824,131,1232,223,117,117,165,558,52,489,41,23,31,49,266,79
95GG05S3,1808,393,143,188,228,719,137,1263,323,104,145,167,472,52,545,70,39,43,61,247,85
95GG06S1,1529,648,227,232,148,148,126,1407,613,216,210,142,121,105,122,35,11,22,6,27,21
95GG06S2,1486,549,212,235,170,178,142,1370,520,205,213,155,157,120,116,29,7,22,15,21,22
95GG06S3,1488,414,234,240,210,261,129,1353,382,219,213,188,235,116,135,32,15,27,22,26,13
95GG07S1,1487,510,204,202,157,304,110,1259,473,193,186,146,194,67,228,37,11,16,11,110,43
95GG07S2,1399,543,227,191,136,201,101,1245,502,213,182,130,139,79,154,41,14,9,6,62,22
95GG07S3,1356,567,211,201,155,133,89,1271,534,200,190,149,124,74,85,33,11,11,6,9,15
95GG08S1,1113,279,119,171,133,335,76,1022,265,110,167,117,293,70,91,14,9,4,16,42,6
95GG08S2,1371,507,180,230,157,204,93,1195,454,169,207,138,161,66,176,53,11,23,19,43,27
95GG08S3,1386,364,170,218,181,345,108,1175,330,147,193,158,268,79,211,34,23,25,23,77,29
95GG09S1,1721,268,119,221,197,796,120,1543,251,112,199,176,701,104,178,17,7,22,21,95,16
95GG09S2,1635,416,208,220,196,456,139,1453,393,185,207,170,382,116,182,23,23,13,26,74,23
95GG09S3,1662,542,215,234,142,379,150,1450,502,193,207,122,309,117,212,40,22,27,20,70,33
95GG10S1,1568,576,149,180,166,319,178,1220,511,121,136,131,231,90,348,65,28,44,35,88,88
95GG10S2,1820,612,220,204,238,362,184,1444,546,193,150,189,248,118,376,66,27,54,49,114,66
95GG11S1,1562,510,165,209,164,343,171,1251,458,144,164,133,245,107,311,52,21,45,31,98,64
95GG11S2,1370,312,131,159,161,513,94,1169,288,117,139,134,408,83,201,24,14,20,27,105,11
95GG11S3,1612,452,160,176,195,462,167,1297,402,139,150,158,359,89,315,50,21,26,37,103,78
95GG12S1,1453,71,61,88,648,515,70,1016,40,39,72,543,308,14,437,31,22,16,105,207,56
95GG12S2,1855,112,75,176,949,475,68,1444,90,58,150,825,284,37,411,22,17,26,124,191,31
95GG12S3,1394,102,57,129,628,406,72,1047,75,45,99,554,257,17,347,27,12,30,74,149,55
95GG12S4,1636,125,66,127,665,561,92,1078,69,49,91,547,294,28,558,56,17,36,118,267,64
95GG12S5,1733,517,237,200,282,375,122,1413,474,198,168,240,274,59,320,43,39,32,42,101,63
95GG13S1,1089,454,137,137,102,166,93,935,414,122,121,87,124,67,154,40,15,16,15,42,26
95GG13S2,1360,272,111,171,189,561,56,1220,251,103,155,175,492,44,140,21,8,16,14,69,12
95GG13S3,1371,481,167,178,133,315,97,1252,453,157,166,121,281,74,119,28,10,12,12,34,23
95GG14S1,1292,233,136,201,191,450,81,1201,224,133,185,176,410,73,91,9,3,16,15,40,8
95GG14S2,1294,176,96,192,171,602,57,1151,156,87,179,158,521,50,143,20,9,13,13,81,7
95GG14S3,1304,239,136,186,178,470,95,1217,233,131,179,172,421,81,87,6,5,7,6,49,14
95GG15S1,1610,284,100,185,174,759,108,1452,264,91,172,161,673,91,158,20,9,13,13,86,17
95GG15S2,1677,232,133,249,230,727,106,1442,208,121,224,203,609,77,235,24,12,25,27,118,29
95GG15S3,1614,462,172,215,154,478,133,1415,427,150,191,138,405,104,199,35,22,24,16,73,29
95GG16S1,1596,474,196,200,176,438,112,1335,436,168,166,152,333,80,261,38,28,34,24,105,32
95GG16S2,1581,365,149,244,215,514,94,1382,339,133,216,198,423,73,199,26,16,28,17,91,21
95GG16S3,1166,265,129,174,155,359,84,1004,237,117,155,129,300,66,162,28,12,19,26,59,18
95GG17S1,1450,480,206,259,153,272,80,1315,451,186,241,142,235,60,135,29,20,18,11,37,20
95GG17S2,1328,365,212,203,172,277,99,1244,346,208,188,163,249,90,84,19,4,15,9,28,9
95GG17S3,1270,494,191,210,130,149,96,1165,460,185,194,121,129,76,105,34,6,16,9,20,20
95GG18S1,1905,853,272,270,196,209,105,1785,832,251,255,181,184,82,120,21,21,15,15,25,23
95GG18S2,1936,751,277,312,175,294,127,1703,713,251,286,155,208,90,233,38,26,26,20,86,37
95GG19S1,1695,1076,199,147,96,73,104,1610,1045,181,133,91,63,97,85,31,18,14,5,10,7
95GG19S2,1924,986,288,250,167,113,120,1773,947,256,234,150,89,97,151,39,32,16,17,24,23
95GG20S1,2375,901,293,286,231,495,169,1869,822,243,219,189,290,106,506,79,50,67,42,205,63
95GG20S2,1617,754,218,184,146,212,103,1408,700,193,157,124,161,73,209,54,25,27,22,51,30
95GG21S1,1212,660,139,144,94,99,76,1139,638,131,141,86,83,60,73,22,8,3,8,16,16
95GG21S2,1305,714,200,151,104,83,53,1245,687,192,149,100,68,49,60,27,8,2,4,15,4
95GG21S3,1617,703,209,171,138,250,146,1342,665,189,144,123,141,80,275,38,20,27,15,109,66
95GG22S1,1393,441,164,226,168,309,85,1262,407,156,207,154,269,69,131,34,8,19,14,40,16
95GG22S2,1620,537,244,242,183,297,117,1533,514,235,238,173,265,108,87,23,9,4,10,32,9
95GG22S3,1387,490,153,189,152,294,109,1297,477,146,175,140,256,103,90,13,7,14,12,38,6
95GG23S1,1160,251,100,153,140,397,119,998,225,89,142,116,332,94,162,26,11,11,24,65,25
95GG23S2,1269,233,108,159,173,529,67,1157,218,99,147,158,475,60,112,15,9,12,15,54,7
95GG23S3,1337,284,115,165,163,506,104,1147,254,104,148,149,406,86,190,30,11,17,14,100,18
95GG24S1,1186,360,112,151,125,343,95,1031,333,98,140,109,275,76,155,27,14,11,16,68,19
95GG24S2,1279,441,167,199,134,202,136,1122,415,152,180,122,152,101,157,26,15,19,12,50,35
95GG24S3,1291,322,116,137,146,477,93,1091,294,102,124,131,385,55,200,28,14,13,15,92,38
95GG25S1,1742,635,220,285,201,300,101,1610,604,206,267,187,261,85,132,31,14,18,14,39,16
95GG25S2,1509,496,194,257,216,242,104,1426,472,190,245,203,223,93,83,24,4,12,13,19,11
95GG25S3,1232,431,190,217,155,161,78,1166,412,183,204,145,146,76,66,19,7,13,10,15,2
95GG26S1,1560,760,212,206,138,117,127,1456,733,200,185,126,100,112,104,27,12,21,12,17,15
95GG26S2,1430,676,180,222,124,110,118,1352,654,164,209,117,99,109,78,22,16,13,7,11,9
95GG27S1,1150,311,168,210,148,236,77,1071,297,158,194,140,214,68,79,14,10,16,8,22,9
95GG27S2,1207,453,206,199,155,130,64,1148,439,197,189,146,120,57,59,14,9,10,9,10,7
95GG27S3,1413,520,190,227,182,191,103,1334,497,180,214,170,179,94,79,23,10,13,12,12,9
95GG27S4,1287,561,198,179,134,149,66,1229,536,192,175,126,138,62,58,25,6,4,8,11,4
95GG28S1,1651,515,235,250,222,281,148,1519,489,216,242,201,238,133,132,26,19,8,21,43,15
95GG28S2,1393,503,197,199,153,206,135,1286,485,185,183,138,170,125,107,18,12,16,15,36,10
95GG28S3,1349,644,192,186,139,98,90,1250,613,182,172,127,77,79,99,31,10,14,12,21,11
95GG29S1,1754,750,184,189,135,354,142,1420,703,154,164,116,207,76,334,47,30,25,19,147,66
95GG29S2,2238,625,206,274,245,655,233,1743,548,167,231,189,489,119,495,77,39,43,56,166,114
95GG30S1,1315,485,152,158,143,262,115,1196,451,141,142,127,235,100,119,34,11,16,16,27,15
95GG30S2,1347,232,120,174,155,572,94,1203,210,106,160,143,505,79,144,22,14,14,12,67,15
95GG30S3,1285,347,131,213,166,283,145,1185,332,123,189,158,247,136,100,15,8,24,8,36,9
95GG31S1,1760,380,212,338,242,471,117,1673,365,206,327,235,434,106,87,15,6,11,7,37,11
95GG31S2,1652,571,191,264,191,289,146,1509,534,178,241,179,253,124,143,37,13,23,12,36,22
95GG31S3,1703,654,294,235,170,224,126,1588,612,278,224,163,200,111,115,42,16,11,7,24,15
95GG32S1,2308,785,323,388,243,409,160,1983,728,297,336,207,302,113,325,57,26,52,36,107,47
95GG32S2,1250,494,158,170,155,173,100,1119,471,139,158,141,121,89,131,23,19,12,14,52,11
95GG32S3,1357,422,191,201,168,250,125,1223,400,180,180,151,212,100,134,22,11,21,17,38,25
95GG33S1,1595,131,76,173,170,989,56,1382,110,70,152,148,858,44,213,21,6,21,22,131,12
95GG33S2,1338,117,53,131,157,831,49,1125,98,44,123,134,691,35,213,19,9,8,23,140,14
95GG33S3,1601,125,60,159,164,1023,70,1243,103,48,134,142,774,42,358,22,12,25,22,249,28
95GG34S1,1150,404,146,132,110,256,102,968,378,133,110,92,179,76,182,26,13,22,18,77,26
95GG34S2,1334,253,137,177,197,458,112,1226,233,129,164,182,424,94,108,20,8,13,15,34,18
95GG34S3,1573,253,108,184,196,747,85,1346,231,95,173,176,611,60,227,22,13,11,20,136,25
95GG35S1,1606,879,154,191,116,181,85,1485,853,146,170,104,140,72,121,26,8,21,12,41,13
95GG35S2,1206,659,156,135,87,118,51,1122,633,141,123,84,96,45,84,26,15,12,3,22,6
95GG35S3,1119,528,148,151,100,125,67,1000,500,135,136,90,93,46,119,28,13,15,10,32,21
95GG36S1,1481,370,159,178,170,433,171,1252,328,140,158,148,361,117,229,42,19,20,22,72,54
95GG36S2,1582,369,174,212,191,502,134,1434,343,159,201,174,445,112,148,26,15,11,17,57,22
95GG36S3,1562,334,185,242,207,436,158,1412,314,174,215,191,377,141,150,20,11,27,16,59,17
95GG37S1,1714,220,86,162,178,964,104,1362,197,77,139,153,721,75,352,23,9,23,25,243,29
95GG37S2,1545,302,132,174,147,641,149,1240,263,112,153,124,499,89,305,39,20,21,23,142,60
