GeographyCode,LC2301NI0001,LC2301NI0002,LC2301NI0003,LC2301NI0004,LC2301NI0005,LC2301NI0006,LC2301NI0007,LC2301NI0008,LC2301NI0009,LC2301NI0010,LC2301NI0011,LC2301NI0012,LC2301NI0013,LC2301NI0014,LC2301NI0015,LC2301NI0016,LC2301NI0017,LC2301NI0018,LC2301NI0019,LC2301NI0020,LC2301NI0021,LC2301NI0022,LC2301NI0023,LC2301NI0024,LC2301NI0025,LC2301NI0026,LC2301NI0027,LC2301NI0028,LC2301NI0029,LC2301NI0030,LC2301NI0031,LC2301NI0032
95AA17W1,2142,694,852,407,301,144,596,395,1029,342,387,196,126,65,300,197,688,228,275,135,86,54,185,132,425,124,190,76,89,25,111,66
95AA18W1,2439,283,1608,1043,346,219,548,348,1212,167,731,481,148,102,314,210,827,82,579,373,131,75,166,101,400,34,298,189,67,42,68,37
95AA19W1,2687,2335,170,94,37,39,182,56,1459,1296,87,50,13,24,76,17,786,653,61,29,19,13,72,31,442,386,22,15,5,2,34,8
95BB01S1,1574,224,1051,679,158,214,299,190,822,116,540,340,78,122,166,109,514,61,352,214,67,71,101,72,238,47,159,125,13,21,32,9
95BB01S2,2035,124,1473,928,283,262,438,333,965,60,703,445,122,136,202,154,747,45,528,339,105,84,174,136,323,19,242,144,56,42,62,43
95BB02W1,2347,184,1546,861,388,297,617,390,815,67,507,262,122,123,241,153,827,64,546,325,138,83,217,145,705,53,493,274,128,91,159,92
95BB03S1,2026,42,1590,811,535,244,394,268,815,10,623,326,179,118,182,127,699,25,548,291,193,64,126,92,512,7,419,194,163,62,86,49
95BB03S2,2193,132,1510,804,368,338,551,401,905,48,607,328,127,152,250,176,786,51,558,305,156,97,177,138,502,33,345,171,85,89,124,87
95BB04S1,1438,90,959,540,206,213,389,239,534,24,353,191,74,88,157,102,548,41,351,195,81,75,156,94,356,25,255,154,51,50,76,43
95BB04S2,1610,83,1215,620,299,296,312,237,765,44,562,274,144,144,159,127,567,23,452,229,106,117,92,69,278,16,201,117,49,35,61,41
95BB05S1,1490,44,1116,671,237,208,330,212,714,20,530,308,108,114,164,117,510,17,381,243,72,66,112,69,266,7,205,120,57,28,54,26
95BB05S2,1911,35,1443,780,408,255,433,308,865,15,651,349,165,137,199,152,641,18,465,269,132,64,158,112,405,2,327,162,111,54,76,44
95BB06W1,2870,255,1795,1102,401,292,820,520,1006,91,591,368,125,98,324,223,991,93,583,347,143,93,315,195,873,71,621,387,133,101,181,102
95BB07S1,1658,66,1142,695,247,200,450,313,652,24,427,258,90,79,201,156,537,29,356,221,74,61,152,106,469,13,359,216,83,60,97,51
95BB07S2,1295,20,1013,658,169,186,262,199,585,11,450,289,70,91,124,104,481,4,378,258,64,56,99,70,229,5,185,111,35,39,39,25
95BB08S1,1331,69,948,605,194,149,314,209,507,37,327,222,71,34,143,107,416,23,295,189,53,53,98,65,408,9,326,194,70,62,73,37
95BB08S2,1294,53,983,636,191,156,258,198,639,32,490,341,88,61,117,96,446,19,330,204,57,69,97,68,209,2,163,91,46,26,44,34
95BB09S1,1325,44,978,602,207,169,303,229,577,19,417,242,106,69,141,114,493,19,364,238,66,60,110,82,255,6,197,122,35,40,52,33
95BB09S2,1618,63,1171,752,244,175,384,311,776,34,549,327,128,94,193,158,586,26,435,297,85,53,125,105,256,3,187,128,31,28,66,48
95BB10S1,1690,112,1114,533,382,199,464,330,688,67,421,214,124,83,200,147,589,34,374,187,127,60,181,126,413,11,319,132,131,56,83,57
95BB10S2,1637,80,1164,645,289,230,393,284,817,54,567,315,148,104,196,143,582,19,424,238,103,83,139,104,238,7,173,92,38,43,58,37
95BB11S1,1408,39,1064,571,342,151,305,216,532,17,391,219,124,48,124,99,504,15,366,191,113,62,123,82,372,7,307,161,105,41,58,35
95BB11S2,1547,59,1109,534,369,206,379,263,578,20,391,198,128,65,167,119,503,18,371,182,135,54,114,79,466,21,347,154,106,87,98,65
95BB12S1,1440,126,833,450,215,168,481,326,573,48,281,146,78,57,244,168,506,52,299,162,73,64,155,104,361,26,253,142,64,47,82,54
95BB12S2,1336,70,930,511,233,186,336,244,705,31,475,263,105,107,199,144,444,25,328,181,94,53,91,64,187,14,127,67,34,26,46,36
95BB13S1,1392,67,945,489,242,214,380,282,709,47,458,243,129,86,204,148,457,13,313,167,65,81,131,99,226,7,174,79,48,47,45,35
95BB13S2,1472,100,1012,615,216,181,360,224,576,47,388,237,82,69,141,86,527,33,358,216,77,65,136,85,369,20,266,162,57,47,83,53
95BB13S3,1580,89,1099,599,255,245,392,317,807,50,536,295,123,118,221,185,527,28,380,214,85,81,119,93,246,11,183,90,47,46,52,39
95BB14S1,1510,63,1115,722,271,122,332,261,765,34,541,349,132,60,190,156,520,23,403,263,99,41,94,69,225,6,171,110,40,21,48,36
95BB14S2,1606,99,1077,663,283,131,430,330,815,51,528,317,144,67,236,188,556,42,374,240,90,44,140,108,235,6,175,106,49,20,54,34
95BB15S1,2005,977,636,337,192,107,392,236,1034,550,265,145,65,55,219,129,590,271,202,102,71,29,117,78,381,156,169,90,56,23,56,29
95BB15S2,1484,890,363,183,99,81,231,145,660,381,157,71,45,41,122,75,517,316,129,75,33,21,72,47,307,193,77,37,21,19,37,23
95BB16S1,1533,48,1131,740,249,142,354,265,733,22,513,324,118,71,198,144,543,16,412,277,91,44,115,92,257,10,206,139,40,27,41,29
95BB16S2,1603,82,1147,712,284,151,374,291,845,50,622,383,151,88,173,143,518,25,353,207,108,38,140,103,240,7,172,122,25,25,61,45
95BB17S1,1793,108,1192,638,315,239,493,391,813,61,513,270,137,106,239,194,644,32,440,246,111,83,172,134,336,15,239,122,67,50,82,63
95BB17S2,1763,80,1142,633,240,269,541,396,786,43,484,258,92,134,259,188,619,24,418,255,87,76,177,133,358,13,240,120,61,59,105,75
95BB18S1,1688,27,1215,715,300,200,446,302,678,12,456,261,108,87,210,150,558,7,419,262,100,57,132,88,452,8,340,192,92,56,104,64
95BB18S2,2591,108,1817,980,398,439,666,527,1302,52,895,501,186,208,355,287,850,43,584,304,137,143,223,176,439,13,338,175,75,88,88,64
95BB19S1,1613,142,1119,627,264,228,352,240,672,56,464,261,103,100,152,112,594,60,396,229,93,74,138,94,347,26,259,137,68,54,62,34
95BB19S2,1784,113,1241,605,339,297,430,359,937,67,642,300,172,170,228,194,637,37,445,224,123,98,155,126,210,9,154,81,44,29,47,39
95BB19S3,1391,88,946,473,217,256,357,280,737,45,491,242,113,136,201,153,481,34,328,170,77,81,119,98,173,9,127,61,27,39,37,29
95BB20S1,1889,1348,302,148,95,59,239,138,929,703,113,52,44,17,113,65,542,368,106,53,30,23,68,48,418,277,83,43,21,19,58,25
95BB20S2,1524,1224,129,45,64,20,171,100,660,537,54,20,28,6,69,40,455,359,45,18,22,5,51,30,409,328,30,7,14,9,51,30
95BB21S1,2387,51,1823,857,367,599,513,324,1002,20,753,359,130,264,229,151,828,22,614,279,138,197,192,116,557,9,456,219,99,138,92,57
95BB21S2,2332,433,1320,687,278,355,579,434,1102,240,597,332,96,169,265,203,749,133,425,212,103,110,191,146,481,60,298,143,79,76,123,85
95BB22S1,1557,53,1092,630,255,207,412,319,721,24,482,276,101,105,215,168,527,15,370,226,81,63,142,113,309,14,240,128,73,39,55,38
95BB22S2,1483,44,1050,590,297,163,389,291,603,21,417,232,114,71,165,124,490,16,333,176,105,52,141,111,390,7,300,182,78,40,83,56
95BB23S1,1540,179,986,482,284,220,375,276,687,96,407,188,124,95,184,141,579,58,390,193,105,92,131,92,274,25,189,101,55,33,60,43
95BB23S2,1485,94,1056,557,221,278,335,227,728,44,510,262,111,137,174,121,507,36,368,205,71,92,103,79,250,14,178,90,39,49,58,27
95CC01W1,2558,2136,170,57,53,60,252,76,1166,1010,42,15,15,12,114,32,788,650,42,14,18,10,96,33,604,476,86,28,20,38,42,11
95CC02W1,2725,1789,711,200,338,173,225,103,1514,1067,336,97,135,104,111,63,769,476,226,67,119,40,67,23,442,246,149,36,84,29,47,17
95CC03W1,2817,2195,143,31,70,42,479,170,1256,1000,41,7,16,18,215,81,906,688,53,6,31,16,165,60,655,507,49,18,23,8,99,29
95CC04W1,2440,1625,560,364,126,70,255,46,1323,912,261,187,48,26,150,23,664,425,176,108,46,22,63,17,453,288,123,69,32,22,42,6
95CC05W1,2774,1701,767,205,380,182,306,109,1415,900,356,86,177,93,159,63,790,473,226,58,114,54,91,33,569,328,185,61,89,35,56,13
95CC06S1,1468,785,455,168,219,68,228,98,783,453,215,64,111,40,115,46,472,241,155,61,71,23,76,34,213,91,85,43,37,5,37,18
95CC06S2,1308,610,545,214,257,74,153,66,644,330,242,106,103,33,72,34,413,177,192,65,103,24,44,19,251,103,111,43,51,17,37,13
95CC07W1,3475,2597,457,256,100,101,421,68,1943,1496,242,124,47,71,205,26,1000,723,141,84,34,23,136,30,532,378,74,48,19,7,80,12
95CC08W1,2565,2184,71,25,22,24,310,55,1274,1095,31,16,7,8,148,29,727,599,22,3,6,13,106,19,564,490,18,6,9,3,56,7
95CC09S1,1496,170,1186,543,442,201,140,62,815,107,623,282,225,116,85,36,470,42,387,182,152,53,41,18,211,21,176,79,65,32,14,8
95CC09S2,1858,79,1498,597,575,326,281,146,900,26,725,295,249,181,149,84,707,40,567,218,241,108,100,49,251,13,206,84,85,37,32,13
95CC10W1,2577,455,1855,553,735,567,267,163,1308,275,899,285,321,293,134,86,785,119,586,166,251,169,80,49,484,61,370,102,163,105,53,28
95CC11W1,1795,1488,43,27,6,10,264,44,768,642,13,7,1,5,113,15,545,439,18,11,5,2,88,19,482,407,12,9,0,3,63,10
95CC12W1,2785,1222,1301,714,406,181,262,98,1484,726,634,342,193,99,124,53,822,325,424,240,137,47,73,27,479,171,243,132,76,35,65,18
95CC13W1,2474,1212,1042,480,407,155,220,87,1348,684,519,250,187,82,145,57,709,331,335,148,133,54,43,23,417,197,188,82,87,19,32,7
95CC14W1,3035,262,2341,690,1126,525,432,280,1506,139,1116,306,534,276,251,169,975,90,758,257,344,157,127,82,554,33,467,127,248,92,54,29
95CC15W1,2903,1067,1519,306,775,438,317,158,1501,561,771,152,370,249,169,87,859,303,463,108,223,132,93,56,543,203,285,46,182,57,55,15
95CC16W1,2820,374,2086,1094,653,339,360,200,1309,178,964,532,267,165,167,109,926,123,678,353,213,112,125,65,585,73,444,209,173,62,68,26
95CC17W1,2730,1771,710,327,261,122,249,80,1516,1026,354,160,117,77,136,47,784,495,220,110,75,35,69,23,430,250,136,57,69,10,44,10
95CC18W1,2342,1125,869,268,437,164,348,163,1115,566,380,124,186,70,169,73,771,354,294,94,145,55,123,59,456,205,195,50,106,39,56,31
95CC19W1,2720,877,1535,714,461,360,308,157,1422,526,750,334,225,191,146,73,817,224,486,229,146,111,107,56,481,127,299,151,90,58,55,28
95CC20S1,1308,57,1084,409,406,269,167,102,714,23,584,249,182,153,107,64,413,26,345,117,148,80,42,26,181,8,155,43,76,36,18,12
95CC20S2,1702,113,1340,454,603,283,249,160,814,44,654,233,281,140,116,74,585,50,440,146,207,87,95,62,303,19,246,75,115,56,38,24
95CC21W1,2925,333,2161,685,1022,454,431,276,1393,156,1012,335,462,215,225,138,931,101,693,203,339,151,137,98,601,76,456,147,221,88,69,40
95CC22W1,1740,336,1079,336,605,138,325,174,696,142,421,132,231,58,133,77,620,125,372,112,207,53,123,72,424,69,286,92,167,27,69,25
95DD01W1,2099,302,1480,972,267,241,317,188,972,138,681,456,116,109,153,94,722,107,509,336,91,82,106,64,405,57,290,180,60,50,58,30
95DD02S1,1453,36,1206,808,226,172,211,118,671,25,547,363,107,77,99,54,490,6,407,284,70,53,77,43,292,5,252,161,49,42,35,21
95DD02S2,2435,143,1957,1199,356,402,335,219,1324,76,1072,634,193,245,176,119,795,51,617,403,104,110,127,84,316,16,268,162,59,47,32,16
95DD03W1,3503,501,2270,1363,423,484,732,462,1737,300,1078,639,192,247,359,243,1288,159,835,514,160,161,294,175,478,42,357,210,71,76,79,44
95DD04W1,1926,95,1397,841,334,222,434,207,719,33,499,294,108,97,187,87,657,32,469,297,115,57,156,81,550,30,429,250,111,68,91,39
95DD05W1,1739,67,1244,704,371,169,428,221,682,36,439,249,140,50,207,101,645,15,480,276,127,77,150,86,412,16,325,179,104,42,71,34
95DD06W1,2588,476,1684,1044,298,342,428,262,1137,261,675,414,103,158,201,132,921,149,616,391,110,115,156,104,530,66,393,239,85,69,71,26
95DD07S1,1596,83,1240,791,273,176,273,183,689,48,512,304,116,92,129,96,540,16,434,288,93,53,90,57,367,19,294,199,64,31,54,30
95DD07S2,1767,70,1450,883,358,209,247,179,874,41,690,417,186,87,143,105,588,17,497,298,121,78,74,56,305,12,263,168,51,44,30,18
95DD08W1,2126,709,883,483,205,195,534,255,728,267,245,136,50,59,216,104,812,273,319,162,80,77,220,104,586,169,319,185,75,59,98,47
95DD09W1,2590,154,2100,1509,186,405,336,207,1379,81,1123,802,89,232,175,107,804,55,638,453,69,116,111,70,407,18,339,254,28,57,50,30
95DD10W1,2805,79,2297,1406,305,586,429,267,1272,35,1027,616,142,269,210,139,953,33,788,499,97,192,132,82,580,11,482,291,66,125,87,46
95DD11W1,2363,1225,609,330,164,115,529,237,1049,572,215,116,56,43,262,123,846,433,228,111,69,48,185,83,468,220,166,103,39,24,82,31
95DD12W1,2610,373,1904,1230,192,482,333,201,1289,234,908,560,87,261,147,82,864,86,644,440,58,146,134,91,457,53,352,230,47,75,52,28
95DD13W1,1784,878,481,283,89,109,425,183,739,397,146,80,21,45,196,85,648,303,199,120,37,42,146,73,397,178,136,83,31,22,83,25
95DD14S1,1603,43,1286,733,235,318,274,169,781,25,614,350,105,159,142,91,567,17,459,272,87,100,91,57,255,1,213,111,43,59,41,21
95DD14S2,1674,154,1278,786,198,294,242,167,932,91,701,416,106,179,140,103,556,51,428,278,67,83,77,50,186,12,149,92,25,32,25,14
95DD15W1,3451,1981,1127,795,138,194,343,149,1958,1179,592,404,69,119,187,75,1033,553,362,265,45,52,118,57,460,249,173,126,24,23,38,17
95DD16W1,2981,349,2207,1503,277,427,425,260,1517,160,1111,714,135,262,246,144,957,133,706,510,90,106,118,75,507,56,390,279,52,59,61,41
95DD17W1,3461,1318,1746,1174,209,363,397,226,1884,804,888,574,117,197,192,122,1076,354,581,409,61,111,141,79,501,160,277,191,31,55,64,25
95DD18W1,1885,112,1394,962,184,248,379,183,726,43,521,348,64,109,162,79,612,42,446,307,59,80,124,60,547,27,427,307,61,59,93,44
95DD19S1,1904,64,1565,975,404,186,275,195,865,31,712,433,174,105,122,97,633,26,512,323,135,54,95,69,406,7,341,219,95,27,58,29
95DD19S2,1460,83,1150,819,165,166,227,156,686,46,528,367,68,93,112,81,517,25,415,300,65,50,77,53,257,12,207,152,32,23,38,22
95DD20W1,1746,91,1283,790,289,204,372,196,640,34,452,277,102,73,154,86,606,34,444,281,98,65,128,65,500,23,387,232,89,66,90,45
95DD21W1,2139,663,1004,607,203,194,472,261,957,354,395,230,100,65,208,117,828,240,399,250,58,91,189,101,354,69,210,127,45,38,75,43
95DD22S1,1555,513,881,622,105,154,161,51,772,243,448,308,50,90,81,20,500,167,284,213,30,41,49,21,283,103,149,101,25,23,31,10
95DD22S2,1581,529,901,687,100,114,151,79,705,258,377,271,45,61,70,40,549,187,299,235,30,34,63,33,327,84,225,181,25,19,18,6
95DD23W1,2509,266,1873,1415,177,281,370,245,1266,104,951,699,93,159,211,145,838,103,622,491,52,79,113,69,405,59,300,225,32,43,46,31
95DD24W1,2711,1714,634,359,125,150,363,220,1337,935,240,138,50,52,162,94,915,507,258,147,51,60,150,96,459,272,136,74,24,38,51,30
95EE01W1,1895,1668,111,69,16,26,116,44,975,867,52,28,8,16,56,17,599,520,34,24,2,8,45,20,321,281,25,17,6,2,15,7
95EE02W1,2095,87,1695,933,540,222,313,193,961,46,764,444,222,98,151,99,728,27,586,324,176,86,115,67,406,14,345,165,142,38,47,27
95EE03W1,1999,292,1368,790,341,237,339,205,845,136,568,311,152,105,141,91,698,102,475,289,110,76,121,71,456,54,325,190,79,56,77,43
95EE04W1,1993,741,987,608,212,167,265,160,922,349,439,268,79,92,134,89,693,261,352,212,95,45,80,47,378,131,196,128,38,30,51,24
95EE05W1,1509,143,1147,753,251,143,219,133,672,72,513,320,120,73,87,55,514,54,383,248,91,44,77,47,323,17,251,185,40,26,55,31
95EE06W1,2278,1806,307,236,24,47,165,67,1222,1000,147,108,11,28,75,28,685,529,97,78,5,14,59,31,371,277,63,50,8,5,31,8
95EE07W1,1798,272,1255,771,271,213,271,173,776,131,518,317,105,96,127,84,617,83,436,266,100,70,98,68,405,58,301,188,66,47,46,21
95EE08W1,1719,245,1185,748,264,173,289,175,718,113,477,290,100,87,128,83,602,79,409,246,106,57,114,63,399,53,299,212,58,29,47,29
95EE09W1,1890,602,1029,697,146,186,259,145,923,278,526,345,60,121,119,56,627,214,320,218,52,50,93,60,340,110,183,134,34,15,47,29
95EE10W1,1797,1011,607,426,59,122,179,75,932,549,288,196,32,60,95,43,604,325,217,154,19,44,62,24,261,137,102,76,8,18,22,8
95EE11W1,1677,561,926,621,158,147,190,118,818,320,410,264,64,82,88,55,560,170,336,229,60,47,54,35,299,71,180,128,34,18,48,28
95EE12W1,2507,285,1802,997,539,266,420,261,1040,129,735,409,207,119,176,108,900,86,661,371,197,93,153,104,567,70,406,217,135,54,91,49
95EE13W1,1529,307,972,548,224,200,250,152,612,119,382,189,83,110,111,71,498,107,317,175,80,62,74,46,419,81,273,184,61,28,65,35
95EE14W1,2684,343,1888,1118,448,322,453,296,1302,180,883,497,211,175,239,164,883,112,627,407,135,85,144,89,499,51,378,214,102,62,70,43
95EE15W1,1728,337,1137,739,282,116,254,166,840,180,532,372,114,46,128,86,574,101,389,217,118,54,84,55,314,56,216,150,50,16,42,25
95EE16W1,2126,552,1301,843,199,259,273,156,1047,285,619,375,97,147,143,81,684,169,435,297,57,81,80,47,395,98,247,171,45,31,50,28
95FF01S1,2129,523,1268,620,434,214,338,237,1086,275,636,316,201,119,175,123,693,164,417,205,146,66,112,81,350,84,215,99,87,29,51,33
95FF01S2,2667,830,1403,654,497,252,434,297,1520,517,765,363,274,128,238,162,792,224,423,192,153,78,145,100,355,89,215,99,70,46,51,35
95FF02W1,2817,1519,1025,642,230,153,273,152,1571,888,529,321,120,88,154,93,802,399,320,217,62,41,83,46,444,232,176,104,48,24,36,13
95FF03W1,3006,1038,1439,636,558,245,529,356,1372,453,649,289,245,115,270,183,1073,383,509,224,208,77,181,133,561,202,281,123,105,53,78,40
95FF04W1,2629,926,1391,923,246,222,312,174,1428,567,706,463,126,117,155,89,749,220,431,302,65,64,98,57,452,139,254,158,55,41,59,28
95FF05W1,2563,419,1626,720,508,398,518,338,1169,192,722,331,194,197,255,177,865,137,546,225,200,121,182,113,529,90,358,164,114,80,81,48
95FF06S1,2036,260,1342,563,482,297,434,303,1017,137,649,265,218,166,231,172,650,82,425,181,161,83,143,98,369,41,268,117,103,48,60,33
95FF06S2,2080,240,1425,687,377,361,415,280,1167,134,770,367,198,205,263,176,670,79,478,235,131,112,113,79,243,27,177,85,48,44,39,25
95FF07W1,2769,1232,1061,428,477,156,476,274,1265,582,437,196,186,55,246,147,841,378,330,129,153,48,133,86,663,272,294,103,138,53,97,41
95FF08W1,2364,591,1450,697,496,257,323,203,1049,275,627,321,195,111,147,112,754,169,485,226,179,80,100,59,561,147,338,150,122,66,76,32
95FF09W1,2522,913,1224,408,583,233,385,212,1145,454,509,183,226,100,182,104,777,239,416,130,197,89,122,70,600,220,299,95,160,44,81,38
95FF10W1,3473,434,2438,1428,503,507,601,430,1845,266,1282,708,250,324,297,219,1079,110,754,462,165,127,215,148,549,58,402,258,88,56,89,63
95FF11W1,2582,725,1565,1109,204,252,292,187,1403,437,823,590,107,126,143,91,756,191,466,328,53,85,99,71,423,97,276,191,44,41,50,25
95FF12W1,2724,1373,981,393,361,227,370,203,1353,728,435,171,163,101,190,121,838,392,334,124,120,90,112,55,533,253,212,98,78,36,68,27
95FF13W1,2708,890,1473,772,436,265,345,192,1365,511,684,357,199,128,170,102,856,220,525,275,155,95,111,60,487,159,264,140,82,42,64,30
95FF14W1,2432,310,1764,856,497,411,358,221,1258,137,938,461,238,239,183,133,776,116,546,262,170,114,114,61,398,57,280,133,89,58,61,27
95FF15W1,2740,983,1414,999,227,188,343,175,1201,468,566,395,78,93,167,94,904,322,477,343,84,50,105,50,635,193,371,261,65,45,71,31
95FF16W1,2374,476,1548,712,608,228,350,239,1096,246,691,333,242,116,159,115,827,157,544,237,227,80,126,89,451,73,313,142,139,32,65,35
95FF17W1,1724,553,878,376,336,166,293,184,722,262,324,125,130,69,136,93,542,166,289,126,108,55,87,56,460,125,265,125,98,42,70,35
95GG01S1,1768,1567,19,4,9,6,182,48,682,595,6,2,2,2,81,31,521,466,7,2,4,1,48,11,565,506,6,0,3,3,53,6
95GG01S2,1523,1290,10,5,2,3,223,37,577,485,3,2,0,1,89,20,411,347,6,3,1,2,58,8,535,458,1,0,1,0,76,9
95GG01S3,1616,1387,12,5,3,4,217,78,712,613,4,4,0,0,95,36,445,379,5,1,1,3,61,24,459,395,3,0,2,1,61,18
95GG02S1,1745,1432,27,3,9,15,286,29,709,563,10,2,3,5,136,11,483,387,9,1,2,6,87,9,553,482,8,0,4,4,63,9
95GG02S2,2018,1610,40,7,18,15,368,57,821,652,20,3,8,9,149,29,568,438,10,1,6,3,120,16,629,520,10,3,4,3,99,12
95GG02S3,2224,1830,24,9,3,12,370,58,897,691,15,5,2,8,191,23,582,490,7,3,0,4,85,19,745,649,2,1,1,0,94,16
95GG03S1,2003,329,1071,457,310,304,603,449,1054,204,519,186,162,171,331,253,621,94,338,161,88,89,189,146,328,31,214,110,60,44,83,50
95GG03S2,1833,236,1014,412,305,297,583,455,912,132,495,184,143,168,285,231,620,76,340,153,104,83,204,159,301,28,179,75,58,46,94,65
95GG03S3,2103,190,1210,500,369,341,703,517,954,114,506,211,138,157,334,244,732,56,413,161,125,127,263,198,417,20,291,128,106,57,106,75
95GG04S1,1708,942,398,161,143,94,368,129,706,410,146,65,37,44,150,51,474,254,102,39,42,21,118,42,528,278,150,57,64,29,100,36
95GG04S2,1564,1119,245,119,61,65,200,65,670,504,78,37,19,22,88,26,447,317,68,34,11,23,62,22,447,298,99,48,31,20,50,17
95GG04S3,1636,93,993,394,390,209,550,273,577,48,288,129,98,61,241,123,500,33,283,114,108,61,184,105,559,12,422,151,184,87,125,45
95GG05S1,1813,987,258,91,98,69,568,390,917,565,86,23,30,33,266,177,578,290,76,32,30,14,212,159,318,132,96,36,38,22,90,54
95GG05S2,2009,898,364,157,117,90,747,505,1047,498,148,47,54,47,401,276,688,308,136,69,41,26,244,161,274,92,80,41,22,17,102,68
95GG05S3,2106,743,470,165,154,151,893,581,940,385,166,55,54,57,389,248,761,225,167,54,49,64,369,254,405,133,137,56,51,30,135,79
95GG06S1,1925,47,1448,571,548,329,430,228,728,15,525,186,201,138,188,90,652,18,484,208,172,104,150,78,545,14,439,177,175,87,92,60
95GG06S2,1779,92,1246,484,407,355,441,244,682,39,433,164,132,137,210,110,602,43,431,182,132,117,128,81,495,10,382,138,143,101,103,53
95GG06S3,1922,112,1353,592,423,338,457,276,865,58,603,260,197,146,204,125,651,42,440,181,147,112,169,101,406,12,310,151,79,80,84,50
95GG07S1,1862,1509,65,18,22,25,288,81,824,655,45,13,13,19,124,44,528,429,12,1,8,3,87,18,510,425,8,4,1,3,77,19
95GG07S2,1922,1560,49,6,23,20,313,90,809,640,27,4,11,12,142,44,578,465,14,1,9,4,99,24,535,455,8,1,3,4,72,22
95GG07S3,1701,1469,21,7,7,7,211,44,724,638,5,4,1,0,81,19,501,417,11,3,2,6,73,15,476,414,5,0,4,1,57,10
95GG08S1,1394,987,151,64,49,38,256,133,686,501,58,22,23,13,127,74,416,285,63,28,17,18,68,40,292,201,30,14,9,7,61,19
