GeographyCode,LC3603NI0001,LC3603NI0002,LC3603NI0003,LC3603NI0004,LC3603NI0005,LC3603NI0006,LC3603NI0007,LC3603NI0008,LC3603NI0009,LC3603NI0010,LC3603NI0011,LC3603NI0012,LC3603NI0013,LC3603NI0014,LC3603NI0015,LC3603NI0016,LC3603NI0017,LC3603NI0018,LC3603NI0019,LC3603NI0020,LC3603NI0021,LC3603NI0022,LC3603NI0023,LC3603NI0024,LC3603NI0025,LC3603NI0026,LC3603NI0027,LC3603NI0028,LC3603NI0029,LC3603NI0030,LC3603NI0031,LC3603NI0032
95AA09W1,1595,568,599,428,915,398,383,134,296,123,120,53,619,275,263,81,680,170,216,294,251,38,96,117,126,6,6,114,303,126,114,63
95AA10W1,1461,498,583,380,807,357,357,93,250,113,101,36,557,244,256,57,654,141,226,287,260,50,88,122,127,5,17,105,267,86,121,60
95AA11S1,1995,879,743,373,1405,726,554,125,333,168,126,39,1072,558,428,86,590,153,189,248,254,37,99,118,102,3,12,87,234,113,78,43
95AA11S2,1839,903,693,243,1395,774,523,98,330,181,129,20,1065,593,394,78,444,129,170,145,162,24,73,65,84,4,25,55,198,101,72,25
95AA12W1,2037,1029,738,270,1459,804,555,100,402,218,150,34,1057,586,405,66,578,225,183,170,252,59,99,94,56,2,4,50,270,164,80,26
95AA13S1,1230,541,465,224,823,418,327,78,187,89,75,23,636,329,252,55,407,123,138,146,151,25,66,60,75,7,7,61,181,91,65,25
95AA13S2,1109,509,393,207,750,401,285,64,197,107,68,22,553,294,217,42,359,108,108,143,140,24,52,64,65,0,6,59,154,84,50,20
95AA14W1,1678,771,607,300,1151,588,444,119,321,154,135,32,830,434,309,87,527,183,163,181,215,62,74,79,85,7,13,65,227,114,76,37
95AA15S1,1930,885,721,324,1428,730,578,120,349,164,138,47,1079,566,440,73,502,155,143,204,154,31,42,81,100,3,11,86,248,121,90,37
95AA15S2,1098,435,419,244,687,321,302,64,194,96,83,15,493,225,219,49,411,114,117,180,92,20,24,48,120,6,21,93,199,88,72,39
95AA16W1,1351,466,523,362,828,353,374,101,225,85,107,33,603,268,267,68,523,113,149,261,197,33,53,111,114,2,8,104,212,78,88,46
95AA17W1,1614,663,582,369,1009,497,397,115,289,133,119,37,720,364,278,78,605,166,185,254,214,32,65,117,112,7,11,94,279,127,109,43
95AA18W1,1821,877,670,274,1123,630,419,74,292,164,106,22,831,466,313,52,698,247,251,200,402,110,169,123,71,3,19,49,225,134,63,28
95AA19W1,1888,917,621,350,1186,685,399,102,303,159,111,33,883,526,288,69,702,232,222,248,164,28,57,79,152,9,37,106,386,195,128,63
95BB01S1,1143,548,433,162,823,426,339,58,236,121,98,17,587,305,241,41,320,122,94,104,140,42,45,53,35,2,2,31,145,78,47,20
95BB01S2,1507,631,622,254,1055,488,478,89,294,112,148,34,761,376,330,55,452,143,144,165,185,30,72,83,60,2,7,51,207,111,65,31
95BB02W1,1711,567,654,490,929,400,412,117,284,118,118,48,645,282,294,69,782,167,242,373,305,52,95,158,160,7,16,137,317,108,131,78
95BB03S1,1460,486,576,398,799,355,346,98,215,92,88,35,584,263,258,63,661,131,230,300,295,37,105,153,115,4,14,97,251,90,111,50
95BB03S2,1620,583,636,401,911,419,381,111,245,100,101,44,666,319,280,67,709,164,255,290,347,63,141,143,104,2,13,89,258,99,101,58
95BB04S1,1110,390,467,253,610,265,289,56,193,81,86,26,417,184,203,30,500,125,178,197,239,40,91,108,71,0,8,63,190,85,79,26
95BB04S2,1177,554,438,185,716,397,256,63,222,120,77,25,494,277,179,38,461,157,182,122,297,69,134,94,32,6,5,21,132,82,43,7
95BB05S1,1121,487,421,213,756,368,316,72,233,108,94,31,523,260,222,41,365,119,105,141,185,45,64,76,42,1,3,38,138,73,38,27
95BB05S2,1438,590,527,321,940,463,371,106,267,115,110,42,673,348,261,64,498,127,156,215,227,42,87,98,88,1,9,78,183,84,60,39
95BB06W1,2163,705,832,626,1194,530,518,146,337,148,148,41,857,382,370,105,969,175,314,480,358,29,129,200,209,7,28,174,402,139,157,106
95BB07S1,1150,432,416,302,689,328,281,80,181,81,73,27,508,247,208,53,461,104,135,222,201,29,62,110,82,6,10,66,178,69,63,46
95BB07S2,986,393,405,188,613,283,266,64,196,79,92,25,417,204,174,39,373,110,139,124,192,32,84,76,36,1,6,29,145,77,49,19
95BB08S1,952,311,339,302,541,246,222,73,168,79,60,29,373,167,162,44,411,65,117,229,174,11,52,111,91,3,11,77,146,51,54,41
95BB08S2,986,419,383,184,691,335,282,74,190,92,75,23,501,243,207,51,295,84,101,110,141,22,61,58,40,2,7,31,114,60,33,21
95BB09S1,1001,404,416,181,641,314,268,59,190,88,86,16,451,226,182,43,360,90,148,122,233,49,103,81,28,1,4,23,99,40,41,18
95BB09S2,1292,577,503,212,893,460,352,81,248,133,92,23,645,327,260,58,399,117,151,131,220,37,106,77,33,0,3,30,146,80,42,24
95BB10S1,1247,496,473,278,741,355,297,89,209,94,83,32,532,261,214,57,506,141,176,189,280,70,104,106,74,2,11,61,152,69,61,22
95BB10S2,1218,583,476,159,752,401,301,50,215,104,93,18,537,297,208,32,466,182,175,109,269,87,117,65,33,3,3,27,164,92,55,17
95BB11S1,1023,326,404,293,573,231,262,80,187,65,89,33,386,166,173,47,450,95,142,213,176,19,56,101,86,5,8,73,188,71,78,39
95BB11S2,1129,407,417,305,645,299,263,83,209,89,80,40,436,210,183,43,484,108,154,222,286,39,92,155,60,3,10,47,138,66,52,20
95BB12S1,1043,329,408,306,542,226,240,76,195,82,82,31,347,144,158,45,501,103,168,230,180,23,57,100,98,1,15,82,223,79,96,48
95BB12S2,982,475,363,144,596,325,219,52,204,114,72,18,392,211,147,34,386,150,144,92,208,65,94,49,30,2,5,23,148,83,45,20
95BB13S1,1015,444,374,197,649,337,240,72,229,121,83,25,420,216,157,47,366,107,134,125,123,21,46,56,61,0,10,51,182,86,78,18
95BB13S2,1107,372,438,297,610,265,266,79,198,86,80,32,412,179,186,47,497,107,172,218,250,35,104,111,88,4,10,74,159,68,58,33
95BB13S3,1155,510,439,206,844,406,336,102,241,114,96,31,603,292,240,71,311,104,103,104,128,18,52,58,33,0,6,27,150,86,45,19
95BB14S1,1127,518,448,161,763,392,302,69,213,112,78,23,550,280,224,46,364,126,146,92,194,47,89,58,22,1,3,18,148,78,54,16
95BB14S2,1156,549,451,156,783,407,315,61,224,114,93,17,559,293,222,44,373,142,136,95,185,61,77,47,34,1,3,30,154,80,56,18
95BB15S1,1430,647,480,303,898,474,325,99,235,114,91,30,663,360,234,69,532,173,155,204,222,44,70,108,83,8,12,63,227,121,73,33
95BB15S2,1097,425,421,251,648,301,277,70,176,79,74,23,472,222,203,47,449,124,144,181,149,26,58,65,79,0,12,67,221,98,74,49
95BB16S1,1171,518,468,185,778,378,329,71,221,98,99,24,557,280,230,47,393,140,139,114,213,47,93,73,29,5,6,18,151,88,40,23
95BB16S2,1157,566,424,167,780,415,296,69,207,107,78,22,573,308,218,47,377,151,128,98,200,61,87,52,32,1,8,23,145,89,33,23
95BB17S1,1286,478,528,280,916,385,406,125,263,107,113,43,653,278,293,82,370,93,122,155,131,18,35,78,59,1,9,49,180,74,78,28
95BB17S2,1246,490,492,264,787,371,343,73,245,107,109,29,542,264,234,44,459,119,149,191,193,31,72,90,72,4,6,62,194,84,71,39
95BB18S1,1223,415,448,360,695,319,294,82,184,74,76,34,511,245,218,48,528,96,154,278,229,24,60,145,109,4,5,100,190,68,89,33
95BB18S2,1792,802,680,310,1243,641,482,120,328,167,123,38,915,474,359,82,549,161,198,190,254,47,111,96,81,3,15,63,214,111,72,31
95BB19S1,1174,430,503,241,777,319,357,101,230,88,115,27,547,231,242,74,397,111,146,140,177,44,61,72,59,2,11,46,161,65,74,22
95BB19S2,1289,581,539,169,961,479,411,71,297,154,117,26,664,325,294,45,328,102,128,98,137,24,59,54,29,0,4,25,162,78,65,19
95BB19S3,1028,475,406,147,759,395,316,48,236,129,91,16,523,266,225,32,269,80,90,99,104,20,34,50,29,3,2,24,136,57,54,25
95BB20S1,1363,594,445,324,819,427,297,95,222,109,82,31,597,318,215,64,544,167,148,229,200,37,69,94,103,2,13,88,241,128,66,47
95BB20S2,1132,425,378,329,536,274,193,69,153,69,62,22,383,205,131,47,596,151,185,260,193,30,55,108,132,3,15,114,271,118,115,38
95BB21S1,1728,584,689,455,991,443,440,108,301,134,128,39,690,309,312,69,737,141,249,347,307,26,104,177,143,5,22,116,287,110,123,54
95BB21S2,1692,700,601,391,1066,525,418,123,300,145,112,43,766,380,306,80,626,175,183,268,273,38,91,144,96,2,12,82,257,135,80,42
95BB22S1,1115,410,432,273,689,303,308,78,200,89,87,24,489,214,221,54,426,107,124,195,109,15,34,60,93,6,9,78,224,86,81,57
95BB22S2,1031,333,381,317,569,238,240,91,191,74,75,42,378,164,165,49,462,95,141,226,114,10,35,69,97,4,6,87,251,81,100,70
95BB23S1,1181,483,487,211,743,367,304,72,227,112,89,26,516,255,215,46,438,116,183,139,288,54,133,101,22,1,2,19,128,61,48,19
95BB23S2,1136,521,437,178,789,400,310,79,257,115,108,34,532,285,202,45,347,121,127,99,170,35,72,63,27,3,4,20,150,83,51,16
95CC01W1,1864,765,647,452,994,514,385,95,295,162,101,32,699,352,284,63,870,251,262,357,222,29,61,132,213,15,47,151,435,207,154,74
95CC02W1,1971,1000,633,338,1287,743,439,105,362,199,129,34,925,544,310,71,684,257,194,233,216,45,76,95,110,2,11,97,358,210,107,41
95CC03W1,1989,750,703,536,995,480,413,102,331,143,147,41,664,337,266,61,994,270,290,434,201,33,54,114,227,5,26,196,566,232,210,124
95CC04W1,1699,845,545,309,1074,626,361,87,324,184,108,32,750,442,253,55,625,219,184,222,177,26,46,105,84,1,18,65,364,192,120,52
95CC05W1,1935,856,651,428,1212,635,452,125,328,169,121,38,884,466,331,87,723,221,199,303,238,20,67,151,111,4,12,95,374,197,120,57
95CC06S1,1081,536,384,161,701,390,259,52,173,88,72,13,528,302,187,39,380,146,125,109,160,30,63,67,34,1,4,29,186,115,58,13
95CC06S2,922,404,324,194,563,297,208,58,154,79,55,20,409,218,153,38,359,107,116,136,139,23,53,63,71,4,8,59,149,80,55,14
95CC07W1,2417,1199,805,413,1474,862,493,119,420,244,137,39,1054,618,356,80,943,337,312,294,211,38,75,98,147,9,15,123,585,290,222,73
95CC08W1,1783,769,605,409,944,501,346,97,275,147,100,28,669,354,246,69,839,268,259,312,222,22,77,123,134,4,15,115,483,242,167,74
95CC09S1,1091,551,381,159,735,422,261,52,186,99,70,17,549,323,191,35,356,129,120,107,150,26,61,63,26,2,5,19,180,101,54,25
95CC09S2,1399,600,595,204,987,489,420,78,248,112,114,22,739,377,306,56,412,111,175,126,162,26,78,58,65,4,16,45,185,81,81,23
95CC10W1,1889,915,642,332,1243,695,427,121,322,178,113,31,921,517,314,90,646,220,215,211,299,53,124,122,68,6,12,50,279,161,79,39
95CC11W1,1334,524,427,383,670,349,250,71,184,86,70,28,486,263,180,43,664,175,177,312,194,29,49,116,125,6,13,106,345,140,115,90
95CC12W1,1965,929,672,364,1282,681,479,122,346,168,133,45,936,513,346,77,683,248,193,242,236,30,89,117,100,5,13,82,347,213,91,43
95CC13W1,1784,879,574,331,1186,673,397,116,339,180,115,44,847,493,282,72,598,206,177,215,161,34,49,78,109,4,16,89,328,168,112,48
95CC14W1,2160,935,796,429,1449,731,573,145,420,200,172,48,1029,531,401,97,711,204,223,284,294,57,104,133,133,4,18,111,284,143,101,40
95CC15W1,2065,954,694,417,1318,700,496,122,352,186,121,45,966,514,375,77,747,254,198,295,249,46,73,130,128,6,17,105,370,202,108,60
95CC16W1,1964,793,724,447,1217,601,477,139,360,170,146,44,857,431,331,95,747,192,247,308,262,36,101,125,165,7,28,130,320,149,118,53
95CC17W1,2001,1009,646,346,1337,761,453,123,368,193,136,39,969,568,317,84,664,248,193,223,214,32,79,103,90,4,10,76,360,212,104,44
95CC18W1,1712,752,619,341,1049,549,399,101,295,150,113,32,754,399,286,69,663,203,220,240,273,56,94,123,100,4,19,77,290,143,107,40
95CC19W1,1910,887,654,369,1283,691,458,134,357,188,117,52,926,503,341,82,627,196,196,235,218,36,75,107,115,10,16,89,294,150,105,39
95CC20S1,934,450,341,143,640,345,239,56,177,95,63,19,463,250,176,37,294,105,102,87,118,27,52,39,33,2,3,28,143,76,47,20
95CC20S2,1264,535,476,253,815,402,313,100,210,96,86,28,605,306,227,72,449,133,163,153,148,17,66,65,99,16,26,57,202,100,71,31
95CC21W1,2120,896,755,469,1384,704,528,152,370,188,134,48,1014,516,394,104,736,192,227,317,297,49,110,138,130,4,12,114,309,139,105,65
95CC22W1,1291,467,504,320,747,345,317,85,213,101,87,25,534,244,230,60,544,122,187,235,206,23,76,107,99,2,17,80,239,97,94,48
95DD01W1,1527,674,575,278,897,470,356,71,247,139,90,18,650,331,266,53,630,204,219,207,363,101,145,117,69,5,8,56,198,98,66,34
95DD02S1,1086,450,417,219,690,338,279,73,192,89,78,25,498,249,201,48,396,112,138,146,178,34,71,73,61,5,6,50,157,73,61,23
95DD02S2,1745,850,642,253,1270,701,477,92,309,160,118,31,961,541,359,61,475,149,165,161,175,28,65,82,64,3,10,51,236,118,90,28
95DD03W1,2537,1139,1053,345,1747,891,727,129,414,195,185,34,1333,696,542,95,790,248,326,216,410,94,182,134,71,2,16,53,309,152,128,29
95DD04W1,1377,459,487,431,704,297,296,111,246,93,118,35,458,204,178,76,673,162,191,320,204,27,54,123,143,8,10,125,326,127,127,72
95DD05W1,1286,415,508,363,674,278,307,89,242,99,106,37,432,179,201,52,612,137,201,274,163,19,54,90,127,5,13,109,322,113,134,75
95DD06W1,1870,821,758,291,1167,600,489,78,309,148,138,23,858,452,351,55,703,221,269,213,395,82,176,137,60,0,11,49,248,139,82,27
95DD07S1,1141,445,433,263,692,334,280,78,191,87,83,21,501,247,197,57,449,111,153,185,238,39,94,105,54,0,7,47,157,72,52,33
95DD07S2,1238,569,451,218,813,445,300,68,227,114,88,25,586,331,212,43,425,124,151,150,198,37,86,75,49,3,2,44,178,84,63,31
95DD08W1,1596,539,637,420,943,398,430,115,240,108,93,39,703,290,337,76,653,141,207,305,194,25,59,110,179,9,38,132,280,107,110,63
95DD09W1,1863,912,655,296,1276,689,466,121,348,182,131,35,928,507,335,86,587,223,189,175,270,72,104,94,67,3,9,55,250,148,76,26
95DD10W1,2073,877,767,429,1277,658,492,127,359,190,137,32,918,468,355,95,796,219,275,302,327,66,130,131,124,4,24,96,345,149,121,75
95DD11W1,1628,587,653,388,918,395,413,110,255,102,113,40,663,293,300,70,710,192,240,278,157,28,40,89,144,8,31,105,409,156,169,84
95DD12W1,1857,857,680,320,1268,648,497,123,332,152,137,43,936,496,360,80,589,209,183,197,233,46,93,94,74,2,5,67,282,161,85,36
95DD13W1,1262,479,512,271,727,331,326,70,198,85,90,23,529,246,236,47,535,148,186,201,195,28,85,82,95,12,14,69,245,108,87,50
95DD14S1,1134,500,449,185,762,387,314,61,211,99,97,15,551,288,217,46,372,113,135,124,172,41,67,64,48,2,7,39,152,70,61,21
95DD14S2,1235,638,460,137,887,512,318,57,244,140,88,16,643,372,230,41,348,126,142,80,177,42,84,51,27,3,8,16,144,81,50,13
95DD15W1,2459,1215,879,365,1694,952,605,137,422,216,164,42,1272,736,441,95,765,263,274,228,263,43,118,102,102,7,19,76,400,213,137,50
95DD16W1,2166,1003,787,376,1548,810,585,153,418,227,137,54,1130,583,448,99,618,193,202,223,272,51,92,129,81,3,14,64,265,139,96,30
95DD17W1,2469,1215,895,359,1720,931,647,142,458,251,159,48,1262,680,488,94,749,284,248,217,277,64,108,105,87,2,11,74,385,218,129,38
95DD18W1,1403,519,500,384,820,400,311,109,240,118,94,28,580,282,217,81,583,119,189,275,256,38,102,116,116,4,7,105,211,77,80,54
95DD19S1,1344,545,501,298,887,436,362,89,243,117,100,26,644,319,262,63,457,109,139,209,155,17,48,90,90,2,11,77,212,90,80,42
95DD19S2,1085,466,434,185,732,357,309,66,203,97,84,22,529,260,225,44,353,109,125,119,174,44,59,71,42,0,7,35,137,65,59,13
95DD20W1,1296,409,492,395,666,265,310,91,229,90,105,34,437,175,205,57,630,144,182,304,208,26,64,118,151,8,19,124,271,110,99,62
95DD21W1,1579,665,669,245,1050,502,457,91,291,141,118,32,759,361,339,59,529,163,212,154,230,51,98,81,46,5,9,32,253,107,105,41
95DD22S1,1144,534,396,214,763,402,285,76,228,117,82,29,535,285,203,47,381,132,111,138,135,35,46,54,66,1,8,57,180,96,57,27
95DD22S2,1130,442,432,256,703,336,295,72,154,61,77,16,549,275,218,56,427,106,137,184,140,20,50,70,91,1,12,78,196,85,75,36
95DD23W1,1810,884,652,274,1311,703,499,109,356,177,147,32,955,526,352,77,499,181,153,165,211,46,79,86,59,4,6,49,229,131,68,30
95DD24W1,1997,908,747,342,1314,693,503,118,359,175,145,39,955,518,358,79,683,215,244,224,271,53,115,103,95,8,15,72,317,154,114,49
95EE01W1,1339,596,484,259,785,417,301,67,185,90,71,24,600,327,230,43,554,179,183,192,151,18,51,82,81,8,7,66,322,153,125,44
95EE02W1,1539,615,590,334,936,455,389,92,258,123,105,30,678,332,284,62,603,160,201,242,172,23,66,83,118,5,15,98,313,132,120,61
95EE03W1,1488,561,563,364,815,408,324,83,227,101,94,32,588,307,230,51,673,153,239,281,190,25,87,78,163,5,26,132,320,123,126,71
95EE04W1,1463,611,564,288,904,448,366,90,215,108,80,27,689,340,286,63,559,163,198,198,185,20,71,94,71,3,16,52,303,140,111,52
95EE05W1,1136,467,420,249,699,336,283,80,202,94,84,24,497,242,199,56,437,131,137,169,172,20,69,83,64,2,7,55,201,109,61,31
95EE06W1,1587,760,538,289,974,533,357,84,239,114,100,25,735,419,257,59,613,227,181,205,150,13,45,92,78,0,11,67,385,214,125,46
95EE07W1,1258,481,477,300,702,351,291,60,219,109,88,22,483,242,203,38,556,130,186,240,221,29,70,122,85,2,16,67,250,99,100,51
95EE08W1,1242,517,460,265,720,349,304,67,178,78,82,18,542,271,222,49,522,168,156,198,220,54,74,92,79,4,6,69,223,110,76,37
95EE09W1,1358,602,511,245,855,425,356,74,241,108,108,25,614,317,248,49,503,177,155,171,133,25,44,64,88,1,10,77,282,151,101,30
95EE10W1,1292,624,472,196,803,443,301,59,183,97,69,17,620,346,232,42,489,181,171,137,145,35,60,50,82,11,17,54,262,135,94,33
95EE11W1,1232,556,448,228,776,404,308,64,177,91,71,15,599,313,237,49,456,152,140,164,156,25,59,72,64,4,8,52,236,123,73,40
95EE12W1,1862,687,709,466,1024,497,431,96,303,131,139,33,721,366,292,63,838,190,278,370,203,18,66,119,183,9,24,150,452,163,188,101
95EE13W1,1102,410,383,309,539,277,207,55,160,80,61,19,379,197,146,36,563,133,176,254,221,41,78,102,118,4,13,101,224,88,85,51
95EE14W1,1922,811,715,396,1167,590,471,106,337,160,137,40,830,430,334,66,755,221,244,290,244,35,87,122,136,4,11,121,375,182,146,47
95EE15W1,1256,553,465,238,782,406,308,68,210,96,94,20,572,310,214,48,474,147,157,170,165,27,61,77,65,7,8,50,244,113,88,43
95EE16W1,1482,636,548,298,945,479,370,96,270,134,105,31,675,345,265,65,537,157,178,202,173,28,60,85,97,10,12,75,267,119,106,42
95FF01S1,1551,710,571,270,1084,568,407,109,295,139,114,42,789,429,293,67,467,142,164,161,213,36,85,92,46,3,5,38,208,103,74,31
95FF01S2,1881,965,645,271,1346,765,483,98,334,194,112,28,1012,571,371,70,535,200,162,173,183,45,71,67,71,2,2,67,281,153,89,39
95FF02W1,1957,974,637,346,1309,755,437,117,347,204,99,44,962,551,338,73,648,219,200,229,196,32,76,88,101,7,13,81,351,180,111,60
95FF03W1,2182,861,870,451,1458,674,640,144,425,178,189,58,1033,496,451,86,724,187,230,307,213,22,75,116,155,5,26,124,356,160,129,67
95FF04W1,1866,941,593,332,1290,741,420,129,359,199,123,37,931,542,297,92,576,200,173,203,179,41,56,82,94,4,7,83,303,155,110,38
95FF05W1,1835,770,691,374,1139,577,455,107,281,125,119,37,858,452,336,70,696,193,236,267,290,60,113,117,123,4,15,104,283,129,108,46
95FF06S1,1416,639,536,241,1004,516,407,81,250,118,105,27,754,398,302,54,412,123,129,160,168,26,65,77,66,5,8,53,178,92,56,30
95FF06S2,1439,699,550,190,1054,560,423,71,283,138,118,27,771,422,305,44,385,139,127,119,129,22,55,52,49,3,4,42,207,114,68,25
95FF07W1,1953,725,682,546,1086,510,434,142,353,154,147,52,733,356,287,90,867,215,248,404,220,21,65,134,215,14,23,178,432,180,160,92
95FF08W1,1697,702,601,394,978,504,363,111,289,145,97,47,689,359,266,64,719,198,238,283,281,46,111,124,134,2,15,117,304,150,112,42
95FF09W1,1795,698,617,480,1049,504,408,137,258,112,102,44,791,392,306,93,746,194,209,343,233,31,76,126,179,6,23,150,334,157,110,67
95FF10W1,2491,1166,878,447,1744,932,641,171,427,219,154,54,1317,713,487,117,747,234,237,276,236,47,83,106,120,6,17,97,391,181,137,73
95FF11W1,1852,925,624,303,1292,727,460,105,327,188,102,37,965,539,358,68,560,198,164,198,178,40,55,83,88,2,8,78,294,156,101,37
95FF12W1,2046,910,696,440,1345,711,500,134,345,177,122,46,1000,534,378,88,701,199,196,306,265,49,82,134,143,5,11,127,293,145,103,45
95FF13W1,1935,865,696,374,1288,687,492,109,339,179,126,34,949,508,366,75,647,178,204,265,250,40,89,121,107,3,8,96,290,135,107,48
95FF14W1,1754,819,647,288,1194,634,460,100,291,156,112,23,903,478,348,77,560,185,187,188,282,68,106,108,63,1,7,55,215,116,74,25
95FF15W1,1896,744,712,440,1145,553,487,105,316,139,148,29,829,414,339,76,751,191,225,335,272,36,83,153,131,5,16,110,348,150,126,72
95FF16W1,1711,713,665,333,1089,541,439,109,286,131,116,39,803,410,323,70,622,172,226,224,274,53,120,101,113,4,17,92,235,115,89,31
95FF17W1,1298,488,444,366,727,370,281,76,186,92,76,18,541,278,205,58,571,118,163,290,214,31,63,120,146,7,20,119,211,80,80,51
95GG01S1,1305,451,431,423,641,325,240,76,209,108,77,24,432,217,163,52,664,126,191,347,270,37,74,159,155,1,19,135,239,88,98,53
95GG01S2,1087,398,314,375,548,283,185,80,190,95,60,35,358,188,125,45,539,115,129,295,172,8,38,126,147,5,25,117,220,102,66,52
95GG01S3,1174,495,348,331,616,338,221,57,214,107,84,23,402,231,137,34,558,157,127,274,151,21,31,99,144,4,15,125,263,132,81,50
95GG02S1,1248,414,363,471,493,250,180,63,209,99,80,30,284,151,100,33,755,164,183,408,163,9,25,129,211,13,20,178,381,142,138,101
95GG02S2,1376,420,430,526,536,246,198,92,266,126,98,42,270,120,100,50,840,174,232,434,176,11,33,132,217,7,24,186,447,156,175,116
95GG02S3,1553,500,429,624,546,278,191,77,263,121,105,37,283,157,86,40,1007,222,238,547,162,9,18,135,321,12,21,288,524,201,199,124
95GG03S1,1431,710,503,218,1011,560,362,89,218,101,91,26,793,459,271,63,420,150,141,129,205,55,86,64,49,2,9,38,166,93,46,27
95GG03S2,1364,655,490,219,950,526,351,73,285,145,114,26,665,381,237,47,414,129,139,146,207,36,86,85,39,0,5,34,168,93,48,27
95GG03S3,1614,686,605,323,1116,579,427,110,276,136,111,29,840,443,316,81,498,107,178,213,192,26,70,96,109,5,23,81,197,76,85,36
95GG04S1,1246,437,382,427,568,281,212,75,208,93,84,31,360,188,128,44,678,156,170,352,130,13,30,87,194,10,15,169,354,133,125,96
95GG04S2,1089,380,338,371,454,228,180,46,192,88,82,22,262,140,98,24,635,152,158,325,132,5,25,102,174,9,13,152,329,138,120,71
95GG04S3,1249,366,414,469,607,258,257,92,168,70,71,27,439,188,186,65,642,108,157,377,153,8,34,111,208,10,19,179,281,90,104,87
95GG05S1,1414,674,498,242,1055,572,400,83,229,104,98,27,826,468,302,56,359,102,98,159,104,16,28,60,71,4,7,60,184,82,63,39
95GG05S2,1651,838,595,218,1269,720,449,100,269,143,101,25,1000,577,348,75,382,118,146,118,90,14,31,45,50,4,7,39,242,100,108,34
95GG05S3,1728,741,654,333,1157,596,458,103,301,144,119,38,856,452,339,65,571,145,196,230,99,5,35,59,118,2,13,103,354,138,148,68
95GG06S1,1382,456,509,417,731,317,314,100,259,113,111,35,472,204,203,65,651,139,195,317,173,11,51,111,169,13,27,129,309,115,117,77
95GG06S2,1328,467,498,363,802,339,351,112,239,117,88,34,563,222,263,78,526,128,147,251,159,11,49,99,117,4,11,102,250,113,87,50
95GG06S3,1371,528,526,317,904,406,391,107,271,125,108,38,633,281,283,69,467,122,135,210,127,10,37,80,103,2,11,90,237,110,87,40
95GG07S1,1374,545,419,410,748,388,273,87,240,120,91,29,508,268,182,58,626,157,146,323,156,11,33,112,166,11,12,143,304,135,101,68
95GG07S2,1305,442,433,430,578,264,234,80,227,94,93,40,351,170,141,40,727,178,199,350,129,13,25,91,195,13,19,163,403,152,155,96
95GG07S3,1289,478,407,404,648,323,243,82,287,146,105,36,361,177,138,46,641,155,164,322,137,8,31,98,190,5,23,162,314,142,110,62
95GG08S1,996,441,336,219,600,311,209,80,186,94,69,23,414,217,140,57,396,130,127,139,179,39,70,70,49,4,3,42,168,87,54,27
95GG08S2,1254,467,417,370,668,311,254,103,236,101,91,44,432,210,163,59,586,156,163,267,147,15,46,86,128,4,17,107,311,137,100,74
95GG08S3,1298,520,468,310,817,400,320,97,249,115,97,37,568,285,223,60,481,120,148,213,131,21,41,69,95,2,5,88,255,97,102,56
95GG09S1,1463,779,502,182,973,584,321,68,266,153,92,21,707,431,229,47,490,195,181,114,262,72,123,67,29,1,4,24,199,122,54,23
