GeographyCode,QS211NI0001,QS211NI0002,QS211NI0003,QS211NI0004,QS211NI0005,QS211NI0006
N00000350,547,532,13,1,0,1
N00000351,398,393,5,0,0,0
N00000352,451,443,8,0,0,0
N00000353,402,401,0,0,1,0
N00000354,392,378,8,4,2,0
N00000355,423,417,3,3,0,0
N00000356,392,357,11,14,7,3
N00000357,1128,965,38,64,53,8
N00000358,349,318,11,13,6,1
N00000359,780,638,37,55,44,6
N00000360,405,395,5,3,2,0
N00000361,390,370,5,8,7,0
N00000362,375,366,7,1,0,1
N00000363,473,471,2,0,0,0
N00000364,463,463,0,0,0,0
N00000365,242,241,0,0,0,1
N00000366,504,454,12,23,15,0
N00000367,332,297,7,13,14,1
N00000368,528,524,1,2,1,0
N00000369,396,389,2,3,2,0
N00000370,461,455,2,1,3,0
N00000371,434,429,4,0,0,1
N00000372,354,336,3,10,5,0
N00000373,411,405,2,2,2,0
N00000374,334,315,11,4,4,0
N00000375,298,288,3,4,3,0
N00000376,251,235,4,3,8,1
N00000377,257,243,2,6,5,1
N00000378,276,267,4,3,2,0
N00000379,467,452,10,4,1,0
N00000380,510,508,1,1,0,0
N00000381,925,900,6,9,6,4
N00000382,532,531,0,0,1,0
N00000383,446,446,0,0,0,0
N00000384,471,464,1,4,2,0
N00000385,425,418,2,3,2,0
N00000386,280,261,7,9,3,0
N00000387,221,213,5,2,1,0
N00000388,1514,1424,21,39,24,6
N00000389,431,421,4,4,2,0
N00000390,937,933,1,2,1,0
N00000391,502,501,1,0,0,0
N00000392,1338,1291,4,14,19,10
N00000393,443,433,3,5,2,0
N00000394,396,384,6,5,0,1
N00000395,495,485,4,3,3,0
N00000396,366,357,2,5,2,0
N00000397,503,489,4,4,5,1
N00000398,450,449,1,0,0,0
N00000399,295,295,0,0,0,0
N00000400,233,223,4,4,2,0
N00000401,275,268,3,1,3,0
N00000402,242,219,3,11,8,1
N00000403,499,460,13,8,15,3
N00000404,264,261,0,1,2,0
N00000405,219,203,3,7,2,4
N00000406,375,375,0,0,0,0
N00000407,1065,1054,4,4,3,0
N00000408,451,445,4,1,1,0
N00000409,383,380,1,1,0,1
N00000410,376,373,2,0,1,0
N00000411,335,328,2,0,5,0
N00000412,415,411,1,2,1,0
N00000413,423,420,2,1,0,0
N00000414,368,367,1,0,0,0
N00000415,423,410,2,5,5,1
N00000416,401,398,1,2,0,0
N00000417,498,498,0,0,0,0
N00000418,812,801,3,6,2,0
N00000419,345,341,3,0,0,1
N00000420,334,333,1,0,0,0
N00000421,503,497,2,3,0,1
N00000422,400,392,2,3,3,0
N00000423,442,429,2,7,1,3
N00000424,530,505,6,7,10,2
N00000425,353,346,3,2,2,0
N00000426,296,282,3,3,7,1
N00000427,320,314,3,1,2,0
N00000428,377,373,2,2,0,0
N00000429,463,457,0,4,2,0
N00000430,487,487,0,0,0,0
N00000431,351,347,1,3,0,0
N00000432,277,276,0,1,0,0
N00000433,267,243,7,8,7,2
N00000434,428,414,2,5,6,1
N00000435,406,391,1,4,8,2
N00000436,499,490,6,3,0,0
N00000437,636,623,8,5,0,0
N00000438,462,458,1,1,2,0
N00000439,406,402,1,1,2,0
N00000440,400,397,2,1,0,0
N00000441,303,292,2,4,4,1
N00000442,402,387,8,6,0,1
N00000443,470,454,2,10,4,0
N00000444,544,465,19,29,27,4
N00000445,389,372,4,10,3,0
N00000446,322,305,7,6,4,0
N00000447,304,292,3,4,5,0
N00000448,241,199,16,8,15,3
N00000449,415,413,2,0,0,0
N00000450,471,464,6,1,0,0
N00000451,463,445,4,7,7,0
N00000452,428,427,0,1,0,0
N00000453,326,322,2,2,0,0
N00000454,496,486,5,3,2,0
N00000455,248,228,0,8,9,3
N00000456,307,305,2,0,0,0
N00000457,329,321,1,3,4,0
N00000458,355,352,1,0,2,0
N00000459,657,618,9,12,11,7
N00000460,342,304,6,16,11,5
N00000461,401,397,1,2,0,1
N00000462,218,201,2,6,6,3
N00000463,731,700,4,13,9,5
N00000464,418,417,1,0,0,0
N00000465,289,284,2,2,1,0
N00000466,361,359,1,1,0,0
N00000467,288,286,2,0,0,0
N00000468,287,282,0,2,3,0
N00000469,417,417,0,0,0,0
N00000470,268,237,9,9,12,1
N00000471,271,246,5,7,10,3
N00000472,215,187,3,11,12,2
N00000473,198,180,5,3,10,0
N00000474,248,219,8,12,6,3
N00000475,231,208,7,8,6,2
N00000476,245,233,3,4,3,2
N00000477,702,686,9,5,2,0
N00000478,288,248,13,10,14,3
N00000479,279,276,2,0,1,0
N00000480,326,312,4,9,1,0
N00000481,458,433,9,11,1,4
N00000482,219,217,2,0,0,0
N00000483,276,273,2,1,0,0
N00000484,312,308,0,2,2,0
N00000485,231,229,1,1,0,0
N00000486,360,356,0,4,0,0
N00000487,284,284,0,0,0,0
N00000488,401,400,1,0,0,0
N00000489,275,272,2,0,1,0
N00000490,484,482,1,1,0,0
N00000491,487,484,1,0,2,0
N00000492,391,384,2,4,1,0
N00000493,325,315,1,4,2,3
N00000494,796,754,16,11,14,1
N00000495,323,310,1,1,8,3
N00000496,787,748,13,15,8,3
N00000497,790,719,15,27,26,3
N00000498,333,313,3,11,4,2
N00000499,283,283,0,0,0,0
N00000500,488,480,3,3,1,1
N00000501,289,287,0,2,0,0
N00000502,183,183,0,0,0,0
N00000503,369,369,0,0,0,0
N00000504,224,222,0,2,0,0
N00000505,215,214,0,1,0,0
N00000506,272,269,2,0,1,0
N00000507,258,253,3,0,2,0
N00000508,307,307,0,0,0,0
N00000509,340,332,3,5,0,0
N00000510,273,273,0,0,0,0
N00000511,510,471,7,20,12,0
N00000512,423,404,1,7,6,5
N00000513,321,312,0,1,7,1
N00000514,347,331,5,7,2,2
N00000515,333,318,0,10,1,4
N00000516,213,203,2,6,2,0
N00000517,390,379,3,3,3,2
N00000518,306,304,2,0,0,0
N00000519,249,249,0,0,0,0
N00000520,580,577,0,3,0,0
N00000521,384,379,1,4,0,0
N00000522,432,429,2,1,0,0
N00000523,381,381,0,0,0,0
N00000524,469,467,0,2,0,0
N00000525,413,412,0,1,0,0
N00000526,252,180,16,27,24,5
N00000527,327,269,9,21,20,8
N00000528,242,192,11,20,15,4
N00000529,234,203,6,20,5,0
N00000530,280,244,7,14,13,2
N00000531,302,207,15,48,28,4
N00000532,202,165,6,18,12,1
N00000533,212,201,4,5,2,0
N00000534,464,459,3,1,1,0
N00000535,513,508,4,0,1,0
N00000536,376,372,1,1,2,0
N00000537,399,397,0,2,0,0
N00000538,382,380,1,1,0,0
N00000539,372,371,1,0,0,0
N00000540,288,285,0,3,0,0
N00000541,391,388,2,1,0,0
N00000542,259,258,1,0,0,0
N00000543,373,361,5,4,2,1
N00000544,261,248,3,5,5,0
N00000545,279,269,0,5,4,1
N00000546,268,267,0,0,1,0
N00000547,314,309,4,1,0,0
N00000548,277,267,0,6,4,0
N00000549,212,196,2,5,9,0
N00000550,401,353,10,18,17,3
N00000551,250,214,6,20,8,2
N00000552,237,218,3,11,2,3
N00000553,330,286,8,13,17,6
N00000554,225,193,2,11,13,6
N00000555,238,194,8,14,15,7
N00000556,322,307,5,5,3,2
N00000557,528,528,0,0,0,0
N00000558,443,442,1,0,0,0
N00000559,314,314,0,0,0,0
N00000560,400,395,0,3,2,0
N00000561,470,469,0,0,0,1
N00000562,351,351,0,0,0,0
N00000563,872,788,21,32,25,6
N00000564,310,265,12,18,14,1
N00000565,211,178,8,13,8,4
N00000566,316,291,4,13,4,4
N00000567,494,488,5,0,1,0
N00000568,361,359,0,2,0,0
N00000569,363,357,5,1,0,0
N00000570,323,322,1,0,0,0
N00000571,300,298,0,1,1,0
N00000572,560,549,3,6,2,0
N00000573,353,347,2,3,1,0
N00000574,423,415,0,4,4,0
N00000575,441,439,0,1,1,0
N00000576,338,331,0,4,1,2
N00000577,418,418,0,0,0,0
N00000578,679,675,1,1,1,1
N00000579,453,451,2,0,0,0
N00000580,453,453,0,0,0,0
N00000581,513,508,2,1,2,0
N00000582,392,392,0,0,0,0
N00000583,293,291,0,1,1,0
N00000584,483,476,1,3,3,0
N00000585,463,461,2,0,0,0
N00000586,429,424,4,1,0,0
N00000587,452,442,3,7,0,0
N00000588,380,379,0,1,0,0
N00000589,609,607,2,0,0,0
N00000590,403,402,0,1,0,0
N00000591,441,435,4,0,1,1
N00000592,450,450,0,0,0,0
N00000593,547,545,1,1,0,0
N00000594,359,358,0,0,0,1
N00000595,508,506,0,2,0,0
N00000596,286,277,3,4,2,0
N00000597,230,227,0,1,2,0
N00000598,271,233,5,18,12,3
N00000599,215,209,2,2,2,0
N00000600,336,326,5,2,3,0
N00000601,274,262,1,4,6,1
N00000602,210,208,0,0,0,2
N00000603,400,397,0,3,0,0
N00000604,320,315,2,2,1,0
N00000605,450,441,5,2,2,0
N00000606,330,320,4,6,0,0
N00000607,291,291,0,0,0,0
N00000608,356,354,2,0,0,0
N00000609,367,367,0,0,0,0
N00000610,406,398,4,1,2,1
N00000611,293,290,1,2,0,0
N00000612,525,507,5,7,6,0
N00000613,225,222,0,1,2,0
N00000614,216,211,1,4,0,0
N00000615,135,135,0,0,0,0
N00000616,288,285,3,0,0,0
N00000617,299,297,1,1,0,0
N00000618,584,490,11,37,36,10
N00000619,358,356,1,0,1,0
N00000620,365,352,6,6,1,0
N00000621,372,308,13,31,16,4
N00000622,376,327,14,20,10,5
N00000623,318,315,1,1,0,1
N00000624,459,459,0,0,0,0
N00000625,250,243,1,4,2,0
N00000626,480,475,4,1,0,0
N00000627,432,429,0,3,0,0
N00000628,396,391,0,0,0,5
N00000629,415,413,2,0,0,0
N00000630,262,258,1,2,1,0
N00000631,395,393,2,0,0,0
N00000632,456,453,1,0,1,1
N00000633,310,310,0,0,0,0
N00000634,482,472,8,1,1,0
N00000635,406,406,0,0,0,0
N00000636,389,386,2,1,0,0
N00000637,798,744,19,24,10,1
N00000638,388,368,5,6,4,5
N00000639,398,389,3,1,4,1
N00000640,332,296,8,12,12,4
N00000641,330,320,3,1,5,1
N00000642,370,333,8,18,10,1
N00000643,465,465,0,0,0,0
N00000644,517,516,0,0,0,1
N00000645,440,433,2,2,2,1
N00000646,399,399,0,0,0,0
N00000647,685,683,2,0,0,0
N00000648,373,372,1,0,0,0
N00000649,377,377,0,0,0,0
N00000650,569,568,1,0,0,0
N00000651,264,244,4,7,6,3
N00000652,514,507,5,2,0,0
N00000653,301,297,2,1,1,0
N00000654,257,256,1,0,0,0
N00000655,349,344,0,0,3,2
N00000656,239,215,9,8,7,0
N00000657,819,812,1,2,3,1
N00000658,355,354,1,0,0,0
N00000659,383,383,0,0,0,0
N00000660,366,364,1,0,0,1
N00000661,370,366,1,2,1,0
N00000662,341,341,0,0,0,0
N00000663,381,376,1,3,1,0
N00000664,362,356,0,2,4,0
N00000665,468,459,2,1,5,1
N00000666,419,414,2,2,0,1
N00000667,512,500,1,7,3,1
N00000668,314,306,2,5,1,0
N00000669,465,435,10,11,9,0
N00000670,283,280,1,0,1,1
N00000671,234,234,0,0,0,0
N00000672,312,312,0,0,0,0
N00000673,894,888,5,0,1,0
N00000674,312,306,3,0,2,1
N00000675,380,380,0,0,0,0
N00000676,703,688,3,3,6,3
N00000677,283,271,1,4,7,0
N00000678,500,498,0,2,0,0
N00000679,547,547,0,0,0,0
N00000680,401,384,2,11,4,0
N00000681,370,369,0,1,0,0
N00000682,472,468,2,1,1,0
N00000683,368,368,0,0,0,0
N00000684,559,493,12,26,21,7
N00000685,307,294,2,5,6,0
N00000686,476,474,0,1,0,1
N00000687,366,366,0,0,0,0
N00000688,394,392,1,0,1,0
N00000689,379,378,0,0,0,1
N00000690,270,264,2,1,3,0
N00000691,284,278,5,1,0,0
N00000692,229,226,0,3,0,0
N00000693,276,271,2,2,1,0
N00000694,823,797,3,4,14,5
N00000695,494,475,6,8,1,4
N00000696,173,165,1,1,6,0
N00000697,368,362,2,0,4,0
N00000698,433,432,1,0,0,0
N00000699,244,240,1,1,2,0
N00000700,254,247,2,0,5,0
N00000701,221,218,2,1,0,0
N00000702,733,724,4,3,2,0
N00000703,330,328,1,0,1,0
N00000704,638,632,4,2,0,0
N00000705,643,639,3,1,0,0
N00000706,419,419,0,0,0,0
N00000707,345,344,0,1,0,0
N00000708,437,436,1,0,0,0
N00000709,450,447,2,1,0,0
N00000710,335,334,1,0,0,0
N00000711,480,475,2,2,1,0
N00000712,371,369,0,2,0,0
N00000713,406,404,0,1,0,1
N00000714,437,437,0,0,0,0
N00000715,607,598,3,2,4,0
N00000716,874,860,3,4,4,3
N00000717,545,542,2,0,0,1
N00000718,1830,1770,18,26,14,2
N00000719,250,249,1,0,0,0
N00000720,460,457,2,0,1,0
N00000721,436,433,1,2,0,0
N00000722,463,457,1,2,3,0
N00000723,424,423,1,0,0,0
N00000724,470,456,2,6,6,0
N00000725,447,442,2,0,2,1
N00000726,419,401,3,4,11,0
N00000727,259,255,1,3,0,0
N00000728,464,453,5,6,0,0
N00000729,343,337,2,2,2,0
N00000730,296,291,1,2,2,0
N00000731,261,255,2,3,0,1
N00000732,521,502,7,11,1,0
N00000733,318,314,2,2,0,0
N00000734,388,379,4,1,1,3
N00000735,409,406,2,1,0,0
N00000736,365,365,0,0,0,0
N00000737,369,365,0,1,0,3
N00000738,405,401,1,3,0,0
N00000739,427,427,0,0,0,0
N00000740,537,535,2,0,0,0
N00000741,337,337,0,0,0,0
N00000742,276,260,8,6,2,0
N00000743,255,249,1,3,2,0
N00000744,266,255,2,1,6,2
N00000745,446,430,3,10,1,2
N00000746,486,469,4,6,7,0
N00000747,376,367,3,3,3,0
N00000748,437,425,4,1,7,0
N00000749,369,363,3,3,0,0
N00000750,308,299,3,3,3,0
N00000751,431,407,7,10,5,2
N00000752,394,376,10,7,0,1
N00000753,425,424,0,1,0,0
N00000754,413,406,3,3,1,0
N00000755,372,369,3,0,0,0
N00000756,346,340,3,1,2,0
N00000757,423,418,4,1,0,0
N00000758,431,426,2,3,0,0
N00000759,294,289,3,2,0,0
N00000760,239,234,2,2,1,0
N00000761,403,399,1,2,0,1
N00000762,214,208,0,2,4,0
N00000763,388,381,6,0,1,0
N00000764,262,259,1,2,0,0
N00000765,385,382,3,0,0,0
N00000766,753,747,4,2,0,0
N00000767,299,294,2,1,2,0
N00000768,269,269,0,0,0,0
N00000769,378,371,6,1,0,0
N00000770,355,351,4,0,0,0
N00000771,223,219,1,1,0,2
N00000772,442,438,2,0,2,0
N00000773,398,391,3,1,3,0
N00000774,979,958,10,9,1,1
N00000775,287,285,1,1,0,0
N00000776,315,305,2,3,5,0
N00000777,867,863,1,2,1,0
N00000778,412,409,1,1,1,0
N00000779,527,524,2,0,1,0
N00000780,501,500,1,0,0,0
N00000781,484,478,6,0,0,0
N00000782,506,505,1,0,0,0
N00000783,543,542,0,1,0,0
N00000784,412,411,1,0,0,0
N00000785,325,322,2,1,0,0
N00000786,365,365,0,0,0,0
N00000787,410,406,1,0,3,0
N00000788,411,411,0,0,0,0
N00000789,945,940,2,2,1,0
N00000790,508,505,3,0,0,0
N00000791,337,336,0,1,0,0
N00000792,383,380,1,2,0,0
N00000793,441,441,0,0,0,0
N00000794,453,448,0,5,0,0
N00000795,508,507,1,0,0,0
N00000796,337,333,4,0,0,0
N00000797,334,324,5,4,1,0
N00000798,501,500,1,0,0,0
N00000799,450,447,2,1,0,0
N00000800,417,417,0,0,0,0
N00000801,515,515,0,0,0,0
N00000802,267,266,1,0,0,0
N00000803,384,379,1,4,0,0
N00000804,407,406,0,1,0,0
N00000805,372,372,0,0,0,0
N00000806,332,327,2,3,0,0
N00000807,483,463,4,11,5,0
N00000808,238,224,2,6,4,2
N00000809,528,511,6,4,7,0
N00000810,407,403,2,1,1,0
N00000811,328,308,5,10,4,1
N00000812,277,267,2,6,1,1
N00000813,458,447,6,3,2,0
N00000814,253,250,1,2,0,0
N00000815,470,464,3,1,2,0
N00000816,544,542,1,1,0,0
