GeographyCode,QS405NI0001,QS405NI0002,QS405NI0003,QS405NI0004,QS405NI0005,QS405NI0006,QS405NI0007,QS405NI0008,QS405NI0009,QS405NI0010,QS405NI0011,QS405NI0012,QS405NI0013,QS405NI0014
N00000190,119,111,61,49,1,0,0,0,6,6,0,0,0,2
N00000191,124,118,67,51,0,3,3,0,3,3,0,0,0,0
N00000192,120,95,37,57,1,11,11,0,13,12,0,1,0,1
N00000193,111,37,6,29,2,57,55,2,12,12,0,0,0,5
N00000194,119,71,30,40,1,32,32,0,10,9,0,1,0,6
N00000195,123,62,33,27,2,38,38,0,10,7,0,3,0,13
N00000196,116,29,10,19,0,67,67,0,7,7,0,0,0,13
N00000197,115,107,43,63,1,0,0,0,7,7,0,0,0,1
N00000198,110,100,45,52,3,0,0,0,8,8,0,0,0,2
N00000199,130,115,40,75,0,5,5,0,7,4,1,2,0,3
N00000200,124,111,47,63,1,1,1,0,11,10,0,1,0,1
N00000201,143,114,73,41,0,13,0,13,15,14,0,1,0,1
N00000202,132,123,74,49,0,0,0,0,5,3,0,2,0,4
N00000203,134,114,66,48,0,3,3,0,13,6,5,2,0,4
N00000204,152,120,62,58,0,1,1,0,30,29,0,1,0,1
N00000205,118,102,46,56,0,1,1,0,12,11,0,1,0,3
N00000206,212,121,54,64,3,15,12,3,71,68,1,2,0,5
N00000207,119,88,37,50,1,2,2,0,25,20,0,5,0,4
N00000208,121,117,61,55,1,0,0,0,4,4,0,0,0,0
N00000209,122,116,56,59,1,0,0,0,6,4,1,1,0,0
N00000210,219,123,67,55,1,30,9,21,58,52,1,5,0,8
N00000211,269,152,88,61,3,85,61,24,23,20,1,2,0,9
N00000212,85,41,18,22,1,6,1,5,34,31,0,3,0,4
N00000213,150,95,52,42,1,18,18,0,31,28,0,3,0,6
N00000214,151,114,62,50,2,11,10,1,23,22,0,1,0,3
N00000215,151,143,72,71,0,1,1,0,7,7,0,0,0,0
N00000216,161,131,67,64,0,20,20,0,8,7,0,0,1,2
N00000217,175,152,93,59,0,2,2,0,21,20,0,1,0,0
N00000218,148,136,80,56,0,1,1,0,9,8,0,1,0,2
N00000219,123,43,16,25,2,66,65,1,10,6,0,3,1,4
N00000220,125,44,13,28,3,66,64,2,11,10,0,1,0,4
N00000221,115,47,10,35,2,60,54,6,3,3,0,0,0,5
N00000222,130,119,62,57,0,4,1,3,6,5,0,1,0,1
N00000223,128,98,39,59,0,22,11,11,3,3,0,0,0,5
N00000224,118,95,39,55,1,1,1,0,22,19,0,3,0,0
N00000225,90,81,62,18,1,2,1,1,3,2,0,1,0,4
N00000226,111,102,65,37,0,1,1,0,7,7,0,0,0,1
N00000227,121,74,41,33,0,35,35,0,7,7,0,0,0,5
N00000228,127,117,67,49,1,2,2,0,7,5,1,1,0,1
N00000229,150,110,39,70,1,21,15,6,15,13,0,2,0,4
N00000230,116,56,23,33,0,51,51,0,7,7,0,0,0,2
N00000231,122,31,15,16,0,81,75,6,5,5,0,0,0,5
N00000232,136,85,39,43,3,23,19,4,26,25,0,1,0,2
N00000233,128,79,31,44,4,24,23,1,19,16,2,0,1,6
N00000234,124,52,27,22,3,19,18,1,51,48,0,3,0,2
N00000235,128,95,65,29,1,26,26,0,7,6,0,1,0,0
N00000236,108,61,22,38,1,39,37,2,4,3,0,1,0,4
N00000237,147,140,68,72,0,1,1,0,6,4,1,1,0,0
N00000238,121,116,77,39,0,0,0,0,2,0,0,2,0,3
N00000239,118,26,3,23,0,79,62,17,6,5,0,0,1,7
N00000240,132,38,5,31,2,85,83,2,4,4,0,0,0,5
N00000241,138,129,55,74,0,2,2,0,5,4,0,0,1,2
N00000242,120,112,48,64,0,4,3,1,1,1,0,0,0,3
N00000243,110,81,43,38,0,17,16,1,10,7,1,2,0,2
N00000244,118,60,31,28,1,44,42,2,8,8,0,0,0,6
N00000245,126,107,60,46,1,7,7,0,11,9,0,2,0,1
N00000246,127,72,34,36,2,37,34,3,9,9,0,0,0,9
N00000247,122,113,68,45,0,1,1,0,7,7,0,0,0,1
N00000248,124,119,59,60,0,1,0,1,4,4,0,0,0,0
N00000249,131,122,30,89,3,0,0,0,9,7,1,1,0,0
N00000250,166,138,49,88,1,6,5,1,18,17,0,1,0,4
N00000251,155,140,26,107,7,1,1,0,13,13,0,0,0,1
N00000252,132,111,63,48,0,2,2,0,14,13,0,1,0,5
N00000253,175,163,87,75,1,3,3,0,2,1,0,1,0,7
N00000254,117,110,62,48,0,1,1,0,4,4,0,0,0,2
N00000255,127,117,70,47,0,1,1,0,7,6,0,1,0,2
N00000256,308,262,157,105,0,2,1,1,37,33,1,3,0,7
N00000257,173,137,57,79,1,20,20,0,14,14,0,0,0,2
N00000258,140,126,65,61,0,1,1,0,11,10,0,1,0,2
N00000259,161,138,75,63,0,6,6,0,13,10,0,3,0,4
N00000260,210,158,78,79,1,16,16,0,31,30,0,1,0,5
N00000261,179,164,89,75,0,2,2,0,7,6,0,1,0,6
N00000262,156,115,51,63,1,15,15,0,18,14,0,3,1,8
N00000263,110,68,34,33,1,7,7,0,34,32,0,2,0,1
N00000264,196,127,49,78,0,40,40,0,25,21,0,4,0,4
N00000265,149,87,43,44,0,25,24,1,34,30,0,3,1,3
N00000266,126,92,37,55,0,11,11,0,21,16,0,5,0,2
N00000267,152,134,71,63,0,1,1,0,16,16,0,0,0,1
N00000268,142,128,74,54,0,1,1,0,11,10,0,1,0,2
N00000269,135,122,80,42,0,2,2,0,9,9,0,0,0,2
N00000270,133,125,82,42,1,0,0,0,7,5,0,2,0,1
N00000271,142,131,72,59,0,3,3,0,7,5,0,2,0,1
N00000272,133,109,77,30,2,16,16,0,8,6,1,1,0,0
N00000273,163,150,84,65,1,4,4,0,7,7,0,0,0,2
N00000274,176,159,96,63,0,3,2,1,13,11,0,2,0,1
N00000275,126,116,51,63,2,1,1,0,9,8,0,1,0,0
N00000276,126,114,27,80,7,5,4,1,7,5,0,2,0,0
N00000277,117,102,23,77,2,4,3,1,11,9,0,2,0,0
N00000278,121,110,39,66,5,1,1,0,9,9,0,0,0,1
N00000279,83,61,9,47,5,1,1,0,20,19,0,1,0,1
N00000280,154,74,15,56,3,57,56,1,16,16,0,0,0,7
N00000281,117,104,65,39,0,7,7,0,5,5,0,0,0,1
N00000282,132,123,80,42,1,1,1,0,8,8,0,0,0,0
N00000283,142,127,58,69,0,4,4,0,11,9,0,2,0,0
N00000284,157,90,25,65,0,36,35,1,26,25,0,1,0,5
N00000285,124,49,11,36,2,63,63,0,7,7,0,0,0,5
N00000286,126,81,46,35,0,22,21,1,19,18,0,1,0,4
N00000287,137,58,25,32,1,38,26,12,36,34,0,0,2,5
N00000288,138,110,37,73,0,13,13,0,15,13,0,2,0,0
N00000289,197,155,54,100,1,10,5,5,26,24,0,2,0,6
N00000290,128,62,31,31,0,53,47,6,12,12,0,0,0,1
N00000291,204,177,74,100,3,4,4,0,21,17,0,2,2,2
N00000292,262,231,91,140,0,2,2,0,26,24,0,2,0,3
N00000293,162,153,33,120,0,0,0,0,8,8,0,0,0,1
N00000294,140,129,71,57,1,2,2,0,4,3,0,1,0,5
N00000295,144,128,66,61,1,0,0,0,15,14,0,1,0,1
N00000296,114,105,35,69,1,1,1,0,8,6,0,2,0,0
N00000297,128,118,60,58,0,0,0,0,9,8,0,1,0,1
N00000298,119,103,27,72,4,2,2,0,13,11,0,2,0,1
N00000299,147,124,68,53,3,0,0,0,19,16,0,3,0,4
N00000300,133,75,32,43,0,40,40,0,14,11,0,3,0,4
N00000301,124,119,23,96,0,0,0,0,4,2,0,2,0,1
N00000302,127,118,45,72,1,1,0,1,8,6,0,2,0,0
N00000303,110,102,39,63,0,1,1,0,7,6,0,1,0,0
N00000304,117,104,15,85,4,0,0,0,13,12,0,1,0,0
N00000305,121,116,32,84,0,1,1,0,4,4,0,0,0,0
N00000306,128,122,28,94,0,1,1,0,5,5,0,0,0,0
N00000307,122,113,37,76,0,2,2,0,6,5,0,1,0,1
N00000308,110,100,40,60,0,0,0,0,10,9,0,1,0,0
N00000309,124,108,27,81,0,1,1,0,14,13,0,1,0,1
N00000310,149,132,89,43,0,7,7,0,9,8,0,1,0,1
N00000311,160,96,54,42,0,29,24,5,31,29,0,2,0,4
N00000312,175,134,65,69,0,11,8,3,26,21,0,2,3,4
N00000313,193,163,54,105,4,3,2,1,21,19,0,2,0,6
N00000314,137,79,32,45,2,31,29,2,20,18,0,2,0,7
N00000315,133,69,33,36,0,31,24,7,25,21,0,4,0,8
N00000316,130,101,43,58,0,8,8,0,20,18,0,2,0,1
N00000317,213,90,48,42,0,70,60,10,37,32,0,5,0,16
N00000318,129,109,52,54,3,6,6,0,10,9,0,0,1,4
N00000319,310,245,91,152,2,16,16,0,41,30,0,10,1,8
N00000320,128,113,65,47,1,6,6,0,8,8,0,0,0,1
N00000321,211,157,58,95,4,28,24,4,25,21,0,4,0,1
N00000322,154,102,41,60,1,30,29,1,19,17,0,2,0,3
N00000323,163,148,78,70,0,1,1,0,10,9,0,1,0,4
N00000324,151,124,68,56,0,2,2,0,18,15,0,2,1,7
N00000325,198,170,73,97,0,9,8,1,19,12,1,6,0,0
N00000326,377,294,92,198,4,16,16,0,62,56,0,6,0,5
N00000327,130,73,16,56,1,46,44,2,11,11,0,0,0,0
N00000328,126,62,21,40,1,52,51,1,10,10,0,0,0,2
N00000329,137,83,28,54,1,46,43,3,6,5,0,1,0,2
N00000330,203,169,37,131,1,4,4,0,28,25,0,3,0,2
N00000331,233,130,21,109,0,83,82,1,11,11,0,0,0,9
N00000332,124,45,18,27,0,65,62,3,13,12,0,1,0,1
N00000333,125,50,12,38,0,61,61,0,10,10,0,0,0,4
N00000334,116,43,14,26,3,64,63,1,7,7,0,0,0,2
N00000335,136,116,72,43,1,4,3,1,12,10,0,2,0,4
N00000336,131,125,79,46,0,1,1,0,5,4,0,1,0,0
N00000337,120,116,69,47,0,0,0,0,3,2,0,0,1,1
N00000338,129,120,72,48,0,0,0,0,8,7,0,1,0,1
N00000339,122,107,61,46,0,1,1,0,13,13,0,0,0,1
N00000340,138,125,73,51,1,0,0,0,12,12,0,0,0,1
N00000341,130,126,63,63,0,1,1,0,2,1,0,1,0,1
N00000342,133,121,33,86,2,0,0,0,11,11,0,0,0,1
N00000343,122,111,50,58,3,1,1,0,9,9,0,0,0,1
N00000344,128,65,29,36,0,27,27,0,34,33,0,0,1,2
N00000345,163,93,50,43,0,31,31,0,37,35,0,2,0,2
N00000346,209,154,43,110,1,0,0,0,50,47,0,2,1,5
N00000347,130,64,40,23,1,30,30,0,30,28,0,0,2,6
N00000348,125,91,47,44,0,1,1,0,32,30,0,1,1,1
N00000349,149,113,54,59,0,7,7,0,28,25,0,3,0,1
N00000350,169,139,61,78,0,16,7,9,12,9,0,2,1,2
N00000351,137,112,62,50,0,5,5,0,17,15,0,2,0,3
N00000352,142,123,64,59,0,1,1,0,13,10,0,3,0,5
N00000353,140,117,71,46,0,1,1,0,14,11,0,3,0,8
N00000354,133,121,70,51,0,0,0,0,9,6,0,2,1,3
N00000355,154,129,90,39,0,3,1,2,18,10,1,6,1,4
N00000356,146,67,15,48,4,46,46,0,28,25,0,2,1,5
N00000357,452,207,78,126,3,91,88,3,149,134,0,6,9,5
N00000358,140,58,26,32,0,48,48,0,28,25,0,3,0,6
N00000359,389,126,75,50,1,140,85,55,109,102,1,2,4,14
N00000360,130,113,60,53,0,2,2,0,11,8,0,3,0,4
N00000361,148,87,49,38,0,24,24,0,31,28,1,2,0,6
N00000362,126,107,66,41,0,2,2,0,11,8,0,3,0,6
N00000363,150,142,76,66,0,2,2,0,1,1,0,0,0,5
N00000364,150,135,90,45,0,2,2,0,9,7,0,2,0,4
N00000365,86,62,37,25,0,12,12,0,11,7,0,4,0,1
N00000366,187,133,53,79,1,16,14,2,32,30,0,2,0,6
N00000367,143,97,57,39,1,14,10,4,30,26,1,3,0,2
N00000368,170,158,88,70,0,1,1,0,6,4,0,2,0,5
N00000369,141,122,79,43,0,3,0,3,13,9,1,1,2,3
N00000370,172,139,78,61,0,2,2,0,22,18,0,4,0,9
N00000371,141,124,70,53,1,2,2,0,12,9,0,3,0,3
N00000372,135,114,39,75,0,0,0,0,20,16,0,4,0,1
N00000373,178,137,68,69,0,1,1,0,36,32,0,4,0,4
N00000374,132,116,49,67,0,2,1,1,14,12,0,2,0,0
N00000375,134,114,82,32,0,0,0,0,16,14,0,2,0,4
N00000376,116,100,54,45,1,2,2,0,13,12,1,0,0,1
N00000377,119,101,68,33,0,1,1,0,12,11,1,0,0,5
N00000378,118,47,15,31,1,46,43,3,23,23,0,0,0,2
N00000379,164,143,44,98,1,0,0,0,19,18,0,1,0,2
N00000380,168,151,78,73,0,2,1,1,13,10,0,3,0,2
N00000381,333,185,64,121,0,68,18,50,72,65,0,6,1,8
N00000382,183,155,89,66,0,1,1,0,21,19,0,2,0,6
N00000383,144,121,81,40,0,12,11,1,7,5,0,2,0,4
N00000384,145,122,68,54,0,2,1,1,16,16,0,0,0,5
N00000385,135,124,69,55,0,0,0,0,9,6,0,2,1,2
N00000386,125,67,30,34,3,22,20,2,29,27,0,2,0,7
N00000387,106,74,44,30,0,14,13,1,15,14,1,0,0,3
N00000388,603,324,147,175,2,125,84,41,138,120,0,14,4,16
N00000389,156,108,41,67,0,24,24,0,19,17,1,1,0,5
N00000390,321,290,159,131,0,0,0,0,20,16,0,3,1,11
N00000391,173,159,89,70,0,0,0,0,9,8,0,1,0,5
N00000392,518,397,167,228,2,29,29,0,85,73,3,8,1,7
N00000393,178,147,89,58,0,2,2,0,22,20,1,1,0,7
N00000394,141,125,85,40,0,0,0,0,13,11,0,2,0,3
N00000395,142,122,81,41,0,2,2,0,15,13,1,1,0,3
N00000396,134,121,82,38,1,1,0,1,6,6,0,0,0,6
N00000397,189,158,77,81,0,2,2,0,26,21,0,4,1,3
N00000398,165,143,72,71,0,5,5,0,14,13,0,1,0,3
N00000399,130,92,51,41,0,14,14,0,19,19,0,0,0,5
N00000400,112,56,31,22,3,32,32,0,15,13,0,2,0,9
N00000401,117,76,43,33,0,19,18,1,18,15,0,3,0,4
N00000402,123,71,50,19,2,9,9,0,40,33,1,5,1,3
N00000403,208,141,76,64,1,10,10,0,48,45,2,1,0,9
N00000404,121,77,46,31,0,16,15,1,21,18,0,3,0,7
N00000405,105,44,21,22,1,29,29,0,28,25,0,3,0,4
N00000406,121,109,67,41,1,4,4,0,3,2,0,1,0,5
N00000407,344,293,151,142,0,15,15,0,27,22,0,4,1,9
N00000408,146,133,89,44,0,1,1,0,4,4,0,0,0,8
N00000409,143,112,64,48,0,14,14,0,12,12,0,0,0,5
N00000410,136,125,92,33,0,0,0,0,6,3,0,2,1,5
N00000411,128,96,53,43,0,18,10,8,12,10,0,1,1,2
N00000412,138,121,72,48,1,4,4,0,9,7,0,2,0,4
N00000413,131,121,67,54,0,1,1,0,6,5,0,1,0,3
N00000414,125,107,62,45,0,5,5,0,9,8,0,1,0,4
N00000415,162,114,63,51,0,22,22,0,20,18,0,2,0,6
N00000416,133,118,68,50,0,0,0,0,12,12,0,0,0,3
N00000417,187,160,46,112,2,0,0,0,26,23,0,3,0,1
