GeographyCode,QS107NI0001,QS107NI0002,QS107NI0003,QS107NI0004,QS107NI0005,QS107NI0006,QS107NI0007,QS107NI0008,QS107NI0009,QS107NI0010,QS107NI0011,QS107NI0012
N00000271,306,210,200,6,0,4,96,63,5,2,7,19
N00000272,246,152,144,6,0,2,94,47,3,6,17,21
N00000273,357,256,238,16,0,2,101,73,2,5,8,13
N00000274,378,254,228,24,0,2,124,84,1,4,6,29
N00000275,241,150,136,12,0,2,91,51,0,7,17,16
N00000276,242,166,150,16,0,0,76,43,2,9,7,15
N00000277,235,162,138,18,0,6,73,49,1,8,7,8
N00000278,235,144,126,18,0,0,91,53,0,7,16,15
N00000279,137,88,56,26,0,6,49,30,0,8,8,3
N00000280,262,128,98,30,0,0,134,75,3,17,29,10
N00000281,284,180,174,6,0,0,104,77,1,3,6,17
N00000282,296,184,168,16,0,0,112,71,1,7,7,26
N00000283,271,184,166,18,0,0,87,43,0,9,17,18
N00000284,273,136,116,18,0,2,137,73,4,17,22,21
N00000285,214,108,82,22,0,4,106,65,2,13,19,7
N00000286,226,128,106,20,0,2,98,44,1,9,22,22
N00000287,238,104,80,22,0,2,134,75,0,12,20,27
N00000288,277,192,160,28,2,2,85,51,1,11,12,10
N00000289,375,242,200,38,0,4,133,83,2,8,22,18
N00000290,212,108,100,8,0,0,104,51,2,22,12,17
N00000291,414,276,238,38,0,0,138,87,3,13,17,18
N00000292,528,386,338,46,0,2,142,86,3,14,13,26
N00000293,357,268,256,12,0,0,89,62,3,5,11,8
N00000294,323,204,192,8,0,4,119,85,1,6,9,18
N00000295,291,192,180,12,0,0,99,59,1,7,11,21
N00000296,229,150,142,6,0,2,79,51,1,2,12,13
N00000297,278,194,176,18,0,0,84,56,1,4,4,19
N00000298,257,168,154,12,0,2,89,67,1,6,10,5
N00000299,266,144,132,12,0,0,122,70,1,8,12,31
N00000300,232,122,96,24,0,2,110,59,0,9,18,24
N00000301,259,196,184,10,0,2,63,48,1,3,5,6
N00000302,288,198,192,6,0,0,90,67,0,4,8,11
N00000303,241,170,160,8,0,2,71,45,1,8,7,10
N00000304,239,164,134,26,0,4,75,59,2,6,6,2
N00000305,304,208,198,10,0,0,96,76,1,2,8,9
N00000306,265,188,172,14,0,2,77,51,0,5,10,11
N00000307,273,180,164,16,0,0,93,66,1,11,7,8
N00000308,230,152,142,10,0,0,78,53,1,6,8,10
N00000309,295,188,166,22,0,0,107,77,4,6,10,10
N00000310,331,204,190,12,0,2,127,93,6,3,8,17
N00000311,280,126,114,12,0,0,154,99,2,12,10,31
N00000312,405,228,216,12,0,0,177,132,0,9,13,23
N00000313,438,280,268,12,0,0,158,127,0,6,9,16
N00000314,299,150,134,16,0,0,149,105,1,13,8,22
N00000315,275,146,122,22,0,2,129,87,2,9,13,18
N00000316,282,174,160,8,0,6,108,75,2,5,5,21
N00000317,374,146,122,20,0,4,228,139,4,21,32,32
N00000318,278,160,148,12,0,0,118,78,3,9,6,22
N00000319,614,402,346,52,0,4,212,125,2,20,35,30
N00000320,251,158,154,4,0,0,93,59,2,7,7,18
N00000321,402,238,212,22,0,4,164,108,4,10,21,21
N00000322,300,190,166,24,0,0,110,66,3,4,14,23
N00000323,374,234,228,6,0,0,140,106,4,4,9,17
N00000324,319,200,192,8,0,0,119,83,4,7,8,17
N00000325,397,260,248,12,0,0,137,76,4,17,10,30
N00000326,716,464,400,62,0,2,252,148,8,15,39,42
N00000327,238,138,116,20,0,2,100,62,3,15,16,4
N00000328,205,95,78,16,0,1,110,71,0,14,17,8
N00000329,272,140,114,24,2,0,132,82,3,11,23,13
N00000330,398,294,242,50,2,0,104,68,1,8,13,14
N00000331,452,236,210,26,0,0,216,129,2,22,42,21
N00000332,199,82,66,16,0,0,117,73,1,10,19,14
N00000333,208,76,56,20,0,0,132,80,4,13,16,19
N00000334,219,94,74,18,0,2,125,80,0,14,18,13
N00000335,268,174,166,8,0,0,94,58,2,4,18,12
N00000336,279,202,190,12,0,0,77,49,2,5,4,17
N00000337,249,154,152,2,0,0,95,62,7,3,6,17
N00000338,257,168,158,10,0,0,89,54,2,4,6,23
N00000339,250,163,144,12,4,3,87,54,1,9,6,17
N00000340,320,204,194,10,0,0,116,81,6,3,9,17
N00000341,295,200,194,6,0,0,95,73,1,3,5,13
N00000342,295,180,162,18,0,0,115,85,1,9,14,6
N00000343,269,172,158,14,0,0,97,65,2,5,12,13
N00000344,252,112,88,22,0,2,140,98,4,15,15,8
N00000345,335,136,110,24,0,2,199,135,1,19,13,31
N00000346,453,263,252,6,0,5,190,141,3,16,14,16
N00000347,227,96,78,16,0,2,131,66,3,10,24,28
N00000348,302,132,126,6,0,0,170,123,3,15,11,18
N00000349,295,148,130,14,0,4,147,97,2,11,16,21
N00000350,405,240,216,22,2,0,165,128,3,11,11,12
N00000351,326,180,166,14,0,0,146,110,2,7,6,21
N00000352,363,200,184,16,0,0,163,129,3,11,7,13
N00000353,341,176,164,8,0,4,165,126,6,6,7,20
N00000354,321,198,188,10,0,0,123,96,2,10,2,13
N00000355,352,206,186,20,0,0,146,109,6,2,8,21
N00000356,294,122,98,24,0,0,172,121,1,24,9,17
N00000357,867,388,314,66,0,8,479,316,10,58,39,56
N00000358,284,116,96,16,0,4,168,103,5,20,20,20
N00000359,670,260,188,66,0,6,410,251,12,36,52,59
N00000360,328,172,158,14,0,0,156,122,2,6,6,20
N00000361,283,138,116,20,0,2,145,90,8,14,10,23
N00000362,302,152,144,8,0,0,150,113,5,10,5,17
N00000363,366,206,200,4,0,2,160,124,4,3,8,21
N00000364,362,220,212,6,0,2,142,118,3,4,3,14
N00000365,183,94,86,8,0,0,89,66,3,5,4,11
N00000366,389,224,200,18,0,6,165,104,9,13,14,25
N00000367,269,127,106,21,0,0,142,87,6,13,11,25
N00000368,405,218,214,4,0,0,187,150,2,10,5,20
N00000369,316,194,182,10,0,2,122,92,2,8,5,15
N00000370,377,222,212,4,0,6,155,104,2,9,14,26
N00000371,331,178,174,2,2,0,153,103,8,11,8,23
N00000372,272,174,156,16,0,2,98,63,5,8,10,12
N00000373,357,214,192,22,0,0,143,103,3,5,10,22
N00000374,278,186,170,16,0,0,92,67,0,6,8,11
N00000375,256,154,144,10,0,0,102,63,2,3,6,28
N00000376,220,120,112,8,0,0,100,55,3,3,14,25
N00000377,222,128,118,8,0,2,94,57,4,6,2,25
N00000378,206,84,72,12,0,0,122,77,0,10,22,13
N00000379,349,210,184,25,0,1,139,100,1,12,7,19
N00000380,417,223,202,20,0,1,194,151,5,9,6,23
N00000381,690,350,312,38,0,0,340,245,11,28,27,29
N00000382,421,226,216,10,0,0,195,149,10,8,8,20
N00000383,337,172,164,8,0,0,165,122,3,11,7,22
N00000384,364,198,186,12,0,0,166,137,7,2,6,14
N00000385,325,194,186,8,0,0,131,100,5,5,9,12
N00000386,238,101,86,11,0,4,137,90,1,15,12,19
N00000387,186,70,56,12,0,2,116,77,3,9,14,13
N00000388,1168,578,488,88,0,2,590,433,9,53,36,59
N00000389,342,196,192,4,0,0,146,103,2,6,6,29
N00000390,745,488,466,18,0,4,257,195,7,6,11,38
N00000391,408,258,246,12,0,0,150,114,2,8,7,19
N00000392,1086,662,588,70,0,4,424,303,18,26,31,46
N00000393,360,242,232,8,0,2,118,76,6,11,4,21
N00000394,333,208,202,6,0,0,125,95,2,1,10,17
N00000395,348,198,190,6,0,2,150,121,2,1,3,23
N00000396,301,196,184,12,0,0,105,74,3,2,7,19
N00000397,418,248,220,26,0,2,170,121,5,6,15,23
N00000398,362,234,222,12,0,0,128,91,1,6,6,24
N00000399,257,130,114,16,0,0,127,65,4,16,17,25
N00000400,206,82,78,2,0,2,124,83,3,10,5,23
N00000401,237,120,102,14,0,4,117,83,4,9,8,13
N00000402,226,92,78,14,0,0,134,82,5,7,17,23
N00000403,387,188,170,16,0,2,199,118,4,21,23,33
N00000404,228,118,108,6,0,4,110,70,4,6,8,22
N00000405,190,64,60,2,0,2,126,86,2,12,11,15
N00000406,293,180,180,0,0,0,113,86,2,2,8,15
N00000407,839,456,432,20,0,4,383,288,19,22,20,34
N00000408,350,198,196,2,0,0,152,114,6,5,5,22
N00000409,291,172,158,12,0,2,119,73,2,13,12,19
N00000410,312,196,184,12,0,0,116,84,3,5,7,17
N00000411,270,148,136,12,0,0,122,88,2,11,8,13
N00000412,344,200,196,4,0,0,144,113,4,4,8,15
N00000413,340,188,184,4,0,0,152,123,7,8,1,13
N00000414,299,176,172,4,0,0,123,90,4,7,5,17
N00000415,347,184,168,16,0,0,163,111,6,6,16,24
N00000416,323,202,190,12,0,0,121,91,5,3,5,17
N00000417,383,260,232,26,0,2,123,89,3,11,14,6
N00000418,641,426,386,30,0,10,215,139,5,23,20,28
N00000419,286,184,166,18,0,0,102,67,2,5,6,22
N00000420,280,164,160,2,0,2,116,73,6,7,6,24
N00000421,390,266,250,12,0,4,124,82,0,6,17,19
N00000422,330,184,154,30,0,0,146,90,0,13,15,28
N00000423,342,228,212,16,0,0,114,80,4,9,5,16
N00000424,415,234,202,32,0,0,181,138,4,12,11,16
N00000425,284,166,160,6,0,0,118,88,4,4,3,19
N00000426,241,134,120,14,0,0,107,66,1,4,12,24
N00000427,268,148,132,14,0,2,120,79,2,6,11,22
N00000428,313,174,166,8,0,0,139,97,4,9,9,20
N00000429,355,208,198,10,0,0,147,99,8,7,3,30
N00000430,376,242,236,6,0,0,134,108,0,2,8,16
N00000431,276,158,144,14,0,0,118,83,0,9,8,18
N00000432,223,114,106,8,0,0,109,60,1,5,15,28
N00000433,213,96,80,16,0,0,117,55,6,18,17,21
N00000434,334,176,162,14,0,0,158,93,2,12,20,31
N00000435,322,168,144,24,0,0,154,98,2,14,19,21
N00000436,392,252,234,16,0,2,140,104,7,4,6,19
N00000437,483,290,276,14,0,0,193,145,8,4,9,27
N00000438,392,224,216,8,0,0,168,130,5,5,6,22
N00000439,337,188,184,4,0,0,149,117,3,4,3,22
N00000440,316,172,164,6,0,2,144,115,4,6,7,12
N00000441,255,142,130,12,0,0,113,82,3,9,8,11
N00000442,328,190,164,26,0,0,138,93,4,9,16,16
N00000443,371,220,206,12,0,2,151,100,11,8,16,16
N00000444,461,182,148,32,0,2,279,159,8,22,35,55
N00000445,312,216,194,22,0,0,96,69,3,5,5,14
N00000446,274,168,152,16,0,0,106,68,5,7,15,11
N00000447,232,136,120,16,0,0,96,55,7,4,7,23
N00000448,216,70,52,18,0,0,146,86,3,14,15,28
N00000449,338,214,204,10,0,0,124,93,4,3,5,19
N00000450,370,226,214,12,0,0,144,100,2,8,13,21
N00000451,364,208,186,20,0,2,156,105,4,10,19,18
N00000452,338,210,204,6,0,0,128,92,1,5,7,23
N00000453,269,130,120,10,0,0,139,88,2,8,18,23
N00000454,391,230,220,10,0,0,161,116,1,4,17,23
N00000455,204,122,102,20,0,0,82,47,2,5,11,17
N00000456,241,160,152,8,0,0,81,51,2,5,4,19
N00000457,264,176,158,18,0,0,88,57,1,8,13,9
N00000458,288,188,178,8,0,2,100,63,7,5,4,21
N00000459,515,324,294,30,0,0,191,123,3,11,27,27
N00000460,285,164,130,32,0,2,121,80,3,9,12,17
N00000461,320,210,190,20,0,0,110,74,1,6,9,20
N00000462,181,92,72,18,0,2,89,49,0,5,18,17
N00000463,625,352,278,70,0,4,273,176,7,18,39,33
N00000464,317,192,174,18,0,0,125,75,1,8,13,28
N00000465,231,124,110,12,0,2,107,66,1,8,14,18
N00000466,309,200,196,4,0,0,109,80,1,3,9,16
N00000467,243,132,120,10,0,2,111,60,2,7,19,23
N00000468,243,156,136,18,0,2,87,55,1,7,8,16
N00000469,321,222,202,18,0,2,99,65,5,7,11,11
N00000470,225,98,82,14,0,2,127,79,2,7,16,23
N00000471,242,122,104,18,0,0,120,69,3,9,20,19
N00000472,194,64,48,12,0,4,130,70,1,18,14,27
N00000473,181,76,68,8,0,0,105,64,1,5,18,17
N00000474,218,100,94,6,0,0,118,58,6,8,7,39
N00000475,187,70,50,18,0,2,117,62,1,8,24,22
