GeographyCode,DC6301NI0001,DC6301NI0002,DC6301NI0003,DC6301NI0004,DC6301NI0005,DC6301NI0006,DC6301NI0007,DC6301NI0008,DC6301NI0009,DC6301NI0010,DC6301NI0011,DC6301NI0012,DC6301NI0013,DC6301NI0014,DC6301NI0015
95XX12W1,2157,587,1570,1811,449,1362,231,89,142,46,21,25,69,28,41
95XX13W1,2312,505,1807,1885,366,1519,304,113,191,40,13,27,83,13,70
95XX14W1,2060,502,1558,1721,377,1344,249,96,153,42,15,27,48,14,34
95XX15W1,2048,218,1830,1743,169,1574,157,32,125,52,7,45,96,10,86
95XX16W1,2646,434,2212,2166,311,1855,292,100,192,70,18,52,118,5,113
95XX17S1,1296,182,1114,1139,149,990,100,22,78,28,3,25,29,8,21
95XX17S2,1252,232,1020,1046,169,877,145,50,95,21,3,18,40,10,30
95XX18W1,2536,510,2026,2205,394,1811,204,85,119,49,10,39,78,21,57
95XX19W1,2173,567,1606,1810,429,1381,274,118,156,28,8,20,61,12,49
95XX20S1,1636,207,1429,1345,150,1195,145,33,112,49,6,43,97,18,79
95XX20S2,1086,151,935,1010,134,876,42,14,28,15,1,14,19,2,17
95XX21W1,2410,569,1841,2015,437,1578,296,113,183,38,10,28,61,9,52
95XX22W1,1887,252,1635,1588,201,1387,191,44,147,39,5,34,69,2,67
95XX23W1,2633,321,2312,2271,256,2015,222,49,173,57,5,52,83,11,72
95XX24S1,1109,198,911,938,139,799,115,42,73,22,6,16,34,11,23
95XX24S2,1161,179,982,952,130,822,130,39,91,31,5,26,48,5,43
95XX25W1,1981,216,1765,1679,168,1511,158,27,131,47,8,39,97,13,84
95YY01W1,1879,383,1496,1571,279,1292,189,75,114,43,8,35,76,21,55
95YY02W1,1873,295,1578,1632,224,1408,134,49,85,36,10,26,71,12,59
95YY03W1,2336,406,1930,1999,296,1703,210,66,144,38,8,30,89,36,53
95YY04W1,2654,392,2262,2271,297,1974,198,59,139,80,15,65,105,21,84
95YY05W1,1421,237,1184,1233,185,1048,118,45,73,28,4,24,42,3,39
95YY06W1,1839,249,1590,1634,193,1441,108,33,75,34,12,22,63,11,52
95YY07W1,2174,373,1801,1852,280,1572,158,56,102,74,20,54,90,17,73
95YY08W1,1712,258,1454,1510,202,1308,112,39,73,35,5,30,55,12,43
95YY09W1,1982,364,1618,1726,276,1450,162,68,94,47,11,36,47,9,38
95YY10W1,1718,379,1339,1462,288,1174,160,65,95,42,16,26,54,10,44
95YY11W1,1637,227,1410,1416,170,1246,124,42,82,35,4,31,62,11,51
95YY12W1,2125,443,1682,1814,337,1477,199,79,120,47,11,36,65,16,49
95YY13S1,1091,137,954,947,109,838,81,20,61,29,4,25,34,4,30
95YY13S2,1106,110,996,959,83,876,64,13,51,23,4,19,60,10,50
95YY14S1,1156,194,962,969,141,828,102,40,62,36,9,27,49,4,45
95YY14S2,1182,160,1022,1015,117,898,90,28,62,29,5,24,48,10,38
95YY15S1,327,50,277,303,43,260,10,3,7,2,0,2,12,4,8
95YY15S2,1203,134,1069,1059,106,953,59,19,40,42,5,37,43,4,39
95YY16W1,1838,350,1488,1560,263,1297,167,68,99,56,12,44,55,7,48
95YY17W1,1770,330,1440,1514,238,1276,135,58,77,46,13,33,75,21,54
95YY18W1,1755,302,1453,1497,218,1279,150,57,93,44,9,35,64,18,46
95YY19W1,1259,163,1096,1122,126,996,68,22,46,25,7,18,44,8,36
95YY20W1,1815,340,1475,1516,250,1266,179,70,109,50,9,41,70,11,59
95YY21W1,1837,290,1547,1586,217,1369,151,50,101,40,13,27,60,10,50
95ZZ01W1,2140,303,1837,1845,225,1620,163,52,111,58,10,48,74,16,58
95ZZ02W1,1440,157,1283,1235,114,1121,88,27,61,51,11,40,66,5,61
95ZZ03W1,1724,184,1540,1500,141,1359,103,29,74,52,8,44,69,6,63
95ZZ04W1,2099,291,1808,1795,199,1596,162,71,91,63,13,50,79,8,71
95ZZ05W1,1699,244,1455,1443,189,1254,138,42,96,42,4,38,76,9,67
95ZZ06W1,1363,144,1219,1191,118,1073,56,19,37,59,3,56,57,4,53
95ZZ07W1,2154,268,1886,1877,200,1677,137,55,82,54,5,49,86,8,78
95ZZ08W1,2022,236,1786,1719,164,1555,142,48,94,66,14,52,95,10,85
95ZZ09W1,1779,249,1530,1534,199,1335,115,35,80,54,9,45,76,6,70
95ZZ10W1,2443,296,2147,2130,230,1900,164,40,124,60,11,49,89,15,74
95ZZ11W1,1726,344,1382,1478,255,1223,132,61,71,53,16,37,63,12,51
95ZZ12W1,1730,196,1534,1505,161,1344,87,17,70,46,7,39,92,11,81
95ZZ13W1,1970,280,1690,1687,217,1470,156,46,110,49,10,39,78,7,71
95ZZ14S1,1405,168,1237,1217,124,1093,90,28,62,37,7,30,61,9,52
95ZZ14S2,1086,148,938,933,111,822,77,22,55,30,4,26,46,11,35
95ZZ15W1,1798,241,1557,1555,173,1382,129,45,84,41,11,30,73,12,61
95ZZ16S1,1332,150,1182,1161,112,1049,87,17,70,26,7,19,58,14,44
95ZZ16S2,1110,91,1019,960,62,898,55,18,37,33,5,28,62,6,56
